Step Volume Temp Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1300200.00 47807.5977 200.246857 4545.84131 2444.29663 1943.35046 7557.12012 1894.12292 -28.3384705 -8.12572670 268.813293 -191.247223
1300400.00 47807.5977 204.597534 5363.83838 2497.40283 1967.10388 8204.30762 1911.17358 -20.7891693 -8.12572670 268.155518 -191.436081
1300600.00 47807.5977 201.919876 5070.61670 2464.71802 1968.78552 7968.86328 1911.11670 -19.3384552 -8.12572670 268.450562 -191.443314
1300800.00 47807.5977 198.174698 3445.54272 2419.00317 1965.97571 6787.29639 1908.29785 -19.6670017 -8.12572670 268.612366 -191.267426
1301000.00 47807.5977 201.186234 3055.35156 2455.76318 1997.76208 6583.79199 1939.96973 -20.3270054 -8.12572670 269.185577 -191.066132
1301200.00 47807.5977 200.444138 3588.01831 2446.70483 1993.33374 6941.69385 1927.27478 -11.7135429 -8.12572670 268.889313 -191.116776
1301400.00 47807.5977 199.295044 2787.63672 2432.67847 1939.06616 6315.35400 1876.27051 -14.9164543 -8.12572670 268.698059 -190.985855
1301600.00 47807.5977 200.521011 2558.79590 2447.64307 1982.09607 6213.79492 1923.80151 -19.6551418 -8.12572670 268.874115 -190.924377
1301800.00 47807.5977 198.169464 3538.26050 2418.93921 2005.71106 6891.61328 1925.45642 2.08625054 -8.12572670 269.040253 -190.871902
1302000.00 47807.5977 200.855164 4022.11401 2451.72192 1969.02930 7225.06885 1902.54053 -12.2319870 -8.12572670 269.419037 -190.698242
1302200.00 47807.5977 195.305939 3260.53467 2383.98584 1957.20569 6614.51709 1890.74707 -11.3749619 -8.12572670 268.758759 -190.925201
1302400.00 47807.5977 199.799820 3455.21582 2438.83984 2005.97375 6853.87598 1943.88721 -15.9880896 -8.12572670 269.080475 -191.005814
1302600.00 47807.5977 196.763763 4776.66309 2401.78052 1999.15759 7731.34619 1930.71106 -8.88708687 -8.12572670 268.707520 -191.373901
1302800.00 47807.5977 199.024536 4126.06982 2429.37671 1971.45752 7277.63184 1917.17029 -23.0889149 -8.12572670 268.739868 -191.363831
1303000.00 47807.5977 203.074265 3770.50537 2478.80908 1988.60205 7096.30078 1937.90552 -26.6464958 -8.12572670 268.662170 -191.319016
1303200.00 47807.5977 201.202927 4729.10840 2455.96680 1911.45703 7664.67529 1869.00696 -36.0656242 -8.12572670 269.779541 -191.263885
1303400.00 47807.5977 201.995514 4714.25879 2465.64160 1957.09375 7709.63330 1882.92773 -3.92502189 -8.12572670 269.472412 -191.381393
1303600.00 47807.5977 200.994797 3721.85425 2453.42651 1983.11975 7031.51514 1917.64526 -12.3241482 -8.12572670 269.219421 -191.420853
1303800.00 47807.5977 201.067215 3460.70776 2454.31030 1956.89819 6824.09961 1898.63489 -19.3871403 -8.12572670 268.893188 -191.242737
1304000.00 47807.5977 196.293686 4329.65674 2396.04248 2000.67786 7415.46436 1923.58374 -0.981063783 -8.12572670 269.166595 -191.091415
1304200.00 47807.5977 206.412048 3485.58008 2519.55151 1972.28235 6922.06689 1902.51953 -8.46096230 -8.12572670 269.266907 -191.043060
1304400.00 47807.5977 198.307922 2081.34741 2420.62915 2009.51331 5881.30908 1945.64526 -14.5097799 -8.12572670 269.456696 -191.078964
1304600.00 47807.5977 198.089188 3073.97705 2417.95923 1966.81274 6528.02490 1905.62976 -17.7284393 -8.12572670 269.897675 -190.986221
1304800.00 47807.5977 201.431335 3980.47021 2458.75488 1984.51672 7218.55420 1929.51941 -24.0833969 -8.12572670 269.910126 -190.829407
1305000.00 47807.5977 204.198334 3333.39819 2492.53003 1936.59155 6753.24951 1877.64050 -19.4739532 -8.12572670 269.176910 -190.751907
1305200.00 47807.5977 201.723724 2214.89087 2462.32397 1920.60583 5927.20654 1864.96777 -23.0961266 -8.12572670 269.335297 -190.601196
1305400.00 47807.5977 200.219604 3322.15869 2443.96411 2037.91040 6798.16602 1968.16418 -9.38901043 -8.12572670 269.868713 -190.733566
1305600.00 47807.5977 205.963547 2847.07153 2514.07690 1953.75671 6452.88232 1903.09705 -27.2407131 -8.12572670 268.882599 -190.982300
1305800.00 47807.5977 198.347733 1276.86426 2421.11523 1981.19653 5292.57324 1917.07715 -14.4803104 -8.12572670 269.355713 -190.756104
1306000.00 47807.5977 201.427216 2250.10669 2458.70459 2002.56799 6030.10303 1929.85364 -5.97995281 -8.12572670 269.426910 -190.732513
1306200.00 47807.5977 202.998978 3556.58398 2477.89014 1980.23926 6937.86768 1916.12964 -14.6031227 -8.12572670 269.364990 -190.652313
1306400.00 47807.5977 199.237381 3279.90283 2431.97461 1985.10315 6703.90723 1917.22290 -11.1025887 -8.12572670 269.467773 -190.485016
1306600.00 47807.5977 201.191788 2354.44482 2455.83081 1992.51550 6089.92383 1938.08911 -24.2597408 -8.12572670 269.302521 -190.616318
1306800.00 47807.5977 205.405197 3772.93726 2507.26172 1965.32117 7103.16797 1905.31506 -19.6832561 -8.12572670 270.359772 -190.670425
1307000.00 47807.5977 198.084961 3552.37573 2417.90771 1950.04309 6844.75488 1896.78516 -26.2125435 -8.12572670 270.155914 -190.685440
