Step Volume Temp Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1760200.00 49848.0703 205.089935 3297.56592 2503.41333 1989.18542 6889.87305 1935.81311 -25.0441246 -7.79310942 268.891357 -190.474915
1760400.00 49848.0703 198.041626 3184.06372 2417.37866 1962.14758 6694.28662 1924.30933 -40.8234062 -7.79310942 269.155701 -190.494019
1760600.00 49848.0703 199.475937 3145.09961 2434.88647 1945.21045 6666.53076 1919.26086 -52.6775513 -7.79310942 269.261414 -190.634445
1760800.00 49848.0703 201.778198 3031.70386 2462.98901 2010.50574 6677.49170 1970.88989 -38.2114372 -7.79310942 268.597229 -190.770020
1761000.00 49848.0703 196.811417 2895.53882 2402.36230 1964.53015 6471.89990 1921.56042 -34.9727859 -7.79310942 268.660645 -190.718155
1761200.00 49848.0703 202.287506 3037.84204 2469.20557 1932.16650 6609.83154 1893.22266 -38.5392723 -7.79310942 268.286896 -190.803802
1761400.00 49848.0703 203.261673 2588.60840 2481.09668 2030.03870 6393.00977 1976.38440 -24.4148045 -7.79310942 268.912842 -190.843704
1761600.00 49848.0703 198.442505 2507.45874 2422.27197 1970.53430 6215.68604 1922.69714 -30.5722313 -7.79310942 269.242798 -190.833496
1761800.00 49848.0703 196.399933 2960.81763 2397.33960 1967.24756 6517.05127 1930.78223 -40.9058342 -7.79310942 268.212402 -190.841248
1762000.00 49848.0703 203.527740 3117.13477 2484.34448 1937.85437 6688.30273 1902.27490 -41.3250847 -7.79310942 267.987213 -191.082550
1762200.00 49848.0703 200.182816 3519.82324 2443.51514 1972.62000 6974.98682 1906.49976 -10.8349180 -7.79310942 268.019775 -191.064667
1762400.00 49848.0703 198.990875 3419.19287 2428.96582 1910.54785 6825.20850 1878.51233 -45.0537033 -7.79310942 267.975006 -190.885773
1762600.00 49848.0703 200.429779 2730.98340 2446.52954 1939.67505 6371.58301 1902.73254 -40.9803848 -7.79310942 268.713318 -190.790497
1762800.00 49848.0703 204.118607 1876.00061 2491.55688 1934.41736 5789.79492 1894.81934 -38.7281952 -7.79310942 268.864929 -190.538742
1763000.00 49848.0703 193.263626 1889.56006 2359.05640 1948.08594 5680.82031 1923.79907 -54.8870544 -7.79310942 269.519867 -190.346115
1763200.00 49848.0703 199.862946 3317.04248 2439.61035 1969.42346 6820.46729 1926.99841 -35.7240105 -7.79310942 268.745056 -190.596008
1763400.00 49848.0703 202.415085 2756.05957 2470.76294 1928.62598 6402.99756 1892.78235 -41.8583488 -7.79310942 268.424591 -190.722534
1763600.00 49848.0703 195.328247 1797.21155 2384.25806 1912.70508 5603.50537 1872.43835 -37.2360153 -7.79310942 268.327637 -190.824844
1763800.00 49848.0703 200.331757 2654.07617 2445.33301 1950.53809 6325.33936 1900.57971 -28.0316849 -7.79310942 268.574585 -190.584457
1764000.00 49848.0703 201.562256 3041.33789 2460.35278 1955.81018 6627.16406 1917.44275 -39.6210480 -7.79310942 268.531860 -190.543396
1764200.00 49848.0703 199.270584 2205.77954 2432.37988 1946.72131 5982.66553 1898.93250 -30.3967972 -7.79310942 268.729279 -190.543793
1764400.00 49848.0703 203.848206 1631.06482 2488.25635 1984.17395 5658.18652 1940.33740 -34.1028938 -7.79310942 268.618011 -190.678635
1764600.00 49848.0703 200.381699 3255.63770 2445.94263 1927.23193 6739.96777 1895.46814 -46.4290848 -7.79310942 268.704834 -190.512100
1764800.00 49848.0703 201.097443 3126.82837 2454.67944 1929.91980 6657.75049 1893.54858 -41.8075829 -7.79310942 268.684570 -190.505783
1765000.00 49848.0703 201.843674 2045.82971 2463.78809 1968.03796 5919.10938 1931.78125 -41.8472595 -7.79310942 268.687164 -190.583130
1765200.00 49848.0703 201.316406 2343.00439 2457.35205 1973.75061 6134.42676 1933.93542 -38.9048843 -7.79310942 269.226501 -190.506348
1765400.00 49848.0703 198.485184 2509.85669 2422.79297 1933.60779 6181.02393 1898.08752 -43.4087601 -7.79310942 269.238098 -190.309067
1765600.00 49848.0703 204.880280 2410.24561 2500.85400 1973.70496 6226.76660 1925.88025 -32.4947243 -7.79310942 270.234985 -189.915543
1765800.00 49848.0703 203.460632 1990.12390 2483.52539 1951.55042 5881.86182 1912.04163 -39.4614830 -7.79310942 269.129791 -190.159454
1766000.00 49848.0703 197.665070 2351.84473 2412.78223 1964.14795 6086.68164 1915.90088 -30.2210407 -7.79310942 268.797119 -190.329010
1766200.00 49848.0703 202.091690 2976.72388 2466.81543 1940.36487 6571.20801 1901.77173 -39.5566750 -7.79310942 268.621887 -190.471954
1766400.00 49848.0703 200.781235 2769.53613 2450.81958 1951.12463 6415.35010 1912.36279 -39.7857208 -7.79310942 269.226288 -190.678711
1766600.00 49848.0703 199.003983 2238.72729 2429.12573 1990.49414 6047.13672 1932.88159 -20.9952621 -7.79310942 269.107513 -190.499710
1766800.00 49848.0703 201.258087 2652.35400 2456.64014 2002.58398 6387.44043 1953.57056 -29.8107452 -7.79310942 269.188751 -190.364594
1767000.00 49848.0703 197.407547 3238.70337 2409.63892 1959.50024 6723.62158 1929.19775 -48.4773369 -7.79310942 269.160736 -190.381027
1767200.00 49848.0703 202.594788 3092.02832 2472.95630 1943.56580 6664.37402 1900.54419 -35.5450745 -7.79310942 269.048981 -190.482346
1767400.00 49848.0703 202.800400 2722.53979 2475.46631 2016.49841 6471.20508 1972.39307 -34.5076981 -7.79310942 269.245178 -190.632156
1767600.00 49848.0703 196.827896 3881.49487 2402.56348 1972.60425 7196.94824 1925.17224 -30.4486103 -7.79310942 268.585968 -190.705505
1767800.00 49848.0703 199.415497 3525.10425 2434.14868 1962.14551 6958.98486 1925.87744 -41.9058495 -7.79310942 268.781494 -190.607544
1768000.00 49848.0703 200.397217 2991.03784 2446.13208 1967.10596 6587.67188 1928.74548 -39.9837723 -7.79310942 269.073853 -190.729630
1768200.00 49848.0703 193.563400 2951.39185 2362.71558 1971.20630 6479.53369 1926.92297 -33.6316261 -7.79310942 268.569000 -190.654160
1768400.00 49848.0703 201.877304 2452.29199 2464.19849 1976.06970 6223.04297 1938.71301 -40.6701813 -7.79310942 268.585907 -190.559067
1768600.00 49848.0703 200.857849 2782.74170 2451.75464 1933.99585 6408.75684 1894.68982 -39.0790634 -7.79310942 268.881897 -190.496811
1768800.00 49848.0703 198.259003 3219.76001 2420.03198 1956.86499 6717.60791 1898.61267 -19.6180038 -7.79310942 268.467865 -190.597504
1769000.00 49848.0703 204.135681 3662.62964 2491.76514 2008.52905 7162.96387 1964.00098 -33.2741661 -7.79310942 268.376434 -190.574326
1769200.00 49848.0703 204.047104 3849.55615 2490.68408 1977.55103 7266.79688 1932.54358 -32.5005112 -7.79310942 268.308289 -190.800354
1769400.00 49848.0703 197.383453 3161.30908 2409.34473 1958.18616 6665.74902 1927.52942 -46.3585854 -7.79310942 267.855774 -190.840424
1769600.00 49848.0703 199.728317 4058.69360 2437.96704 1953.82056 7342.38867 1918.34204 -42.0208435 -7.79310942 268.400482 -190.901169
1769800.00 49848.0703 203.890427 3825.03711 2488.77173 1969.24500 7238.75391 1938.77808 -46.7342644 -7.79310942 268.051819 -190.850647
1770000.00 49848.0703 198.194855 3225.45312 2419.24927 1969.66821 6733.76709 1920.04553 -28.4193459 -7.79310942 268.782135 -190.740112
1770200.00 49848.0703 203.270691 3890.27515 2481.20679 1936.29614 7245.66699 1898.99048 -41.1227036 -7.79310942 269.071808 -190.643433
1770400.00 49848.0703 195.417084 4195.49414 2385.34229 1974.15430 7409.54980 1930.98682 -34.8149567 -7.79310942 268.642181 -190.659683
1770600.00 49848.0703 200.865494 3563.76050 2451.84814 1943.08850 6985.72998 1887.71692 -22.3594875 -7.79310942 268.356842 -190.625748
1770800.00 49848.0703 198.593246 2684.99268 2424.11206 1991.33301 6367.38867 1941.57458 -28.1569042 -7.79310942 268.362030 -190.446747
1771000.00 49848.0703 199.258911 3872.24707 2432.23730 1913.03528 7160.33057 1859.64026 -25.7272644 -7.79310942 269.599518 -190.477173
1771200.00 49848.0703 202.116074 4031.27051 2467.11304 1989.90283 7387.68115 1939.43884 -28.8168278 -7.79310942 269.776428 -190.495605
1771400.00 49848.0703 203.256516 3236.72070 2481.03394 1917.91760 6751.99268 1889.06226 -50.1021271 -7.79310942 269.317169 -190.359573
1771600.00 49848.0703 200.068298 3582.51660 2442.11719 1925.05334 6971.59912 1899.78516 -53.6019516 -7.79310942 269.314056 -190.443985
1771800.00 49848.0703 198.422348 4128.37891 2422.02588 1982.06274 7405.35010 1921.44421 -18.7802773 -7.79310942 269.697998 -190.299286
1772000.00 49848.0703 203.593384 3554.11670 2485.14575 2041.11255 7110.04053 1992.92407 -30.1525211 -7.79310942 268.858276 -190.517303
1772200.00 49848.0703 200.854477 3166.27490 2451.71338 1966.32666 6719.86816 1918.17212 -30.4538383 -7.79310942 269.250244 -190.641937
1772400.00 49848.0703 198.848099 3883.58569 2427.22290 1929.77991 7180.30371 1894.24890 -42.7821655 -7.79310942 268.923401 -190.610153
1772600.00 49848.0703 201.480789 3227.04395 2459.35864 1972.36255 6777.72754 1928.88464 -34.9487114 -7.79310942 268.775452 -190.348709
1772800.00 49848.0703 200.444153 2183.15894 2446.70508 1996.81335 6030.63770 1937.30103 -19.3392334 -7.79310942 269.022675 -190.171021
1773000.00 49848.0703 199.773895 1863.23206 2438.52368 1952.45764 5745.51904 1911.07959 -37.1982155 -7.79310942 268.907227 -190.331055
1773200.00 49848.0703 201.621567 1875.35706 2461.07690 1945.25024 5769.67969 1909.95557 -43.0322304 -7.79310942 268.787231 -190.460403
1773400.00 49848.0703 203.958313 1529.59619 2489.60034 1912.63892 5514.22949 1870.20642 -36.0405960 -7.79310942 268.966156 -190.493042
1773600.00 49848.0703 199.861450 2130.63379 2439.59229 1888.91809 5877.44482 1860.16541 -49.8079834 -7.79310942 269.106262 -190.545563
1773800.00 49848.0703 202.070877 3560.11914 2466.56152 1973.53821 7028.24561 1928.05688 -32.5631332 -7.79310942 268.789368 -190.744980
1774000.00 49848.0703 201.277237 3413.45166 2456.87402 1940.77502 6879.17041 1901.99170 -38.9902191 -7.79310942 268.686005 -190.912476
1774200.00 49848.0703 199.174347 3175.40601 2431.20508 1930.50574 6670.17725 1871.46826 -18.1220074 -7.79310942 267.955536 -190.796127
1774400.00 49848.0703 196.945755 3506.17529 2404.00220 1979.59033 6932.52246 1932.73535 -30.9599648 -7.79310942 268.452789 -190.637955
1774600.00 49848.0703 198.812485 3828.72607 2426.78809 1971.19177 7181.39893 1939.71216 -46.4892387 -7.79310942 268.558441 -190.589462
1774800.00 49848.0703 192.070663 3188.36450 2344.49463 1954.76648 6617.14795 1895.30298 -17.8837070 -7.79310942 268.040375 -190.693146
1775000.00 49848.0703 200.852173 3267.43408 2451.68530 1940.33264 6767.38721 1887.53406 -24.9933605 -7.79310942 268.404724 -190.612793
1775200.00 49848.0703 197.641754 3307.10986 2412.49780 1973.63879 6790.34912 1925.41882 -29.0492134 -7.79310942 267.995270 -190.725983
1775400.00 49848.0703 198.037170 3137.99170 2417.32446 1865.39294 6563.98389 1821.88269 -33.8021278 -7.79310942 267.973267 -190.660919
1775600.00 49848.0703 200.532944 3040.92456 2447.78882 1924.42786 6582.91699 1868.31531 -21.4746017 -7.79310942 268.416351 -190.829269
1775800.00 49848.0703 201.310150 2925.39600 2457.27563 1977.20422 6561.19287 1908.75452 -9.34013844 -7.79310942 268.588379 -190.798523
1776000.00 49848.0703 200.781204 2376.85352 2450.81909 1924.71545 6103.46680 1879.89368 -32.5249443 -7.79310942 268.349487 -191.002808
1776200.00 49848.0703 198.240387 2237.09717 2419.80493 1944.53967 5990.67627 1893.85413 -26.9696445 -7.79310942 268.569153 -190.913895
1776400.00 49848.0703 200.019913 2655.67432 2441.52661 1983.26794 6355.42432 1924.93213 -19.6491165 -7.79310942 268.789642 -190.804672
1776600.00 49848.0703 198.222961 2855.38696 2419.59204 1964.84717 6460.25684 1917.19885 -29.6105347 -7.79310942 268.110901 -190.851944
1776800.00 49848.0703 203.835114 2658.15332 2488.09644 1878.34460 6298.87354 1833.26245 -33.2163887 -7.79310942 268.921326 -190.622787
1777000.00 49848.0703 201.408188 2493.87598 2458.47241 1936.07471 6207.55273 1893.14050 -34.8790627 -7.79310942 268.506805 -190.693604
1777200.00 49848.0703 205.122681 3533.59058 2503.81299 1997.61829 7070.29150 1953.53857 -33.0932732 -7.79310942 268.048340 -190.875366
1777400.00 49848.0703 198.198257 3089.03784 2419.29053 1979.84631 6644.81494 1925.16956 -22.4953003 -7.79310942 267.924469 -190.752319
1777600.00 49848.0703 201.405640 2698.62891 2458.44116 1938.26550 6358.56396 1887.03857 -26.5733986 -7.79310942 268.596039 -190.795715
1777800.00 49848.0703 205.168259 3637.60352 2504.36938 1974.17383 7123.01904 1909.51562 -13.6292629 -7.79310942 268.784668 -190.497116
1778000.00 49848.0703 199.041504 3631.65088 2429.58374 1926.97742 6996.70947 1883.61963 -35.0834579 -7.79310942 268.976746 -190.535522
1778200.00 49848.0703 198.247849 3842.31006 2419.89600 1960.70605 7173.89600 1923.07166 -40.2976952 -7.79310942 268.519714 -190.587631
1778400.00 49848.0703 202.798904 3623.82056 2475.44800 1990.66785 7100.57178 1953.28638 -40.5244255 -7.79310942 268.530731 -190.624954
1778600.00 49848.0703 198.470840 3869.25171 2422.61792 1916.10559 7151.60400 1884.10229 -45.6052361 -7.79310942 268.391113 -190.782547
1778800.00 49848.0703 201.476913 3432.93164 2459.31128 1934.75366 6889.74805 1890.59351 -33.5905762 -7.79310942 268.491943 -190.741180
1779000.00 49848.0703 197.383713 2216.41699 2409.34790 1988.45837 6009.10400 1932.08167 -22.2610435 -7.79310942 269.119446 -190.481674
1779200.00 49848.0703 194.792206 2516.76685 2377.71509 1890.57739 6097.93896 1850.81140 -38.7539673 -7.79310942 269.029846 -190.509872
1779400.00 49848.0703 196.054123 3004.95239 2393.11841 1963.10291 6540.77051 1907.98767 -23.7308731 -7.79310942 269.243134 -190.396973
1779600.00 49848.0703 203.052277 2767.87256 2478.54102 1957.71680 6448.45410 1909.55969 -30.0575714 -7.79310942 268.514465 -190.299805
1779800.00 49848.0703 198.319626 2776.75806 2420.77222 1922.12244 6361.55029 1874.48706 -30.9926052 -7.79310942 269.013062 -190.385254
1780000.00 49848.0703 200.090973 3050.98389 2442.39404 1944.41980 6604.82715 1906.61560 -41.1553307 -7.79310942 269.446198 -190.486694
1780200.00 49848.0703 199.547714 3066.81104 2435.76270 1967.73157 6633.01367 1924.22058 -35.1361427 -7.79310942 269.101379 -190.454254
1780400.00 49848.0703 201.722275 2916.74683 2462.30640 1973.97803 6556.70947 1928.12219 -32.2587814 -7.79310942 268.705994 -190.591400
1780600.00 49848.0703 198.412048 2273.15308 2421.90039 1959.21204 6033.65576 1921.02344 -40.0014648 -7.79310942 268.788239 -190.598267
1780800.00 49848.0703 198.072113 2803.43408 2417.75098 1940.29834 6396.09814 1892.36145 -30.3114643 -7.79310942 268.794830 -190.546646
1781000.00 49848.0703 204.814545 3789.39648 2500.05176 1922.91833 7177.79688 1881.32373 -36.4203873 -7.79310942 268.525391 -190.510376
1781200.00 49848.0703 198.936111 3116.63477 2428.29712 1925.29663 6619.33398 1892.42505 -45.5840034 -7.79310942 268.855438 -190.399948
1781400.00 49848.0703 202.691345 3107.18994 2474.13525 1933.28308 6666.29248 1891.87756 -36.7091942 -7.79310942 268.698822 -190.584167
1781600.00 49848.0703 203.339584 3655.95630 2482.04761 1956.15955 7096.02539 1905.64136 -27.8760090 -7.79310942 268.792694 -190.398544
1781800.00 49848.0703 198.564178 2858.97339 2423.75708 1934.69849 6436.88086 1897.14941 -40.8868484 -7.79310942 268.885559 -190.449661
1782000.00 49848.0703 206.046173 2345.87866 2515.08545 1950.92566 6171.42480 1914.30566 -41.3099785 -7.79310942 268.641815 -190.711853
1782200.00 49848.0703 200.446198 2747.54150 2446.72998 1969.29053 6413.43652 1917.12634 -26.4835701 -7.79310942 269.181610 -190.533813
1782400.00 49848.0703 198.221481 2245.02832 2419.57422 1945.47815 5997.14990 1906.07300 -38.4083405 -7.79310942 268.538727 -190.725220
1782600.00 49848.0703 197.410385 2615.74902 2409.67358 1961.66345 6272.94189 1921.71289 -38.0051918 -7.79310942 268.509308 -190.553543
1782800.00 49848.0703 204.668533 2746.20020 2498.26929 1940.71313 6435.42334 1894.89502 -31.8625698 -7.79310942 268.488007 -190.807404
1783000.00 49848.0703 196.911652 2570.26636 2403.58569 1939.54382 6211.66943 1897.32996 -34.5327110 -7.79310942 267.794922 -191.048492
1783200.00 49848.0703 199.553467 2613.63770 2435.83276 1953.10364 6289.00684 1911.42810 -34.7695236 -7.79310942 267.508453 -191.063370
1783400.00 49848.0703 198.623093 2382.88818 2424.47632 1983.23584 6140.03125 1936.91748 -29.7125664 -7.79310942 267.067627 -191.036636
1783600.00 49848.0703 195.918182 2476.03711 2391.45898 1930.87524 6122.37109 1896.36108 -43.0784721 -7.79310942 268.360809 -190.768219
1783800.00 49848.0703 202.014114 2982.50610 2465.86865 1943.18787 6577.28760 1887.31055 -21.9332581 -7.79310942 268.591431 -190.780807
1784000.00 49848.0703 197.402496 3166.59839 2409.57715 1995.83484 6707.47510 1954.11743 -36.0080490 -7.79310942 268.551056 -190.825607
1784200.00 49848.0703 196.964569 3418.86377 2404.23169 1923.86169 6813.54932 1884.44250 -38.3178139 -7.79310942 268.565857 -190.828903
1784400.00 49848.0703 199.439072 4162.10938 2434.43652 1934.19727 7394.41650 1886.04993 -29.3686981 -7.79310942 268.445770 -190.929611
1784600.00 49848.0703 201.956055 5061.87354 2465.15991 1963.92017 8108.97607 1924.77356 -38.1155701 -7.79310942 268.171051 -190.908905
1784800.00 49848.0703 195.895950 4729.47412 2391.18774 1945.53650 7774.97119 1912.70422 -45.1194611 -7.79310942 268.748169 -190.796417
1785000.00 49848.0703 198.055725 4183.42480 2417.55078 2035.85815 7494.68799 1980.81201 -22.6943855 -7.79310942 268.521606 -190.781113
1785200.00 49848.0703 199.732391 4137.01416 2438.01685 1959.93054 7405.48633 1910.04614 -27.9150867 -7.79310942 268.488098 -190.688766
1785400.00 49848.0703 197.429565 4547.05664 2409.90771 1958.13525 7673.67578 1911.91516 -31.9698887 -7.79310942 268.842865 -190.652985
1785600.00 49848.0703 203.198318 3676.63232 2480.32349 1989.07007 7142.24268 1938.57788 -27.7703476 -7.79310942 268.860931 -190.598343
1785800.00 49848.0703 199.014297 2592.32056 2429.25146 1948.54749 6262.37207 1903.16394 -32.9066925 -7.79310942 269.091461 -190.801163
1786000.00 49848.0703 198.530380 3667.23584 2423.34448 1948.82776 7038.19043 1901.58105 -31.1533318 -7.79310942 269.254974 -190.854996
1786200.00 49848.0703 203.821777 3480.31421 2487.93359 1975.65686 6993.71973 1924.31421 -26.5314922 -7.79310942 268.774078 -190.899963
1786400.00 49848.0703 195.675369 2411.50195 2388.49512 1955.73157 6097.34766 1908.23755 -29.6473122 -7.79310942 268.055420 -190.914047
1786600.00 49848.0703 202.387573 2938.08569 2470.42725 1940.89465 6547.26025 1904.71411 -41.5371857 -7.79310942 268.712341 -190.994553
1786800.00 49848.0703 202.568665 2691.51758 2472.63770 1943.05066 6372.37598 1896.74036 -30.5742607 -7.79310942 267.869781 -190.985153
1787000.00 49848.0703 197.364517 2061.38989 2409.11353 1921.06995 5828.77881 1886.77734 -43.0596733 -7.79310942 268.177063 -190.824738
1787200.00 49848.0703 199.935730 2349.03027 2440.49878 1973.23694 6121.44092 1936.68738 -41.0362930 -7.79310942 268.187042 -190.601303
1787400.00 49848.0703 203.926010 2969.95117 2489.20605 1916.64478 6564.95459 1869.96448 -30.5661507 -7.79310942 267.996490 -190.750015
1787600.00 49848.0703 206.094254 3131.92554 2515.67236 1964.90808 6757.43701 1917.05115 -29.8907928 -7.79310942 268.313354 -190.565720
1787800.00 49848.0703 197.485153 2936.02466 2410.58618 1965.84802 6510.87451 1923.57886 -35.9931183 -7.79310942 268.628296 -190.365982
1788000.00 49848.0703 198.353806 3156.35962 2421.18945 1977.34546 6693.15479 1938.26978 -39.7893295 -7.79310942 269.039917 -190.174866
1788200.00 49848.0703 204.014847 3069.69922 2490.29028 2000.70581 6722.61523 1956.23950 -34.4453812 -7.79310942 268.999512 -190.087814
1788400.00 49848.0703 199.737106 2330.05249 2438.07446 1971.22314 6103.20605 1937.23169 -44.4869499 -7.79310942 268.591736 -190.113388
1788600.00 49848.0703 196.438538 2612.65894 2397.81079 1972.47546 6269.64502 1928.12146 -34.0489616 -7.79310942 268.669495 -190.266541
