Step Volume Temp Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1556400.00 48934.2227 201.727325 4188.91455 2462.36792 1959.98499 7411.79443 1923.89368 -41.8340225 -7.93864584 268.726959 -190.801605
1556600.00 48934.2227 204.343979 4527.90918 2494.30786 1993.59961 7719.27441 1938.96521 -23.5610428 -7.93864584 269.036133 -190.840668
1556800.00 48934.2227 198.234024 2167.45679 2419.72705 1955.60010 5922.14453 1915.28442 -38.1435165 -7.93864584 269.379578 -190.920288
1557000.00 48934.2227 206.289673 2644.65967 2518.05786 1914.43970 6319.87354 1874.82886 -37.7140083 -7.93864584 268.491028 -191.166229
1557200.00 48934.2227 201.430664 2840.95532 2458.74658 1976.75940 6462.96924 1934.35498 -35.6874847 -7.93864584 269.148071 -191.056183
1557400.00 48934.2227 197.959320 2455.45239 2416.37402 1987.13379 6155.85498 1922.49414 -13.7446566 -7.93864584 269.322296 -190.938095
1557600.00 48934.2227 202.935745 1662.78015 2477.11841 2005.53040 5669.30078 1948.06128 -20.9952831 -7.93864584 268.996460 -190.532104
1557800.00 48934.2227 200.432541 2889.71826 2446.56323 2013.47815 6522.30469 1954.10083 -19.3033810 -7.93864584 269.257874 -190.577118
1558000.00 48934.2227 201.638550 3710.02319 2461.28418 1917.52185 7026.48438 1888.45715 -49.0219994 -7.93864584 268.873932 -190.787292
1558200.00 48934.2227 202.365784 2223.31152 2470.16113 1970.80591 6027.64551 1931.12073 -37.9017601 -7.93864584 268.541077 -190.954071
1558400.00 48934.2227 201.161316 2304.74854 2455.45898 1974.63745 6074.89258 1928.68481 -32.0313034 -7.93864584 268.748413 -190.764496
1558600.00 48934.2227 197.108658 3460.84204 2405.99048 1944.24097 6820.08057 1901.08154 -34.7355499 -7.93864584 268.709167 -190.814148
1558800.00 48934.2227 202.952972 3262.08813 2477.32861 1955.78125 6761.11670 1924.23547 -46.5326843 -7.93864584 268.842682 -190.764297
1559000.00 48934.2227 200.727463 1871.46143 2450.16309 1930.85168 5716.59375 1891.97839 -38.6182632 -7.93864584 268.345703 -190.854202
1559200.00 48934.2227 199.412766 2257.50439 2434.11548 1915.27649 5960.47217 1876.61511 -38.2148552 -7.93864584 267.796844 -190.920547
1559400.00 48934.2227 202.201508 2821.96387 2468.15601 1980.57385 6462.63965 1936.88538 -33.6982269 -7.93864584 268.034393 -190.647797
1559600.00 48934.2227 196.444168 2148.36841 2397.87939 1974.72546 5905.79980 1925.97375 -29.3225231 -7.93864584 268.535767 -190.461563
1559800.00 48934.2227 202.665176 2620.54102 2473.81567 2010.47595 6354.45508 1954.76440 -23.1894855 -7.93864584 269.182953 -190.281967
1560000.00 48934.2227 199.038177 3162.63672 2429.54297 1994.06445 6680.64014 1932.65076 -17.8331223 -7.93864584 269.435211 -190.188293
1560200.00 48934.2227 200.446533 3451.72119 2446.73389 1977.37085 6887.44434 1920.62244 -22.5849304 -7.93864584 269.557800 -190.224396
1560400.00 48934.2227 205.912857 3490.04150 2513.45825 2007.20544 7011.35059 1935.89795 -7.94450998 -7.93864584 269.571442 -190.319336
1560600.00 48934.2227 201.881836 2821.61426 2464.25391 1944.73718 6422.65137 1895.91443 -30.1450596 -7.93864584 269.406647 -190.438797
1560800.00 48934.2227 201.866135 3889.41382 2464.06226 1920.43909 7160.20264 1865.48071 -24.0925961 -7.93864584 269.508636 -190.457611
1561000.00 48934.2227 201.872681 3454.04102 2464.14209 2024.95691 6954.09424 1975.00220 -29.4805660 -7.93864584 269.721985 -190.286713
1561200.00 48934.2227 199.435867 3109.04321 2434.39746 1960.36951 6613.55273 1916.26257 -34.3575516 -7.93864584 268.667725 -190.203217
1561400.00 48934.2227 196.740463 3261.93140 2401.49609 1986.50293 6715.89453 1931.03918 -23.2216988 -7.93864584 269.250885 -190.565475
1561600.00 48934.2227 203.444931 2922.95264 2483.33350 1996.48291 6565.79785 1933.35535 -16.3951015 -7.93864584 270.093292 -190.570694
1561800.00 48934.2227 195.985703 3472.23608 2392.28320 1975.34265 6845.60596 1917.79639 -21.9327393 -7.93864584 270.014526 -190.535645
1562000.00 48934.2227 202.968948 3737.03760 2477.52368 1960.57446 7105.05566 1909.06628 -26.6592789 -7.93864584 269.145355 -190.977905
1562200.00 48934.2227 200.969711 3397.87183 2453.12012 1925.33435 6803.36426 1870.04285 -22.3300972 -7.93864584 268.711700 -191.090149
1562400.00 48934.2227 199.113159 3351.50562 2430.45825 1920.22913 6742.50732 1868.34375 -25.3127346 -7.93864584 268.228546 -191.030472
1562600.00 48934.2227 200.458755 3736.83496 2446.88306 1962.68433 7076.37988 1910.83777 -26.4625530 -7.93864584 269.057648 -190.748657
1562800.00 48934.2227 198.166275 3845.62939 2418.90015 1935.74292 7099.09766 1887.68518 -30.0095844 -7.93864584 268.757568 -190.690277
1563000.00 48934.2227 195.838486 3210.19360 2390.48608 1956.05103 6637.50928 1914.49377 -36.5113678 -7.93864584 268.831512 -190.762909
1563200.00 48934.2227 198.490082 3468.05811 2422.85278 1985.75403 6883.60547 1951.61584 -44.0651283 -7.93864584 269.175842 -190.972473
1563400.00 48934.2227 201.253937 3376.27100 2456.58960 1951.00757 6817.09131 1899.42493 -25.8876991 -7.93864584 268.409851 -190.939484
1563600.00 48934.2227 203.143173 3151.12183 2479.65039 1997.11475 6725.58057 1945.88184 -26.7936916 -7.93864584 268.840729 -190.814163
1563800.00 48934.2227 198.211288 3328.28491 2419.44971 1953.34412 6748.04248 1901.08313 -26.3834515 -7.93864584 269.311371 -190.666946
1564000.00 48934.2227 201.290787 3607.46167 2457.03931 1957.35156 6988.87549 1904.53015 -25.4962082 -7.93864584 269.093567 -190.776062
1564200.00 48934.2227 205.115952 3675.09131 2503.73096 2026.86011 7153.33984 1978.00134 -29.2282639 -7.93864584 268.804321 -190.717194
1564400.00 48934.2227 198.128113 2988.84448 2418.43433 2001.64099 6553.08057 1946.81055 -23.5173798 -7.93864584 268.962524 -190.614685
1564600.00 48934.2227 196.660263 3065.43628 2400.51709 1970.43201 6558.61426 1919.24951 -26.3557777 -7.93864584 268.348236 -190.809967
1564800.00 48934.2227 198.853943 3022.15308 2427.29419 2025.48889 6609.55908 1959.30334 -11.8487577 -7.93864584 269.070496 -191.036163
1565000.00 48934.2227 199.004013 2437.33740 2429.12622 2014.33264 6182.87793 1956.10132 -19.9480419 -7.93864584 269.214294 -191.034943
1565200.00 48934.2227 197.274994 3437.43433 2408.02100 1965.76038 6826.92529 1915.41699 -27.6780930 -7.93864584 268.838837 -190.817291
1565400.00 48934.2227 202.328537 3887.08594 2469.70654 1933.94556 7177.69189 1909.71448 -53.5776520 -7.93864584 268.755157 -190.946564
1565600.00 48934.2227 195.504456 3951.03882 2386.40894 1936.86890 7142.95801 1891.52808 -32.5838013 -7.93864584 269.016663 -191.092041
1565800.00 48934.2227 201.251877 3901.92969 2456.56421 1934.83704 7176.03467 1895.97009 -38.5285072 -7.93864584 268.645264 -191.249893
1566000.00 48934.2227 200.299652 3704.55420 2444.94116 1978.65149 7067.36768 1937.87927 -36.3964996 -7.93864584 268.435028 -191.266373
1566200.00 48934.2227 197.233292 3301.96240 2407.51172 1911.41016 6675.38574 1868.96655 -35.0027924 -7.93864584 268.535034 -191.088593
1566400.00 48934.2227 201.615356 3614.65649 2461.00122 1933.43872 6974.05908 1891.87805 -35.5187759 -7.93864584 268.155029 -191.075577
1566600.00 48934.2227 200.999985 3807.33154 2453.48950 1964.28394 7134.89648 1918.04065 -31.2525806 -7.93864584 268.622314 -191.126450
1566800.00 48934.2227 197.745544 3812.41870 2413.76465 1979.76660 7114.28467 1931.07361 -28.5490704 -7.93864584 268.541504 -191.299347
1567000.00 48934.2227 198.149933 3878.95068 2418.70068 1962.25317 7149.18848 1915.49829 -30.4830647 -7.93864584 268.445221 -191.207275
1567200.00 48934.2227 204.329208 4100.61670 2494.12744 1947.92957 7368.48486 1906.62354 -36.2931786 -7.93864584 268.690063 -191.090744
1567400.00 48934.2227 199.143509 3433.84351 2430.82861 1956.31433 6837.72412 1906.18884 -28.5015106 -7.93864584 269.418274 -190.791367
1567600.00 48934.2227 200.547638 2810.04248 2447.96802 1965.40588 6418.77588 1904.22327 -17.3257217 -7.93864584 269.282074 -190.773727
1567800.00 48934.2227 199.147614 3223.34253 2430.87891 1968.40625 6699.64111 1919.53479 -29.6946411 -7.93864584 269.292603 -190.726425
1568000.00 48934.2227 195.890167 4052.30103 2391.11719 1906.19104 7189.25488 1853.16431 -25.1702805 -7.93864584 268.900757 -190.703766
1568200.00 48934.2227 196.464493 3265.33276 2398.12769 1997.79761 6726.24756 1939.52417 -19.6168823 -7.93864584 268.728943 -190.838715
1568400.00 48934.2227 203.063187 2759.87988 2478.67407 1964.73901 6413.01660 1917.62146 -31.8816586 -7.93864584 269.599579 -190.600464
1568600.00 48934.2227 193.191055 3306.96289 2358.17041 1980.87708 6699.07959 1923.31372 -20.5381775 -7.93864584 268.831116 -190.729538
1568800.00 48934.2227 197.881516 2948.47754 2415.42432 1990.12463 6509.74609 1929.72107 -18.0081978 -7.93864584 269.107025 -190.695312
1569000.00 48934.2227 201.966110 2234.67041 2465.28271 1925.05969 5985.12744 1882.20007 -35.4145889 -7.93864584 268.935425 -190.661224
1569200.00 48934.2227 194.910309 2243.33057 2379.15649 1935.95020 5916.07178 1894.13464 -35.8596230 -7.93864584 268.492188 -190.816940
1569400.00 48934.2227 200.834351 2688.71997 2451.46802 1979.15466 6349.44238 1938.51147 -36.8396950 -7.93864584 268.550659 -191.067825
1569600.00 48934.2227 201.361267 2558.81982 2457.89966 1933.86426 6217.87988 1890.83264 -34.5044708 -7.93864584 268.680267 -191.144135
1569800.00 48934.2227 198.714844 1970.09534 2425.59619 1913.72778 5745.29346 1879.30066 -42.5639725 -7.93864584 268.312134 -191.321014
1570000.00 48934.2227 202.238831 2783.79175 2468.61157 1980.70459 6435.98438 1931.18481 -28.2727222 -7.93864584 268.944550 -191.151978
1570200.00 48934.2227 198.025406 2875.64990 2417.18091 1944.89368 6414.29785 1890.54651 -23.9491005 -7.93864584 269.162018 -190.865723
1570400.00 48934.2227 198.723221 2908.77368 2425.69849 1956.27429 6457.83496 1890.20239 -12.1920481 -7.93864584 269.094543 -190.830597
1570600.00 48934.2227 199.348846 3240.69629 2433.33521 1973.70288 6719.77881 1912.22021 -16.3407936 -7.93864584 268.619751 -190.796204
1570800.00 48934.2227 200.015656 2769.32471 2441.47461 1962.29089 6380.10938 1916.52942 -31.6073666 -7.93864584 268.167999 -190.799179
1571000.00 48934.2227 200.566483 2655.76562 2448.19824 1924.50635 6268.00635 1876.23718 -29.2844696 -7.93864584 268.300690 -190.747086
1571200.00 48934.2227 202.278519 2298.73950 2469.09595 1948.53735 6058.14111 1903.57117 -33.0010834 -7.93864584 268.757690 -190.790436
1571400.00 48934.2227 199.608765 2696.22485 2436.50781 1986.74207 6347.42529 1937.38123 -28.1200199 -7.93864584 268.239532 -190.758606
1571600.00 48934.2227 198.167267 2905.93213 2418.91235 1946.09985 6438.84668 1900.42456 -32.2748604 -7.93864584 268.823334 -190.873047
1571800.00 48934.2227 201.150513 2211.94385 2455.32715 1980.66736 6014.56006 1924.72046 -21.6231956 -7.93864584 268.764618 -191.194565
1572000.00 48934.2227 202.217545 2478.63013 2468.35181 1994.33105 6231.57080 1946.78601 -30.5484562 -7.93864584 269.180115 -191.086716
1572200.00 48934.2227 198.531143 3222.93872 2423.35400 1928.13672 6651.55859 1876.26917 -25.9715996 -7.93864584 268.960480 -191.121384
1572400.00 48934.2227 201.414001 3094.81299 2458.54346 1946.43640 6613.60986 1893.78528 -25.3014336 -7.93864584 269.000397 -191.047897
1572600.00 48934.2227 203.675339 3397.32861 2486.14624 1948.98413 6859.65234 1898.97729 -27.5591946 -7.93864584 268.736328 -191.170395
1572800.00 48934.2227 201.551727 3971.64453 2460.22461 1931.95178 7226.56201 1895.89978 -42.1069489 -7.93864584 269.210052 -191.051147
1573000.00 48934.2227 198.784103 3970.52563 2426.44165 1947.61633 7207.64551 1903.08777 -33.5484009 -7.93864584 269.170929 -191.094070
1573200.00 48934.2227 202.345596 3368.55225 2469.91479 1984.75806 6858.65820 1931.22888 -24.7371368 -7.93864584 269.172058 -190.905853
1573400.00 48934.2227 199.373428 2288.17261 2433.63525 1918.21436 5984.81641 1862.56274 -21.3999462 -7.93864584 268.052094 -191.000534
1573600.00 48934.2227 200.744476 2791.67798 2450.37085 1942.15405 6384.82129 1898.56128 -33.8322105 -7.93864584 268.251892 -190.827011
1573800.00 48934.2227 200.212173 3553.04517 2443.87329 1963.33228 6942.85547 1907.97302 -22.5023422 -7.93864584 268.677002 -190.815323
1574000.00 48934.2227 199.166443 2359.41504 2431.10864 1991.07300 6105.99121 1932.23975 -18.8765850 -7.93864584 268.683868 -190.974060
1574200.00 48934.2227 206.721359 2425.18701 2523.32715 1991.02197 6245.09717 1937.61377 -23.7008247 -7.93864584 268.023590 -190.914581
1574400.00 48934.2227 196.577042 3325.46729 2399.50146 1990.70239 6763.44141 1936.44421 -23.5549698 -7.93864584 268.637238 -190.824097
1574600.00 48934.2227 198.603683 3785.73193 2424.23950 1977.98706 7103.93457 1925.83264 -25.6560287 -7.93864584 268.681000 -190.870575
1574800.00 48934.2227 203.732040 3011.45312 2486.83838 1971.46851 6607.44678 1920.62061 -26.7588634 -7.93864584 268.344269 -190.737503
1575000.00 48934.2227 198.697556 2896.84180 2425.38525 1933.68726 6426.41943 1890.96252 -34.5349693 -7.93864584 268.185791 -190.926025
1575200.00 48934.2227 202.977722 3644.85889 2477.63062 1954.03345 7032.83789 1916.33838 -40.3205338 -7.93864584 268.859619 -190.844025
1575400.00 48934.2227 198.652328 3034.04395 2424.83325 1919.00647 6509.10156 1873.82397 -33.0098801 -7.93864584 268.843140 -190.650803
1575600.00 48934.2227 198.069229 2629.96045 2417.71558 1951.76074 6246.36182 1907.05200 -33.1015930 -7.93864584 268.438080 -190.627762
1575800.00 48934.2227 199.781921 3468.37622 2438.62158 1977.41272 6891.25977 1922.25500 -23.0173645 -7.93864584 268.770935 -190.595871
1576000.00 48934.2227 199.784546 3913.95850 2438.65356 1934.88391 7166.75537 1887.35632 -30.4207783 -7.93864584 268.570160 -190.621826
1576200.00 48934.2227 194.858551 3967.38086 2378.52490 1926.07239 7135.94043 1876.58472 -29.3790436 -7.93864584 269.570068 -190.703293
1576400.00 48934.2227 201.625549 3385.34180 2461.12549 1934.77576 6811.86914 1885.84570 -29.2521591 -7.93864584 269.025482 -190.843277
1576600.00 48934.2227 199.018799 3414.04565 2429.30640 1958.14734 6823.90625 1912.13416 -31.8836422 -7.93864584 268.763428 -190.866592
1576800.00 48934.2227 201.267349 3043.47998 2456.75342 1895.62769 6524.37695 1845.96045 -29.2947788 -7.93864584 269.862549 -190.900497
1577000.00 48934.2227 201.331024 2348.48779 2457.53052 1999.75537 6133.29688 1939.97522 -17.7278824 -7.93864584 268.487274 -190.979187
1577200.00 48934.2227 200.740845 2600.74585 2450.32642 1939.66467 6246.02783 1888.96069 -26.3029003 -7.93864584 268.170654 -191.163757
1577400.00 48934.2227 198.128647 3219.47144 2418.44092 1977.72815 6693.76270 1930.95154 -30.5156040 -7.93864584 268.413025 -191.120773
1577600.00 48934.2227 202.305450 2547.47729 2469.42480 1972.94824 6260.39404 1928.19739 -32.3791885 -7.93864584 268.237579 -191.107605
1577800.00 48934.2227 199.590256 1977.92493 2436.28198 1991.20752 5839.04639 1930.12769 -16.2089901 -7.93864584 268.494507 -191.205688
1578000.00 48934.2227 199.191483 2417.64673 2431.41431 1942.49951 6099.28076 1887.97485 -23.4002151 -7.93864584 269.120178 -191.195343
1578200.00 48934.2227 202.254669 3161.91309 2468.80469 1970.29211 6695.61328 1913.35645 -20.6540527 -7.93864584 268.703949 -191.114227
1578400.00 48934.2227 195.061935 2990.48828 2381.00732 1933.36853 6448.55420 1883.19580 -27.9514713 -7.93864584 269.020996 -190.896896
1578600.00 48934.2227 201.354996 3878.84985 2457.82300 1955.12256 7181.10840 1901.20850 -24.7973728 -7.93864584 269.489410 -190.777908
1578800.00 48934.2227 200.396545 4753.15430 2446.12378 1968.53235 7806.77100 1918.16016 -27.5516243 -7.93864584 268.716797 -190.792984
1579000.00 48934.2227 196.667709 4136.52783 2400.60815 1919.81506 7272.47900 1885.12195 -44.1386681 -7.93864584 269.451721 -190.619812
1579200.00 48934.2227 204.130402 3562.22534 2491.70068 1953.94214 6987.84424 1896.79480 -21.3039665 -7.93864584 269.170898 -190.719666
1579400.00 48934.2227 197.938797 3854.39795 2416.12354 1954.19788 7121.03369 1898.52295 -22.5828438 -7.93864584 269.288269 -191.030518
1579600.00 48934.2227 203.048477 4104.76904 2478.49438 1987.14417 7395.02930 1919.35669 -9.62375355 -7.93864584 268.586243 -191.175003
1579800.00 48934.2227 200.722565 3407.92676 2450.10327 1988.78125 6870.96973 1918.12915 -7.42723608 -7.93864584 269.019348 -190.940063
1580000.00 48934.2227 198.868607 3072.26514 2427.47314 1979.41443 6599.42627 1924.85669 -23.0597763 -7.93864584 268.344116 -190.726593
1580200.00 48934.2227 197.552429 3077.08813 2411.40723 1987.64929 6595.03760 1938.92029 -28.6952991 -7.93864584 268.128571 -190.704254
1580400.00 48934.2227 195.047394 2688.52319 2380.82983 1956.98315 6256.49268 1907.15955 -28.0783367 -7.93864584 268.520111 -190.618073
1580600.00 48934.2227 203.639542 2642.23926 2485.70898 1957.80420 6329.16162 1909.54053 -29.6977215 -7.93864584 268.568970 -190.607544
1580800.00 48934.2227 199.190155 3573.67090 2431.39819 1974.86682 6956.63477 1918.48572 -21.4327354 -7.93864584 268.357819 -190.544006
1581000.00 48934.2227 199.552856 3338.84839 2435.82544 1947.19019 6765.80322 1888.37463 -19.6004677 -7.93864584 268.960602 -190.544525
1581200.00 48934.2227 204.099060 3502.52661 2491.31812 1971.18347 6962.09863 1910.50586 -17.4935799 -7.93864584 268.777710 -190.606445
1581400.00 48934.2227 196.759445 3580.09424 2401.72778 1958.21362 6914.89551 1910.59094 -30.6641655 -7.93864584 268.874023 -190.587280
1581600.00 48934.2227 200.576065 3522.18506 2448.31519 1977.62024 6939.56201 1928.50085 -29.4932995 -7.93864584 269.158234 -190.545456
1581800.00 48934.2227 203.744995 2820.25171 2486.99634 1932.59436 6432.27881 1868.10339 -13.7214909 -7.93864584 268.802124 -190.589722
1582000.00 48934.2227 194.516556 2075.88745 2374.35010 2001.23584 5857.05420 1950.04810 -26.7874832 -7.93864584 268.697632 -190.722427
1582200.00 48934.2227 198.772156 2934.40332 2426.29590 1938.11035 6458.55908 1878.84631 -18.7607517 -7.93864584 268.827698 -190.802856
1582400.00 48934.2227 202.812866 2509.31250 2475.61841 1962.70105 6229.10400 1912.01904 -27.1076031 -7.93864584 268.566254 -190.776520
1582600.00 48934.2227 197.766296 2400.24268 2414.01782 1922.75024 6049.71436 1851.72900 -7.51233435 -7.93864584 269.146759 -190.613113
1582800.00 48934.2227 202.361984 3550.85742 2470.11475 1987.56055 6991.76416 1928.39978 -18.9199924 -7.93864584 268.646027 -190.565323
1583000.00 48934.2227 202.041306 4457.15723 2466.20044 1938.25537 7585.33008 1892.16602 -31.8446369 -7.93864584 268.727966 -190.793976
1583200.00 48934.2227 197.212112 2997.82129 2407.25342 1947.46497 6494.12988 1908.52551 -38.1845284 -7.93864584 268.104645 -190.980576
1583400.00 48934.2227 200.883377 2867.05762 2452.06616 1997.61377 6495.77148 1935.42566 -14.5649519 -7.93864584 267.814575 -191.061462
1583600.00 48934.2227 197.039825 3640.49658 2405.15015 1973.35645 6976.56689 1913.99036 -17.8078861 -7.93864584 268.299591 -191.125595
1583800.00 48934.2227 198.943451 3667.30859 2428.38672 1949.72461 6995.30615 1895.31030 -23.1679134 -7.93864584 268.736755 -191.154541
1584000.00 48934.2227 203.208740 2689.55396 2480.45068 1961.17566 6361.04102 1899.31226 -15.3675690 -7.93864584 268.342896 -191.111938
1584200.00 48934.2227 200.001740 2678.35010 2441.30469 1949.16846 6301.89209 1899.32202 -28.5078278 -7.93864584 269.115845 -190.761627
1584400.00 48934.2227 198.172714 3080.55225 2418.97876 1964.29944 6581.73096 1908.43713 -21.9084969 -7.93864584 268.524567 -190.753708
1584600.00 48934.2227 201.362656 2546.56348 2457.91650 1965.01782 6240.30322 1901.94006 -15.3626499 -7.93864584 268.964813 -190.524506
1584800.00 48934.2227 195.325775 2102.57495 2384.22778 1925.10864 5809.85059 1877.99170 -31.8689041 -7.93864584 269.481445 -190.495636
1585000.00 48934.2227 197.486938 2139.98267 2410.60791 1953.96838 5891.78662 1906.32410 -30.9012661 -7.93864584 269.154388 -190.608856
1585200.00 48934.2227 200.323044 2742.76611 2445.22656 1982.82397 6385.44092 1928.53125 -23.6995010 -7.93864584 268.662476 -190.670166
1585400.00 48934.2227 199.913345 3452.99561 2440.22559 1921.93555 6826.41064 1883.36865 -39.7314682 -7.93864584 268.969513 -190.671005
1585600.00 48934.2227 199.595932 3477.46411 2436.35132 1921.64380 6839.70654 1873.50635 -29.8386974 -7.93864584 268.874329 -190.898209
1585800.00 48934.2227 200.243515 3502.69385 2444.25586 1971.97510 6915.94775 1922.59241 -28.7289028 -7.93864584 269.014587 -190.902985
1586000.00 48934.2227 202.286407 4249.98145 2469.19238 1966.35144 7468.56592 1903.21521 -14.8098068 -7.93864584 268.724426 -190.778442
1586200.00 48934.2227 202.464157 3986.38159 2471.36182 1996.21570 7312.48047 1938.75903 -20.9962769 -7.93864584 269.046448 -190.593414
1586400.00 48934.2227 198.389633 2572.35962 2421.62671 1949.36890 6206.77393 1902.33008 -31.5799522 -7.93864584 269.119202 -190.500443
1586600.00 48934.2227 200.271866 2710.53369 2444.60181 2006.50745 6385.49658 1944.42896 -16.0203266 -7.93864584 268.692871 -190.594086
1586800.00 48934.2227 197.196243 3164.51416 2407.05981 1966.17920 6631.61182 1898.11621 -9.85431194 -7.93864584 268.681244 -190.763947
1587000.00 48934.2227 199.707886 3489.18799 2437.71802 1940.61560 6868.41162 1879.92224 -18.0214214 -7.93864584 269.273529 -190.558731
1587200.00 48934.2227 199.249176 3134.72485 2432.11865 2008.82324 6678.05518 1961.36084 -30.9587650 -7.93864584 268.852875 -190.431763
1587400.00 48934.2227 196.140503 2474.88086 2394.17285 1934.62085 6095.00586 1877.82935 -22.3071537 -7.93864584 269.492462 -190.393829
1587600.00 48934.2227 199.551575 2450.35767 2435.80981 1996.97449 6181.49561 1951.12317 -33.4845123 -7.93864584 269.814148 -190.478317
1587800.00 48934.2227 200.760345 2542.57568 2450.56445 1967.11694 6232.20459 1909.35547 -20.9420052 -7.93864584 269.251404 -190.547943
1588000.00 48934.2227 194.877365 2433.34131 2378.75439 1965.41833 6080.73975 1906.14844 -18.9819088 -7.93864584 269.000000 -190.748199
1588200.00 48934.2227 203.692703 2491.55298 2486.35791 1963.50049 6227.96875 1914.12329 -28.8425102 -7.93864584 268.909424 -190.689697
1588400.00 48934.2227 197.121475 3302.60889 2406.14722 1994.80920 6757.88086 1936.62317 -19.3509636 -7.93864584 268.211853 -190.674957
1588600.00 48934.2227 195.538696 3000.33130 2386.82690 1991.46790 6519.49756 1949.95654 -36.0427246 -7.93864584 268.386322 -190.832260
