Step Volume Temp Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1000200.00 46478.4727 197.001602 3525.89722 2404.68359 2058.72974 6853.41064 1959.94653 20.5812016 -8.35809422 269.387085 -191.184998
1000400.00 46478.4727 202.373138 3340.35498 2470.25098 1998.38843 6732.86865 1937.86292 -17.9374866 -8.35809422 269.708710 -191.245682
1000600.00 46478.4727 200.452225 4145.08154 2446.80347 1982.36157 7238.87061 1918.48621 -14.6522036 -8.35809422 269.957855 -191.430237
1000800.00 46478.4727 201.311157 4567.69629 2457.28809 1941.29236 7494.75146 1883.82104 -20.2912216 -8.35809422 269.392792 -191.630356
1001000.00 46478.4727 201.170212 4606.35059 2455.56738 2034.75952 7612.69971 1975.67334 -18.2605820 -8.35809422 269.047455 -191.700714
1001200.00 46478.4727 196.426575 3629.82446 2397.66479 2035.27686 6893.38477 1959.42566 -1.37482285 -8.35809422 268.961975 -191.735992
1001400.00 46478.4727 200.883377 3389.55884 2452.06641 1986.14294 6735.79053 1918.40491 -9.51326275 -8.35809422 269.113159 -191.861755
1001600.00 46478.4727 201.765350 3423.44580 2462.83203 1978.80615 6762.18994 1924.56897 -23.1480198 -8.35809422 269.253754 -191.868515
1001800.00 46478.4727 198.391113 3562.32446 2421.64453 2018.73145 6855.06543 1939.64624 1.66864836 -8.35809422 269.139404 -191.722748
1002000.00 46478.4727 200.553665 3542.66187 2448.04150 2061.45483 6910.85742 1992.19971 -8.21796322 -8.35809422 269.076508 -191.603500
1002200.00 46478.4727 197.258682 3544.25854 2407.82178 2010.56750 6820.83252 1939.56677 -6.65710258 -8.35809422 269.255920 -191.598114
1002400.00 46478.4727 201.393265 3975.58862 2458.29028 2014.07336 7167.18018 1947.71167 -11.3184509 -8.35809422 269.291199 -191.611053
1002600.00 46478.4727 199.889786 4190.13037 2439.93823 1977.57202 7257.75195 1916.10132 -16.2090054 -8.35809422 269.185272 -191.505508
1002800.00 46478.4727 197.034561 3909.20190 2405.08594 1992.17310 7047.07568 1907.37036 6.58516264 -8.35809422 269.488129 -191.270554
1003000.00 46478.4727 202.829330 3783.58911 2475.81934 1993.18201 7033.67285 1932.64978 -18.2778969 -8.35809422 269.941101 -191.131042
1003200.00 46478.4727 197.954025 3593.09790 2416.30957 1982.66992 6834.52832 1911.57129 -7.41589451 -8.35809422 269.636200 -191.121689
1003400.00 46478.4727 206.764557 3200.73730 2523.85449 2002.56384 6696.00879 1927.92200 -3.03675342 -8.35809422 269.285492 -191.606903
1003600.00 46478.4727 201.701416 3531.14160 2462.05176 1967.30884 6822.91260 1900.63611 -11.1262875 -8.35809422 269.340149 -191.541122
1003800.00 46478.4727 198.683609 3811.00830 2425.21509 1958.02625 6966.49854 1891.01477 -10.7062044 -8.35809422 269.141907 -191.424271
