Step Volume Temp Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1400200.00 48256.1641 203.679916 4193.62793 2486.20190 1967.03406 7404.57178 1914.18115 -25.5627861 -8.05019379 269.402374 -190.986710
1400400.00 48256.1641 197.225357 3903.83984 2407.41504 1983.88757 7138.69482 1921.18286 -15.8589134 -8.05019379 269.489655 -190.926086
1400600.00 48256.1641 203.100510 2898.84961 2479.12939 1970.65686 6489.89990 1913.61646 -21.3205585 -8.05019379 269.291962 -190.930954
1400800.00 48256.1641 194.852875 3132.56201 2378.45557 1943.26794 6526.31641 1896.68481 -31.9669743 -8.05019379 269.604431 -191.054276
1401000.00 48256.1641 202.637924 3405.80688 2473.48315 1965.46619 6835.84277 1912.69800 -25.3429775 -8.05019379 269.138824 -191.027695
1401200.00 48256.1641 198.123505 3685.24683 2418.37817 2006.55188 7018.48389 1954.62146 -26.5015812 -8.05019379 269.183350 -190.751373
1401400.00 48256.1641 198.900024 3791.54077 2427.85669 1923.64075 7019.85742 1879.23352 -33.9376564 -8.05019379 269.190643 -190.845840
1401600.00 48256.1641 201.748474 3777.45679 2462.62622 2014.47021 7135.54443 1967.52136 -31.5352783 -8.05019379 269.524414 -191.040268
1401800.00 48256.1641 198.550003 3217.33301 2423.58398 1965.85547 6653.69141 1902.41321 -14.2267132 -8.05019379 269.031860 -191.362793
1402000.00 48256.1641 200.359009 2689.68262 2445.66553 1975.48914 6314.06396 1917.41992 -20.1728210 -8.05019379 269.298309 -191.056320
1402200.00 48256.1641 201.825836 3451.86938 2463.57031 1995.29980 6888.18066 1929.51904 -11.8537312 -8.05019379 268.889984 -191.255524
1402400.00 48256.1641 195.923157 2723.38916 2391.51978 1980.01184 6288.16211 1927.36621 -24.5897236 -8.05019379 268.705719 -191.470261
1402600.00 48256.1641 197.657806 3663.33691 2412.69360 2042.38757 7033.21582 1983.10938 -18.7285824 -8.05019379 269.280823 -191.274063
1402800.00 48256.1641 200.506058 4322.98193 2447.46069 1905.49121 7395.32227 1849.76526 -22.4375801 -8.05019379 269.331055 -191.167526
1403000.00 48256.1641 200.479324 3926.61572 2447.13428 1935.17896 7145.73438 1879.13354 -21.7298985 -8.05019379 269.037750 -191.262482
1403200.00 48256.1641 198.366837 3285.75269 2421.34839 1997.87634 6731.62793 1944.06653 -23.5080070 -8.05019379 268.674561 -191.356781
1403400.00 48256.1641 194.447678 3239.01172 2373.50952 1965.17627 6618.19434 1903.36694 -16.3730469 -8.05019379 269.415588 -191.233185
1403600.00 48256.1641 200.835876 4057.62646 2451.48657 1966.66968 7273.77832 1915.48755 -26.9041271 -8.05019379 269.185181 -191.098785
1403800.00 48256.1641 203.183838 3030.20435 2480.14673 1931.14185 6543.84521 1876.74402 -23.6324158 -8.05019379 268.971771 -190.941559
1404000.00 48256.1641 196.685135 2386.45093 2400.82080 1944.23645 6024.56201 1893.39465 -27.2105656 -8.05019379 268.911957 -190.859528
1404200.00 48256.1641 202.865128 4198.94971 2476.25635 1967.92786 7399.26514 1913.77869 -23.8670845 -8.05019379 269.020752 -191.004486
1404400.00 48256.1641 197.209534 4213.82178 2407.22168 1993.85266 7366.62158 1934.51758 -19.3594227 -8.05019379 269.727051 -191.032532
1404600.00 48256.1641 197.832336 3348.27490 2414.82397 1950.53308 6721.76123 1896.74988 -25.1608524 -8.05019379 269.902771 -190.958725
1404800.00 48256.1641 202.012650 3418.09058 2465.85059 1965.81409 6837.20312 1906.17773 -19.0588837 -8.05019379 269.640991 -190.945724
