Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1600200.00 46698.3320 40441.3945 2452.89648 2671.08691 32666.4844 2535.07202 56.0487022 -8.31874371 271.636353 -191.670334
1600400.00 46698.3320 41115.4297 2430.90698 2703.65381 33136.1094 2567.14624 57.1157265 -8.31874371 270.979340 -191.587616
1600600.00 46698.3320 40405.4453 2444.38623 2630.33887 32592.7441 2533.05249 17.5428429 -8.31874371 271.307831 -191.564377
1600800.00 46698.3320 40258.2109 2432.18530 2638.50854 32488.4395 2518.21899 40.8841743 -8.31874371 270.936951 -191.531677
1601000.00 46698.3320 41157.1406 2447.24731 2727.68091 33204.8867 2596.51538 51.5754929 -8.31874371 271.085175 -191.495117
1601200.00 46698.3320 40874.8867 2373.96802 2707.09351 32918.7930 2600.08740 27.0982685 -8.31874371 271.441254 -191.533554
1601400.00 46698.3320 40007.5664 2385.26611 2666.24878 32298.5586 2536.50439 50.5512886 -8.31874371 270.761139 -191.567886
1601600.00 46698.3320 40326.5273 2494.78955 2625.45630 32584.5176 2499.58057 47.0747871 -8.31874371 270.365112 -191.564056
1601800.00 46698.3320 40937.1875 2450.62891 2670.11987 33000.9062 2548.35791 42.0436516 -8.31874371 271.196320 -191.478012
1602000.00 46698.3320 40787.4414 2430.15405 2621.91504 32830.2422 2514.54248 27.8356514 -8.31874371 270.935944 -191.398956
1602200.00 46698.3320 39975.0430 2513.01367 2617.10181 32355.0098 2497.29932 40.2624054 -8.31874371 271.110229 -191.569931
1602400.00 46698.3320 39543.1992 2401.79492 2631.14722 31963.7305 2502.42163 49.2488708 -8.31874371 271.170746 -191.694016
1602600.00 46698.3320 40222.8398 2445.08936 2682.20288 32520.9453 2547.65308 55.0701942 -8.31874371 271.152557 -191.672958
1602800.00 46698.3320 39921.8711 2447.52222 2662.30542 32298.5098 2532.56592 50.2341118 -8.31874371 271.196014 -191.690536
1603000.00 46698.3320 39300.1406 2409.67090 2617.00635 31791.9316 2496.56714 40.0934868 -8.31874371 271.878510 -191.532791
1603200.00 46698.3320 38746.4492 2455.97388 2609.57397 31453.7129 2482.75464 46.5858994 -8.31874371 271.614227 -191.380966
1603400.00 46698.3320 40180.0547 2448.61890 2672.12891 32485.2656 2528.70435 63.7575188 -8.31874371 271.133942 -191.466858
1603600.00 46698.3320 40580.4766 2428.58716 2644.34644 32710.1543 2531.64868 33.2846413 -8.31874371 271.085571 -191.672592
1603800.00 46698.3320 40051.9961 2444.36304 2632.36938 32354.0371 2511.48608 41.6696129 -8.31874371 270.903473 -191.689636
1604000.00 46698.3320 39416.6523 2447.53101 2615.94141 31908.0762 2484.43066 53.0858345 -8.31874371 270.281860 -191.856995
1604200.00 46698.3320 40490.3906 2497.93994 2708.89844 32782.7070 2572.73804 56.5673065 -8.31874371 271.270721 -191.677551
1604400.00 46698.3320 40892.6250 2435.62207 2677.48462 32962.9180 2538.16748 59.9036942 -8.31874371 270.912109 -191.498703
1604600.00 46698.3320 39947.7930 2415.62451 2646.39941 32268.3594 2504.97778 62.4827766 -8.31874371 270.529266 -191.590469
1604800.00 46698.3320 40772.1055 2439.56348 2711.04199 32918.3398 2570.93115 60.9860077 -8.31874371 270.603271 -191.478485
1605000.00 46698.3320 41368.7500 2437.62720 2709.10010 33320.8008 2576.08594 53.7177658 -8.31874371 270.897064 -191.600616
1605200.00 46698.3320 40333.1953 2432.78979 2644.49390 32546.0957 2519.20068 46.3863106 -8.31874371 270.444366 -191.537735
1605400.00 46698.3320 39616.5938 2467.45947 2642.02759 32090.2598 2534.04980 29.1058903 -8.31874371 270.418701 -191.546692
1605600.00 46698.3320 40412.9102 2390.17822 2647.44922 32560.7305 2517.84277 50.7006760 -8.31874371 270.575867 -191.670303
1605800.00 46698.3320 40659.1953 2444.85840 2694.56006 32830.2539 2562.31812 53.7234077 -8.31874371 270.212830 -191.694275
1606000.00 46698.3320 39866.0586 2429.82642 2658.59912 32239.0957 2532.13281 47.6465378 -8.31874371 270.615509 -191.795654
