Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1600200.00 47139.9844 33500.1016 2452.89648 2447.10645 27930.9316 2327.17310 40.2180672 -8.24080658 271.242432 -191.527039
1600400.00 47139.9844 34181.3398 2430.90698 2474.91382 28405.0918 2354.56641 41.2052002 -8.24080658 270.586700 -191.444702
1600600.00 47139.9844 33479.6328 2444.38623 2405.61401 27866.8555 2322.90869 3.21290636 -8.24080658 270.913696 -191.421341
1600800.00 47139.9844 33348.9570 2432.18530 2415.15942 27774.3613 2310.36548 25.6371002 -8.24080658 270.545624 -191.388916
1601000.00 47139.9844 34229.2773 2447.24731 2498.44678 28477.9219 2383.17896 35.9276237 -8.24080658 270.691925 -191.351761
1601200.00 47139.9844 33953.8789 2373.96802 2478.72437 28195.5859 2386.59473 12.4716377 -8.24080658 271.048279 -191.390182
1601400.00 47139.9844 33063.7695 2385.26611 2443.60840 27559.8301 2329.72754 34.9369698 -8.24080658 270.369629 -191.425827
1601600.00 47139.9844 33394.8672 2494.78955 2402.91675 27856.2871 2292.76758 31.5957870 -8.24080658 269.975525 -191.422180
1601800.00 47139.9844 34006.6953 2450.62891 2443.03101 28272.8652 2336.86133 26.7010460 -8.24080658 270.804016 -191.335205
1602000.00 47139.9844 33869.5430 2430.15405 2395.91479 28110.9824 2303.57275 13.0535812 -8.24080658 270.544830 -191.256226
1602200.00 47139.9844 33059.4297 2513.01367 2396.31958 27637.3047 2292.03882 24.9892769 -8.24080658 270.718781 -191.427002
1602400.00 47139.9844 32627.4609 2401.79492 2413.20581 27245.9980 2300.33936 33.6374207 -8.24080658 270.779877 -191.550873
1602600.00 47139.9844 33296.2891 2445.08936 2459.42871 27795.3262 2341.00146 39.1969604 -8.24080658 270.759857 -191.529617
1602800.00 47139.9844 32987.3789 2447.52222 2441.17920 27567.1367 2327.39697 34.5273857 -8.24080658 270.801971 -191.547073
1603000.00 47139.9844 32372.7715 2409.67090 2399.22876 27064.8008 2294.27954 24.8554916 -8.24080658 271.483276 -191.389587
