Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1650200.00 49848.0781 2235.32690 2463.20752 1935.65991 6023.91211 1913.43115 -55.7716103 -7.79310846 268.363281 -190.362823
1650400.00 49848.0781 3127.51416 2513.03271 1958.91907 6745.60156 1940.85181 -60.4213905 -7.79310846 268.820404 -190.331772
1650600.00 49848.0781 3998.28101 2443.36670 1928.55798 7278.60693 1918.31323 -67.4543686 -7.79310846 268.197845 -190.498672
1650800.00 49848.0781 3652.07788 2451.75366 1932.84570 7039.59814 1915.99939 -60.7875938 -7.79310846 268.166138 -190.532303
1651000.00 49848.0781 3649.40991 2493.20068 1938.68323 7084.94336 1925.34045 -64.7312851 -7.79310846 268.506378 -190.432312
1651200.00 49848.0781 3567.88452 2461.16357 1930.84241 6985.79736 1920.21301 -68.0253830 -7.79310846 269.066895 -190.412201
1651400.00 49848.0781 3132.06348 2458.44019 1940.35571 6675.75293 1928.47009 -66.5897903 -7.79310846 269.053406 -190.578033
1651600.00 49848.0781 2407.63892 2457.05444 1963.24426 6170.61133 1946.47400 -61.0254288 -7.79310846 268.543640 -190.747879
1651800.00 49848.0781 1431.23694 2488.00708 2000.28027 5528.77197 1981.48315 -59.1130638 -7.79310846 268.623932 -190.713760
1652000.00 49848.0781 2520.31494 2411.52490 1963.37866 6207.12988 1953.96887 -69.6325455 -7.79310846 269.537933 -190.495560
1652200.00 49848.0781 3400.86670 2471.44653 1933.19080 6877.00977 1911.07996 -56.5717087 -7.79310846 268.860260 -190.177658
1652400.00 49848.0781 2597.87549 2466.63013 1992.36121 6347.60254 1965.41565 -52.2487488 -7.79310846 269.177490 -189.983337
1652600.00 49848.0781 2764.68311 2401.05029 2008.03296 6418.96094 1988.43884 -59.8073883 -7.79310846 269.483887 -190.082504
1652800.00 49848.0781 3630.17017 2397.29492 1991.08752 7027.45459 1955.20361 -42.7155304 -7.79310846 268.790314 -190.190887
1653000.00 49848.0781 2920.49048 2445.45166 2021.17432 6589.77295 2003.53857 -60.8962555 -7.79310846 268.915161 -190.383255
1653200.00 49848.0781 2606.81079 2396.66748 2000.25647 6292.03125 1969.92285 -48.1140060 -7.79310846 268.855469 -190.407837
1653400.00 49848.0781 3427.92505 2442.00757 1980.71582 6914.76709 1937.49963 -35.2201805 -7.79310846 268.884125 -190.447754
1653600.00 49848.0781 3581.05859 2493.89746 2006.37622 7103.64258 1977.87524 -49.1305237 -7.79310846 268.232758 -190.601227
1653800.00 49848.0781 3076.70752 2453.96729 1942.39246 6633.07373 1916.63452 -51.3911781 -7.79310846 267.856873 -190.707687
1654000.00 49848.0781 1911.31274 2454.64722 1953.64832 5797.78760 1930.30481 -54.2832375 -7.79310846 268.430145 -190.803421
1654200.00 49848.0781 2063.90625 2418.20215 2004.86523 5923.49219 1975.25037 -47.8600998 -7.79310846 268.265900 -190.791016
1654400.00 49848.0781 1960.13098 2470.64136 1966.86951 5862.49268 1951.86353 -62.2349586 -7.79310846 268.174530 -190.933624
1654600.00 49848.0781 1539.97644 2411.00586 1928.54272 5459.08496 1907.72388 -57.2467728 -7.79310846 268.815216 -190.749710
1654800.00 49848.0781 1925.28052 2461.34863 1954.65259 5815.64746 1946.83313 -70.2352524 -7.79310846 268.813416 -190.758713
1655000.00 49848.0781 3167.33838 2446.45508 1962.12366 6711.18018 1941.04175 -56.9070587 -7.79310846 268.821594 -190.832657
1655200.00 49848.0781 3012.42578 2424.71753 1928.98315 6543.68311 1898.46863 -47.3216591 -7.79310846 268.545624 -190.709488
1655400.00 49848.0781 2507.58911 2481.27856 1971.73413 6275.98779 1944.87085 -51.0735321 -7.79310846 268.613159 -190.676315
1655600.00 49848.0781 2064.18140 2431.98975 1963.11401 5895.72852 1948.65796 -64.4226990 -7.79310846 269.121796 -190.243027
1655800.00 49848.0781 2272.37500 2458.06616 1901.16907 6011.21338 1888.90881 -66.2605057 -7.79310846 268.944733 -190.423950
1656000.00 49848.0781 2513.42480 2449.91309 1967.21814 6244.34814 1949.47144 -60.3212318 -7.79310846 268.654816 -190.586807
1656200.00 49848.0781 3056.07788 2509.91797 1962.98474 6694.61963 1931.21143 -46.2150764 -7.79310846 268.646210 -190.657837
1656400.00 49848.0781 3235.68652 2399.67773 1972.33215 6724.29932 1948.29224 -54.3791924 -7.79310846 268.949585 -190.530396
