Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
16800.0000 49174.9531 140.540955 -706.553406 1715.50146 4837.22559 458.410980 532.769714 309.208618 56.1310158 1356.52026 -2701.40137 -78.9982452 25527.8926 -19345.7852 6046.01074 0.969267547 29.8023186 37.7496033 43.7100677
17000.0000 49292.4531 139.389816 -412.302124 1701.45007 4786.05420 466.845398 508.714539 302.188507 52.3851929 1330.13367 -2712.36108 -78.8099365 25514.9277 -19346.6445 6191.10889 0.966957033 29.8260365 37.7796478 43.7448540
17200.0000 49430.9570 139.039276 323.644318 1697.17139 4792.06250 456.991913 502.444244 305.936310 50.9871864 1316.35974 -2700.26880 -78.5891037 25523.8164 -19347.8457 6722.54883 0.964247644 29.8539467 37.8149986 43.7857895
17400.0000 49412.4883 139.908096 537.479492 1707.77673 4854.07373 464.858368 532.538208 308.503296 51.0407639 1356.94055 -2690.07861 -78.6184769 25531.5176 -19344.3066 6949.17432 0.964608014 29.8502274 37.8102875 43.7803345
17600.0000 49435.1328 141.647842 -70.4162369 1729.01257 4790.53516 446.936005 521.486206 297.676910 54.2176781 1320.31677 -2695.12378 -78.5824738 25510.4805 -19345.1367 6468.78076 0.964166224 29.8547878 37.8160629 43.7870216
17800.0000 49414.0078 138.946732 -421.705963 1696.04175 4822.36035 455.328247 540.596375 310.662781 45.8675003 1352.45496 -2701.27637 -78.6160660 25516.4082 -19345.2266 6214.49854 0.964578390 29.8505344 37.8106766 43.7807846
18000.0000 49316.0117 144.924789 67.0348206 1769.01245 4784.33350 457.922394 514.321838 302.007080 50.7486229 1324.99988 -2701.96973 -78.7722855 25504.6953 -19343.3926 6601.55859 0.966495097 29.8307877 37.7856636 43.7518234
18200.0000 49294.6992 139.100662 137.449951 1697.92065 4778.13574 469.522888 515.112915 301.177277 50.0130234 1335.82605 -2734.49438 -78.8063354 25520.3086 -19343.5059 6574.87109 0.966912925 29.8264904 37.7802200 43.7455215
18400.0000 49032.5547 142.775330 1047.64331 1742.77515 4779.99121 453.909668 520.728149 317.679108 49.4093895 1341.72632 -2748.23486 -79.2276688 25529.8301 -19343.3301 7271.92529 0.972082376 29.7735252 37.7131310 43.6678352
18600.0000 49129.9023 138.084778 1037.15356 1685.52039 4770.52393 447.087372 523.658630 304.555756 52.1504707 1327.45215 -2722.94800 -79.0706787 25509.8535 -19343.8320 7199.17432 0.970156312 29.7932167 37.7380714 43.6967163
18800.0000 49312.3281 139.876144 -0.990930736 1707.38660 4764.90771 451.859558 498.490662 317.791077 48.8645401 1317.00586 -2729.76611 -78.7781677 25524.1875 -19346.5215 6471.58154 0.966567338 29.8300457 37.7847252 43.7507324
19000.0000 49205.0586 141.715103 -640.396667 1729.83374 4796.54590 474.835815 508.567352 313.435760 54.1353340 1350.97424 -2728.46240 -78.9499054 25521.9570 -19347.9219 6066.82764 0.968674481 29.8083992 37.7573051 43.7189865
19200.0000 49171.3438 137.699295 -887.756836 1680.81494 4789.26367 464.672119 530.392456 311.923645 48.5412445 1355.52954 -2721.44336 -79.0040359 25500.9863 -19345.8105 5833.45605 0.969338596 29.8015900 37.7486801 43.7089996
19400.0000 48832.2305 140.192184 106.741249 1711.24438 4753.73438 453.178406 495.169006 313.979065 48.6663475 1310.99280 -2724.99414 -79.5526810 25511.3008 -19343.5645 6540.99658 0.976070166 29.7329235 37.6617012 43.6082878
19600.0000 48970.8672 141.467514 583.283020 1726.81152 4733.43262 461.582275 502.466217 298.950134 50.6034813 1313.60205 -2731.08618 -79.3274612 25498.6758 -19347.7598 6876.81885 0.973306894 29.7610340 37.6973114 43.6495171
19800.0000 49120.9102 136.987289 561.459045 1672.12402 4758.19824 448.180420 500.122864 317.126556 46.9403954 1312.37024 -2729.69800 -79.0851593 25520.6523 -19345.1270 6832.53906 0.970333874 29.7913971 37.7357712 43.6940498
20000.0000 49078.6445 139.375122 243.461807 1701.27075 4801.56396 461.433594 516.611694 310.926300 56.1329536 1345.10449 -2707.88794 -79.1532669 25509.7500 -19345.4023 6677.09570 0.971169531 29.7828503 37.7249451 43.6815147
20200.0000 49153.7656 139.021362 -39.4029236 1696.95276 4810.67236 472.641327 528.714294 318.759247 49.1731796 1369.28809 -2725.79688 -79.0322952 25510.9609 -19343.7793 6479.37891 0.969685316 29.7980385 37.7441826 43.7037888
20400.0000 49014.6914 137.649994 -455.846039 1680.21338 4754.48926 455.290009 522.180969 304.232697 51.4676285 1333.17126 -2741.81055 -79.2565384 25509.6680 -19346.5391 6108.85059 0.972436666 29.7699089 37.7085495 43.6625328
20600.0000 48834.0078 138.832016 -398.683228 1694.64136 4757.01807 465.925415 517.986938 315.202209 49.6582489 1348.77283 -2734.74707 -79.5497894 25490.0488 -19347.0566 6167.71973 0.976034641 29.7332821 37.6621590 43.6088142
20800.0000 49272.2539 140.333725 -138.961609 1712.97192 4822.15430 468.266205 504.891296 312.860748 53.4799881 1339.49817 -2699.19238 -78.8422394 25528.8184 -19346.9707 6435.27051 0.967353463 29.8219624 37.7744865 43.7388763
21000.0000 49541.6602 138.445602 -241.577087 1689.92468 4831.18701 451.306213 538.841431 325.137482 53.3006058 1368.58569 -2724.54248 -78.4134979 25532.7051 -19345.5625 6346.56885 0.962092996 29.8762169 37.8432083 43.8184509
21200.0000 49080.5234 136.418854 393.776031 1665.18555 4821.30664 471.003876 523.079590 318.126770 53.1322632 1365.34253 -2713.31445 -79.1502304 25515.0879 -19345.8105 6768.35254 0.971132338 29.7832317 37.7254257 43.6820717
21400.0000 49020.5820 140.589203 242.526474 1716.09045 4715.60840 443.774872 500.344269 324.269379 50.3728981 1318.76135 -2732.48071 -79.2470169 25477.7031 -19348.3750 6605.08447 0.972319841 29.7711010 37.7100601 43.6642838
21600.0000 49175.5625 139.835724 -95.5541000 1706.89307 4764.75830 454.863892 501.349701 322.965424 50.2533531 1329.43225 -2711.54419 -78.9972687 25494.0371 -19347.1680 6403.12207 0.969255507 29.8024426 37.7497597 43.7102509
21800.0000 49246.9453 139.554642 -268.816193 1703.46216 4817.84424 474.167633 518.745667 333.684052 56.4091301 1383.00647 -2722.55591 -78.8827591 25506.9980 -19349.6035 6328.23779 0.967850566 29.8168564 37.7680168 43.7313881
22000.0000 49146.4453 138.805984 178.877029 1694.32385 4768.07520 474.208557 509.181000 315.992157 52.2270126 1351.60864 -2726.87939 -79.0440674 25489.1406 -19345.7949 6590.60938 0.969829738 29.7965584 37.7423096 43.7016182
22200.0000 48917.0703 139.832184 1086.42639 1706.85010 4776.72021 440.271973 511.553009 330.939484 52.8275528 1335.59204 -2726.73828 -79.4147110 25513.6855 -19345.8203 7258.63281 0.974377334 29.7501316 37.6834984 43.6335258
22400.0000 48965.5039 139.707199 665.614441 1705.32434 4796.49219 460.288910 542.513794 325.424530 55.7078094 1383.93506 -2735.69800 -79.3361588 25491.5801 -19343.3242 6977.13916 0.973413527 29.7599468 37.6959343 43.6479225
22600.0000 49312.2266 137.435181 -182.159973 1677.59119 4782.37646 455.554535 503.514679 335.127045 51.1799545 1345.37622 -2733.96387 -78.7783279 25519.7539 -19348.7891 6328.96387 0.966569304 29.8300247 37.7846985 43.7507019
22800.0000 48942.6211 140.496658 191.976852 1714.96094 4823.11084 472.813721 528.384949 326.161346 56.5412865 1383.90125 -2710.37598 -79.3732452 25497.4375 -19347.8516 6675.10059 0.973868608 29.7553101 37.6900597 43.6411247
23000.0000 48942.4766 143.257797 -167.229889 1748.66431 4740.99561 465.135193 506.015533 318.156464 50.4476395 1339.75476 -2751.23560 -79.3734818 25500.0176 -19347.5410 6370.29541 0.973871529 29.7552814 37.6900215 43.6410789
