Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Cella Cellb Cellc CellAlpha CellBeta CellGamma
8000.00000 42196.0977 130.981354 -7617.76123 1598.81299 3525.55884 509.717957 417.111755 366.566162 46.7557144 1340.15161 -3477.88574 -92.0638504 25361.5879 -19698.2949 436.502411 1.12957573 27.4261608 39.1246605 39.3269844 89.4572144 90.2820892 90.3758469
8200.00000 42625.6016 111.908920 -3239.03540 1366.00696 3690.46240 461.015930 608.565918 201.469727 30.1247425 1301.17627 -3382.16333 -91.1361923 25469.2969 -19697.8477 3042.92090 1.11819375 27.5624447 39.4248810 39.2282219 89.9888611 90.3240814 90.3743591
8400.00000 42143.7461 121.030052 4862.13721 1477.34326 3624.17969 433.096985 722.402283 274.692841 18.8841228 1449.07629 -3494.90918 -92.1782074 25367.1133 -19697.0996 8089.90576 1.13097882 27.4889736 39.3097343 39.0023575 90.0918961 90.4390182 90.2135315
8600.00000 42446.7227 128.148605 2443.00757 1564.23523 3522.88574 429.069031 376.963226 279.054352 56.7784958 1141.86511 -3490.99780 -91.5202560 25571.5684 -19699.5508 6599.44482 1.12290609 27.4947376 39.5764503 39.0087662 90.1500931 90.1511154 90.1493835
8800.00000 42402.4922 113.782372 -897.602966 1388.87500 3751.12769 567.683960 776.456726 241.208313 11.3486900 1596.69775 -3580.08960 -91.6157227 25431.3242 -19696.8047 4584.92773 1.12407744 27.4833641 39.5146141 39.0454063 89.9949188 90.0222931 89.6951141
9000.00000 42131.9961 119.993874 996.624817 1464.69519 3606.40430 419.160583 402.216766 332.346161 52.8781319 1206.60156 -3447.37769 -92.2039108 25542.9277 -19695.7480 5683.47754 1.13129425 27.4533272 39.3883858 38.9630013 90.0673904 90.1242523 89.8163071
9200.00000 42158.4844 118.727448 3643.84717 1449.23682 3650.93262 541.801208 529.474182 258.356415 50.6628304 1380.29468 -3491.63770 -92.1459808 25462.3809 -19700.1035 7340.54590 1.13058352 27.4515820 39.3148880 39.0630913 89.7623291 90.1868134 90.0183563
9400.00000 42591.8398 118.361938 1818.53589 1444.77515 3670.17017 538.043030 487.929535 310.107941 26.1997547 1362.28027 -3515.41504 -91.2084351 25522.7090 -19699.4043 6244.54395 1.11908019 27.4441948 39.4539757 39.3365402 90.2196732 90.2940598 90.1786575
9600.00000 42190.8477 122.538673 1246.12976 1495.75806 3649.20557 519.830505 438.158508 307.171326 40.7030754 1305.86340 -3367.88672 -92.0752945 25409.3184 -19698.0898 5911.72021 1.12971616 27.4510326 39.3007317 39.1081963 90.0300903 90.3378525 89.8636093
9800.00000 42718.4258 130.014267 -8720.23242 1587.00830 3538.61279 605.688232 390.941437 268.855835 27.6649628 1293.15039 -3469.09180 -90.9381561 25413.9668 -19699.4121 -307.122406 1.11576414 27.6262112 39.5282249 39.1196938 90.0689926 90.3409958 90.1121140
10000.0000 41987.8242 138.276733 -4996.03613 1687.86353 3367.71875 427.307190 393.034332 213.089386 36.4577789 1069.88867 -3434.01660 -92.5205078 25431.9668 -19700.1211 1996.26257 1.13517869 27.5025425 39.1520042 38.9948807 89.7649078 90.3331604 89.9777527
10200.0000 42420.0938 108.097687 -5176.46484 1319.48547 3753.33228 587.185608 615.319885 312.613831 45.8545723 1560.97388 -3518.94873 -91.5777054 25410.7539 -19699.4453 1870.37939 1.12361097 27.5599289 39.4696732 38.9993896 89.5320206 90.4075775 89.8174438
10400.0000 42434.1328 117.881706 174.541107 1438.91345 3677.28394 540.295837 451.100128 300.924103 58.9915771 1351.31165 -3522.62524 -91.5474014 25546.7598 -19698.1621 5224.21338 1.12323916 27.6330509 39.4559059 38.9228210 89.4978104 90.3701859 89.7547302
10600.0000 42061.5625 119.421127 330.858948 1457.70410 3639.28320 458.909851 564.875854 259.143829 46.9971619 1329.92676 -3474.06177 -92.3583145 25481.7305 -19698.3125 5299.94434 1.13318861 27.5561886 39.2354050 38.9048767 89.9697723 90.4474258 89.8018723
10800.0000 42170.5820 120.471428 -4564.48633 1470.52466 3633.46777 531.435486 617.708801 278.877289 32.7514114 1460.77295 -3528.04297 -92.1195450 25400.9766 -19700.2383 2296.76636 1.13025916 27.6518517 39.0853310 39.0208969 90.1436768 90.5909576 89.8627777
11000.0000 42252.0469 125.331673 -1144.91516 1529.85059 3589.26660 512.148560 432.212128 285.561981 52.9603233 1282.88306 -3466.08252 -91.9419327 25471.5879 -19699.1211 4413.61719 1.12807989 27.7210140 38.9694443 39.1146927 90.2417145 90.5715561 90.0262451
11200.0000 42429.6406 121.888863 -1342.78894 1487.82629 3623.82959 496.533020 623.915955 299.894470 42.3578758 1462.70129 -3536.57520 -91.5570984 25396.3477 -19698.6426 4280.74805 1.12335813 27.7588730 39.2019081 38.9921722 90.0400848 90.4464035 89.7591858
11400.0000 42318.7773 120.755402 5078.74414 1473.99084 3647.66284 536.496338 524.201050 235.305603 16.2501926 1312.25317 -3503.80151 -91.7969589 25534.0762 -19694.8652 8256.13281 1.12630105 27.6104908 39.3672447 38.9342194 89.9019623 90.3206406 90.0318451
11600.0000 41966.7383 110.882370 -756.353333 1353.47644 3718.10669 448.660278 712.346008 314.355774 62.6179047 1537.97998 -3527.03223 -92.5669937 25406.4922 -19699.3340 4608.66357 1.13574898 27.5526772 39.2292404 38.8276253 90.0180664 90.0996246 90.3612137
11800.0000 42272.0547 132.991684 -5354.50244 1623.35193 3464.64575 521.793701 337.907440 367.991730 29.5113983 1257.20435 -3562.80078 -91.8984222 25470.1211 -19699.8789 1786.97595 1.12754595 27.5677700 39.2064133 39.1106987 89.8875504 90.0462418 89.9946442
12000.0000 42243.7617 113.763962 -860.126282 1388.65039 3716.23584 586.224670 595.131104 266.376221 66.7821426 1514.51416 -3452.08569 -91.9599686 25353.7441 -19699.9355 4574.97803 1.12830114 27.5331059 39.2316093 39.1091194 89.7611237 89.9508896 90.2074661
12200.0000 42395.1289 122.461311 1307.70093 1494.81384 3620.70239 372.483063 662.421021 319.953644 34.3682861 1389.22595 -3529.07397 -91.6316299 25458.7637 -19698.2148 5924.05371 1.12427258 27.4559059 39.3975143 39.1958046 90.0747910 89.7117538 90.5816956
12400.0000 42082.2227 117.674210 6163.13770 1436.38049 3685.22803 450.022095 530.639893 395.932220 46.5825119 1423.17676 -3464.07251 -92.3129654 25424.7324 -19698.6094 8904.08691 1.13263226 27.4350319 39.1897240 39.1413918 90.2549057 89.7725677 90.3390808
12600.0000 42324.9062 118.009491 4932.19434 1440.47314 3648.43335 510.380157 577.885315 241.212051 32.1632156 1361.64075 -3515.48120 -91.7836609 25500.7227 -19698.4473 8133.37939 1.12613785 27.4325008 39.2826996 39.2774544 90.4205322 89.8127365 89.9793625
12800.0000 42034.6328 133.360321 -392.016785 1627.85168 3478.63940 451.996155 451.656158 285.415497 34.0314140 1223.09924 -3497.17334 -92.4174881 25450.5469 -19697.8320 4866.17236 1.13391471 27.4954700 39.0432396 39.1582222 90.4555664 89.7724686 90.2924194
13000.0000 42294.1523 103.500961 -6782.56836 1263.37585 3871.54248 601.210876 569.960815 391.396179 53.1133385 1615.68115 -3475.38672 -91.8504028 25429.1914 -19697.9434 951.316284 1.12695694 27.5468369 39.1237526 39.2444115 89.8883133 89.8824768 90.3471909
13200.0000 42288.6367 103.330070 -4256.04199 1261.29004 3894.97290 572.150146 611.269775 395.965485 67.4069061 1646.79236 -3479.20923 -91.8623810 25426.2656 -19698.8750 2531.40698 1.12710381 27.5396328 39.2011604 39.1714668 90.2104111 89.9449463 90.0261078
13400.0000 42345.2344 139.347961 435.731812 1700.93933 3356.19434 433.715637 474.912964 200.887299 28.7485161 1138.26440 -3557.78760 -91.7396011 25476.5332 -19700.8164 5326.22510 1.12559736 27.5121727 39.1679192 39.2965622 89.7297592 89.9109268 89.9673691
13600.0000 41783.3438 128.823074 349.837677 1572.46814 3502.68726 407.147034 517.633789 299.764923 37.5485764 1262.09436 -3438.35303 -92.9732895 25379.6641 -19700.7188 5288.33496 1.14073408 27.5033894 38.9718208 38.9826546 89.9423447 89.9101028 90.2572174
13800.0000 42305.7227 111.461456 -7256.42090 1360.54504 3732.11011 469.250610 602.080261 395.742462 39.5565605 1506.62988 -3426.24561 -91.8252792 25351.3965 -19699.6699 615.548096 1.12664855 27.5897217 39.1241684 39.1929359 89.8907089 90.0155869 90.0706558
14000.0000 42483.2852 126.408524 -4159.08789 1542.99512 3589.33057 542.178894 395.278534 375.853302 67.3714142 1380.68225 -3474.31689 -91.4414902 25382.0488 -19699.0820 2555.45825 1.12193966 27.5839920 39.2981606 39.1915703 89.9548798 89.8594055 90.1933365
14200.0000 41995.1172 125.955238 2303.81860 1537.46228 3546.09985 419.362762 485.269287 295.937164 44.7378616 1245.30713 -3467.15967 -92.5044403 25464.5000 -19696.5488 6494.54883 1.13498163 27.4224701 39.2465210 39.0207596 89.8534012 89.9015579 90.1965027
14400.0000 42012.3477 137.598083 2457.48486 1679.57959 3407.27637 448.254944 409.481689 244.525482 58.8880119 1161.15015 -3546.44629 -92.4664993 25492.3555 -19699.7832 6592.57422 1.13451600 27.3734932 39.3248062 39.0292969 89.6280899 90.0025482 90.1451340
14600.0000 42318.3477 112.931000 -2124.51050 1378.48291 3765.96826 398.589630 601.703735 408.053650 51.6558762 1460.00293 -3468.99658 -91.7978897 25472.5723 -19697.6094 3833.26782 1.12631249 27.3936977 39.4969788 39.1127701 90.0092239 89.8639679 89.7799988
14800.0000 42559.4062 116.340698 -4904.25830 1420.10315 3689.00537 434.465942 672.307983 319.673065 64.9515686 1491.39856 -3521.36157 -91.2779388 25418.4707 -19699.5039 2065.10742 1.11993301 27.2503242 39.7359009 39.3059692 90.4686050 89.8082199 90.1032333
15000.0000 41956.5586 125.292107 214.573441 1529.36768 3574.41675 404.551361 439.326294 399.484833 82.7706375 1326.13306 -3490.00830 -92.5894547 25437.8281 -19699.5371 5235.08057 1.13602459 27.1490269 39.6212349 39.0072594 90.6304779 89.8547134 89.9513474
15200.0000 41970.3711 118.710220 5478.00049 1449.02649 3658.69238 472.673462 544.464417 246.364594 25.5064926 1289.00903 -3433.26685 -92.5589828 25500.9297 -19697.9785 8460.77441 1.13565075 27.3169956 39.5276108 38.8701630 90.3034821 89.9086761 89.9223328
15400.0000 42269.7852 119.712914 3421.33911 1461.26575 3622.21777 383.031647 568.000793 299.022491 69.2433777 1319.29834 -3364.11060 -91.9033508 25363.7812 -19696.7520 7192.60693 1.12760651 27.3742428 39.7279015 38.8684883 90.2758026 89.9697723 89.9345016
15600.0000 42070.3594 123.954842 -2949.60425 1513.04456 3568.98608 421.411560 453.100342 451.870789 38.2138786 1364.59656 -3559.41479 -92.3389969 25460.1113 -19696.3086 3272.29199 1.13295174 27.3387966 39.6792030 38.7824974 89.8544998 89.9698105 90.0814514
15800.0000 41944.9648 114.557922 -1961.46814 1398.34167 3711.18652 516.788269 530.101746 434.964722 78.1193771 1559.97412 -3500.15015 -92.6150513 25350.4668 -19699.1035 3909.65039 1.13633871 27.3886623 39.3877220 38.8823051 89.7793503 89.9044571 90.0315170
16000.0000 42205.1719 110.040779 1118.31421 1343.20361 3776.55469 493.339874 598.456116 394.432404 54.2469749 1540.47534 -3487.20312 -92.0440521 25421.8281 -19698.5469 5808.10205 1.12933278 27.4096851 39.6119308 38.8721123 90.0792084 89.9075623 90.1514359
16200.0000 41931.4023 130.041031 19.1554375 1587.33508 3507.61328 573.025330 546.040955 214.656372 32.7360992 1366.45874 -3570.71729 -92.6450043 25411.1895 -19699.3164 5106.66260 1.13670623 27.3486919 39.4617538 38.8535080 90.1462555 89.8719635 90.1395950
16400.0000 41739.6211 125.285149 -2157.78345 1529.28296 3567.33301 542.912048 470.563507 284.467468 26.6003685 1324.54346 -3480.70972 -93.0706787 25423.4160 -19699.9160 3783.10938 1.14192903 27.2864685 39.1793900 39.0433846 90.0497055 89.9471054 90.2332611
16600.0000 42154.0273 114.356781 -5098.96094 1395.88647 3754.23340 591.421814 667.322021 316.883484 33.6617050 1609.28894 -3483.59790 -92.1557236 25328.1211 -19699.5801 2015.41528 1.13070297 27.3338451 39.3708611 39.1712837 90.1915512 90.1558914 90.0724716
16800.0000 41890.4844 132.477951 -823.779114 1617.08105 3460.46167 286.823029 550.904358 273.722107 48.7601738 1160.20959 -3556.10889 -92.7354965 25555.4727 -19699.1113 4574.27148 1.13781655 27.2882042 39.3677483 38.9946709 89.7239532 90.0262222 90.0695801
17000.0000 41659.0547 133.715164 1542.66602 1632.18311 3468.68628 573.299011 396.453979 276.455292 33.3553658 1279.56360 -3468.81226 -93.2506790 25357.6758 -19699.7402 6038.12305 1.14413750 27.2488499 39.0841141 39.1170616 89.9710236 90.0174103 90.2801132
17200.0000 42202.9727 127.496941 -3069.90527 1556.28088 3552.68848 537.517090 484.180847 304.775391 51.0878258 1377.56116 -3514.34668 -92.0488510 25388.5234 -19699.0508 3219.48242 1.12939167 27.3769836 39.3159065 39.2095528 89.8657990 89.8875275 90.1052780
17400.0000 41791.9648 117.780922 -3311.17212 1437.68298 3668.49023 491.686523 528.172302 441.329987 35.9101868 1497.09900 -3517.64453 -92.9541168 25386.7109 -19697.6738 3088.03711 1.14049876 27.3574448 39.1828995 38.9874306 89.9203186 89.8407593 89.8341141
17600.0000 41650.0547 114.497948 159.839142 1397.60974 3696.24927 649.272400 539.465881 220.864655 85.0763168 1494.67932 -3483.88110 -93.2708206 25384.4648 -19699.0137 5190.94922 1.14438462 27.4029655 39.0901756 38.8827133 90.0567245 89.7596588 89.8218994
17800.0000 41939.4023 113.494217 2679.97510 1385.35779 3722.16382 610.954041 446.839233 314.115356 40.6100464 1412.51868 -3536.88599 -92.6273346 25546.2227 -19699.6914 6746.70996 1.13648939 27.3783207 39.1855545 39.0927162 90.2473450 89.8180695 90.0554962
18000.0000 41883.9023 116.576691 2989.46582 1422.98364 3718.78540 580.768494 547.743652 358.905365 63.1630287 1550.58057 -3475.50562 -92.7500763 25341.2910 -19697.5801 6967.83594 1.13799524 27.3621426 39.3582115 38.8924751 90.0987549 89.8382950 89.8485870
18200.0000 41751.3320 127.850220 -921.497131 1560.59314 3509.73291 492.122345 484.624146 327.870087 43.8997536 1348.51636 -3630.37354 -93.0445709 25491.1719 -19699.5820 4509.22607 1.14160872 27.3729343 39.2667503 38.8451347 90.4211884 89.9166946 90.0770721
18400.0000 41852.9062 117.926369 -4039.48853 1439.45850 3663.08813 605.616272 664.267639 294.471222 29.7657547 1594.12085 -3524.05981 -92.8187637 25293.5684 -19700.5430 2636.91675 1.13883805 27.3522339 39.2872124 38.9477959 89.9591522 90.0371628 90.1280136
18600.0000 41988.0234 146.371979 4291.43506 1786.67737 3320.90942 455.896454 371.543884 210.950256 41.1964684 1079.58716 -3538.18848 -92.5200729 25479.7422 -19700.2305 7735.45703 1.13517332 27.3361378 39.4095345 38.9751930 89.8809052 90.0719070 90.0013962
18800.0000 41676.0977 99.0884018 9396.70410 1209.51440 3871.05200 588.651184 550.127686 448.426208 44.3104820 1631.51562 -3492.95776 -93.2125397 25432.4395 -19699.9453 10791.9121 1.14366961 27.3156681 39.3338699 38.7894173 89.7480011 90.0716171 89.9492645
19000.0000 41943.4062 116.154900 5863.31104 1417.83521 3658.08691 480.100800 501.425262 331.870361 63.5163841 1376.91284 -3524.68042 -92.6184845 25504.7480 -19698.8926 8662.51855 1.13638079 27.3443241 39.4804497 38.8524933 89.8091125 90.0904846 90.1521301
19200.0000 41999.9141 129.170456 -217.245682 1576.70825 3545.18848 525.161682 536.038879 276.243256 49.8242340 1387.26807 -3447.21729 -92.4938736 25305.2305 -19700.0938 4988.82812 1.13485193 27.2625523 39.4647484 39.0370026 90.1495056 90.1877213 90.0403595
19400.0000 41842.8672 121.297180 -3468.64746 1480.60400 3596.61206 561.685120 511.492523 303.055878 51.6678238 1427.90137 -3575.39111 -92.8410263 25444.0508 -19699.9473 2960.52490 1.13911128 27.3164711 39.3834953 38.8953629 90.4272003 90.1838379 89.8787308
19600.0000 41587.3359 114.780952 2179.91724 1401.06409 3710.76660 585.204163 492.611023 371.862701 47.5140610 1497.19189 -3490.13062 -93.4114914 25403.7207 -19700.0156 6433.96924 1.14611065 27.3719292 39.1168594 38.8413963 90.0629349 90.1694489 90.1243668
19800.0000 42013.7383 112.000481 -491.674835 1367.12463 3720.88599 487.936462 550.041199 353.284546 78.7392960 1470.00146 -3478.03931 -92.4634399 25427.1758 -19698.2520 4786.74805 1.13447845 27.4380035 39.3058395 38.9571190 90.2108612 89.9253769 90.1627502
