Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Cella Cellb Cellc CellAlpha CellBeta CellGamma
3400.00000 44841.0430 194.054245 8166.61084 2368.70728 4564.96729 675.775879 695.409058 477.384521 60.3196411 1908.88916 -3242.23657 -86.6334610 25589.0078 -19690.6934 12274.3174 1.06294775 27.7513733 38.5299072 41.9397812 89.5552368 90.3925705 89.6213989
3600.00000 44190.8242 182.976456 6541.08984 2233.48682 4741.81543 701.606812 536.388367 509.282959 47.4273643 1794.70544 -3140.71851 -87.9081726 25785.9941 -19698.1680 11190.8896 1.07858777 27.7620392 38.2864914 41.5791512 90.2594986 90.4006119 89.3791580
3800.00000 43935.0039 192.398849 -9435.90723 2348.50073 4747.40039 820.417358 625.330811 478.973145 70.1594925 1994.88086 -3161.28101 -88.4200363 25610.1133 -19696.3125 1049.87207 1.08486807 27.8058567 38.2811584 41.2809677 90.2796249 90.4735489 89.2150726
4000.00000 44254.1328 187.152817 -9498.79199 2284.46533 4473.48828 573.010803 550.170898 662.466919 46.5287476 1832.17725 -3116.93677 -87.7824249 25434.3066 -19676.0586 627.422607 1.07704484 28.1006508 38.3152008 41.1088753 90.1998291 90.4034500 89.0795898
4200.00000 44855.7266 230.238113 -1466.57031 2810.38257 4170.76074 645.875549 500.690948 340.841614 33.3085175 1520.71655 -3312.00049 -86.6051102 25652.6289 -19690.5820 6021.75000 1.06259978 27.9193363 39.0382614 41.1613350 90.2299042 90.3604584 89.0863953
4400.00000 43891.9375 199.767548 8067.99902 2438.44604 4676.38379 701.262878 796.836914 599.364197 78.2211456 2175.68506 -3323.82544 -88.5067978 25521.4727 -19696.9492 12279.3076 1.08593261 27.7196598 38.8496742 40.7631531 90.2429123 90.2919388 89.1402588
4600.00000 43763.5234 205.833618 3495.30786 2512.49097 4284.74951 610.911804 618.734802 440.760071 76.6909103 1747.09766 -3274.91528 -88.7664948 25503.7520 -19691.1836 9028.10742 1.08911896 27.7851257 38.8070335 40.5928459 89.7380371 90.3780212 89.1676254
4800.00000 43956.1953 162.673584 -11207.7959 1985.66150 4890.65625 798.204773 779.358765 667.282959 85.4397888 2330.28638 -3282.36157 -88.3774109 25534.5801 -19691.8496 -308.507233 1.08434510 27.9247742 38.7618446 40.6103592 90.1192627 90.2509003 89.7051239
5000.00000 43838.9219 175.951950 -10674.5068 2147.74292 4873.67334 884.176025 638.375122 734.364868 39.6174965 2296.53345 -3268.53003 -88.6138382 25537.9824 -19692.3125 196.716293 1.08724582 27.9161797 38.7615433 40.5142021 90.0159607 90.1704254 89.8023987
5200.00000 44755.6641 186.286285 -1644.43005 2273.88818 4691.63672 693.981445 547.589905 667.932983 79.5115204 1989.01587 -3140.67603 -86.7987289 25533.5820 -19690.2852 5892.18018 1.06497538 27.8857174 38.9948578 41.1595001 90.3810043 90.1340942 89.9165344
5400.00000 44371.5391 171.086594 10439.8135 2088.35425 4902.06299 750.705933 790.032837 680.352783 29.5531387 2250.64478 -3236.75952 -87.5501556 25580.8398 -19692.6621 13746.1602 1.07419503 27.8340473 39.0548859 40.8189659 90.1992188 90.2305527 89.7827225
5600.00000 43586.8555 185.074249 3118.81323 2259.09351 4586.77930 613.385803 813.699646 536.738586 62.4393272 2026.26331 -3310.23242 -89.1262894 25566.9453 -19696.1973 8828.40820 1.09353340 27.7141972 38.7836914 40.5528641 89.9677582 90.3295059 89.6078491
5800.00000 43268.6406 180.466293 -4493.06641 2202.84692 4681.82031 786.913147 610.790466 668.967957 90.2885056 2156.96021 -3155.67334 -89.7817612 25378.7266 -19698.1934 4049.41309 1.10157573 27.8783741 38.6803627 40.1261711 90.0020142 90.2845764 89.6723709
6000.00000 43725.5586 168.639526 -5360.52246 2058.48462 4760.89697 763.579468 663.015137 582.468933 45.9232101 2054.98682 -3074.86548 -88.8435745 25479.2402 -19698.4648 3401.01685 1.09006464 28.0650139 38.7973633 40.1590271 89.7557144 90.3250427 89.7455368
6200.00000 43842.4883 221.962433 5670.88428 2709.36621 4244.80420 633.561584 656.858948 385.468384 63.2382431 1739.12708 -3310.49438 -88.6066208 25512.0547 -19695.8828 10580.1211 1.08715725 28.1059895 39.0578346 39.9399376 89.9356384 90.4737091 89.7517395
6400.00000 44055.0078 178.920578 6388.75879 2183.97925 4794.21631 878.507996 701.162659 517.282410 49.8337708 2146.78687 -3331.42090 -88.1791916 25676.2012 -19697.3516 11082.9541 1.08191299 28.1118202 39.2736397 39.9048195 90.0922852 90.4953842 89.7722321
6600.00000 43162.8633 174.300781 7839.24658 2127.58789 4704.95850 847.168030 752.551208 484.364716 33.3289223 2117.41284 -3177.94434 -90.0017853 25454.6934 -19689.2031 11767.2432 1.10427535 28.0974979 38.8010712 39.5939980 90.2882004 90.5367813 89.6991501
6800.00000 43809.0664 192.927902 1648.24341 2354.95850 4538.09180 778.027283 749.702942 404.600708 74.6936951 2007.02466 -3380.60278 -88.6742249 25604.8594 -19693.1895 7946.12988 1.08798683 28.2236671 39.0375595 39.7656975 89.8050919 90.6997070 89.7062759
7000.00000 43584.9688 190.228806 -5344.46289 2322.01221 4588.82764 792.358521 758.878906 461.715027 52.4911728 2065.44360 -3235.54370 -89.1301498 25458.1914 -19699.2656 3513.67432 1.09358084 28.0514450 38.8962784 39.9493179 90.0942154 90.6690674 89.7041779
7200.00000 44145.5664 204.750351 -11372.3301 2499.26831 4440.48584 731.503052 623.511475 479.643921 46.3932114 1881.05176 -3244.66260 -87.9982986 25500.6445 -19696.5469 -381.955017 1.07969356 28.0772648 39.0154686 40.3020782 90.2094193 90.6505890 89.8727875
7400.00000 43843.5820 205.504227 -6359.16650 2508.47046 4487.12402 672.686951 646.341614 475.994934 61.2173882 1856.24084 -3164.70532 -88.6044159 25494.3809 -19698.7930 2929.45679 1.08713031 28.0319805 38.7308807 40.3840408 89.8388901 90.4445114 90.0500336
7600.00000 44048.7070 173.755280 -862.325256 2120.92944 4747.97656 876.037842 569.826477 627.284546 61.7783241 2134.92725 -3321.50952 -88.1918030 25627.6152 -19693.0566 6314.94385 1.08206773 28.0855122 38.7302246 40.4968834 89.6633987 90.4432297 89.9339752
7800.00000 44266.6406 225.580505 4459.39551 2753.52979 4214.69434 506.202179 518.246460 488.608276 50.4991188 1563.55603 -3236.40991 -87.7576141 25585.4688 -19697.9199 9847.13672 1.07674050 28.0911026 38.6959686 40.7246017 89.8437576 90.4441833 89.9633255
8000.00000 44124.1016 188.674896 -3370.35449 2303.04468 4591.09912 933.489929 617.351196 379.816132 84.6912308 2015.34851 -3326.81787 -88.0411148 25598.1738 -19695.6055 4725.30469 1.08021879 28.0815506 38.6275139 40.6782722 89.8754730 90.2250900 90.0337067
8200.00000 43712.2227 159.639969 -8672.72070 1948.63208 4998.00830 876.566650 762.873718 636.206604 79.3687744 2355.01562 -3204.70825 -88.8706818 25544.8965 -19697.1934 1417.79895 1.09039724 27.9680939 38.5903397 40.5007286 90.0136108 90.1030579 89.8970490
8400.00000 43845.4141 189.372498 -6992.27051 2311.55981 4535.73779 643.698608 564.153625 676.505615 72.7941055 1957.15198 -3210.39819 -88.6007080 25483.1875 -19694.2031 2376.15723 1.08708477 28.0221176 38.6145515 40.5203094 90.0416565 90.0695038 89.9662781
8600.00000 43831.3867 207.628525 1425.38416 2534.40039 4360.97070 725.762512 559.204590 392.713287 141.021805 1818.70215 -3283.27002 -88.6290665 25521.7148 -19696.1758 7806.52783 1.08743274 28.1201191 38.8130836 40.1601601 90.1903534 90.2100449 90.0529404
8800.00000 43467.8359 194.777496 10836.0977 2377.53540 4548.59131 709.566711 707.013367 421.296021 64.0303574 1901.90637 -3263.88452 -89.3703308 25598.9121 -19688.3438 13795.4961 1.09652758 28.1121769 38.6697197 39.9865265 89.7703629 90.3394089 90.0250626
9000.00000 43736.9688 185.983917 9285.84277 2270.19727 4573.64453 722.219604 531.460999 576.853516 70.8443985 1901.37854 -3346.55811 -88.8203964 25714.5977 -19695.7734 12766.8984 1.08978033 28.1200199 38.6911087 40.2010155 89.6317825 90.2929993 89.9137421
9200.00000 43962.7773 181.103760 5795.12598 2210.62793 4670.89014 865.688477 739.284790 451.247864 46.2308502 2102.45190 -3306.33594 -88.3641815 25560.9199 -19686.1445 10597.0752 1.08418274 27.9877224 38.9163628 40.3645096 89.9009094 90.4286575 89.8469162
9400.00000 43881.6602 193.954498 -304.207703 2367.48950 4640.74609 822.281006 577.959106 470.824524 74.6912079 1945.75586 -3249.60278 -88.5275269 25638.2188 -19693.6270 6813.55176 1.08618689 27.9321671 38.7104378 40.5874557 89.6912613 90.6041565 89.5950623
9600.00000 43827.4961 201.036270 4667.83545 2453.93262 4416.86572 542.319519 778.788696 386.372589 44.4738846 1751.95471 -3067.13306 -88.6369324 25428.9570 -19696.9141 9854.38086 1.08752918 27.7634392 38.9666252 40.5143051 89.9384232 90.4727173 89.5610809
9800.00000 44400.9453 169.212402 -2311.27686 2065.47705 4935.52197 806.362793 722.570801 692.491455 97.9706497 2319.39575 -3413.51416 -87.4921646 25721.0020 -19691.3613 5504.34961 1.07348347 27.9329491 39.0878906 40.6683044 90.2409210 90.2676086 89.5335464
10000.0000 43674.5352 194.157333 -2514.13159 2369.96533 4646.41797 669.306946 580.422180 749.334717 70.3089218 2069.37280 -3266.48389 -88.9473648 25538.8457 -19695.3164 5415.01172 1.09133816 27.8349781 38.7250786 40.5226250 90.6470795 90.1928329 89.4170532
10200.0000 44223.8164 170.414139 -7812.97607 2080.14600 4829.07910 773.791260 683.905640 717.856567 89.1715164 2264.72485 -3059.34326 -87.8425980 25313.9629 -19690.2656 1870.17590 1.07778323 27.8548527 39.1752281 40.5313263 90.4369507 90.2250977 89.3131714
10400.0000 44439.0938 187.852509 -1435.75928 2293.00610 4637.38672 733.041443 560.088257 583.347046 46.7546158 1923.23145 -3244.24146 -87.4170609 25654.0938 -19695.6953 5999.87891 1.07256198 27.9170685 39.3694534 40.4368515 90.3703156 90.2944794 89.3643799
10600.0000 43386.6680 183.488571 2220.70312 2239.73804 4695.49707 764.948303 865.971924 448.586700 63.2368088 2142.74365 -3277.88062 -89.5375290 25525.4199 -19694.7852 8340.38477 1.09857905 27.6879177 38.9974823 40.1834183 90.3663254 90.1794205 89.6868591
10800.0000 43410.3125 194.750977 -1373.20129 2377.21167 4556.53027 716.788757 623.247620 494.497192 72.7858353 1907.31946 -3244.38232 -89.4887619 25580.0938 -19686.5000 6064.37500 1.09798074 27.7790775 38.8786354 40.1952286 90.0466385 90.2351074 89.6831512
11000.0000 44018.5156 190.024017 -8814.03516 2319.51221 4548.25342 799.634399 676.483154 535.187683 54.1315613 2065.43677 -3230.19458 -88.2522888 25406.2754 -19693.2656 1209.46436 1.08280993 27.8375759 39.2157249 40.3232079 90.1031036 90.1676712 89.6360321
11200.0000 43867.2148 177.764633 -5487.20312 2169.86938 4761.78467 827.898315 697.014038 537.080933 74.4347763 2136.42798 -3271.71191 -88.5566864 25589.1152 -19692.0469 3421.17041 1.08654463 27.8774223 39.1894341 40.1539383 90.1439590 90.1023560 89.6598969
11400.0000 43582.7695 191.709595 3409.56250 2340.08716 4572.41699 611.514648 838.536316 538.899048 56.8059006 2045.75586 -3295.27734 -89.1346512 25514.0117 -19692.0742 9079.65625 1.09363604 27.8979931 38.9719391 40.0861969 90.1098099 90.0741882 89.7586594
11600.0000 43552.2266 183.778717 11778.4424 2243.27979 4615.10498 819.779785 664.536743 510.145325 73.3118668 2067.77368 -3308.76831 -89.1971588 25549.3281 -19693.2305 14339.6338 1.09440291 27.9492531 38.9085846 40.0495110 90.1239624 90.0137863 89.8526459
11800.0000 43777.5586 192.570267 7378.94629 2350.59302 4545.53223 665.976807 792.388306 482.371979 60.9767647 2001.71387 -3265.11084 -88.7380447 25501.1074 -19692.1797 11607.2188 1.08876979 28.0085831 39.0371780 40.0390625 90.0387726 89.9995422 89.8346024
12000.0000 43737.8906 195.092087 -3211.66260 2381.37549 4530.15234 737.241821 674.637268 486.924530 71.4537582 1970.25745 -3278.42725 -88.8185196 25530.6113 -19692.2871 4862.89746 1.08975732 27.9588184 39.0727310 40.0374565 89.9882812 89.9482269 89.8731384
12200.0000 43494.1836 194.829941 -3882.65381 2378.17554 4511.50684 771.367065 637.039246 509.792297 68.5888214 1986.78735 -3274.25195 -89.3161926 25492.3301 -19693.3594 4426.84473 1.09586334 27.9715157 38.9094772 39.9632912 89.8704834 90.0007629 89.9332733
12400.0000 43723.3672 182.514221 -763.763123 2227.84473 4591.59668 702.947693 789.915955 483.848846 70.9840393 2047.69653 -3294.04102 -88.8480225 25529.9551 -19692.0156 6332.41992 1.09011924 28.0196609 39.0097542 40.0018883 89.7915802 90.0361023 89.9897995
12600.0000 43748.0039 190.243500 4603.93604 2322.19141 4576.56592 748.467651 713.872986 506.948151 65.9173126 2035.20605 -3286.05908 -88.7979965 25518.7812 -19691.3613 9836.15918 1.08950543 27.9775887 39.0672455 40.0254555 89.9049454 90.0747681 89.9543228
12800.0000 43686.3164 190.365662 2295.37378 2323.68262 4598.10107 721.815369 764.335205 506.031921 73.0773010 2065.25977 -3271.32056 -88.9233780 25495.1445 -19690.9824 8384.21289 1.09104383 27.9479523 39.0453796 40.0338478 90.0170517 90.0389481 89.8550873
13000.0000 43691.3086 182.689194 -1376.53979 2229.98071 4582.22363 720.112183 772.706360 470.672455 64.5512848 2028.04236 -3281.14771 -88.9132233 25526.6270 -19691.2969 5935.08301 1.09091926 28.0214558 38.9862633 39.9939423 90.1272507 89.9587631 89.9330139
13200.0000 43665.8203 188.264954 -4441.44727 2298.04077 4593.05957 755.062805 690.375244 496.494385 76.1286545 2018.06116 -3257.13110 -88.9651184 25524.5234 -19692.3945 4062.69238 1.09155595 28.0862770 38.9233818 39.9427986 90.1021271 89.8831940 89.9837875
13400.0000 43864.5273 185.646011 -1497.12256 2266.07251 4648.79102 758.351013 724.446655 510.571716 68.8506622 2062.22021 -3259.79590 -88.5621033 25537.8184 -19691.4512 5957.12549 1.08661115 28.1278820 38.9746857 40.0126114 90.0080338 89.7863998 90.0304489
13600.0000 43920.0000 189.025589 -416.233551 2307.32520 4644.24902 748.468201 749.892578 512.115784 70.2858582 2080.76245 -3243.52222 -88.4502487 25499.3887 -19692.3809 6684.96484 1.08523870 28.1499043 38.9125633 40.0960922 89.9695435 89.7219315 90.1412048
13800.0000 43698.7461 191.367828 1605.32471 2335.91553 4544.50537 713.465759 756.174194 480.877777 61.3741188 2011.89185 -3272.60791 -88.8980865 25497.0703 -19691.8496 7903.49658 1.09073353 28.0885849 38.7737617 40.1248055 89.9310913 89.7194901 90.3063965
14000.0000 43624.3438 186.562897 -1262.59888 2277.26440 4577.52148 733.360107 735.998962 481.736938 75.7746429 2026.87061 -3287.63574 -89.0497055 25529.6504 -19691.3633 6051.50000 1.09259367 28.0477371 38.7270279 40.1645470 89.9726410 89.8390274 90.6049652
14200.0000 43843.6484 190.487488 -2412.90747 2325.16992 4634.15283 802.955200 666.954712 513.637512 65.8410721 2049.38843 -3276.38818 -88.6042786 25551.7559 -19690.6035 5416.47412 1.08712864 28.0630875 38.7799339 40.2920799 89.7938385 90.0876923 90.8886948
14400.0000 44174.6719 190.723358 -1547.95056 2328.04883 4568.69189 708.499329 699.918945 485.940796 72.8337326 1967.19275 -3214.53467 -87.9403229 25506.5820 -19690.5488 5899.48584 1.07898223 28.1002216 38.8952370 40.4277763 89.7252731 90.3894882 91.2168579
14600.0000 44020.2383 195.162933 1235.58765 2382.23999 4610.69434 743.097717 696.372253 484.641571 66.1942978 1990.30579 -3247.59912 -88.2488403 25558.6543 -19690.6680 7786.16943 1.08276749 28.0544338 38.9146729 40.3377876 89.7484818 90.7192154 91.4375992
14800.0000 43501.1250 192.299423 2871.14307 2347.28711 4569.09570 724.769165 703.416626 499.616394 68.9800568 1996.78235 -3250.74951 -89.3019409 25513.7832 -19690.7207 8737.89160 1.09568846 28.0021896 38.8855400 39.9682350 89.8800354 90.9502335 91.4246597
15000.0000 43758.1289 188.725922 920.429810 2303.66724 4573.02002 723.911621 709.590149 488.800079 67.4333191 1989.73523 -3277.60254 -88.7774429 25552.7539 -19691.8652 7464.07568 1.08925319 28.1112499 39.0214920 39.9037437 90.1229401 90.9900208 91.0485611
15200.0000 44096.2734 192.454086 -1438.28235 2349.17480 4623.29102 776.963867 705.003784 498.075745 66.7242203 2046.76758 -3230.28174 -88.0966721 25497.3945 -19690.5898 6047.50830 1.08090055 28.1767254 39.1730995 39.9564896 90.1957855 90.8105774 90.5173035
15400.0000 44052.1211 189.787231 -2565.73120 2316.62207 4566.35352 739.495972 698.610657 478.996918 68.2715073 1985.37512 -3245.04932 -88.1849670 25517.3242 -19691.2969 5234.60840 1.08198380 28.1004639 39.2370529 39.9556732 90.1553650 90.5319748 90.1291046
15600.0000 43736.2070 188.144363 -868.184509 2296.56860 4583.88428 773.775208 708.247314 479.570740 67.9886932 2029.58191 -3259.65430 -88.8219452 25504.5547 -19690.5996 6326.68359 1.08979917 27.9951935 39.1434669 39.9120712 89.9990082 90.2574463 89.8471603
15800.0000 43722.0781 193.714264 1277.83044 2364.55713 4583.51611 753.574463 711.498962 470.509735 67.9754257 2003.55859 -3259.11084 -88.8506393 25531.2832 -19692.2148 7762.87109 1.09015131 27.9764862 39.0537910 40.0174751 89.9485703 90.0386047 89.7263184
16000.0000 43960.7109 185.351730 2780.64917 2262.48071 4572.37354 741.826477 698.066528 473.856934 71.9442139 1985.69409 -3250.95850 -88.3683319 25528.7285 -19691.0918 8617.58887 1.08423364 28.0659981 39.0112305 40.1516876 89.9327164 89.8998032 89.6465683
16200.0000 43975.6328 187.701813 921.992615 2291.16675 4625.20850 753.028870 712.545593 494.710327 69.5062027 2029.79102 -3261.90820 -88.3383484 25547.9512 -19690.6270 7507.68555 1.08386576 28.1018448 38.9477806 40.1798439 89.8704300 89.8401947 89.5941544
16400.0000 43801.9102 190.484619 905.332458 2325.13477 4615.37939 756.165527 718.512207 470.739075 71.0107956 2016.42761 -3239.76221 -88.6887131 25529.7207 -19691.0078 7518.84570 1.08816445 28.1142502 38.8588142 40.0946960 89.8812714 89.7973862 89.6899338
16600.0000 43954.6289 187.097595 -295.346588 2283.79126 4565.27344 740.571411 709.743958 464.374146 72.6764832 1987.36597 -3248.61084 -88.3805618 25518.6309 -19692.1113 6659.73779 1.08438373 28.1638584 38.9031372 40.1173935 89.9074478 89.7681427 89.8934479
16800.0000 43989.1523 187.355484 -399.460022 2286.93921 4596.84082 783.369629 714.244202 457.728851 65.9597549 2021.30237 -3248.22607 -88.3112030 25513.8750 -19690.1113 6627.51172 1.08353269 28.1532593 38.9887428 40.0756264 90.0034485 89.8152847 90.0751343
17000.0000 43845.8086 189.397964 -574.255981 2311.87061 4636.43506 764.906555 726.399719 475.336639 73.6683121 2040.31128 -3245.02881 -88.5999146 25531.5977 -19690.4434 6581.10010 1.08707500 28.1060162 39.0038834 39.9967117 90.1231842 89.9485703 90.1814041
17200.0000 43931.6445 189.161499 -294.536530 2308.98413 4594.55859 755.439453 703.771790 466.776520 64.0420303 1990.02979 -3276.33228 -88.4268036 25571.9355 -19691.0742 6714.83398 1.08495104 28.0700989 39.0871124 40.0417099 90.0987167 90.1778793 90.3871536
17400.0000 43804.5625 190.717377 679.194214 2327.97583 4546.68994 734.101685 692.917480 446.319000 68.3131256 1941.65125 -3235.80469 -88.6833420 25530.8301 -19689.9863 7308.56494 1.08809865 27.9846516 39.0573997 40.0812035 89.9626083 90.4015198 90.7160721
17600.0000 43887.1875 192.697678 911.146179 2352.14819 4604.27441 776.488342 693.136841 465.446014 60.9899216 1996.06116 -3243.45752 -88.5163803 25542.9727 -19691.3008 7539.60156 1.08605015 27.9950314 39.0064621 40.1987305 89.6940308 90.6012039 90.9714584
17800.0000 44222.4922 187.608917 -342.186890 2290.03271 4559.47217 732.332275 698.569702 448.265808 67.0291748 1946.19702 -3226.28101 -87.8452301 25529.9941 -19690.4375 6628.81494 1.07781553 28.0988083 39.0274658 40.3371468 89.5119019 90.6630554 91.0731812
18000.0000 44099.1719 190.861526 -1238.23438 2329.73535 4613.79639 755.089600 711.668213 475.311890 67.8653641 2009.93506 -3226.71729 -88.0908813 25521.1191 -19690.5410 6147.17236 1.08082950 28.1689072 38.8047523 40.3524628 89.5807953 90.5166931 90.9969559
18200.0000 43722.9453 191.954605 -1476.23584 2343.07788 4570.44287 764.298828 684.056702 470.851257 67.1428833 1986.34961 -3246.75464 -88.8488846 25521.0918 -19690.2441 5972.19287 1.09012973 28.1993923 38.5854797 40.1881447 89.8477554 90.1680756 90.8590012
18400.0000 43993.3672 187.173477 -1535.21667 2284.71753 4578.35254 737.503845 708.313171 460.480865 71.1640091 1977.46191 -3244.38086 -88.3027420 25536.2715 -19690.9980 5878.07812 1.08342886 28.3047962 38.6572380 40.2086525 90.2001343 89.7974472 90.5194855
18600.0000 44187.9297 190.425766 706.272644 2324.41650 4616.65576 755.597534 705.663086 465.113281 69.1704865 1995.54431 -3230.26172 -87.9139404 25542.6914 -19691.3184 7396.21973 1.07865846 28.3292713 38.7918739 40.2115746 90.3694229 89.5409241 90.0992661
18800.0000 44023.6445 191.630585 1642.20593 2339.12280 4552.87012 731.282410 705.303223 441.048218 62.4749832 1940.10889 -3231.22778 -88.2420120 25534.9375 -19690.9473 7946.35449 1.08268380 28.2576256 38.8223190 40.1323395 90.3002625 89.4932861 89.8010178
19000.0000 43961.6562 189.886383 97.9018707 2317.83252 4547.80029 733.159363 685.033691 464.166412 69.3016815 1951.66125 -3248.97046 -88.3664322 25535.6816 -19690.5723 6928.40088 1.08421040 28.1955986 38.8721962 40.1118851 90.0732117 89.5669327 89.6828156
19200.0000 44004.5078 189.403473 -649.794067 2311.93774 4615.17822 769.140137 696.518677 489.117676 69.0545044 2023.83105 -3241.99951 -88.2803879 25523.5898 -19690.2422 6510.10400 1.08315456 28.1315823 38.9692612 40.1416664 89.8280106 89.6982574 89.6838989
19400.0000 43977.7617 191.031128 554.551819 2331.80566 4573.72559 735.994019 706.380981 456.394257 68.7475586 1967.51685 -3242.07178 -88.3340759 25539.1367 -19690.8555 7261.20410 1.08381331 28.0756359 39.0065765 40.1581573 89.8009567 89.8800278 89.7372742
19600.0000 44000.1953 186.125137 1251.31152 2271.92114 4553.52441 756.589539 686.502502 449.549469 65.7392197 1958.38074 -3248.12451 -88.2890396 25533.5645 -19690.2969 7628.40967 1.08326066 28.0419273 39.0751076 40.1560707 89.8202133 90.0913086 89.8285980
19800.0000 43895.5859 192.011337 1559.45435 2343.77051 4583.64795 762.447937 696.211487 457.741364 69.4588776 1985.85974 -3237.32666 -88.4994431 25526.4648 -19691.3496 7925.73779 1.08584225 28.0292912 39.0841827 40.0695572 89.9006348 90.3055878 89.9924927
