Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
100.000000 50160.0000 170.000000 1409.40454 2075.09082 4003.29419 23.8021393 136.988556 38.6318359 6.94356298 206.366089 -2728.79712 -77.4468689 25796.0273 -19270.3027 7109.40967 0.950232923 30.0000000 38.0000000 44.0000000
200.000000 50608.2031 99.0441742 1465.80505 1208.97449 5042.03174 292.602234 454.621277 257.512543 41.5676422 1046.30371 -2581.10913 -76.7609711 25839.5703 -19262.7344 7332.87109 0.941817343 30.0890903 38.1128464 44.1306648
400.000000 52552.4023 120.353027 793.846252 1469.07922 5319.27539 464.546082 560.285461 277.359680 45.8709145 1348.06226 -2502.77637 -73.9211655 25767.9062 -19293.9160 7396.77686 0.906974375 30.4695663 38.5947838 44.6886978
600.000000 53605.9844 161.742737 440.435913 1974.29919 5391.60791 468.484528 511.441986 342.387573 55.3244247 1377.63855 -2418.03564 -72.4683075 25750.9434 -19318.9375 7710.23486 0.889148533 30.6718407 38.8509979 44.9853668
800.000000 54523.8125 172.046143 -200.283127 2100.06689 5639.44678 577.018188 541.798218 351.142578 58.8386078 1528.79761 -2364.69678 -71.2484131 25796.2363 -19320.8906 7580.25391 0.874181092 30.8459015 39.0714760 45.2406578
1000.00000 55149.8125 153.130615 -1231.01392 1869.17615 5870.29541 696.425720 644.408020 357.132294 57.2261429 1755.19214 -2323.61597 -70.4396744 25762.1465 -19323.4258 6749.36279 0.864258349 30.9635029 39.2204361 45.4131393
1200.00000 55130.2891 171.073151 248.221954 2088.19019 5558.82666 555.853455 513.127747 327.258514 50.2991524 1446.53894 -2338.55396 -70.4646149 25774.4609 -19323.6191 7846.59229 0.864564359 30.9598503 39.2158089 45.4077797
1400.00000 54951.5898 174.067123 908.678833 2124.73584 5613.34863 568.618835 546.342407 354.068207 57.0085182 1526.03796 -2336.35010 -70.6937637 25747.5898 -19323.9297 8466.31152 0.867375910 30.9263611 39.1733932 45.3586655
1600.00000 54982.7305 172.331757 944.920166 2103.55322 5582.20654 541.868347 552.478333 353.962555 54.2440758 1502.55334 -2329.48975 -70.6537323 25734.1230 -19324.9805 8443.45996 0.866884649 30.9322014 39.1807899 45.3672295
1800.00000 54781.4336 169.694046 293.162933 2071.35620 5545.51367 523.816284 549.671692 341.222778 55.2267380 1469.93750 -2328.26123 -70.9133453 25731.2109 -19327.3730 7851.08691 0.870070040 30.8944073 39.1329155 45.3117981
2000.00000 54392.2773 170.295563 -257.132172 2078.69849 5624.02002 535.990051 606.329773 365.866943 53.1863556 1561.37305 -2337.88306 -71.4207077 25723.6367 -19323.1055 7498.74707 0.876295030 30.8210773 39.0400314 45.2042465
2200.00000 54373.5312 172.081543 -834.076782 2100.49902 5552.23633 554.847168 583.094116 350.437988 57.3888168 1545.76807 -2369.29810 -71.4453354 25706.2207 -19330.4531 6991.32764 0.876597226 30.8175373 39.0355453 45.1990547
2400.00000 54435.9102 170.730316 260.800995 2084.00537 5518.63086 521.665161 539.803589 351.682739 58.4385414 1471.59009 -2349.72192 -71.3634567 25723.5801 -19326.8184 7809.68408 0.875592649 30.8293171 39.0504684 45.2163315
2600.00000 54680.0430 169.452408 108.983582 2068.40674 5632.00732 584.603760 598.026428 345.783936 56.5770988 1584.99121 -2343.82837 -71.0448380 25718.3340 -19327.4902 7787.32324 0.871683359 30.8753357 39.1087608 45.2838249
2800.00000 54633.3984 169.223679 -442.960571 2065.61475 5600.79297 555.764587 587.830505 349.626221 57.4736824 1550.69495 -2360.45435 -71.1054916 25735.3848 -19324.8320 7313.46875 0.872427583 30.8665543 39.0976372 45.2709465
3000.00000 54205.5391 172.563126 -467.341492 2106.37744 5496.78369 539.733093 561.197876 357.174347 50.4777603 1508.58313 -2360.80225 -71.6667557 25680.5742 -19331.5723 7233.71289 0.879313886 30.7857666 38.9953041 45.1524582
3200.00000 53799.9492 167.981354 -328.162048 2050.45044 5520.88086 533.957153 582.362305 355.145203 61.8113365 1533.27600 -2397.85742 -72.2070389 25715.8105 -19330.3477 7313.85010 0.885942936 30.7087898 38.8978004 45.0395584
3400.00000 53187.1562 168.495117 942.411011 2056.72168 5538.11230 547.614014 598.304077 368.426727 55.6812210 1570.02612 -2397.67651 -73.0389633 25694.2754 -19328.5117 8325.84375 0.896150231 30.5917511 38.7495537 44.8679008
3600.00000 53535.1250 171.056274 452.828003 2087.98413 5458.19287 510.979523 551.431763 377.402740 63.9924431 1503.80652 -2416.22363 -72.5642242 25701.7676 -19331.1562 7899.72461 0.890325487 30.6583195 38.8338737 44.9655342
3800.00000 53667.4102 168.893890 70.4850845 2061.58936 5526.60986 561.724060 586.413513 369.432526 61.7883759 1579.35840 -2413.52051 -72.3853607 25692.3770 -19331.6035 7643.36670 0.888130903 30.6835518 38.8658333 45.0025406
4000.00000 53246.0820 174.087708 -365.471497 2124.98706 5460.79980 524.427795 580.115112 384.819733 61.5333290 1550.89600 -2453.46777 -72.9581375 25696.3691 -19332.9980 7301.98389 0.895158529 30.6030445 38.7638550 44.8844643
4200.00000 52928.4883 168.961578 -194.564621 2062.41553 5429.92529 537.010498 568.844055 371.761017 61.6336899 1539.24927 -2445.65088 -73.3959198 25668.1504 -19331.8242 7342.15527 0.900529861 30.5420761 38.6866302 44.7950478
4400.00000 53210.7305 168.998474 -176.828812 2062.86597 5518.90283 550.802734 594.741760 386.353638 60.0608826 1591.95898 -2426.46753 -73.0066071 25689.4023 -19335.9902 7444.54541 0.895753264 30.5962696 38.7552757 44.8745308
4600.00000 53386.9570 170.841034 297.191986 2085.35693 5486.30957 553.385925 582.344543 376.742188 61.0130653 1573.48572 -2412.56812 -72.7656174 25659.3848 -19333.9922 7803.05811 0.892796397 30.6300106 38.7980118 44.9240150
4800.00000 53437.1133 169.227173 139.637680 2065.65747 5423.15381 547.319275 566.718811 350.442383 53.0387192 1517.51917 -2426.85205 -72.6973190 25662.6543 -19330.1680 7597.63477 0.891958416 30.6395988 38.8101578 44.9380798
5000.00000 53218.9883 168.881180 35.2347145 2061.43408 5514.42432 565.673950 602.345764 358.658722 61.3050003 1587.98340 -2433.57129 -72.9952774 25692.0957 -19332.0840 7603.20557 0.895614207 30.5978527 38.7572823 44.8768501
5200.00000 52854.0547 172.273697 -269.710724 2102.84448 5471.23633 562.869019 576.354126 357.840668 56.2750130 1553.33875 -2436.12720 -73.4992828 25682.1641 -19328.1387 7366.18213 0.901798129 30.5277538 38.6684875 44.7740364
5400.00000 52811.0273 167.482437 -287.528015 2044.36035 5443.57275 571.909912 566.584290 350.204529 64.9511795 1553.65002 -2436.28296 -73.5591583 25659.6914 -19333.4863 7266.48047 0.902532816 30.5194664 38.6579933 44.7618866
