Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Cella Cellb Cellc CellAlpha CellBeta CellGamma
3000.00000 43700.7070 169.693436 3451.77515 2071.34888 4615.62158 713.192078 670.152100 531.383057 37.8210754 1952.54834 -3167.36279 -88.8940964 25528.7285 -19698.2930 8886.88965 1.09068453 27.8878593 39.0457420 40.1372070 90.7136002 89.7126541 90.3596954
3200.00000 44102.8164 194.624710 7234.59180 2375.67041 4432.03125 451.616821 705.363098 479.215088 41.0607758 1677.25574 -3163.37012 -88.0835953 25611.2188 -19693.0723 11460.9502 1.08074009 27.8003902 39.2802620 40.3887787 90.4256134 89.7039108 90.1706848
3400.00000 43971.8281 169.156021 247.127228 2064.78906 4583.24512 786.549255 609.344116 587.028198 61.4665642 2044.38818 -3361.54590 -88.3459930 25598.2812 -19697.8789 6806.51318 1.08395958 27.8179321 39.0857925 40.4432564 90.2049713 89.5862656 90.1399002
3600.00000 43541.7617 170.955536 -956.590515 2086.75464 4455.11035 630.743530 519.908691 656.101379 64.8192368 1871.57288 -3275.88916 -89.2185974 25552.5938 -19693.1680 5934.41846 1.09466588 27.8780384 38.8143196 40.2404060 89.8186188 89.6480942 89.9488983
3800.00000 43526.1992 191.756912 699.579224 2340.66479 4328.85059 605.900818 476.971313 507.295837 86.1702042 1676.33826 -3322.72266 -89.2504959 25670.2617 -19695.0254 7113.59766 1.09505737 28.1536293 38.5624619 40.0929222 89.9694824 89.5357361 89.8338470
4000.00000 43615.5977 175.298477 4301.29395 2139.76636 4547.37256 489.964386 661.279724 497.632935 54.0956612 1702.97266 -3131.94336 -89.0675583 25668.2324 -19691.8887 9423.14355 1.09281278 28.0888519 38.3748817 40.4669495 90.4105148 89.3473740 90.0772400
4200.00000 43994.8984 179.060318 3798.62012 2185.68506 4636.11963 643.156067 835.320496 422.263916 41.7976837 1942.53809 -3183.55884 -88.2996674 25569.0879 -19691.9453 9259.07715 1.08339119 27.8715611 38.4795914 41.0268860 90.3867493 89.1472015 90.0171585
4400.00000 43769.6484 184.834885 4847.99414 2256.17163 4401.68896 603.671570 802.997375 449.243195 55.9395714 1911.85168 -3306.04565 -88.7540817 25491.3125 -19695.4297 9752.50684 1.08896661 27.6380386 38.4818573 41.1608086 90.1989059 88.9877243 89.7668152
4600.00000 43547.1328 193.684097 -278.235443 2364.18872 4195.70557 564.923706 500.338470 544.705811 34.4535904 1644.42163 -3305.78394 -89.2075958 25554.6602 -19697.5918 6383.18994 1.09453106 27.7686462 38.5425682 40.6940918 90.1070786 89.0180740 89.8012009
4800.00000 44218.2344 198.913651 -11565.8984 2428.02295 4356.76904 765.819702 602.347717 429.279022 80.3106003 1877.75696 -3360.89160 -87.8536911 25536.5938 -19696.6895 -673.796448 1.07791924 27.9923859 38.6163330 40.9103317 89.6297226 89.3053894 89.8411255
5000.00000 43923.5000 189.238678 -6863.23242 2309.92627 4346.37109 685.090454 619.065491 352.205444 52.9167480 1709.27808 -3226.69360 -88.4431992 25552.5195 -19688.7324 2259.85400 1.08515227 27.8658905 38.6263542 40.8106232 89.5831985 89.4306183 89.9915009
5200.00000 44377.8086 186.966568 349.941772 2282.19189 4353.16504 662.216553 473.802338 478.636810 58.9561653 1673.61194 -3184.84717 -87.5377808 25557.3945 -19692.9941 6861.84082 1.07404315 27.6976242 39.0099869 41.0739708 89.9119186 89.4833145 90.1229706
5400.00000 44388.5938 182.356995 7459.53760 2225.92554 4512.86719 485.158600 795.396790 443.251190 128.846252 1852.65295 -3214.28979 -87.5165100 25567.7090 -19693.2051 11567.8145 1.07378232 27.7811508 39.1158218 40.8505325 89.6877518 89.4160156 90.0216522
5600.00000 44141.9141 192.216537 5654.62988 2346.27515 4346.91260 585.997009 604.752502 453.192749 53.8468056 1697.78906 -3405.21509 -88.0055771 25747.7207 -19693.3828 10333.4385 1.07978284 27.8574085 38.8035736 40.8395996 89.2909546 89.6534958 90.1475296
5800.00000 43347.1016 179.247498 537.183960 2187.96973 4440.10254 766.568665 576.853027 424.623230 70.0592194 1838.10413 -3063.89038 -89.6192551 25363.9844 -19698.0957 6967.66553 1.09958184 27.7384377 38.6369820 40.4495277 89.3522568 89.6070328 89.8999100
6000.00000 44377.9648 164.846725 -8417.42871 2012.18799 4512.79297 750.824707 709.461060 415.830902 67.1302795 1943.24695 -3260.95679 -87.5374756 25524.1875 -19693.6855 1077.16125 1.07403946 27.6922607 39.2083549 40.8762131 89.2514725 89.7795715 89.9938354
6200.00000 43754.9648 181.911041 -3694.17090 2220.48218 4540.64697 656.855774 760.248230 471.274933 40.7062683 1929.08521 -3188.93799 -88.7838669 25485.8262 -19685.3262 4403.80029 1.08933198 27.6521759 39.2231522 40.3477211 89.0580826 89.7611694 90.1183929
6400.00000 43700.0391 194.138214 -1409.39648 2369.73193 4306.57910 749.381531 500.455963 418.980988 68.9268036 1737.74524 -3374.51001 -88.8954544 25638.2988 -19694.9551 5778.07422 1.09070122 27.7564697 38.9808922 40.3908653 89.7589493 89.7372818 90.3659439
6600.00000 43474.9570 164.366180 -4971.74219 2006.32214 4606.32910 766.243103 917.834656 384.586517 34.3201218 2102.98438 -3155.84668 -89.3556976 25354.4043 -19695.2129 3460.37988 1.09634805 27.8304443 38.7527847 40.3123398 89.5027695 89.7714462 90.1760864
6800.00000 44338.8281 191.654922 -5640.60059 2339.42017 4335.02393 712.617310 655.047546 211.362228 45.3442307 1624.37134 -3221.71094 -87.6147385 25629.1387 -19696.7754 3027.02686 1.07498753 27.8657722 39.1063156 40.6892662 89.6625290 89.6956177 90.0108566
7000.00000 43627.3555 178.519608 6155.11279 2179.08496 4493.55811 695.834167 833.641968 361.056000 39.1328773 1929.66504 -3285.05273 -89.0435562 25542.4746 -19693.5293 10588.8965 1.09251833 27.7539616 39.0335503 40.2726707 89.8379669 89.5602188 90.0281372
7200.00000 43838.3438 168.188232 12485.7002 2052.97583 4658.17139 561.487305 794.615356 315.524078 43.1981087 1714.82495 -3242.17041 -88.6150055 25877.4043 -19691.8887 14693.7197 1.08726025 27.8818398 38.8981628 40.4227905 89.8591690 89.4378967 89.9119873
7400.00000 43420.2891 188.311920 3188.44312 2298.61401 4263.80420 656.317139 748.747681 300.104462 58.4065857 1763.57593 -3131.52051 -89.4682007 25320.7188 -19688.9707 8581.46875 1.09772837 27.9861565 38.5808487 40.2166252 90.3562088 89.4577179 89.9632263
7600.00000 44318.3945 173.332657 -9556.86719 2115.77075 4500.00195 948.543823 697.626160 309.937256 44.6151161 2000.72241 -3227.52271 -87.6551361 25418.6641 -19691.8633 438.803314 1.07548308 28.1532612 39.0335197 40.3300896 90.0454636 89.6304550 89.8090973
7800.00000 44205.5195 188.022263 -6649.38281 2295.07812 4464.71484 743.888306 662.073669 422.993866 63.8240585 1892.77979 -3276.02930 -87.8789597 25547.8223 -19699.8594 2472.98804 1.07822931 27.9974346 39.2066841 40.2733421 90.3028412 89.6238480 89.7532425
8000.00000 43366.3164 176.525925 -2088.89990 2154.74902 4542.30322 767.797363 786.388916 368.403473 74.5181122 1997.10779 -3348.45361 -89.5795441 25588.2422 -19694.5938 5375.92090 1.09909463 27.8274097 38.6188850 40.3539314 90.1224823 89.7377625 89.9363785
8200.00000 43909.8672 206.692642 7219.66406 2522.97656 4102.57031 626.252502 523.980469 271.978729 10.9102774 1433.12195 -3180.17920 -88.4706650 25539.4727 -19689.8438 11248.8779 1.08548915 27.9494591 38.8584023 40.4308281 89.7817307 89.7175903 90.0820694
8400.00000 44549.7422 166.816284 -0.506654322 2036.22925 4630.17627 734.978943 982.977295 440.120758 102.011871 2260.08887 -3273.76270 -87.1999435 25339.8945 -19696.0449 6666.07666 1.06989813 28.0456123 39.1465263 40.5779533 90.1071167 89.8806458 90.1465988
8600.00000 43414.8242 142.321167 3039.65894 1737.23157 4932.56592 1015.43091 595.591553 480.467773 64.5722198 2156.06250 -3313.40723 -89.4794540 25781.9512 -19692.0430 8594.38965 1.09786654 27.7426777 38.8952599 40.2351036 90.3849411 89.8528824 90.1170273
8800.00000 42842.2539 175.955048 2858.49683 2147.78076 4525.19678 815.119568 953.273865 482.141113 48.7183609 2299.25293 -3423.41016 -90.6753159 25346.7363 -19697.3828 8458.99512 1.11253917 27.6898918 38.5258827 40.1613388 90.3467407 89.8810654 90.1136322
9000.00000 43187.0117 202.985413 -3764.51440 2477.72461 4068.45312 608.455994 528.097839 353.872742 62.3413544 1552.76794 -3353.37183 -89.9514618 25560.4160 -19691.3594 4175.14258 1.10365784 27.7291489 38.8058434 40.1353760 90.2658615 89.8537903 89.8384476
9200.00000 43310.8594 181.060226 -10727.6055 2210.09668 4424.87598 957.133423 771.565552 423.484009 50.1742058 2202.35742 -3390.45337 -89.6942444 25308.9238 -19695.9512 -141.059357 1.10050189 27.7857075 38.6516418 40.3285027 90.0565796 89.7960663 89.8378983
9400.00000 43356.3516 177.792084 362.036591 2170.20435 4445.04053 742.889648 539.696655 458.743774 50.2527618 1791.58276 -3173.48267 -89.6001358 25524.5586 -19697.6191 6844.16357 1.09934723 27.8664513 38.6106339 40.2967415 90.2035751 89.9441681 89.7918854
9600.00000 43483.5508 191.828796 9894.13086 2341.54248 4300.87305 682.592712 823.408264 263.774689 39.9278183 1809.70349 -3426.81055 -89.3380356 25612.4414 -19694.4629 12916.9072 1.09613144 27.9518871 38.8996582 39.9926376 89.8354340 89.7482605 89.6973343
9800.00000 42859.9102 174.584579 12489.8018 2131.05225 4535.39600 813.255127 764.414124 412.855591 26.9145088 2017.43945 -3405.77148 -90.6379623 25621.2305 -19697.5020 14473.4219 1.11208081 27.8275185 38.6078339 39.8942261 89.9681702 89.8003006 89.6982346
10000.0000 43111.6094 191.530426 3210.02466 2337.90039 4343.56738 773.528992 828.121460 225.865860 57.0570793 1884.57336 -3341.17847 -90.1087875 25496.7578 -19696.5859 8699.73438 1.10558808 27.7577801 38.6874504 40.1472092 89.8469696 89.7490768 89.6059647
10200.0000 43159.8555 149.621933 -10746.9697 1826.34778 4770.83252 1012.80573 843.656189 420.586304 30.6927662 2307.74097 -3289.40649 -90.0080566 25449.6289 -19697.1309 -167.416840 1.10435224 27.7539272 38.7489815 40.1346703 90.2243347 89.7967606 89.4736328
10400.0000 43491.2969 165.616913 -12433.1035 2021.58923 4639.42969 900.190430 904.721069 388.744965 62.9740181 2256.63062 -3361.22339 -89.3221283 25441.2949 -19697.2715 -1224.99963 1.09593618 27.6929512 38.8901367 40.3862801 90.4694595 89.9398956 89.3808670
10600.0000 43017.7734 175.390015 1652.14087 2140.88379 4463.07373 724.531555 831.771545 444.540558 73.1899490 2074.03369 -3288.39575 -90.3053436 25375.5234 -19698.0879 7640.46143 1.10799980 27.7068653 38.5587082 40.2701569 90.6957932 90.0694504 89.5563049
10800.0000 43590.1680 173.238297 10496.6719 2114.61890 4563.97168 879.317871 708.925903 424.053345 57.9300232 2070.22705 -3376.09180 -89.1195221 25564.0801 -19694.2441 13351.5117 1.09345043 27.7439251 38.9235115 40.3671837 90.3928833 90.1472931 89.6469803
11000.0000 43173.6289 183.194229 9134.63965 2236.14526 4439.10400 699.812866 788.765015 390.503998 41.3587570 1920.44055 -3304.92358 -89.9793472 25517.7871 -19694.2012 12426.8105 1.10399997 27.7451210 38.7621651 40.1452866 90.2964325 90.0697174 89.7377930
11200.0000 43444.1523 176.727829 -4049.77490 2157.21362 4428.95801 737.067322 733.495605 362.446106 59.9294090 1892.93848 -3351.26758 -89.4190521 25582.7266 -19695.4395 4020.28101 1.09712541 27.7148056 39.0380402 40.1564980 90.4009705 90.0506744 89.5478134
11400.0000 42873.8867 189.894867 -3874.71509 2317.93604 4335.53027 745.941711 677.878662 392.909210 68.9556503 1885.68518 -3307.14771 -90.6084137 25451.6465 -19694.6523 4230.71680 1.11171830 27.6905823 38.8568115 39.8475876 90.2876587 89.9438248 89.7957458
11600.0000 43347.0273 177.791611 -3481.89648 2170.19849 4420.40723 833.473999 690.761108 375.093933 53.4476929 1952.77673 -3327.13599 -89.6194077 25487.7637 -19692.9961 4389.44873 1.09958375 27.7782269 39.1457100 39.8638649 90.2468719 89.9398041 89.7399063
11800.0000 43430.0781 182.017303 1078.65942 2221.77930 4435.24072 747.449646 812.426025 386.438629 79.0458527 2025.36011 -3353.81299 -89.4480286 25458.4121 -19694.7188 7340.22461 1.09748101 27.7483826 39.2409782 39.8863907 90.3178940 89.9309082 89.7367249
12000.0000 43084.6094 196.842438 -3120.34595 2402.74097 4187.90869 657.101624 702.993591 350.019073 50.1798744 1760.29419 -3337.66089 -90.1652603 25459.4043 -19694.1289 4629.99658 1.10628104 27.6879940 39.1033669 39.7942619 90.0705338 89.9052124 89.7856369
12200.0000 43232.8555 165.970703 -4835.21973 2025.90771 4592.56836 949.469055 631.932190 442.622528 60.7602081 2084.78394 -3305.34302 -89.8560791 25506.4023 -19693.2734 3569.83691 1.10248744 27.7425671 39.1307755 39.8244820 90.0169449 89.9319382 89.8775330
12400.0000 43244.2812 189.011780 -6.14903212 2307.15649 4371.00342 708.204834 682.562988 408.290497 71.8735580 1870.93188 -3291.56396 -89.8323364 25485.6133 -19693.9766 6674.28223 1.10219622 27.8542480 39.0464134 39.7609062 90.0196762 89.9648438 89.9635773
12600.0000 43490.2969 168.076904 4128.45312 2051.61670 4571.74512 776.674927 766.449829 419.563629 65.7252960 2028.41370 -3330.71021 -89.3241730 25566.7891 -19692.7480 9241.87988 1.09596133 27.8768177 39.1606789 39.8384285 89.9299316 89.9964066 89.7906418
12800.0000 43184.2617 184.083725 7631.94385 2247.00269 4390.04150 749.338135 675.689453 398.024689 81.3283081 1904.38062 -3331.20630 -89.9571915 25510.1484 -19693.2812 11443.6279 1.10372806 27.8094597 39.0547447 39.7613144 89.9217682 89.9989166 89.8678970
13000.0000 43347.0859 185.038223 -1628.86169 2258.65381 4344.98730 713.347168 710.061890 415.107941 69.5628433 1908.07983 -3348.81470 -89.6192856 25478.0508 -19692.3281 5573.91895 1.09958220 27.8389053 39.1474152 39.7745247 89.9446716 90.0037384 89.9567337
13200.0000 43288.4180 167.976044 -7365.40234 2050.38574 4510.72998 889.095337 683.668396 423.338562 63.0732994 2059.17554 -3307.83228 -89.7407455 25452.6562 -19693.2695 1911.21106 1.10107255 27.8920994 39.1120453 39.6807785 90.0267334 90.0341797 89.9655228
13400.0000 43351.2891 189.727554 -5462.94922 2315.89355 4333.52588 759.373840 662.685913 377.492035 63.6691093 1863.22095 -3319.84448 -89.6105957 25483.2773 -19693.1270 3195.55688 1.09947562 27.9081173 39.1433487 39.6839294 89.8975372 90.0531540 89.9372787
13600.0000 43346.8984 182.197372 3184.49170 2223.97729 4401.37842 724.079224 744.897339 390.688965 54.4320374 1914.09753 -3338.46948 -89.6196747 25518.8691 -19693.1191 8638.49512 1.09958696 27.8933601 39.1248169 39.7197685 89.9534531 90.0664902 89.8534164
13800.0000 43294.6523 175.495728 7051.02637 2142.17407 4428.06348 757.374573 716.424072 385.333740 61.3876801 1920.52014 -3330.06519 -89.7278214 25530.7656 -19693.1562 11022.3135 1.10091388 27.9071083 39.0277672 39.7508049 89.9638062 90.0060883 89.9570618
14000.0000 43423.1055 183.113434 6625.35254 2235.15894 4394.26904 735.245300 685.209290 413.039917 71.7896957 1905.28418 -3344.83203 -89.4623947 25526.4766 -19692.6602 10825.1406 1.09765720 27.9473763 38.9967194 39.8430214 89.9527130 89.9313126 90.0209656
14200.0000 43390.5664 178.813965 232.085342 2182.67798 4479.13574 760.749756 716.614319 419.532104 69.1056061 1966.00183 -3310.67236 -89.5294800 25515.8438 -19692.0371 6808.67871 1.09848034 27.9321308 38.9409027 39.8921013 90.0855255 89.8670959 90.0036774
14400.0000 43574.8438 179.606079 -2890.64355 2192.34668 4502.15820 843.334961 690.067444 410.270233 68.2287445 2011.90137 -3308.31152 -89.1508636 25490.8359 -19692.2676 4857.51709 1.09383488 27.8976097 38.9760857 40.0751419 90.1928024 89.8262177 90.0126877
14600.0000 43524.3398 176.724426 -3625.63989 2157.17212 4461.86279 778.339600 761.072388 387.709412 68.5271454 1995.64856 -3290.32080 -89.2543030 25450.7324 -19694.1973 4317.63184 1.09510410 27.8955441 38.9219627 40.0871964 90.1119995 89.8201370 90.0396042
14800.0000 43516.2188 176.681702 -413.984009 2156.65063 4474.16064 824.264893 713.742798 381.473022 57.0221863 1976.50293 -3311.79053 -89.2709656 25501.8457 -19692.3965 6368.08057 1.09530854 27.9292355 38.9567566 39.9955063 89.8808365 89.9289322 90.0939026
15000.0000 43380.7461 184.126968 1540.24524 2247.53052 4436.76807 752.481750 701.361206 413.161865 71.8206177 1938.82544 -3316.27930 -89.5497513 25507.3320 -19693.1113 7658.75586 1.09872901 27.9769154 39.0353966 39.7234192 89.7456284 90.2350845 90.0420837
15200.0000 43447.4297 178.875961 2302.36938 2183.43457 4422.40869 771.880249 653.158386 400.716949 63.1081963 1888.86377 -3306.58472 -89.4123077 25532.8418 -19692.7129 8064.70752 1.09704268 28.0714626 39.1650810 39.5212631 89.7169952 90.6171875 89.9387589
15400.0000 43575.2617 179.529556 -186.148865 2191.41260 4463.57812 761.123901 673.401978 412.036438 71.2419662 1917.80432 -3286.62280 -89.1500015 25524.4453 -19692.0488 6536.69336 1.09382439 28.1050682 39.2995262 39.4570045 89.9026184 90.9138260 89.9440918
15600.0000 43503.5742 189.490280 -997.614685 2312.99731 4454.77881 764.901794 674.237854 418.411377 66.2402649 1923.79126 -3276.53540 -89.2969131 25500.6367 -19693.1133 6134.83447 1.09562695 28.0531235 39.2563896 39.5096855 90.2488251 90.9958878 89.9096146
15800.0000 43700.8398 177.762299 -2607.37476 2169.84082 4502.50146 773.586365 723.932861 409.043121 66.2346268 1972.79700 -3280.32690 -88.8938293 25501.4395 -19691.4082 5010.57910 1.09068120 27.9486923 39.3238411 39.7676773 90.4153290 90.8259659 89.8515701
16000.0000 43370.5859 179.194839 -1617.12305 2187.32690 4428.26611 774.504272 678.401428 391.677765 66.4648514 1911.04834 -3290.14282 -89.5707321 25500.0391 -19692.6797 5592.73730 1.09898651 27.8175278 39.1039963 39.8727303 90.2933502 90.4453278 89.8424683
16200.0000 43479.6562 181.185593 -1056.98352 2211.62695 4446.37012 773.903625 714.763000 397.823792 65.4639664 1951.95435 -3303.36304 -89.3460312 25490.3809 -19692.6016 5987.75732 1.09622955 27.8312931 39.0498848 40.0068588 89.9220276 90.0753555 89.8969040
16400.0000 43670.9727 182.080734 -338.722351 2222.55347 4479.35156 764.125488 713.735474 396.442749 63.6429863 1937.94666 -3294.79443 -88.9546204 25527.5762 -19691.3770 6486.17383 1.09142709 27.9184799 39.0470924 40.0608101 89.7293015 89.8330078 89.9029770
16600.0000 43613.8828 176.375946 1162.58984 2152.91821 4444.98730 755.528198 701.298462 401.270844 64.6462326 1922.74377 -3297.13892 -89.0710602 25511.0020 -19691.6191 7337.38672 1.09285581 27.9575634 39.0021400 39.9989433 89.7358093 89.6897430 89.9104462
16800.0000 43449.4102 179.341187 1131.15222 2189.11328 4478.81348 769.227173 709.835999 401.233215 71.9940643 1952.29041 -3301.54492 -89.4082260 25520.3008 -19692.2324 7384.69873 1.09699261 27.9726467 38.9597893 39.8698463 89.8394775 89.6280975 90.0048599
17000.0000 43487.6680 181.626068 2005.91821 2217.00366 4417.58105 746.066467 676.156799 410.066315 67.8954697 1900.18506 -3283.22974 -89.3295746 25492.9082 -19692.2832 7906.78418 1.09602761 28.0522976 38.9693069 39.7817726 90.0803757 89.6558609 90.1133575
17200.0000 43690.8008 175.728806 -230.384644 2145.01904 4501.71387 759.432495 711.038391 436.518463 76.5024033 1983.49182 -3310.27808 -88.9142532 25519.8828 -19691.3828 6499.93506 1.09093177 28.1074848 39.0902939 39.7653656 90.1448593 89.7944794 90.1618881
17400.0000 43469.5508 184.447983 -249.357101 2251.44922 4491.34961 799.621155 698.553711 419.376312 64.4454956 1981.99658 -3285.19165 -89.3668060 25486.7871 -19692.2422 6584.71631 1.09648442 28.0204372 39.0261078 39.7519073 90.1437836 89.9957962 90.1557312
17600.0000 43594.4062 178.324203 -558.783936 2176.69971 4443.16797 740.232117 721.563171 412.527008 72.8783493 1947.20056 -3312.79541 -89.1108551 25500.9453 -19692.1836 6264.60400 1.09334397 27.9621429 39.1141739 39.8597336 90.0802307 90.2856522 90.1887512
17800.0000 43516.5664 178.167786 1181.96313 2174.79028 4485.65576 780.938049 700.668823 405.898438 60.3904381 1947.89575 -3286.75928 -89.2702560 25516.4414 -19691.9219 7410.57275 1.09529972 27.9395752 39.0568428 39.8809509 89.9660034 90.6055908 90.2297668
18000.0000 43627.4219 182.838287 332.334259 2231.80054 4437.84570 739.695068 700.357300 396.128357 69.6270828 1905.80774 -3292.35449 -89.0434189 25516.2246 -19691.8301 6881.09766 1.09251666 27.9977493 38.9707565 39.9896278 89.8583908 90.8538437 90.0588531
18200.0000 43696.7812 177.838959 340.072144 2170.77661 4419.21191 748.284790 640.870239 418.675690 65.2567673 1873.08752 -3268.76953 -88.9020844 25507.1289 -19692.2344 6806.70703 1.09078252 28.0622807 38.8498383 40.0859833 89.8829269 90.8779984 89.7752380
18400.0000 43664.0273 184.075974 -528.699402 2246.90820 4435.97461 756.290894 692.141968 377.427032 61.6994400 1887.55933 -3281.58643 -88.9687729 25521.8691 -19691.8672 6346.20947 1.09160078 28.0877361 38.7525215 40.1198730 89.9518585 90.6220932 89.3648376
18600.0000 43625.2461 180.897186 2.71632171 2208.10645 4453.82275 745.974487 676.993835 411.700439 68.9790726 1903.64783 -3290.59277 -89.0478592 25533.2070 -19692.4395 6663.65771 1.09257114 28.1251507 38.7431068 40.0415459 90.0857697 90.1684418 89.0483017
18800.0000 43511.7734 177.035919 350.207428 2160.97437 4435.37109 750.091553 696.773926 385.239563 62.6514626 1894.75647 -3282.30933 -89.2800827 25514.3574 -19691.4336 6818.57812 1.09542036 28.1025791 38.7861824 39.9276352 90.1218567 89.6947556 88.8813858
19000.0000 43667.2344 180.312134 -1128.51465 2200.96509 4465.05713 765.165039 720.625000 393.644928 58.9930573 1938.42798 -3284.54980 -88.9622345 25503.5879 -19692.4082 5947.33691 1.09152055 28.0921555 39.0068359 39.8584175 90.0585327 89.4421158 88.9768219
19200.0000 43673.5469 177.318909 -1785.86255 2164.42871 4476.63232 794.521423 678.509460 388.625610 64.7804642 1926.43701 -3260.65991 -88.9493790 25501.9746 -19691.1191 5503.58447 1.09136283 28.0298061 39.1182098 39.8361015 90.0444946 89.4321747 89.2630844
19400.0000 43665.0625 178.731842 -1968.91052 2181.67529 4437.12012 768.973572 687.478149 395.000763 60.0532455 1911.50574 -3283.08325 -88.9666595 25500.7871 -19692.0898 5364.97363 1.09157479 28.0264492 39.1141777 39.8339119 90.0402679 89.5944519 89.6085739
19600.0000 43661.3125 182.451675 -86.4429474 2227.08130 4432.43359 759.924438 648.336365 402.925323 68.3511353 1879.53735 -3269.62695 -88.9743042 25514.2441 -19691.7207 6604.47168 1.09166861 28.0143394 39.0372925 39.9243965 90.0851974 89.8686752 90.0152130
19800.0000 43769.6914 186.498947 701.745728 2276.48389 4420.99854 723.099792 682.951294 404.299316 70.2406693 1880.59106 -3288.38501 -88.7539978 25518.6426 -19689.8496 7145.43213 1.08896554 28.0519581 38.9991150 40.0095024 90.0394516 90.1180115 90.3156662
