Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Cella Cellb Cellc CellAlpha CellBeta CellGamma
5400.00000 44177.6250 152.263474 -3661.90698 1858.59143 4224.08740 556.660034 928.999573 298.935913 45.0732155 1829.66882 -3311.65747 -87.9344406 25400.8398 -19694.7637 3723.36597 1.07890999 27.8436852 39.1591606 40.5184174 89.6330414 90.0881500 89.8917542
5600.00000 43560.6680 154.502670 -2068.31250 1885.92395 4349.47852 793.173340 624.518311 295.495697 32.1694221 1745.35681 -3340.89429 -89.1798706 25640.6699 -19695.6523 4921.42920 1.09419084 27.7388592 39.0378227 40.2276230 89.9749298 89.9107056 89.7712708
5800.00000 43156.4492 166.457733 -1732.83167 2031.85254 4213.28906 546.009644 698.940796 305.094330 59.1530876 1609.19788 -3245.57178 -90.0151672 25540.9512 -19691.2891 5154.51025 1.10443938 27.5208530 38.8654709 40.3494148 89.6318359 89.6615906 89.8879242
6000.00000 43438.9688 127.261650 1997.41443 1553.40881 4481.73438 715.444763 651.398621 397.308624 56.5606728 1820.71265 -3184.97656 -89.4297180 25540.5664 -19694.5684 7300.53076 1.09725630 27.5602131 38.9915962 40.4239159 90.0775375 89.5770950 90.0610657
6200.00000 43046.9492 155.663727 6937.23682 1900.09631 4216.08691 683.859802 668.774414 264.603577 44.1456757 1661.38354 -3290.69336 -90.2441330 25540.4316 -19695.0352 10471.3496 1.10724878 27.5630798 38.7852249 40.2679329 90.2283401 89.6651077 89.9551086
6400.00000 43249.5977 152.233017 8048.48047 1858.21960 4366.55908 726.331970 755.886047 341.071930 65.5954285 1888.88538 -3354.16211 -89.8212967 25529.2129 -19697.3770 11301.3662 1.10206068 27.5780830 38.8991165 40.3170013 90.3466568 89.8752060 89.8784866
6600.00000 43314.0859 160.071045 -775.543152 1953.89404 4203.87012 637.133667 765.318481 317.479736 70.0675964 1789.99939 -3440.14844 -89.6875687 25553.8125 -19699.7949 5667.85986 1.10042000 27.5756931 38.9781532 40.3025742 90.8761444 89.9041977 90.0052261
6800.00000 42868.3711 153.021347 -1117.71960 1867.84229 4175.04199 905.499878 459.663849 342.953918 47.0445442 1755.16223 -3258.91479 -90.6200714 25375.9727 -19697.1777 5344.09619 1.11186135 27.6877747 38.8274841 39.8786087 90.6642456 90.0083008 89.8699036
7000.00000 43070.8594 168.700867 -6360.69336 2059.23315 4039.37305 635.247986 631.406006 225.495255 61.8145638 1553.96375 -3364.38062 -90.1940384 25545.5645 -19695.7734 2103.17261 1.10663414 27.7585449 38.9484940 39.8379822 90.0347137 90.0073166 89.8742218
7200.00000 43014.9766 162.782303 1513.76440 1986.98865 4079.14966 598.531799 597.305664 362.806549 41.6562271 1600.30017 -3377.67456 -90.3112183 25551.9570 -19695.4336 7015.76709 1.10807180 27.8621387 38.8645172 39.7244148 90.0524979 89.9739914 89.7161102
7400.00000 42824.5547 172.420761 3001.32324 2104.63965 4035.29150 642.308289 638.279480 237.582245 28.9945965 1547.16455 -3355.60352 -90.7127914 25542.5020 -19698.7715 8014.41406 1.11299884 27.9272575 38.5126076 39.8187561 89.4571762 89.7795486 89.7735596
7600.00000 43251.2578 180.874634 -2611.74902 2207.83130 3928.79541 659.801147 630.256714 260.644501 19.4175911 1570.12000 -3248.21729 -89.8178482 25303.7988 -19696.9043 4489.20020 1.10201848 27.8526382 38.6505775 40.1775856 90.1985626 89.7400284 90.0719376
7800.00000 43596.1211 148.136902 -5750.71973 1808.22083 4361.40381 928.221130 583.676331 270.381409 72.7600632 1855.03894 -3327.85449 -89.1073532 25530.9004 -19696.6816 2513.28979 1.09330106 27.9253998 38.8818130 40.1520691 90.0051117 89.8771667 89.7251816
8000.00000 42944.5859 159.442566 -510.288055 1946.22241 4217.92627 718.847839 673.174316 362.562500 32.5374985 1787.12219 -3471.88916 -90.4592514 25602.4883 -19699.7969 5844.55371 1.10988808 27.7179146 38.5698738 40.1706161 90.0607071 89.9266205 89.6462631
8200.00000 42759.9766 161.421997 5637.75732 1970.38416 4108.20117 616.164124 707.513672 281.212677 57.7650719 1662.65564 -3258.84692 -90.8497925 25400.6035 -19696.2129 9594.34961 1.11467993 27.7107601 38.6122742 39.9642181 90.1109543 89.8765411 89.7012253
8400.00000 43594.7031 152.849533 883.669617 1865.74524 4258.89600 677.640930 723.483276 464.825439 62.8977737 1928.84741 -3383.97461 -89.1102524 25408.4980 -19694.4746 6686.46436 1.09333658 27.7848682 39.0795441 40.1503067 90.3381119 89.7774658 89.8211517
8600.00000 42863.5273 172.955536 966.826660 2111.16724 4033.96582 657.310486 501.142822 336.769867 78.9408798 1574.16406 -3255.56323 -90.6303177 25412.6621 -19697.2969 6749.51660 1.11198699 27.6873016 38.9597969 39.7370834 89.9089432 89.8161087 89.8006821
8800.00000 42811.9844 155.362930 -2029.55444 1896.42480 4177.41309 582.729248 667.719666 415.726715 38.3116455 1704.48730 -3416.99976 -90.7394257 25588.1582 -19698.2324 4806.64746 1.11332572 27.6554165 38.9927368 39.7014008 89.9387589 89.9579468 89.7537308
9000.00000 42741.7656 148.456451 5447.55957 1812.12146 4337.99414 841.718994 502.322998 365.663269 135.215424 1844.92065 -3240.91333 -90.8884964 25431.8359 -19697.8496 9545.82324 1.11515474 27.6002655 38.9205551 39.7906723 89.5031815 90.1861343 89.8086014
9200.00000 43415.4492 153.313339 3070.84180 1871.40662 4311.95557 723.658386 635.534302 473.313904 35.8121834 1868.31885 -3420.67212 -89.4781647 25560.5527 -19696.2422 8127.72656 1.09785068 27.5787277 39.2343483 40.1243019 90.0910110 90.1202240 89.8116302
9400.00000 42894.8672 131.991837 342.970032 1611.14746 4492.41650 749.054138 805.803528 303.679901 149.200775 2007.73828 -3400.77319 -90.5641022 25577.2988 -19691.8477 6318.11816 1.11117458 27.4327755 39.1597176 39.9303474 90.3009109 90.1223755 90.0331955
9600.00000 42480.5859 151.468124 -3448.12158 1848.88318 4308.26953 845.837585 754.413818 396.330902 62.9024467 2059.48486 -3371.19360 -91.4472961 25316.2227 -19696.2441 4020.91772 1.12201095 27.4188538 39.0578537 39.6675262 89.8319778 90.0732346 90.0296860
9800.00000 42718.6523 169.155350 -5021.71680 2064.78076 3991.07422 766.778870 417.537994 350.136963 106.381523 1640.83545 -3451.86523 -90.9376678 25499.9375 -19697.8340 2927.28638 1.11575806 27.5135307 39.2898750 39.5179901 90.2434311 89.9567413 90.0620956
10000.0000 42426.5547 174.791138 -6304.56396 2133.57349 3999.93823 647.900269 734.481201 271.797119 58.9262810 1713.10486 -3431.28052 -91.5637589 25416.6328 -19698.5176 2232.57690 1.12343991 27.5945415 39.2095947 39.2125168 90.1060638 89.8936234 90.1243744
10200.0000 42742.3203 165.504456 -1.40619504 2020.21655 4096.09277 762.565247 604.565308 269.689606 48.3216057 1685.14185 -3384.19580 -90.8873138 25494.9141 -19699.7676 6115.43262 1.11514032 27.6134033 39.3633995 39.3235817 90.2215118 89.8784866 90.2224426
10400.0000 42548.0078 180.154373 -589.692261 2199.03955 3918.35864 616.797852 842.250671 264.704224 64.4107971 1788.16357 -3534.57642 -91.3023911 25359.7559 -19694.9844 5751.48291 1.12023306 27.5575771 39.1474571 39.4405403 90.3359909 90.0514908 90.0964279
10600.0000 42662.0039 159.469971 4038.12256 1946.55688 4229.68018 824.936035 590.050659 413.225830 53.2553558 1881.46790 -3460.72144 -91.0584259 25506.1816 -19697.2480 8688.68262 1.11723971 27.6278019 39.1144485 39.4789276 90.2716522 90.1094666 90.1704407
10800.0000 42690.4258 132.790283 3506.31421 1620.89355 4481.90332 891.704590 642.252014 396.581055 102.166962 2032.70459 -3328.76685 -90.9978027 25474.8965 -19696.9316 8285.81445 1.11649585 27.6836090 39.2054405 39.3335686 90.0359726 90.1010818 90.1326141
11000.0000 43034.9531 161.143616 2211.74390 1966.98608 4193.74072 766.638367 605.009766 313.447540 69.1757812 1754.27148 -3447.46191 -90.2692947 25580.8828 -19693.9512 7548.86279 1.10755754 27.7197342 39.2391853 39.5654564 90.1697006 90.0428925 90.1686707
11200.0000 42540.2891 143.756500 60.3137703 1754.75183 4338.67188 820.966064 551.356567 456.659943 36.1946945 1865.17725 -3280.04956 -91.3189621 25449.7871 -19696.2422 6130.84277 1.12043631 27.6548462 39.0702324 39.3720474 89.9659882 89.9428558 90.2615128
11400.0000 42971.1250 159.966156 923.936768 1952.61365 4113.95801 810.293030 492.668640 362.092987 84.6056137 1749.66028 -3386.72144 -90.4033737 25447.0723 -19696.0547 6645.59326 1.10920262 27.7632599 39.2919464 39.3916779 90.0935364 89.9151077 90.0998154
11600.0000 42947.8086 169.000397 1186.68433 2062.88940 4076.85938 736.105225 499.877594 385.588562 32.3736839 1653.94507 -3395.59570 -90.4524612 25514.5273 -19696.0176 6883.02783 1.10980475 27.6362705 39.3817940 39.4624214 90.4810486 89.8166885 89.9518509
11800.0000 42873.1680 177.724960 2910.03784 2169.38501 3964.46289 564.825439 734.196472 253.357193 75.8073502 1628.18652 -3407.89551 -90.6099319 25440.5176 -19696.3457 7953.38184 1.11173689 27.5109615 39.2021332 39.7535362 90.2146606 89.8022079 90.0032349
12000.0000 43088.3789 161.824432 -298.647919 1975.29639 4114.89551 726.041077 604.155151 362.428101 43.9894981 1736.61377 -3438.33179 -90.1573715 25514.1602 -19697.5488 5902.52148 1.10618424 27.5566006 39.4717445 39.6148872 90.3114014 89.7905273 90.1197357
12200.0000 42757.2891 161.207977 -3121.74023 1967.77185 4198.01758 746.137024 673.864258 272.858826 59.3678894 1752.22803 -3348.71045 -90.8554993 25490.7812 -19696.2812 4219.16211 1.11474991 27.6116123 39.2108955 39.4929047 90.2580948 89.8158264 90.1076736
12400.0000 42814.6367 148.842056 -4748.39355 1816.82812 4291.68555 767.401855 739.495422 328.741913 55.7984161 1891.43762 -3363.17285 -90.7338028 25458.8164 -19695.3965 3143.58081 1.11325669 27.6977558 39.1552963 39.4784393 90.1113510 89.8276215 90.0171967
12600.0000 42967.0508 164.736755 -4865.06299 2010.84570 4103.61523 810.273621 607.505615 274.616028 45.2501678 1737.64539 -3387.65674 -90.4119492 25448.1289 -19694.5020 3065.86450 1.10930765 27.6803741 39.2917213 39.5066414 90.2604675 89.8566895 90.1632385
12800.0000 42869.7461 160.206726 1159.80396 1955.55017 4247.02295 822.817627 563.629944 363.402405 80.0960388 1829.94604 -3383.21338 -90.6171722 25495.1816 -19694.8926 6927.69580 1.11182570 27.6061115 39.2391129 39.5760307 90.2022171 89.9080734 90.1956863
13000.0000 42895.7422 156.524643 2297.26514 1910.60522 4228.78662 786.496216 647.275330 307.573761 46.3838921 1787.72925 -3360.83350 -90.5622482 25496.1035 -19694.2129 7576.53857 1.11115193 27.6273365 39.1581459 39.6510773 89.8983536 89.8619385 90.0164108
13200.0000 42861.1719 158.162003 -499.541901 1930.59143 4166.31982 784.017883 601.082703 292.356812 78.9885101 1756.44604 -3381.28394 -90.6352921 25486.0742 -19694.9180 5784.65430 1.11204803 27.6828709 39.1297035 39.5683212 89.9915695 89.8992081 90.0966339
13400.0000 42888.5391 159.885025 -1664.74963 1951.62329 4150.34912 720.732971 641.604370 319.298950 48.2894707 1729.92566 -3384.78882 -90.5774612 25500.0117 -19694.8008 5060.69580 1.11133850 27.6880474 39.1527672 39.5630341 89.9225540 89.9401550 90.1926193
13600.0000 42848.8438 157.692856 -1387.69214 1924.86487 4245.61377 842.200317 678.773743 314.966888 56.8280983 1892.76904 -3376.99561 -90.6613693 25424.5020 -19694.6602 5303.30078 1.11236799 27.7169628 39.1079979 39.5304565 89.7966537 89.9887009 90.1339951
13800.0000 43027.1719 163.742798 2200.72900 1998.71301 4080.41333 703.070984 623.355713 297.103394 67.2650452 1690.79504 -3398.61182 -90.2856216 25483.4414 -19695.2109 7460.09961 1.10775769 27.7264385 39.2021217 39.5858002 89.9748306 90.0491028 90.0281601
14000.0000 42814.8125 163.350250 3027.41528 1993.92114 4110.09277 667.874634 693.378601 319.171356 48.1644249 1728.58899 -3390.55298 -90.7334290 25466.6914 -19694.6348 7994.36279 1.11325216 27.6682396 39.1716576 39.5040283 90.0784683 90.0736465 89.9767456
14200.0000 42901.4648 161.243240 2542.78711 1968.20227 4159.85254 792.688110 573.432190 314.994904 63.6098328 1744.72498 -3375.69971 -90.5501633 25485.8926 -19695.0645 7719.01025 1.11100364 27.6836071 39.2204781 39.5128136 89.9462357 90.0866928 90.1045303
14400.0000 43015.2539 172.713867 2596.08423 2108.21753 4098.41211 690.425110 640.912537 302.444092 44.7326698 1678.51440 -3369.09106 -90.3106384 25483.2422 -19694.2539 7835.23975 1.10806465 27.7381115 39.2256584 39.5344315 89.9607010 90.0177689 89.9746475
14600.0000 42964.4844 161.458054 769.474304 1970.82434 4165.53369 795.528503 636.859253 287.083679 49.0319023 1768.50342 -3383.48486 -90.4173508 25474.7305 -19694.2168 6618.50488 1.10937405 27.7599697 39.1721382 39.5106544 90.0104752 90.0103760 89.8867340
14800.0000 42909.6406 159.894821 2839.60986 1951.74280 4157.53809 780.828491 619.842163 296.019562 48.7873650 1745.47754 -3368.76709 -90.5329132 25475.6855 -19694.8574 7886.28955 1.11079204 27.7333965 39.2026138 39.4672852 89.9866714 90.0506821 89.9370880
15000.0000 42957.0234 157.801041 1312.92017 1926.18530 4193.40967 720.143494 711.271606 321.724609 54.6635437 1807.80334 -3378.92480 -90.4330597 25458.7363 -19694.2051 6942.11865 1.10956681 27.7294273 39.1994629 39.5198288 90.0643387 90.1247635 90.0981903
15200.0000 43039.5703 164.264297 -987.435303 2005.07861 4176.84375 763.279968 621.624878 301.624237 50.6845398 1737.21362 -3373.26099 -90.2596054 25507.2969 -19694.4062 5562.12109 1.10743856 27.7967892 39.1352196 39.5649719 90.1110687 90.2583084 90.0365295
15400.0000 43002.7812 161.951523 -1881.48254 1976.84778 4116.89014 723.454590 632.559326 306.458435 57.8424187 1720.31482 -3355.62866 -90.3368301 25447.1348 -19694.9297 4913.76367 1.10838616 27.8628483 39.0359840 39.5378227 90.0404663 90.3013077 89.8925400
15600.0000 42990.0078 166.951767 -491.154236 2037.88293 4082.33472 680.077271 610.894897 310.042877 48.6897697 1649.70483 -3374.39355 -90.3636703 25501.6641 -19694.6426 5812.28076 1.10871542 27.8515587 39.0033684 39.5749130 89.9196777 90.1890945 89.8600464
15800.0000 43024.9336 163.321014 63.6696663 1993.56445 4183.38086 722.375061 689.927979 304.093475 57.6294594 1774.02600 -3333.93018 -90.2903137 25437.7637 -19694.4785 6216.89648 1.10781538 27.8032894 38.9783211 39.7014656 89.8800049 89.8974991 89.7550278
16000.0000 43240.0898 158.854767 -559.150391 1939.04749 4206.47461 786.762634 621.510742 324.638733 56.9693298 1789.88147 -3377.89941 -89.8410492 25489.0645 -19694.5723 5792.91504 1.10230315 27.7933388 39.0897369 39.8024406 89.9892654 89.4804306 89.6372757
16200.0000 42873.1172 158.887863 -0.247640923 1939.45154 4165.49023 749.061096 621.388428 316.377136 58.0673065 1744.89392 -3370.06152 -90.6100388 25484.0039 -19693.3457 6104.78711 1.11173820 27.6666164 39.0986252 39.6407776 90.1980896 89.0808945 89.5093384
16400.0000 42895.3750 154.442169 -525.996094 1885.18555 4289.95068 791.021912 668.630798 328.428284 55.1441345 1843.22510 -3355.88696 -90.5630264 25496.5957 -19693.9844 5846.08105 1.11116135 27.6828003 39.1908150 39.5472984 90.2611389 88.8784409 89.5626907
16600.0000 43392.9922 160.643417 -562.996704 1960.88049 4249.97803 749.118530 680.695862 328.952240 54.1939545 1812.96057 -3358.54492 -89.5244751 25489.9395 -19694.3789 5854.57031 1.09841895 27.8589897 39.3523102 39.5868111 90.0593414 89.0412216 89.7141418
16800.0000 43037.5391 157.674103 1290.07202 1924.63586 4195.52979 719.257568 689.036621 316.063782 54.1007538 1778.45874 -3350.39624 -90.2638702 25461.7871 -19694.3184 6929.89062 1.10749090 27.8973789 39.1265030 39.4310722 89.8464890 89.4278183 89.8087997
17000.0000 42925.5977 158.227005 22.4638824 1931.38489 4179.21436 769.026917 637.819275 318.654541 53.9451599 1779.44580 -3372.41284 -90.4992599 25466.5508 -19694.3672 6124.66211 1.11037898 27.8704453 39.0859108 39.4053535 89.8614883 89.8408890 89.9651871
17200.0000 43104.0039 164.577591 -390.543915 2008.90283 4182.12695 754.669067 609.286682 327.885101 55.9340324 1747.77490 -3357.06299 -90.1246948 25484.9180 -19693.5020 5945.52295 1.10578334 27.8811703 39.1003952 39.5391922 89.9148865 90.1302261 90.1101532
17400.0000 43154.8555 159.127396 -78.7912674 1942.37537 4180.15869 709.247803 647.845825 318.588684 56.6826134 1732.36499 -3352.20630 -90.0184937 25493.4922 -19693.4902 6072.94531 1.10448015 27.8425331 39.0510406 39.6913528 90.0948715 90.2841263 90.1594925
17600.0000 43032.8008 157.890289 1248.32214 1927.27466 4198.66504 719.671936 655.645996 333.052490 57.6473808 1766.01794 -3353.93311 -90.2738113 25480.3535 -19693.7734 6909.37354 1.10761285 27.7883472 38.9602966 39.7487984 90.1240005 90.3109589 90.1733932
17800.0000 43247.6797 160.784866 586.601929 1962.60706 4214.20605 735.445129 632.070679 334.339142 57.8504715 1759.70544 -3346.63965 -89.8252792 25494.6816 -19693.5410 6546.79688 1.10210967 27.7472610 39.1157341 39.8470764 90.0508041 90.2675476 90.0751648
18000.0000 43071.9648 161.672195 -421.833252 1973.43811 4204.59082 730.821533 656.717712 330.488708 61.2263374 1779.25427 -3337.66797 -90.1917267 25456.8125 -19693.8086 5913.04980 1.10660577 27.7170162 39.0255432 39.8200264 89.9557800 90.1518402 90.0966873
18200.0000 43195.4141 156.925797 -1536.72644 1915.50183 4211.00488 768.804932 619.154297 317.502167 54.4360046 1759.89746 -3343.69458 -89.9339676 25488.1738 -19693.3711 5158.42920 1.10344315 27.8057423 39.0628586 39.7687073 89.8604431 90.0323029 90.1244583
18400.0000 43129.0469 163.272369 -1248.97815 1992.97070 4178.47852 701.549194 641.699402 330.344604 54.9669113 1728.56006 -3335.85449 -90.0723572 25478.1055 -19692.3320 5385.85059 1.10514104 27.8859081 39.0652771 39.5910378 89.8618240 89.9189301 90.1266174
18600.0000 43029.5312 160.624527 -248.680328 1960.65015 4209.97559 751.723816 634.845947 314.515869 53.2259979 1754.31165 -3350.33936 -90.2806702 25500.0645 -19694.0625 6014.56836 1.10769701 27.9343529 39.0691719 39.4272728 90.0130844 89.8378906 90.1308975
18800.0000 43129.0352 157.207642 -56.5008278 1918.94214 4195.16943 731.144836 656.827515 328.247101 49.1477318 1765.36719 -3347.19580 -90.0723801 25470.4570 -19693.4609 6078.57324 1.10514140 27.9422264 39.1118889 39.4643631 90.1272049 89.7837067 90.1216431
19000.0000 43339.3203 161.545563 577.371826 1971.89258 4207.84082 712.864197 662.756226 332.025452 53.8577728 1761.50366 -3350.17236 -89.6353455 25490.5234 -19694.0156 6544.66650 1.09977925 27.8659401 39.2555733 39.6198120 90.1631546 89.8022385 90.1229782
19200.0000 43076.6797 160.245056 642.874451 1956.01794 4207.52490 745.546326 630.998108 319.877808 56.0801582 1752.50244 -3341.47998 -90.1818542 25489.5781 -19693.0762 6567.41504 1.10648465 27.6091194 39.2016602 39.8003387 89.9600296 89.8891830 90.0987549
19400.0000 42940.2422 160.809814 290.950836 1962.91162 4150.21045 729.251221 591.160706 323.357849 53.9659653 1697.73584 -3339.41577 -90.4683990 25485.8887 -19693.9980 6295.32666 1.11000025 27.4582214 39.1632614 39.9316635 89.7520370 90.0388794 89.9828568
19600.0000 43251.8242 158.089783 -886.232666 1929.70996 4201.02002 709.952637 642.094727 336.024628 60.7599106 1748.83191 -3334.35181 -89.8166656 25480.0039 -19693.4629 5571.70898 1.10200405 27.6335258 39.1420593 39.9885330 89.6419144 90.1845856 89.9390945
19800.0000 43289.9922 159.197510 -278.020813 1943.23132 4244.36084 751.076355 658.690857 331.424805 55.3903732 1796.58240 -3333.85913 -89.7374802 25475.2324 -19693.5957 6012.06641 1.10103238 27.9020634 38.9798622 39.8034286 89.7941513 90.3099594 89.9198227
