Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Lx Ly Lz
100.000000 50160.0000 200.000000 1743.12634 2441.28345 4003.29419 23.8021393 136.988556 38.6318359 6.94356298 206.366089 -2728.79712 -77.4468689 25796.0273 -19270.3027 7719.73047 0.950232923 30.0000000 38.0000000 44.0000000
200.000000 50619.9805 115.490700 1862.21790 1409.72766 5236.77930 343.115784 510.093262 293.885986 47.5672874 1194.66235 -2548.36572 -76.7431107 25851.3281 -19260.8457 8021.27197 0.941598237 30.0914249 38.1158028 44.1340866
400.000000 52721.3984 136.936554 1029.91467 1671.50476 5600.76221 553.798950 637.377380 328.460632 53.7677040 1573.40454 -2467.50781 -73.6842117 25786.8574 -19291.9922 8064.15576 0.904067159 30.5021915 38.6361084 44.7365494
600.000000 54040.4883 186.260406 661.909180 2273.57227 5694.93604 554.185120 576.112244 408.280792 66.5333862 1605.11145 -2373.81885 -71.8856354 25780.4453 -19316.8008 8490.17578 0.881999493 30.7544880 38.9556847 45.1065826
800.000000 55145.9844 200.319809 135.030197 2445.18701 6023.87109 694.917969 649.021301 421.697754 69.0108566 1834.64795 -2311.35083 -70.4445648 25818.7168 -19318.1445 8577.65625 0.864318252 30.9627876 39.2195320 45.4120865
1000.00000 56073.8828 181.228195 -1204.79297 2212.14697 6308.55469 835.224854 757.756592 437.944519 74.1639862 2105.08984 -2261.42822 -69.2788620 25785.9297 -19321.0371 7535.44580 0.850015759 31.1354847 39.4382782 45.6653786
1200.00000 56508.5156 199.632217 -91.7556610 2436.79419 6001.91162 689.584045 590.665710 417.998016 68.1239853 1766.37170 -2263.22510 -68.7460098 25815.0840 -19316.3184 8363.08789 0.843477905 31.2157211 39.5399132 45.7830582
1400.00000 56361.5078 204.208206 576.433350 2492.65063 6079.62842 700.301453 653.694763 438.458588 76.0406952 1868.49548 -2227.70703 -68.9253159 25759.8086 -19320.9688 9046.09277 0.845677912 31.1886292 39.5055962 45.7433205
1600.00000 56520.9727 204.385376 979.859924 2494.81323 5988.45166 659.284241 609.603210 412.848145 67.1524887 1748.88806 -2240.38281 -68.7308578 25798.0195 -19318.0723 9290.96387 0.843291998 31.2180157 39.5428200 45.7864227
1800.00000 56321.0312 204.688583 908.183838 2498.51440 5995.53613 637.293640 677.039124 432.624054 68.0277405 1814.98462 -2242.07007 -68.9748535 25744.5020 -19321.8789 9240.01855 0.846285701 31.1811619 39.4961357 45.7323685
2000.00000 56014.5898 200.977921 43.8185196 2453.22021 6078.20166 674.637451 689.481323 417.479645 65.3185272 1846.91687 -2247.08398 -69.3521957 25797.2832 -19318.9141 8567.21777 0.850915551 31.1245060 39.4243736 45.6492767
2200.00000 55835.4141 196.890930 -854.769470 2403.33276 6036.87891 696.643616 652.057312 435.888062 64.5868607 1849.17590 -2257.42871 -69.5747528 25767.0176 -19321.8848 7744.17090 0.853646159 31.0912838 39.3822937 45.6005516
2400.00000 55584.1328 202.921875 -627.282227 2476.94897 5974.90332 654.335632 625.725952 426.242065 71.8167801 1778.12036 -2274.41992 -69.8892746 25794.1348 -19322.9316 7943.35352 0.857505202 31.0445728 39.3231277 45.5320396
2600.00000 55338.1094 202.550079 196.946182 2472.41089 6036.06104 684.673828 702.898315 430.464081 65.1741791 1883.21045 -2285.16260 -70.1999969 25760.1992 -19322.1875 8667.41699 0.861317515 30.9987030 39.2650223 45.4647636
2800.00000 55294.8594 196.631134 21.6019611 2400.16162 5976.63818 675.561707 675.328552 421.648315 66.9875717 1839.52625 -2293.28125 -70.2549057 25754.9434 -19324.5508 8394.21973 0.861991227 30.9906254 39.2547913 45.4529152
3000.00000 55177.3125 201.129959 438.671783 2455.07617 5964.14697 663.909363 683.048401 431.560913 74.0881805 1852.60693 -2287.90991 -70.4045715 25724.2930 -19324.8418 8772.22461 0.863827586 30.9686489 39.2269554 45.4206848
3200.00000 55232.2148 199.924286 13.6211433 2440.35913 6017.03369 666.651550 695.496216 448.856995 73.2225494 1884.22729 -2288.13672 -70.3345795 25742.8965 -19321.9531 8468.36523 0.862968862 30.9789162 39.2399635 45.4357452
3400.00000 55196.0977 194.016174 343.296021 2368.24219 5964.27930 676.802490 658.788452 437.856506 67.6713257 1841.11877 -2299.10278 -70.3806076 25746.8828 -19324.6191 8608.86816 0.863533556 30.9721622 39.2314072 45.4258385
3600.00000 55175.7656 203.961365 -187.923294 2489.63745 5940.91309 667.417053 643.256104 438.394867 72.5708466 1821.63892 -2287.93799 -70.4065475 25732.6914 -19325.4785 8279.33203 0.863851786 30.9683590 39.2265892 45.4202614
3800.00000 55179.8086 199.958145 -1214.15942 2440.77246 5986.33057 679.197327 678.198120 454.649323 69.4633789 1881.50818 -2318.19141 -70.4013824 25742.0312 -19319.0176 7450.01953 0.863788545 30.9691162 39.2275467 45.4213715
4000.00000 55042.8086 198.891068 -615.299744 2427.74731 5948.42236 683.152344 652.783020 446.446564 69.0582275 1851.44019 -2301.33545 -70.5766068 25725.3125 -19326.9941 7882.24219 0.865938425 30.9434643 39.1950569 45.3837471
4200.00000 55060.7383 201.084106 339.866455 2454.51636 5959.71289 675.123230 702.923340 430.373718 66.3034668 1874.72375 -2312.34814 -70.5536270 25721.7168 -19324.3809 8687.14355 0.865656435 30.9468250 39.1993103 45.3886757
4400.00000 55101.6562 199.104218 229.993469 2430.34912 5990.55078 684.058777 693.669006 418.843689 69.4025192 1865.97400 -2318.81299 -70.5012360 25772.3145 -19328.9258 8605.72266 0.865013659 30.9544888 39.2090187 45.3999176
4600.00000 54584.9922 198.709915 -538.000305 2425.53613 5923.32910 676.236938 679.350220 434.748016 70.8416595 1861.17688 -2357.70117 -71.1685562 25747.4023 -19327.5488 7920.58154 0.873201251 30.8574352 39.0860863 45.2575722
4800.00000 53993.9297 200.180954 -433.342957 2443.49219 5887.83887 648.531006 670.026184 442.374329 70.2804413 1831.21204 -2353.03833 -71.9476242 25735.9453 -19326.2793 7990.09717 0.882760048 30.7456532 38.9444923 45.0936241
5000.00000 54634.5938 197.263763 167.274353 2407.88379 5990.20947 687.904602 688.722778 462.436523 70.0033646 1909.06726 -2331.08496 -71.1039429 25734.6016 -19322.3730 8531.37598 0.872408509 30.8667793 39.0979195 45.2712746
5200.00000 55250.9492 199.523727 889.276855 2435.46973 5977.89648 672.286865 685.678284 444.292908 72.1700439 1874.42810 -2295.29370 -70.3107376 25726.5430 -19327.7793 9129.92676 0.862676263 30.9824200 39.2443962 45.4408836
5400.00000 55207.3594 200.796692 -127.735283 2451.00830 5996.30127 675.413574 685.810242 468.461426 70.3628464 1900.04822 -2336.99170 -70.3662491 25753.3750 -19320.1309 8344.46484 0.863357425 30.9742699 39.2340736 45.4289284
5600.00000 54792.7852 198.557892 139.306976 2423.68042 5992.75732 671.396362 683.531494 455.425323 75.7757263 1886.12891 -2325.45752 -70.8986588 25753.6035 -19321.5176 8527.75781 0.869889796 30.8965416 39.1356201 45.3149261
5800.00000 54611.1094 199.015182 187.463150 2429.26245 5910.44971 687.044373 674.863281 434.802734 65.8201828 1862.53064 -2355.15356 -71.1345139 25726.5996 -19323.5273 8489.01660 0.872783661 30.8623562 39.0923195 45.2647896
6000.00000 54413.9336 200.184647 162.742813 2443.53735 5905.94775 681.677429 672.076111 446.503113 73.3030930 1873.55969 -2360.51636 -71.3922806 25722.3867 -19329.4805 8478.63281 0.875946283 30.8251686 39.0452118 45.2102470
6200.00000 54515.3828 201.048737 -113.837608 2454.08472 5960.42920 687.410400 680.738831 461.411987 73.0623474 1902.62366 -2315.83203 -71.2594299 25700.0117 -19326.3730 8324.00684 0.874316216 30.8443127 39.0694618 45.2383232
6400.00000 54928.5117 194.646866 -285.128174 2375.94092 5939.80908 677.814636 675.595642 434.757690 68.1180954 1856.28601 -2333.24585 -70.7234726 25745.0977 -19328.3281 8087.34082 0.867740333 30.9220314 39.1679077 45.3523140
6600.00000 54801.8516 201.794067 -157.567963 2463.18262 5970.71826 691.933594 699.065002 436.787689 77.4895248 1905.27576 -2325.81665 -70.8869324 25721.8027 -19330.5449 8307.96777 0.869745910 30.8982468 39.1377792 45.3174286
6800.00000 54712.4648 195.876617 -652.256836 2390.95166 5959.38623 695.133362 679.574097 457.364044 73.2294083 1905.30090 -2357.25757 -71.0027390 25738.0039 -19326.6602 7829.88574 0.871166825 30.8814373 39.1164856 45.2927742
7000.00000 54481.4727 206.007187 -211.207550 2514.60962 5885.51416 652.796265 672.266968 450.229156 73.9171371 1849.20947 -2349.54639 -71.3037796 25711.9531 -19326.1016 8232.30762 0.874860466 30.8379154 39.0613594 45.2289429
7200.00000 54145.1211 199.911713 633.056641 2440.20581 5956.82959 670.734253 715.235962 443.000458 71.9666595 1900.93726 -2333.82837 -71.7467194 25720.1074 -19330.3867 8896.92871 0.880295038 30.7743244 38.9808121 45.1356773
7400.00000 54249.2266 201.570419 102.343399 2460.45264 5906.17236 691.118286 677.306213 429.981506 66.0241318 1864.43005 -2372.22168 -71.6090393 25741.7695 -19327.8066 8447.59668 0.878605783 30.7940350 39.0057793 45.1645851
7600.00000 54050.8359 200.029877 65.9067764 2441.64819 5844.75195 654.448547 672.003479 434.724152 70.8533096 1832.02954 -2383.60620 -71.8718796 25723.6309 -19327.3027 8338.35254 0.881830692 30.7564507 38.9581718 45.1094627
7800.00000 53670.6562 200.505936 193.244934 2447.45898 5837.11865 674.339600 677.649475 422.349976 67.0774765 1841.41650 -2398.14990 -72.3809814 25718.5332 -19324.6816 8435.83691 0.888077140 30.6841698 38.8666153 45.0034485
8000.00000 53483.0469 203.886215 767.338074 2488.72021 5869.81592 673.351868 685.924927 431.318237 68.9261246 1859.52112 -2391.72412 -72.6348801 25730.6895 -19328.6699 8957.05566 0.891192377 30.6483746 38.8212776 44.9509506
8200.00000 53789.2188 198.996490 574.165771 2429.03418 5854.46875 662.459229 695.958130 429.585693 71.4798889 1859.48291 -2391.67212 -72.2214432 25715.6484 -19328.9902 8733.91309 0.886119664 30.7067471 38.8952141 45.0365639
8400.00000 53991.0039 200.746124 -271.576782 2450.39111 5890.12891 685.906311 683.872070 432.557556 67.6640625 1870.00012 -2374.08423 -71.9515228 25722.5508 -19328.3379 8126.67920 0.882807851 30.7450981 38.9437904 45.0928116
8600.00000 54120.7227 200.076447 -756.841064 2442.21680 5896.17822 694.561401 681.162048 439.871490 71.9373627 1887.53235 -2366.78296 -71.7790680 25705.8438 -19330.4141 7741.02344 0.880691946 30.7697010 38.9749527 45.1288948
8800.00000 53965.9297 195.835419 -486.998535 2390.44873 5831.28516 678.730713 669.584900 420.059845 71.2089844 1839.58435 -2383.22144 -71.9849472 25707.6055 -19332.6836 7838.44824 0.883218050 30.7403374 38.9377594 45.0858307
9000.00000 53676.0586 196.723221 -239.943573 2401.28564 5907.75000 695.709473 692.024719 437.500031 71.1575241 1896.39172 -2392.20117 -72.3737030 25731.0820 -19327.5234 8121.20508 0.887987792 30.6851997 38.8679199 45.0049591
9200.00000 53636.3672 198.875336 155.634430 2427.55542 5946.95264 689.603638 697.090820 472.079254 72.5644150 1931.33813 -2389.27588 -72.4272537 25728.1973 -19323.3066 8496.25000 0.888644874 30.6776352 38.8583374 44.9938622
9400.00000 53773.0469 197.518387 239.857437 2410.99170 5904.32617 654.109497 714.163086 461.452454 76.6720505 1906.39709 -2388.87061 -72.2431641 25714.2188 -19327.4199 8503.41992 0.886386156 30.7036705 38.8913155 45.0320473
9600.00000 53818.0898 202.712418 60.0434761 2474.39233 5868.34570 673.546997 690.209167 442.909149 65.0053024 1871.67065 -2363.98877 -72.1827011 25692.6426 -19331.9785 8389.86523 0.885644317 30.7122402 38.9021721 45.0446205
9800.00000 54048.2227 200.487167 -562.190002 2447.22998 5917.35498 707.087524 689.594788 432.260773 69.5678864 1898.51099 -2373.63062 -71.8753510 25720.7988 -19328.3242 7921.44531 0.881873310 30.7559547 38.9575424 45.1087341
10000.0000 54252.3945 197.526688 -635.296021 2411.09326 5926.42578 707.360596 705.776184 444.494080 70.4153748 1928.04614 -2362.78271 -71.6048584 25689.2305 -19328.0684 7834.86279 0.878554463 30.7946339 39.0065384 45.1654625
10200.0000 53774.3594 198.593048 112.648392 2424.10962 5849.08008 686.735107 678.512451 426.072235 71.5546951 1862.87451 -2398.38843 -72.2413940 25714.4883 -19329.8945 8361.53320 0.886364520 30.7039204 38.8916321 45.0324173
10400.0000 53304.7031 201.899002 1106.56677 2464.46338 5858.65088 662.188416 714.146973 442.339111 77.3032074 1895.97766 -2377.09351 -72.8778992 25670.0938 -19330.3262 9183.35352 0.894174099 30.6142712 38.7780762 44.9009323
10600.0000 53681.7891 201.105042 -398.467529 2454.77197 5850.43701 682.918640 675.953979 434.091278 63.4579811 1856.42175 -2436.46875 -72.3659744 25756.9219 -19326.4375 7993.25098 0.887892962 30.6862926 38.8693047 45.0065613
10800.0000 53735.9727 205.871445 -864.998108 2512.95264 5880.45312 701.314758 708.197327 433.588531 74.7619858 1917.86255 -2405.07300 -72.2929993 25696.0254 -19328.3613 7715.52100 0.886997700 30.6966133 38.8823776 45.0216980
11000.0000 53713.4961 198.559692 -815.858154 2423.70239 5874.52246 683.046265 656.566772 454.529663 69.0204315 1863.16309 -2385.58447 -72.3232498 25724.8711 -19327.9277 7659.11768 0.887368858 30.6923313 38.8769531 45.0154228
11200.0000 53625.8789 203.074829 -285.518494 2478.81616 5841.64551 674.924622 671.456970 442.851227 70.7552414 1859.98804 -2384.68457 -72.4414215 25695.4473 -19329.1055 8097.16357 0.888818681 30.6756344 38.8558044 44.9909325
11400.0000 53721.9727 203.327652 909.455627 2481.90210 5935.32764 689.206909 707.697266 457.440674 78.7892303 1933.13403 -2383.46631 -72.3118439 25717.2930 -19331.6328 9129.76953 0.887228847 30.6939468 38.8789978 45.0177879
11600.0000 53964.1523 199.209488 1206.76599 2431.63403 5882.49951 658.848816 704.312439 445.312622 75.7285156 1884.20227 -2396.96216 -71.9873276 25723.2559 -19327.9961 9263.87305 0.883247197 30.7399998 38.9373322 45.0853348
11800.0000 53805.5391 200.604065 -82.2557755 2448.65674 5880.64209 693.698914 691.596741 442.536560 72.9086609 1900.74084 -2384.44287 -72.1995316 25695.5703 -19331.2266 8264.75293 0.885850906 30.7098522 38.8991470 45.0411186
12000.0000 53800.6562 203.260452 -682.080994 2481.08179 5957.02588 714.061096 683.411194 470.346619 80.9372864 1948.75623 -2364.12451 -72.2060852 25706.3418 -19333.9492 7902.92822 0.885931253 30.7089233 38.8979721 45.0397568
12200.0000 54111.2539 200.492264 -899.337463 2447.29224 5882.17676 698.657593 692.522400 438.428253 71.0967255 1900.70496 -2396.56836 -71.7916260 25709.1211 -19331.0801 7619.75049 0.880846024 30.7679062 38.9726791 45.1262627
