Step Volume Temp Press KinEng PotEng E_bond E_angle E_dihed E_impro E_mol E_vdwl E_tail E_coul E_long Enthalpy Density Cella Cellb Cellc CellAlpha CellBeta CellGamma
5800.00000 43629.7305 170.946533 2603.85034 2086.64478 4396.97412 609.847168 562.304626 477.078918 148.873047 1798.10376 -3234.62378 -89.0387039 25531.2695 -19697.7754 8140.43555 1.09245884 28.1544838 38.4610023 40.3029366 88.7725525 89.4178467 89.9279480
6000.00000 43997.4023 184.826416 4363.29980 2256.06836 4278.26221 681.025024 555.950195 502.824585 35.5004997 1775.30029 -3274.93237 -88.2946396 25472.6719 -19694.7773 9334.07227 1.08332956 28.0308094 38.3481598 40.9363518 89.1534576 89.5338898 89.9080200
6200.00000 43914.9688 169.299667 5149.13135 2066.54224 4317.98535 619.548950 591.183655 492.173096 95.7071075 1798.61279 -3305.19312 -88.4603806 25514.2637 -19689.6973 9682.31348 1.08536303 27.9940701 38.4841347 40.7674141 89.3097763 89.5846100 89.7082367
6400.00000 43411.4961 180.453339 2552.19922 2202.68872 4302.90723 814.409180 486.046326 352.982025 33.9408493 1687.37842 -3389.43335 -89.4863129 25696.9746 -19692.0117 8121.42432 1.09795070 27.8777866 38.5600243 40.3874016 89.4118805 89.7366791 89.6229553
6600.00000 43251.5742 163.978424 768.273621 2001.58911 4331.11768 770.216309 516.338440 380.839050 90.4410019 1757.83484 -3261.83179 -89.8171921 25533.5430 -19698.4277 6817.31836 1.10201037 27.9178238 38.6576538 40.0774651 89.7437363 89.8054123 89.6398010
6800.00000 43686.2812 174.368240 -2948.02808 2128.41162 4272.08301 694.124756 470.244598 485.812439 53.2670479 1703.44885 -3329.09521 -88.9234543 25593.6074 -19695.8789 4522.24805 1.09104466 28.0584354 38.9693756 39.9542961 90.0286484 89.8149719 89.7868958
7000.00000 43314.7031 173.619019 -6520.81445 2119.26611 4347.43896 687.507996 690.562195 453.608215 77.3354645 1909.01392 -3405.89380 -89.6862869 25542.7539 -19698.4336 2347.50342 1.10040426 27.9811935 38.7582703 39.9399033 89.8961563 89.8488617 89.9765549
7200.00000 43032.4492 178.064941 -2566.64868 2173.53491 4167.35205 544.979675 548.796082 479.974304 58.7068100 1632.45691 -3328.93066 -90.2745438 25562.0215 -19698.1953 4730.09912 1.10762191 28.0981407 38.6409149 39.6350784 89.7487564 89.7943878 90.1575317
7400.00000 42652.6836 164.836731 -1038.74878 2012.06592 4336.84277 628.381165 633.908325 553.805603 59.4840202 1875.57910 -3303.79980 -91.0783157 25461.0508 -19695.9863 5702.75977 1.11748385 28.0252342 38.5189438 39.5122108 89.9689713 89.8809280 90.3377151
7600.00000 43129.8359 131.279144 2870.80151 1602.44788 4797.75049 679.667908 736.990601 682.964966 106.473640 2206.09717 -3386.56641 -90.0707092 25671.6621 -19693.4434 8205.94531 1.10512090 27.9280338 38.8146973 39.7898903 90.4704971 90.0802536 90.4974365
7800.00000 43168.3047 164.205795 4687.72266 2004.36438 4356.86084 538.630127 764.973511 501.586975 120.269669 1925.46033 -3265.97070 -89.9904480 25394.7500 -19697.3789 9312.45312 1.10413611 27.8098602 39.0210800 39.7819405 90.4041290 90.0237732 90.3521118
8000.00000 42876.0664 167.835205 -1248.77686 2048.66650 4355.19385 609.654602 574.491272 511.470306 53.8841095 1749.50024 -3452.42871 -90.6038055 25754.2266 -19696.1035 5622.99609 1.11166167 27.8215904 38.8676796 39.6536064 90.7581177 89.9387054 89.9730453
8200.00000 42712.1836 173.410095 -2244.94116 2116.71582 4197.88916 528.178223 535.426392 456.094299 109.750130 1629.44897 -3218.20728 -90.9514465 25486.1953 -19699.5488 4916.20117 1.11592710 27.7632751 38.7149353 39.7403297 90.6551666 89.9469299 90.0727386
8400.00000 43494.8945 175.765594 -10281.8857 2145.46802 4228.42822 686.217651 629.351013 492.486969 53.0254707 1861.08105 -3394.07275 -89.3147354 25461.1504 -19699.7305 -148.195786 1.09584546 27.7933197 39.0440712 40.0825157 90.3111038 89.8263702 90.2424393
8600.00000 43101.9023 180.116028 -1097.33679 2198.57129 4154.62793 627.275024 551.074280 442.476685 37.7674255 1658.59338 -3294.45166 -90.1290817 25484.0898 -19693.6035 5663.41650 1.10583711 27.7045250 38.8540688 40.0419807 90.0441208 89.8784485 90.2810059
8800.00000 43179.0352 180.804520 5127.97070 2206.97534 4214.13867 785.914490 586.709290 327.028473 25.6861038 1725.33838 -3321.23511 -89.9680786 25510.1855 -19700.1504 9650.30957 1.10386169 27.8749695 38.7658195 39.9598694 90.3667145 89.9438705 90.2860489
9000.00000 43226.8047 168.571442 1359.52527 2057.65332 4320.68652 754.432007 666.653320 468.613708 26.6007690 1916.29980 -3440.93799 -89.8686523 25541.9043 -19696.5801 7235.40967 1.10264182 27.8638058 38.9278946 39.8531418 90.3120346 89.8117752 90.1757507
9200.00000 42994.3711 186.796387 -4389.85596 2280.11475 4120.40918 748.906555 499.903839 398.456696 64.3547134 1711.62183 -3289.94580 -90.3544998 25395.0332 -19696.3008 3647.95752 1.10860288 27.7075558 38.9749718 39.8146019 90.2473831 89.7142334 90.2856522
9400.00000 43339.0859 170.896957 -4175.85986 2086.03955 4236.21436 684.983643 608.820618 407.304321 78.2293472 1779.33789 -3328.84131 -89.6358261 25480.4902 -19694.7715 3682.87598 1.09978509 27.6717949 39.3930626 39.7593727 89.9226685 89.6418228 90.3460770
9600.00000 43033.0234 164.788773 1364.88538 2011.48047 4391.12842 616.400757 809.622681 558.838135 59.6237297 2044.48535 -3480.06079 -90.2733383 25523.2324 -19696.5273 7259.20068 1.10760713 27.7450867 39.1723938 39.5969582 89.5977783 89.6532593 90.3346252
9800.00000 43032.1172 164.503098 3590.92749 2007.99353 4331.08789 549.509705 735.610352 483.241882 111.472260 1879.83423 -3354.85522 -90.2752380 25505.2656 -19699.1562 8592.67285 1.10763037 27.7983284 39.1118240 39.5798950 90.0011444 89.8732071 90.3385773
10000.0000 43007.8516 165.648987 148.355011 2021.98059 4407.32666 835.439331 634.372559 387.546204 75.1271973 1932.48535 -3406.70435 -90.3261719 25578.9199 -19697.3730 6522.35938 1.10825539 27.6493378 39.0724716 39.8102722 89.8578186 90.0939331 90.1297073
10200.0000 42843.0391 174.613968 -3470.50293 2131.41089 4226.27246 781.846130 519.308838 399.274414 47.8457222 1748.27515 -3160.37891 -90.6736526 25336.7695 -19698.3926 4189.23779 1.11251867 27.6306057 39.0021973 39.7558975 90.0349274 90.0968704 90.0266876
10400.0000 43224.6719 142.391602 -3279.82690 1738.09131 4626.82227 804.798035 699.078796 481.579498 83.7446594 2069.20093 -3316.37231 -89.8730927 25569.6309 -19695.6367 4297.35156 1.10269630 27.8146420 39.0384216 39.8078079 89.8211060 89.9921036 90.0474930
10600.0000 42826.8984 180.850723 4830.60791 2207.53955 4205.07812 576.221741 691.996521 483.859833 36.6687126 1788.74683 -3320.39893 -90.7078247 25434.0723 -19697.3418 9429.74902 1.11293805 27.8649902 38.8365097 39.5749168 90.1394424 89.8831329 89.9368896
10800.0000 43540.1055 190.478836 3210.89624 2325.06421 4055.65332 476.243103 787.303345 342.126099 84.3338242 1690.00635 -3449.31030 -89.2219925 25506.8496 -19691.8926 8419.59766 1.09470761 27.8124371 39.1427956 39.9951439 89.7750931 89.7169571 89.9884033
11000.0000 43125.3594 156.008469 2858.03027 1904.30444 4442.81152 755.120850 590.761902 461.801025 45.2341309 1852.91785 -3203.82642 -90.0800552 25488.6934 -19694.9746 8144.64307 1.10523558 27.8371563 38.9444809 39.7801514 89.8690872 89.7990494 89.8976288
11200.0000 43601.2539 173.662567 -4150.65430 2119.79785 4275.31201 666.279114 596.257996 493.210205 72.2593918 1828.00671 -3393.79443 -89.0968628 25537.6543 -19696.5547 3755.79346 1.09317231 27.9177437 39.1265106 39.9165154 89.7340317 89.9467087 89.9503632
11400.0000 43145.7109 175.504166 -3669.54761 2142.27710 4217.65527 626.104370 523.464600 382.192139 76.0380020 1607.79907 -3302.82788 -90.0375748 25608.6387 -19695.9551 4050.92090 1.10471439 27.7617817 39.0183144 39.8317032 89.9344254 89.9727325 89.6801300
11600.0000 42988.5469 178.145172 -1918.53149 2174.51416 4176.01514 787.464600 597.401123 271.473236 28.4808769 1684.81995 -3263.36060 -90.3667450 25447.1270 -19692.5703 5147.71777 1.10875309 27.5484142 38.9760170 40.0371056 90.1773758 90.1314697 89.8936615
11800.0000 43499.3867 173.438568 -522.622314 2117.06372 4289.61816 716.774292 688.237671 438.889404 71.7427444 1915.64404 -3341.08472 -89.3055115 25413.0137 -19697.9551 6075.13330 1.09573233 27.6318493 39.1637802 40.1975441 89.6817093 90.1833496 89.8263855
12000.0000 42958.5117 166.172226 6471.20068 2028.36755 4307.56592 628.382568 621.016968 513.935242 58.5918808 1821.92676 -3283.71484 -90.4299240 25466.1602 -19696.8066 10390.1777 1.10952830 27.6503296 39.0043106 39.8329773 89.9245758 90.0873718 89.7088928
12200.0000 43018.4062 164.213303 -1280.25415 2004.45605 4404.91260 712.515991 661.223328 467.918701 59.5860405 1901.24402 -3418.17114 -90.3040161 25618.5527 -19696.7129 5606.16357 1.10798347 27.6126041 38.9899673 39.9579086 89.7487183 90.1585464 89.7939224
12400.0000 42768.9141 168.417007 -1641.20386 2055.76807 4317.72119 759.761169 581.330872 405.986694 116.520523 1863.59924 -3259.34399 -90.8308029 25407.8164 -19694.3516 5349.80371 1.11444688 27.5633545 38.6844711 40.1116867 89.7169495 90.2725677 89.8627625
12600.0000 43492.5664 181.431671 -5496.00488 2214.63062 4128.03809 579.347534 600.398254 463.454834 68.5265656 1711.72717 -3332.39038 -89.3195190 25443.7070 -19695.0078 2856.58350 1.09590423 27.6918526 39.0244255 40.2475739 89.7402191 90.3578644 90.0676880
12800.0000 43005.4961 173.220978 -1530.32104 2114.40771 4245.20752 683.283081 547.034668 468.222809 98.6395416 1797.18005 -3348.54932 -90.3311234 25492.6016 -19696.0254 5399.81104 1.10831606 27.6983242 38.9961433 39.8163795 89.7340469 90.3517838 89.9768829
13000.0000 42916.6797 184.271271 2380.50171 2249.29199 4152.97559 621.176636 633.999939 422.597473 48.4085770 1726.18262 -3377.59058 -90.5180664 25500.2559 -19695.8711 7892.21338 1.11060977 27.7038498 38.8440971 39.8811684 89.8366089 90.2791595 90.0200348
13200.0000 43167.3086 179.060791 -1753.11316 2185.69067 4132.33887 634.322083 631.886047 385.024933 80.2982788 1731.53137 -3343.24243 -89.9925232 25438.2520 -19694.2012 5214.35547 1.10416162 27.7272415 38.9996414 39.9203453 89.7769470 90.2214355 90.0310135
13400.0000 43119.1953 159.919937 -4625.72559 1952.04956 4393.37207 782.023621 612.530640 496.930176 74.8348618 1966.31934 -3366.81421 -90.0929337 25488.8496 -19694.9824 3436.53760 1.10539365 27.7269115 39.1065483 39.7671509 90.0496750 90.2373428 90.1150284
13600.0000 42852.4414 163.723618 -3576.12231 1998.47864 4419.32227 850.158386 587.849609 468.053772 87.7723541 1993.83411 -3369.98828 -90.6537628 25488.7070 -19693.2305 4182.87109 1.11227465 27.7556515 39.0145721 39.5730095 90.0092316 90.1653290 90.0045776
13800.0000 42913.9297 168.409973 3680.21411 2055.68237 4288.83936 709.336975 644.585083 466.733917 69.1482162 1889.80420 -3344.53027 -90.5238647 25437.5195 -19693.9531 8647.80469 1.11068094 27.8216019 38.9270744 39.6246872 90.0568390 90.1042023 89.9116669
14000.0000 43354.5586 159.648911 3265.95801 1948.74121 4420.35303 680.585205 740.602539 477.736450 88.7988358 1987.72302 -3384.28369 -89.6038361 25509.9824 -19693.0703 8434.09961 1.09939265 27.8187714 39.2343903 39.7219124 90.0574646 90.0081024 89.9751053
14200.0000 42900.5625 175.958054 5399.14160 2147.81738 4264.48340 671.971191 631.737915 474.181152 71.7042084 1849.59448 -3384.68384 -90.5520706 25494.1289 -19694.5566 9790.33203 1.11102700 27.7028332 39.1119766 39.5940666 89.9008408 89.9304199 89.9647293
14400.0000 42948.8477 167.639847 72.9767456 2046.28198 4277.51367 751.853088 591.959656 432.520721 83.9171600 1860.25061 -3369.72119 -90.4502716 25480.5918 -19693.6074 6369.50586 1.10977805 27.7552185 39.0964012 39.5796165 89.8806763 89.9246445 89.9448013
14600.0000 43091.2812 165.048706 -1921.55469 2014.65332 4365.23145 774.738098 622.302612 476.914734 70.6818237 1944.63721 -3365.83911 -90.1512985 25480.9668 -19694.5332 5172.29883 1.10610974 27.8235302 39.1209679 39.5886650 89.8367615 89.9436035 89.8605576
14800.0000 43089.1914 175.766907 685.020752 2145.48413 4263.94385 670.463318 618.843262 480.485016 73.8420258 1843.63354 -3362.86987 -90.1556702 25476.9238 -19693.7441 6839.90332 1.10616338 27.7826385 39.1520882 39.6133080 89.9048080 90.0187912 89.9042816
15000.0000 42901.5078 168.940094 2369.44849 2062.15332 4251.76367 750.183655 570.556274 424.455536 70.6532059 1815.84875 -3383.57666 -90.5500793 25513.1934 -19693.7012 7796.42041 1.11100245 27.7444954 39.0427132 39.6056137 89.8917999 90.0411224 89.9564285
15200.0000 42905.5117 173.623505 2528.24512 2119.32080 4256.48535 714.918457 608.678345 440.435028 70.1485138 1834.18042 -3365.18140 -90.5416260 25481.0898 -19693.6035 7957.81250 1.11089885 27.8149128 38.9608078 39.5921288 89.9977112 90.0289612 89.8574142
15400.0000 43234.1289 172.211578 -842.349060 2102.08643 4302.97070 728.250366 587.345886 448.884460 75.1826935 1839.66345 -3350.66479 -89.8534317 25506.8281 -19692.8574 5873.93457 1.10245502 27.9029312 39.0322609 39.6967049 90.0452957 89.9775696 89.8721313
15600.0000 43165.9062 169.767212 -2775.32568 2072.24927 4387.64453 795.267395 647.167725 449.795288 69.0605774 1961.29102 -3337.50879 -89.9954453 25457.2969 -19693.4355 4712.74170 1.10419738 27.8232994 39.1012154 39.6775208 90.1587906 89.9094543 89.9289856
15800.0000 42836.5273 171.563507 -3364.55322 2094.17578 4267.21143 732.589722 611.704224 412.081848 73.1853638 1829.56116 -3349.09595 -90.6874390 25480.4395 -19693.6934 4259.46094 1.11268795 27.6664829 39.1148300 39.5840683 90.0264359 89.8531418 89.9559250
16000.0000 42900.8203 169.309814 -1968.79956 2066.66626 4254.52734 762.339722 597.411255 422.294098 66.9990463 1849.04407 -3356.58057 -90.5515289 25456.0352 -19693.9707 5089.38574 1.11102033 27.6793137 39.1311531 39.6087532 89.8351135 89.8518372 89.9318924
16200.0000 43373.5781 165.885712 -2299.18091 2024.87012 4337.42969 747.518311 682.601685 398.235291 70.9953308 1899.35059 -3341.25952 -89.5645447 25472.6230 -19693.2852 4907.93213 1.09891057 27.8514347 39.2489471 39.6790924 89.5758514 89.9544678 89.9775772
16400.0000 43162.4961 172.315338 -291.777740 2103.35278 4320.39893 753.678589 664.195740 407.658173 62.6290169 1888.16150 -3352.20532 -90.0025558 25477.4668 -19693.0234 6240.08301 1.10428464 27.9103127 39.0918922 39.5611420 89.5734711 90.0981903 90.1249390
16600.0000 42732.8086 168.661957 906.042236 2058.75806 4279.67480 740.013062 630.777405 401.215240 70.6409683 1842.64673 -3367.07617 -90.9075546 25497.1016 -19692.9980 6903.09131 1.11538863 27.8723240 38.8985176 39.4148331 89.9031372 90.2040329 90.1304169
16800.0000 43114.4961 168.465149 1184.03015 2056.35596 4297.39893 735.873108 661.173157 408.197906 61.6569138 1866.90112 -3379.93066 -90.1027603 25504.2188 -19693.7910 7098.25000 1.10551405 27.9198151 39.0163689 39.5800400 90.3483124 90.2014694 90.1534653
17000.0000 43178.7188 169.095901 1000.91571 2064.05518 4340.81592 789.611816 614.066589 418.632294 69.4094543 1891.72009 -3339.98706 -89.9687424 25482.1602 -19693.0781 7035.16504 1.10386980 27.8664951 39.0250854 39.7066765 90.4964371 90.1720886 90.1599121
17200.0000 43106.5039 171.492874 352.143860 2093.31348 4292.15479 750.660278 672.560852 400.624542 66.8629837 1890.70862 -3366.86304 -90.1194611 25461.8613 -19693.5527 6606.84863 1.10571909 27.7384605 39.0988884 39.7467651 90.2392731 90.0871964 90.1492691
17400.0000 42982.3906 166.907135 1023.25043 2037.33813 4262.13574 726.737427 631.924988 427.365051 65.7110062 1851.73853 -3365.53662 -90.3796844 25470.1934 -19694.2598 6940.90283 1.10891187 27.6713715 39.2050667 39.6203880 89.8808517 89.9673157 90.0079041
17600.0000 42971.9688 168.147354 1241.61133 2052.47681 4254.71533 743.145447 605.524414 412.677460 67.8119049 1829.15918 -3373.78882 -90.4016037 25492.3789 -19693.0332 7085.31250 1.10918081 27.7428513 39.2194252 39.4954033 89.6047211 89.9052048 89.7968674
17800.0000 43092.2305 171.448456 1111.31226 2092.77148 4283.62451 715.345825 665.748535 426.781860 63.5378227 1871.41394 -3375.81909 -90.1493073 25481.7832 -19693.7539 7074.80664 1.10608530 27.8950157 39.1865158 39.4228630 89.7080460 89.8771896 89.7041779
18000.0000 43122.0352 172.855194 947.662659 2109.94263 4293.43848 751.069092 631.407715 398.420044 66.9776917 1847.87451 -3360.02930 -90.0870056 25499.9668 -19694.3730 6999.35693 1.10532093 27.9477940 39.1682396 39.3937531 90.0053177 89.8671570 89.6414261
18200.0000 42974.4727 164.804626 57.6465759 2011.67395 4323.49707 754.229675 626.769836 424.029510 75.5416946 1880.57068 -3353.72461 -90.3963394 25489.8711 -19693.2227 6371.30029 1.10911620 27.8983345 39.1079063 39.3902855 90.3677292 89.8622055 89.5891876
18400.0000 43022.7305 171.592331 -724.134277 2094.52759 4301.04150 747.643738 634.752686 408.292511 64.9252396 1855.61426 -3357.23169 -90.2949371 25495.5879 -19692.9297 5941.21631 1.10787213 27.8218040 39.0582924 39.5937538 90.4139938 89.8715591 89.5279236
18600.0000 43183.2539 170.588989 -906.343567 2082.28052 4325.19043 765.223022 631.351196 413.038513 68.9704208 1878.58313 -3326.24927 -89.9592896 25466.4824 -19693.6270 5836.67041 1.10375392 27.7428989 39.0663567 39.8442497 90.0773315 89.9236908 89.7463303
18800.0000 43205.3164 171.242477 -576.032410 2090.25708 4267.74365 722.311646 620.604675 406.038788 67.4252396 1816.38037 -3345.48901 -89.9133530 25489.6660 -19692.8125 5995.04004 1.10319030 27.7066536 39.0476227 39.9361115 89.6696777 89.9699097 89.9785309
19000.0000 42987.8672 172.617508 -549.309448 2107.04126 4308.00928 760.587036 643.066223 402.018250 66.7072830 1872.37878 -3342.15942 -90.3681717 25471.2266 -19693.4355 6070.66992 1.10877061 27.7056026 38.9860115 39.8002739 89.5169144 90.0239410 90.1301041
19200.0000 43162.3477 170.047043 -1652.07800 2075.66528 4326.04492 753.595459 620.028198 419.282959 74.8178787 1867.72449 -3345.29834 -90.0028610 25496.4395 -19692.8203 5361.76270 1.10428846 27.8472328 39.0685120 39.6738319 89.7178345 90.0797424 90.1862183
19400.0000 43095.7930 169.334488 -1208.85437 2066.96753 4268.58447 753.344238 622.621277 398.161438 69.0553207 1843.18225 -3352.24414 -90.1418610 25472.1250 -19694.4785 5575.77734 1.10599387 27.9396744 39.0475235 39.5026512 90.0858078 90.1025009 90.2754440
19600.0000 43027.5664 171.609543 274.490631 2094.73755 4323.79590 752.351196 645.146423 413.644684 65.6961060 1876.83838 -3351.51123 -90.2847900 25492.2773 -19693.8086 6590.78027 1.10774755 27.9313965 39.1001930 39.3992729 90.3484344 90.0682602 90.2641220
19800.0000 43300.3711 168.603455 1325.59265 2058.04419 4316.58740 753.166138 642.325500 390.131683 65.2629242 1850.88623 -3353.23975 -89.7159653 25512.3516 -19693.4102 7211.73193 1.10076845 27.9447403 39.2344704 39.4940758 90.3243027 89.9825058 90.1362991
