Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1900200.00 50540.8242 2301.82251 2446.60669 1990.28772 6133.53564 1949.37561 -37.4404602 -7.68629122 268.678772 -190.326187
1900400.00 50540.8242 2118.49390 2449.70679 1996.28162 6007.50098 1963.82690 -45.9276772 -7.68629122 268.843048 -190.460724
1900600.00 50540.8242 2243.13867 2403.39111 1957.94556 6014.72266 1925.94177 -46.0164185 -7.68629122 268.646729 -190.626480
1900800.00 50540.8242 2476.12451 2404.98804 2021.98035 6252.08545 1990.72327 -46.7066383 -7.68629122 268.571869 -190.608246
1901000.00 50540.8242 2703.77856 2474.98486 1931.11975 6399.02197 1910.85437 -57.3509521 -7.68629122 268.126740 -190.510437
1901200.00 50540.8242 1933.16663 2421.36060 1979.69714 5825.96826 1943.21313 -40.5012703 -7.68629122 267.569885 -190.584473
1901400.00 50540.8242 2123.83423 2465.09961 1973.01221 6003.56055 1948.88354 -53.3978271 -7.68629122 268.121246 -190.594788
1901600.00 50540.8242 2655.14941 2394.29199 1951.31763 6302.68311 1905.88782 -32.6062241 -7.68629122 268.596619 -190.560562
1901800.00 50540.8242 2023.66455 2511.14429 1938.51123 5941.27051 1906.85803 -45.8127251 -7.68629122 268.085968 -190.620071
1902000.00 50540.8242 2587.94678 2421.56201 1976.04321 6305.14502 1938.10437 -40.1548500 -7.68629122 268.850769 -190.757126
1902200.00 50540.8242 2715.36328 2403.01392 1962.83118 6367.30176 1923.86475 -38.7656860 -7.68629122 268.497986 -190.765884
1902400.00 50540.8242 3234.80640 2518.40161 1954.58459 6857.31689 1912.25134 -34.7598495 -7.68629122 267.787994 -190.695007
1902600.00 50540.8242 2466.03491 2461.87183 1911.42773 6190.97949 1887.45715 -54.0554657 -7.68629122 268.550476 -190.524445
1902800.00 50540.8242 1929.26624 2432.56079 1966.21448 5820.81055 1924.25195 -36.0970535 -7.68629122 268.291534 -190.231857
1903000.00 50540.8242 2516.79297 2491.73071 1955.75232 6302.57617 1942.66785 -65.0044327 -7.68629122 268.229401 -190.140564
1903200.00 50540.8242 2691.65454 2415.91309 1960.20129 6360.09570 1929.23486 -47.2526474 -7.68629122 268.451050 -190.231979
1903400.00 50540.8242 2442.84644 2489.80615 1948.02917 6238.42334 1934.89600 -64.1687622 -7.68629122 267.847961 -190.545975
1903600.00 50540.8242 2851.82568 2405.40381 1939.07117 6446.51611 1906.86694 -44.9374924 -7.68629122 267.780182 -190.638351
1903800.00 50540.8242 2484.20654 2443.06592 1957.16858 6231.30859 1927.36279 -47.4594536 -7.68629122 267.931030 -190.665817
1904000.00 50540.8242 2420.53882 2462.08960 1951.53394 6197.76904 1907.26892 -33.0761566 -7.68629122 268.299835 -190.958694
1904200.00 50540.8242 2281.58130 2418.11938 1936.66785 6036.50928 1903.32080 -44.1355247 -7.68629122 268.184753 -190.702271
1904400.00 50540.8242 2832.47510 2452.03223 1927.93945 6467.74951 1893.65845 -43.6626511 -7.68629122 268.527954 -190.584396
1904600.00 50540.8242 2163.11499 2459.58228 1964.88940 6018.87354 1930.99146 -43.7596855 -7.68629122 268.330627 -190.673004
1904800.00 50540.8242 1962.35413 2382.34619 1962.53247 5791.30273 1951.42114 -66.0708847 -7.68629122 267.901855 -190.719696
1905000.00 50540.8242 2956.03711 2403.18799 1946.92554 6528.96729 1920.24719 -50.9242744 -7.68629122 268.235291 -190.632751
1905200.00 50540.8242 2830.67285 2448.86377 1988.68970 6524.00293 1952.35376 -40.7802696 -7.68629122 267.910095 -190.793793
1905400.00 50540.8242 2111.38062 2427.13940 1941.62183 5925.03027 1919.48975 -55.0780602 -7.68629122 267.782623 -190.572586
1905600.00 50540.8242 1514.87097 2454.93164 1921.29749 5492.81934 1899.35059 -55.9739571 -7.68629122 268.379303 -190.458466
1905800.00 50540.8242 2709.15527 2431.29590 2016.17529 6444.35156 1962.46545 -24.6608124 -7.68629122 268.629242 -190.258484
1906000.00 50540.8242 2012.45618 2409.20801 1972.03564 5864.59717 1948.74524 -55.2016068 -7.68629122 268.738831 -190.246902
1906200.00 50540.8242 1560.98682 2408.10620 1953.23279 5511.92090 1933.91724 -57.9322472 -7.68629122 267.579285 -190.331497
1906400.00 50540.8242 2554.97607 2458.66772 1988.17944 6330.08447 1959.56726 -49.4924393 -7.68629122 268.513763 -190.409164
1906600.00 50540.8242 3156.54907 2423.09717 1943.73730 6693.48291 1931.60718 -66.5490494 -7.68629122 269.037048 -190.357895
1906800.00 50540.8242 3571.02368 2458.42920 1961.23926 7051.82031 1941.16736 -58.2432327 -7.68629122 268.731537 -190.416443
1907000.00 50540.8242 2306.49780 2422.56323 1991.08191 6113.73242 1959.66626 -47.5992584 -7.68629122 269.228485 -190.213531
1907200.00 50540.8242 2793.80835 2406.07910 1974.11206 6439.46826 1951.79309 -56.4559326 -7.68629122 269.090637 -190.315704
1907400.00 50540.8242 4289.12305 2443.42310 2037.51843 7642.39453 1995.92786 -36.4413223 -7.68629122 268.419495 -190.387619
1907600.00 50540.8242 3678.95947 2427.67139 1957.94104 7097.32227 1921.28918 -41.7264366 -7.68629122 268.694519 -190.316254
1907800.00 50540.8242 2592.81421 2425.81592 1980.31702 6317.26025 1944.28040 -43.1464920 -7.68629122 269.264954 -190.081894
1908000.00 50540.8242 2441.77441 2498.65479 2005.47314 6303.92578 1977.83496 -51.5604935 -7.68629122 269.282959 -190.084305
1908200.00 50540.8242 2836.06714 2457.68701 1961.71545 6509.82812 1936.05640 -53.5391159 -7.68629122 269.373108 -190.174881
1908400.00 50540.8242 1319.71460 2437.05444 1948.78784 5358.58545 1912.15149 -41.9498253 -7.68629122 268.929749 -190.343567
