Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1900200.00 48031.5625 37953.6289 2446.60669 2641.22876 31674.0117 2530.79468 30.7396965 -8.08783817 270.802124 -191.107697
1900400.00 48031.5625 37756.7812 2449.70679 2639.47388 31537.4688 2539.66699 20.0812778 -8.08783817 270.965576 -191.240097
1900600.00 48031.5625 37887.2500 2403.39111 2606.87598 31549.9453 2507.70972 19.8055038 -8.08783817 270.768616 -191.407867
1900800.00 48031.5625 38094.0508 2404.98804 2679.48853 31769.0176 2581.37622 18.8065128 -8.08783817 270.695831 -191.389954
1901000.00 48031.5625 38329.3984 2474.98486 2593.22705 31917.6113 2508.79883 5.47924042 -8.08783817 270.239136 -191.290176
1901200.00 48031.5625 37588.8477 2421.36060 2617.71729 31369.7305 2512.78979 26.6298847 -8.08783817 269.657745 -191.359985
1901400.00 48031.5625 37699.8789 2465.09961 2612.72998 31486.2578 2523.43262 10.4487963 -8.08783817 270.220245 -191.371750
1901600.00 48031.5625 38289.1094 2394.29199 2611.19653 31826.6680 2495.60498 36.2215385 -8.08783817 270.708099 -191.337997
1901800.00 48031.5625 37696.1641 2511.14429 2572.08496 31489.0547 2473.73682 19.5525188 -8.08783817 270.194763 -191.399139
1902000.00 48031.5625 38220.2656 2421.56201 2636.21289 31830.7285 2529.75488 27.0216026 -8.08783817 270.975037 -191.538666
1902200.00 48031.5625 38295.4609 2403.01392 2627.10010 31855.7422 2519.42212 28.6062984 -8.08783817 270.619415 -191.547729
1902400.00 48031.5625 38831.7773 2518.40161 2633.45483 32353.1699 2521.33936 33.7031860 -8.08783817 269.884247 -191.471756
1902600.00 48031.5625 37990.3477 2461.87183 2562.00562 31635.7773 2473.52051 9.12566185 -8.08783817 270.662292 -191.302765
1902800.00 48031.5625 37512.0977 2432.56079 2601.68091 31311.1328 2489.28784 33.0045662 -8.08783817 270.399719 -191.011017
1903000.00 48031.5625 37919.6133 2491.73071 2605.12720 31659.2090 2529.05762 -3.34372807 -8.08783817 270.329803 -190.916367
1903200.00 48031.5625 38096.6406 2415.91309 2617.26514 31719.5352 2519.34399 18.3794365 -8.08783817 270.549103 -191.007339
1903400.00 48031.5625 37867.3125 2489.80615 2592.86182 31608.3828 2516.38794 -2.14055896 -8.08783817 269.934875 -191.320358
1903600.00 48031.5625 38295.0273 2405.40381 2600.62109 31831.3477 2500.56860 21.5981712 -8.08783817 269.865021 -191.410843
1903800.00 48031.5625 37942.2266 2443.06592 2605.91455 31627.1719 2508.88135 18.4498787 -8.08783817 270.022675 -191.439407
1904000.00 48031.5625 37952.5469 2462.08960 2594.74023 31642.2480 2480.04297 36.0370216 -8.08783817 270.396057 -191.735886
1904200.00 48031.5625 37834.3047 2418.11938 2579.53271 31500.2422 2478.24194 22.4887276 -8.08783817 270.282043 -191.479980
1904400.00 48031.5625 38283.0703 2452.03223 2585.50293 31854.4824 2483.47070 22.7657642 -8.08783817 270.625153 -191.358566
1904600.00 48031.5625 37653.4375 2459.58228 2599.97266 31435.4531 2497.90552 23.0973778 -8.08783817 270.418854 -191.449203
1904800.00 48031.5625 37396.7422 2382.34619 2593.48267 31171.9121 2520.17627 -5.19005060 -8.08783817 269.992126 -191.495636
1905000.00 48031.5625 38433.9180 2403.18799 2615.77368 31941.5781 2522.79321 14.0510473 -8.08783817 270.337219 -191.407532
1905200.00 48031.5625 38371.6133 2448.86377 2655.98608 31983.8223 2551.13818 26.4168415 -8.08783817 270.000702 -191.569641
1905400.00 48031.5625 37600.0156 2427.13940 2580.18433 31345.7988 2492.98389 8.67486095 -8.08783817 269.874817 -191.349304
1905600.00 48031.5625 36977.8945 2454.93164 2539.94751 30897.5625 2453.26465 7.42984295 -8.08783817 270.490875 -191.237885
1905800.00 48031.5625 38209.3828 2431.29590 2673.85474 31870.4805 2546.74878 47.3931770 -8.08783817 270.749847 -191.037003
1906000.00 48031.5625 37509.9023 2409.20801 2604.69531 31289.2539 2515.93237 8.92776966 -8.08783817 270.862030 -191.026886
1906200.00 48031.5625 37071.6406 2408.10620 2570.96655 30947.4258 2487.10010 5.30501556 -8.08783817 269.669403 -191.108002
1906400.00 48031.5625 38062.0234 2458.66772 2639.97681 31760.7520 2544.61987 15.9226112 -8.08783817 270.622406 -191.188141
1906600.00 48031.5625 38549.9180 2423.09717 2617.59668 32044.5664 2543.38477 -5.79866552 -8.08783817 271.150085 -191.139496
1906800.00 48031.5625 39001.4844 2458.42920 2646.09180 32424.7129 2561.27881 5.17010164 -8.08783817 270.840698 -191.197769
