Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1850200.00 51006.1797 -7028.02881 2445.52979 1963.76807 -818.661316 1945.00269 -58.6815605 -7.61616516 267.883972 -190.436996
1850400.00 51006.1797 -6277.97900 2421.32422 2008.87012 -239.823318 1982.36401 -51.2239914 -7.61616516 267.980957 -190.250870
1850600.00 51006.1797 -4952.27588 2467.58960 1946.46814 730.194519 1919.42493 -50.7174606 -7.61616516 267.857849 -190.097229
1850800.00 51006.1797 -5483.22852 2366.26538 1963.28271 250.723846 1932.99915 -47.5600357 -7.61616516 267.872711 -190.029236
1851000.00 51006.1797 -6655.68555 2437.71362 1991.17078 -522.098999 1974.63538 -62.0124817 -7.61616516 268.475220 -189.927383
1851200.00 51006.1797 -6355.94727 2441.52002 1982.16296 -304.333069 1959.78308 -56.0144653 -7.61616516 268.262726 -189.868362
1851400.00 51006.1797 -6320.82910 2398.49512 1954.67310 -348.724640 1938.49902 -61.8573189 -7.61616516 267.903534 -189.872086
1851600.00 51006.1797 -6478.46924 2479.25342 1987.21985 -352.683685 1948.64636 -40.1036186 -7.61616516 268.509918 -189.832932
1851800.00 51006.1797 -6110.99951 2441.95239 1986.55713 -117.296822 1954.88745 -46.1651764 -7.61616516 267.810913 -189.976166
1852000.00 51006.1797 -5156.10010 2372.60181 1949.61609 486.735168 1925.93164 -54.9381371 -7.61616516 268.632507 -190.009918
1852200.00 51006.1797 -5164.16650 2432.94458 1974.24011 565.701721 1957.01587 -61.3907356 -7.61616516 268.660522 -190.045593
1852400.00 51006.1797 -6717.82178 2454.14941 2011.23474 -531.820679 1973.72278 -41.5325775 -7.61616516 268.872620 -189.828033
1852600.00 51006.1797 -6707.61230 2455.63745 1966.52588 -567.447205 1947.22498 -59.1215324 -7.61616516 268.598541 -190.176178
1852800.00 51006.1797 -7178.43359 2394.09717 2009.91846 -935.825684 1987.52429 -56.3952446 -7.61616516 268.957764 -190.168274
1853000.00 51006.1797 -7528.38672 2447.65649 2009.90857 -1142.59705 1994.61218 -63.8369217 -7.61616516 269.239319 -190.105957
1853200.00 51006.1797 -7725.11816 2459.51245 1964.68286 -1322.30981 1951.76392 -65.4757309 -7.61616516 268.549469 -190.154663
1853400.00 51006.1797 -6919.24707 2453.62842 1999.66919 -693.742188 1965.02820 -42.7509918 -7.61616516 267.786957 -190.395035
1853600.00 51006.1797 -5963.65576 2430.66699 2054.78516 49.2511024 2023.11682 -45.5696907 -7.61616516 267.486328 -190.248306
1853800.00 51006.1797 -6792.33252 2423.59082 1999.92444 -629.116089 1964.73096 -42.5077744 -7.61616516 268.076172 -190.374908
1854000.00 51006.1797 -7566.27295 2508.32202 1997.45386 -1122.56885 1982.49622 -62.3254395 -7.61616516 267.723572 -190.440598
1854200.00 51006.1797 -6538.05371 2472.14941 1993.08765 -398.243195 1971.30457 -56.0610275 -7.61616516 268.269684 -190.425613
1854400.00 51006.1797 -6447.60010 2412.12158 1991.01794 -393.054840 1961.68079 -49.4198227 -7.61616516 268.957794 -190.200867
1854600.00 51006.1797 -6801.98438 2435.97290 2063.89551 -559.942871 2025.18982 -39.8528328 -7.61616516 268.502716 -189.944153
1854800.00 51006.1797 -6523.72900 2457.44116 2000.05481 -395.328522 1977.82056 -55.8258324 -7.61616516 268.207397 -190.147293
1855000.00 51006.1797 -5479.41602 2410.98511 2015.14270 350.139282 1992.23792 -55.2475624 -7.61616516 268.205811 -190.053482
1855200.00 51006.1797 -6275.52539 2454.61475 2002.30005 -211.277588 1977.11975 -52.7976151 -7.61616516 268.041351 -190.063446
1855400.00 51006.1797 -6460.35449 2452.53760 1979.84924 -373.295349 1950.64148 -48.9312057 -7.61616516 267.813843 -189.675003
1855600.00 51006.1797 -6200.40186 2439.76660 1969.84399 -202.699661 1952.97375 -61.4580345 -7.61616516 268.093994 -189.765762
1855800.00 51006.1797 -5445.39746 2481.61304 2025.17456 456.104828 1987.62207 -41.0216599 -7.61616516 268.336670 -189.762527
1856000.00 51006.1797 -6063.97803 2402.42773 2017.46814 -90.9321518 1989.69836 -50.9353027 -7.61616516 268.589355 -189.884201
1856200.00 51006.1797 -6925.45215 2440.22021 2030.37598 -681.059509 1997.11292 -45.0646820 -7.61616516 268.405640 -190.077835
1856400.00 51006.1797 -6594.45996 2493.53516 2028.15149 -383.752686 2010.54858 -60.7571793 -7.61616516 268.276154 -189.916092
1856600.00 51006.1797 -6118.56641 2426.51660 1954.15015 -170.768326 1932.69141 -56.3994064 -7.61616516 267.985992 -190.127747
1856800.00 51006.1797 -6427.91748 2442.34180 2024.73364 -314.477448 1985.28516 -38.7070541 -7.61616516 267.999420 -189.843781
1857000.00 51006.1797 -7132.34570 2428.08398 2029.60413 -847.869812 1998.22437 -46.5065422 -7.61616516 267.816193 -189.929916
1857200.00 51006.1797 -7044.67578 2448.98071 1988.73303 -802.628845 1960.15698 -49.1223450 -7.61616516 267.886566 -190.188232
1857400.00 51006.1797 -6865.41846 2474.82886 1986.41248 -645.756409 1972.80396 -64.3906174 -7.61616516 268.228638 -190.229446
