Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1200200.00 48256.1875 3533.96631 2441.54272 1961.95398 6890.58545 1939.43005 -54.6257935 -8.05018997 268.462524 -191.312683
1200400.00 48256.1875 3689.84033 2426.11792 1964.94653 6987.85254 1935.80212 -48.8849525 -8.05018997 269.220520 -191.191086
1200600.00 48256.1875 4329.67285 2461.81885 1990.11230 7499.01221 1951.57703 -39.9652710 -8.05018997 269.265533 -190.764999
1200800.00 48256.1875 3273.49292 2429.89478 2008.29456 6741.96582 1971.36060 -41.9525909 -8.05018997 269.725922 -190.839447
1201000.00 48256.1875 2095.66675 2434.05151 1964.25659 5873.16943 1948.06494 -61.8513794 -8.05018997 269.077423 -191.034409
1201200.00 48256.1875 3133.74658 2437.43530 1946.23462 6589.09766 1915.11499 -47.1756134 -8.05018997 269.316315 -191.021103
1201400.00 48256.1875 3568.84937 2418.01611 1998.92285 6928.57764 1972.01135 -52.3191986 -8.05018997 269.871643 -190.640839
1201600.00 48256.1875 3205.61694 2453.71338 1929.78418 6639.50488 1901.14624 -50.3220825 -8.05018997 269.592010 -190.631927
1201800.00 48256.1875 2706.82812 2394.20288 1939.93604 6239.11523 1912.03064 -50.4112816 -8.05018997 269.262177 -190.945526
1202000.00 48256.1875 2337.06250 2467.66284 1973.68958 6086.09961 1946.14136 -50.1055908 -8.05018997 268.935577 -191.281754
1202200.00 48256.1875 3124.14160 2427.05737 1951.35535 6577.08057 1921.50037 -48.4018822 -8.05018997 269.424103 -191.167175
1202400.00 48256.1875 2978.01587 2421.99097 1951.68237 6469.50293 1926.29578 -52.5489044 -8.05018997 269.024170 -191.088623
1202600.00 48256.1875 3133.27441 2481.07300 2005.24414 6691.41260 1957.64355 -30.9717484 -8.05018997 269.510193 -190.937744
1202800.00 48256.1875 3431.35840 2435.01343 1918.33679 6768.22705 1892.03430 -52.0758057 -8.05018997 269.389343 -191.010971
1203000.00 48256.1875 3741.64478 2470.77002 1925.63293 7029.64893 1909.35352 -61.7695465 -8.05018997 269.263855 -191.214935
1203200.00 48256.1875 3284.97705 2462.96338 1915.63342 6690.45557 1889.32544 -51.5984535 -8.05018997 269.283997 -191.377625
1203400.00 48256.1875 3145.97998 2450.14795 1908.95105 6573.13623 1886.76904 -55.5149002 -8.05018997 269.135071 -191.438141
1203600.00 48256.1875 3893.41821 2447.41309 1955.96338 7143.43604 1931.44556 -52.5226707 -8.05018997 268.567230 -191.526749
1203800.00 48256.1875 3661.77271 2453.20361 1932.66846 6962.90674 1909.29895 -54.1116791 -8.05018997 268.790955 -191.309692
1204000.00 48256.1875 3219.49951 2427.84302 1950.25549 6643.87598 1936.54504 -63.6643982 -8.05018997 268.599792 -191.224838
1204200.00 48256.1875 3382.69702 2450.55615 1865.96545 6697.15234 1853.80859 -64.8819809 -8.05018997 268.256744 -191.217804
1204400.00 48256.1875 3589.91626 2454.11426 1950.04675 6930.62549 1928.24255 -55.8483582 -8.05018997 268.787231 -191.134644
1204600.00 48256.1875 2354.66528 2446.02563 1950.69910 6053.86035 1932.14624 -58.7598457 -8.05018997 268.482849 -191.170151
1204800.00 48256.1875 1160.70374 2412.29639 1897.69995 5126.86133 1876.76135 -56.4484940 -8.05018997 268.564514 -191.177429
1205000.00 48256.1875 1936.05481 2444.06958 1955.89026 5762.49121 1933.69690 -55.0203247 -8.05018997 268.280090 -191.066422
1205200.00 48256.1875 3172.39600 2420.57422 1940.59070 6593.79248 1920.97253 -57.5769463 -8.05018997 268.275238 -191.080078
1205400.00 48256.1875 3125.37500 2397.18970 1904.58032 6501.30566 1890.98999 -63.8148727 -8.05018997 268.407196 -191.002075
1205600.00 48256.1875 3159.54077 2431.49561 1945.77612 6600.85205 1925.79297 -58.1641273 -8.05018997 269.052460 -190.905182
1205800.00 48256.1875 3620.97217 2444.44092 1999.04675 6991.80811 1975.78015 -54.2231598 -8.05018997 268.581940 -191.092239
1206000.00 48256.1875 3274.24487 2401.80225 1937.14380 6643.25146 1919.43005 -60.1444588 -8.05018997 269.124115 -191.265823
1206200.00 48256.1875 2262.76636 2449.08545 1931.54517 5973.09082 1905.19153 -50.7116661 -8.05018997 268.517120 -191.451813
1206400.00 48256.1875 2342.36597 2446.01489 1967.51990 6062.01465 1944.71033 -54.2649727 -8.05018997 268.510406 -191.435867
1206600.00 48256.1875 3136.95166 2450.85669 1926.06787 6584.60742 1907.51965 -58.3190384 -8.05018997 268.232483 -191.365173
1206800.00 48256.1875 2842.34277 2432.44189 1977.70129 6410.49023 1946.62976 -45.9213333 -8.05018997 268.110657 -191.117813
1207000.00 48256.1875 2521.68945 2479.36816 1948.66394 6202.71387 1916.30481 -45.4380341 -8.05018997 268.862366 -191.065277
1207200.00 48256.1875 2587.35645 2413.43311 1953.54456 6187.87354 1932.48438 -57.2581596 -8.05018997 269.451141 -191.132751
1207400.00 48256.1875 3164.01050 2475.16284 1917.49829 6619.38721 1898.01196 -58.3544579 -8.05018997 269.090607 -191.249847
1207600.00 48256.1875 3472.31689 2491.01270 1976.81384 6911.52832 1945.20361 -46.4035492 -8.05018997 269.207031 -191.193314
1207800.00 48256.1875 3102.44312 2429.12671 1973.76172 6586.28516 1947.77551 -52.0643539 -8.05018997 269.219879 -191.169327
1208000.00 48256.1875 4054.32812 2448.12012 1903.02466 7204.44727 1892.21362 -67.3105621 -8.05018997 269.268524 -191.146866
1208200.00 48256.1875 3845.74438 2349.87231 1925.44128 6981.82129 1905.13086 -57.6808891 -8.05018997 269.209076 -191.217743
1208400.00 48256.1875 3045.73584 2455.24658 1943.46545 6542.20020 1918.26855 -53.3032799 -8.05018997 269.488831 -190.988617
1208600.00 48256.1875 2819.06567 2444.65869 1926.69568 6355.31982 1901.33228 -53.2548523 -8.05018997 269.545563 -190.927231
1208800.00 48256.1875 3652.09058 2454.68311 1917.87463 6942.77832 1883.66345 -44.8659668 -8.05018997 269.858093 -190.780991
1209000.00 48256.1875 2789.56104 2450.31958 1983.30078 6396.82129 1950.32275 -45.6515427 -8.05018997 269.354675 -190.725159
1209200.00 48256.1875 1645.34924 2415.98022 1933.94104 5507.86377 1912.21765 -56.5716209 -8.05018997 269.278137 -190.983154
1209400.00 48256.1875 2993.63867 2478.79199 1901.39856 6487.01465 1859.61731 -37.2418861 -8.05018997 270.004120 -190.980972
1209600.00 48256.1875 2904.91040 2442.04663 1955.33350 6441.76025 1924.67908 -48.2304802 -8.05018997 269.817413 -190.932465
1209800.00 48256.1875 3077.51001 2369.77759 1954.66003 6490.28760 1918.71118 -42.4305458 -8.05018997 269.488342 -191.109024
1210000.00 48256.1875 3599.85083 2435.29517 1960.66345 6929.41455 1929.03369 -47.1382370 -8.05018997 269.795471 -191.027588
1210200.00 48256.1875 4516.05225 2448.57642 1972.11084 7598.93555 1945.60693 -52.3995476 -8.05018997 269.917084 -191.013565
1210400.00 48256.1875 4681.83496 2420.24048 1904.85083 7620.01221 1877.78076 -51.3513603 -8.05018997 269.405426 -190.984055
1210600.00 48256.1875 3494.72192 2449.76440 1954.79138 6864.02588 1929.29346 -52.9168358 -8.05018997 269.486938 -191.072144
1210800.00 48256.1875 3893.32861 2444.68018 1953.43359 7138.10986 1921.72632 -45.9318199 -8.05018997 268.777893 -191.138702
1211000.00 48256.1875 3691.02100 2437.01904 1907.03906 6941.67676 1880.41736 -51.0271606 -8.05018997 268.867004 -191.218109
1211200.00 48256.1875 3095.93018 2376.77808 1927.10608 6482.69775 1900.13123 -51.1417618 -8.05018997 269.222656 -191.105988
1211400.00 48256.1875 3185.74146 2442.17139 1945.63147 6629.82275 1932.57581 -65.0651093 -8.05018997 268.968903 -190.848053
1211600.00 48256.1875 4186.61816 2456.22510 1905.32019 7307.94922 1877.66968 -50.4580574 -8.05018997 268.970032 -190.861496
1211800.00 48256.1875 4485.27197 2392.64429 1926.66101 7475.89160 1901.85596 -53.3507118 -8.05018997 269.237762 -191.082108
1212000.00 48256.1875 4221.01953 2423.27808 1992.00305 7385.89551 1974.30579 -60.9000969 -8.05018997 269.582367 -190.985016
1212200.00 48256.1875 4015.47827 2439.89185 1912.41284 7178.26562 1898.55737 -64.5615692 -8.05018997 269.572021 -191.154953
1212400.00 48256.1875 3761.95923 2495.39551 1921.51196 7064.45020 1890.77893 -48.0240746 -8.05018997 269.875092 -191.117981
1212600.00 48256.1875 3330.44922 2403.22339 2018.45312 6765.53662 1979.46912 -39.8196220 -8.05018997 269.860229 -191.056625
1212800.00 48256.1875 3216.30054 2370.82764 1960.42664 6594.78027 1922.52124 -40.8139343 -8.05018997 269.599091 -190.879837
1213000.00 48256.1875 3195.85181 2444.66333 1998.51575 6692.31445 1959.39990 -39.7799530 -8.05018997 269.728271 -190.832367
1213200.00 48256.1875 2589.38818 2464.32666 1979.57458 6266.22705 1951.20886 -50.1509590 -8.05018997 269.316803 -190.800171
1213400.00 48256.1875 3011.62207 2396.36328 1938.91992 6454.76367 1922.98218 -62.9247437 -8.05018997 269.806152 -190.943726
1213600.00 48256.1875 3391.46631 2483.95947 1923.67358 6794.43506 1902.25354 -57.4225616 -8.05018997 269.494049 -190.651459
1213800.00 48256.1875 3022.81104 2450.79297 1963.11035 6541.25781 1915.67737 -30.8290787 -8.05018997 269.083038 -190.821014
1214000.00 48256.1875 3010.48853 2367.63843 1967.23962 6453.56055 1930.63733 -41.8995628 -8.05018997 269.382843 -190.881027
