Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1000200.00 46698.3320 31.6072063 2404.68359 2060.59961 4486.80957 1969.29724 13.2228422 -8.31874371 269.193695 -191.114075
1000400.00 46698.3320 -141.743454 2470.25098 2000.96924 4374.68604 1947.14307 -24.5142956 -8.31874371 269.514679 -191.174271
1000600.00 46698.3320 661.794250 2446.80347 1982.71545 4880.23193 1925.56665 -21.2564449 -8.31874371 269.764038 -191.358917
1000800.00 46698.3320 1082.82849 2457.28809 1940.17554 5134.92090 1889.32434 -26.7898293 -8.31874371 269.199982 -191.558975
1001000.00 46698.3320 1120.09290 2455.56738 2033.35547 5251.75928 1980.95117 -24.8215694 -8.31874371 268.855408 -191.629547
1001200.00 46698.3320 136.050980 2397.66479 2036.62305 4526.94482 1967.79285 -8.27391434 -8.31874371 268.769165 -191.664917
1001400.00 46698.3320 -113.480751 2452.06641 1989.03772 4363.81836 1928.12158 -16.2135639 -8.31874371 268.920258 -191.790543
1001600.00 46698.3320 -70.1551895 2462.83203 1981.62708 4396.68018 1933.91443 -29.5513687 -8.31874371 269.061127 -191.797073
1001800.00 46698.3320 70.4982529 2421.64453 2020.48389 4490.14111 1948.46533 -5.27678347 -8.31874371 268.946869 -191.651566
1002000.00 46698.3320 53.1821632 2448.04150 2063.09814 4547.35938 2000.72607 -14.9802647 -8.31874371 268.884338 -191.532059
1002200.00 46698.3320 64.3682480 2407.82178 2012.17712 4463.83643 1948.10376 -13.4634027 -8.31874371 269.063538 -191.526749
1002400.00 46698.3320 497.387512 2458.29028 2014.81079 4811.84521 1955.28955 -18.0378494 -8.31874371 269.098724 -191.539597
1002600.00 46698.3320 711.619507 2439.93823 1977.59705 4902.18164 1922.84412 -22.8049774 -8.31874371 268.992126 -191.434067
1002800.00 46698.3320 426.933594 2405.08594 1992.91565 4688.76367 1915.31335 -0.493238986 -8.31874371 269.294647 -191.199097
1003000.00 46698.3320 305.665833 2475.81934 1994.44360 4678.43604 1940.57458 -24.8183746 -8.31874371 269.747009 -191.059586
1003200.00 46698.3320 110.470222 2416.30957 1984.18481 4475.72998 1919.98804 -14.1954088 -8.31874371 269.442535 -191.050262
1003400.00 46698.3320 -278.652618 2523.85449 2005.91479 4339.99365 1938.29004 -9.93274403 -8.31874371 269.093079 -191.535660
1003600.00 46698.3320 49.8652725 2462.05176 1969.36987 4465.38232 1909.51172 -17.8190327 -8.31874371 269.147156 -191.469864
1003800.00 46698.3320 335.206421 2425.21509 1958.98267 4612.48926 1898.80859 -17.4217796 -8.31874371 268.949005 -191.353165
1004000.00 46698.3320 -386.026947 2472.79150 2028.45276 4238.34180 1951.99231 -1.43982184 -8.31874371 269.204102 -191.303818
1004200.00 46698.3320 -1359.25500 2431.23633 2002.35156 3507.87109 1937.40686 -12.7130251 -8.31874371 269.049530 -191.391815
1004400.00 46698.3320 -111.371750 2422.98022 2026.21423 4373.34473 1943.48669 5.05101252 -8.31874371 269.230133 -191.553619
1004600.00 46698.3320 262.434387 2524.74561 2008.66040 4712.13623 1936.22583 -5.35133314 -8.31874371 269.477295 -191.691467
1004800.00 46698.3320 119.696083 2432.30713 1988.16846 4501.99463 1912.04077 -0.907269120 -8.31874371 268.913483 -191.878494
1005000.00 46698.3320 10.6440248 2438.05933 2001.81677 4447.12500 1934.48206 -9.62905407 -8.31874371 268.953400 -191.989532
1005200.00 46698.3320 159.354492 2449.42676 2054.68188 4612.63672 1973.53345 4.24938107 -8.31874371 268.770081 -191.871155
1005400.00 46698.3320 -214.409744 2434.53418 1948.05872 4236.56982 1891.60510 -20.2596302 -8.31874371 268.778687 -192.065384
1005600.00 46698.3320 -19.4009018 2445.06787 1992.48059 4424.33545 1922.32825 -7.08076668 -8.31874371 269.210480 -191.977356
1005800.00 46698.3320 181.309616 2501.76685 1973.90076 4599.14795 1922.50708 -25.1929989 -8.31874371 268.662476 -192.075821
1006000.00 46698.3320 814.993286 2432.95459 1944.10645 4932.11035 1880.19751 -12.1034737 -8.31874371 268.088501 -192.076035
1006200.00 46698.3320 -183.407715 2458.46460 2006.42981 4339.98535 1954.73950 -25.7406597 -8.31874371 269.225616 -191.794662
1006400.00 46698.3320 -931.417542 2418.27026 1978.90833 3762.83911 1908.98865 -7.94521999 -8.31874371 269.550934 -191.686096
1006600.00 46698.3320 -1144.28894 2460.67163 1980.94006 3662.29663 1926.80273 -23.4388580 -8.31874371 269.338867 -191.762604
1006800.00 46698.3320 -639.465698 2443.12329 2011.44214 4019.05908 1929.40466 3.97259450 -8.31874371 269.854401 -191.789658
1007000.00 46698.3320 -177.674911 2395.31982 2012.12195 4286.43652 1937.84924 -2.45902181 -8.31874371 268.602905 -191.871277
1007200.00 46698.3320 377.137451 2488.26758 1991.27393 4736.39014 1930.59045 -16.0183315 -8.31874371 268.677917 -191.976181
1007400.00 46698.3320 1711.14453 2401.93164 2019.22131 5586.52344 1940.96667 0.942436755 -8.31874371 269.208252 -191.896103
1007600.00 46698.3320 1288.60254 2403.32080 2004.63379 5285.55371 1939.68054 -11.7738743 -8.31874371 268.721954 -191.994827
1007800.00 46698.3320 391.625031 2461.98682 2026.99072 4755.69287 1960.01135 -9.80325222 -8.31874371 268.690063 -191.907440
1008000.00 46698.3320 571.820068 2450.63232 1974.28955 4814.35840 1904.99695 -8.42385101 -8.31874371 269.628113 -191.911743
1008200.00 46698.3320 1471.54724 2481.09009 2053.14380 5536.42725 1959.45593 16.2879467 -8.31874371 269.338654 -191.938721
1008400.00 46698.3320 1092.20801 2461.17114 2027.88086 5232.89746 1952.81165 -2.88067579 -8.31874371 269.637970 -191.688080
1008600.00 46698.3320 236.271042 2471.96802 1963.65393 4596.53369 1892.02563 -6.63405752 -8.31874371 269.683136 -191.420853
1008800.00 46698.3320 620.150940 2447.60547 1960.43823 4830.39600 1884.45178 -2.27602720 -8.31874371 269.596558 -191.334152
1009000.00 46698.3320 -180.211182 2421.93726 2013.89062 4313.09570 1940.68457 -5.31797075 -8.31874371 269.995392 -191.471466
1009200.00 46698.3320 -511.446503 2462.34033 2032.76855 4146.78955 1976.84924 -21.3644009 -8.31874371 269.087952 -191.804169
1009400.00 46698.3320 -380.402374 2431.05957 1953.16040 4125.14795 1884.94556 -9.11525345 -8.31874371 269.113342 -191.783325
1009600.00 46698.3320 917.366821 2424.69409 2018.46790 5067.93213 1944.25024 -4.73193884 -8.31874371 270.801849 -191.852356
1009800.00 46698.3320 1784.06958 2515.18359 1999.84607 5730.06543 1921.94556 -0.208082125 -8.31874371 269.899261 -191.790710
1010000.00 46698.3320 728.684570 2430.29150 1944.71875 4871.27881 1889.77808 -22.6322365 -8.31874371 269.385498 -191.812531
1010200.00 46698.3320 1355.28125 2469.86621 1997.14795 5390.02490 1914.00989 5.33150911 -8.31874371 269.465546 -191.658981
1010400.00 46698.3320 1476.00146 2435.99512 1991.49316 5432.71484 1936.84265 -22.6427841 -8.31874371 269.149384 -191.855957
1010600.00 46698.3320 1196.59985 2438.69263 1966.74097 5220.37451 1910.18628 -20.8621044 -8.31874371 269.102661 -191.685822
1010800.00 46698.3320 872.297058 2441.37061 2018.90869 5054.35498 1942.03284 -1.87068236 -8.31874371 270.225464 -191.478867
1011000.00 46698.3320 541.432617 2385.71387 1984.01440 4738.46973 1924.03625 -18.8835583 -8.31874371 270.181976 -191.320358
1011200.00 46698.3320 686.266052 2468.11768 1962.12952 4897.62695 1896.78235 -12.6542931 -8.31874371 269.625061 -191.623657
1011400.00 46698.3320 112.023689 2412.33936 2037.04395 4525.67676 1964.91589 -5.28505135 -8.31874371 269.096130 -191.682983
1011600.00 46698.3320 -797.348877 2359.05908 1998.03418 3814.06104 1919.04834 1.76811087 -8.31874371 269.079376 -191.861588
1011800.00 46698.3320 -333.539734 2483.45630 1971.71570 4228.01562 1905.12219 -10.3986721 -8.31874371 268.886078 -191.893906
1012000.00 46698.3320 216.460312 2447.93604 1976.43115 4571.78662 1910.75562 -11.4911613 -8.31874371 269.025909 -191.859283
1012200.00 46698.3320 345.526672 2418.94092 2005.61328 4659.87451 1932.61316 -4.16930580 -8.31874371 268.874268 -191.704803
1012400.00 46698.3320 431.558624 2460.76978 2041.15710 4795.83838 1959.04980 4.72907162 -8.31874371 269.032928 -191.654785
1012600.00 46698.3320 233.384003 2418.21899 2021.29346 4598.45801 1940.07080 3.60114861 -8.31874371 269.313751 -191.692261
1012800.00 46698.3320 -440.649475 2420.92505 1980.98633 4101.80811 1915.72534 -12.2763834 -8.31874371 269.220184 -191.682877
1013000.00 46698.3320 -222.171448 2489.59302 2014.91760 4353.20117 1937.25476 0.184607670 -8.31874371 269.224274 -191.746033
1013200.00 46698.3320 -531.698792 2417.78857 1997.69434 4053.37085 1935.70398 -15.8193388 -8.31874371 269.483826 -191.674225
1013400.00 46698.3320 65.1994553 2433.16016 1979.31921 4456.88330 1915.88977 -14.4713173 -8.31874371 269.260468 -191.359741
1013600.00 46698.3320 202.145798 2508.33008 2024.41724 4670.41797 1947.55530 -0.654108882 -8.31874371 268.933655 -191.417587
1013800.00 46698.3320 917.356079 2459.82446 2007.66528 5092.25293 1940.78040 -10.5421991 -8.31874371 268.785828 -191.358719
1014000.00 46698.3320 703.909790 2436.07422 1972.65564 4888.12598 1912.12256 -17.4670715 -8.31874371 269.223053 -191.222839
1014200.00 46698.3320 -224.346283 2390.60645 2005.83252 4243.64844 1932.23401 -4.78732300 -8.31874371 269.534790 -191.148926
1014400.00 46698.3320 -261.487823 2492.51196 2002.36145 4316.78809 1920.24963 3.35417318 -8.31874371 269.891388 -191.133575
1014600.00 46698.3320 6.91733742 2436.97510 1983.34070 4425.02686 1918.57288 -12.8981628 -8.31874371 269.069763 -191.403702
1014800.00 46698.3320 236.201233 2436.58301 1985.25159 4582.69873 1920.41541 -13.4518518 -8.31874371 269.566895 -191.278793
1015000.00 46698.3320 402.814026 2453.19580 1988.87305 4716.40430 1925.47852 -14.0977612 -8.31874371 268.938171 -191.445770
1015200.00 46698.3320 1097.22083 2500.26562 2014.78625 5262.31104 1937.28296 -0.199241936 -8.31874371 269.022400 -191.320007
1015400.00 46698.3320 402.996857 2432.36523 1981.34473 4688.16992 1923.90637 -20.3064747 -8.31874371 269.170044 -191.425217
1015600.00 46698.3320 51.2736893 2396.78125 2049.86377 4481.56494 1975.33862 -3.16468143 -8.31874371 269.283173 -191.593246
1015800.00 46698.3320 -156.345886 2551.29932 2032.02075 4476.84131 1965.13831 -10.8622818 -8.31874371 269.328644 -191.583984
1016000.00 46698.3320 -992.857361 2476.73633 2034.01440 3834.56787 1970.87549 -13.7402210 -8.31874371 268.556732 -191.677658
1016200.00 46698.3320 -926.379395 2440.45557 1967.50366 3777.05127 1909.13745 -19.1519642 -8.31874371 269.079163 -191.560928
1016400.00 46698.3320 600.222534 2406.14673 2020.44971 4835.37646 1949.49500 -6.85103703 -8.31874371 269.298462 -191.492676
1016600.00 46698.3320 1153.51611 2445.99341 2022.00806 5253.60059 1948.58594 -4.78086948 -8.31874371 269.627380 -191.424301
1016800.00 46698.3320 461.001923 2433.57495 1991.78784 4739.32715 1918.06396 -4.33694077 -8.31874371 269.621124 -191.560272
1017000.00 46698.3320 103.552193 2486.69507 1958.27771 4515.49658 1884.71301 -5.08640289 -8.31874371 269.882446 -191.231384
1017200.00 46698.3320 19.4085197 2469.23511 1982.73059 4465.18359 1914.91101 -10.2315502 -8.31874371 269.517975 -191.466843
1017400.00 46698.3320 -33.8407173 2338.86890 2026.74475 4342.56641 1947.02515 1.51760292 -8.31874371 269.708923 -191.506775
1017600.00 46698.3320 510.044556 2427.42041 2029.57397 4804.35889 1956.44775 -5.06898689 -8.31874371 269.759705 -191.564423
1017800.00 46698.3320 101.443321 2460.31567 1983.46545 4512.86865 1921.62610 -16.2287731 -8.31874371 269.710327 -191.642227
1018000.00 46698.3320 288.489655 2453.81079 1949.64795 4599.93359 1899.44226 -27.4542389 -8.31874371 269.342621 -191.682816
1018200.00 46698.3320 530.746399 2463.82617 2055.22876 4880.51807 1973.14270 4.15266848 -8.31874371 269.527252 -191.593903
1018400.00 46698.3320 -248.516495 2444.46289 1974.53369 4249.74512 1899.47961 -2.42543268 -8.31874371 269.199799 -191.720184
1018600.00 46698.3320 -374.852386 2496.13965 1922.52612 4163.37354 1868.65063 -23.4123039 -8.31874371 268.890961 -191.603104
1018800.00 46698.3320 -735.026428 2416.97339 1951.87573 3868.26147 1894.36304 -20.8146534 -8.31874371 269.851227 -191.523895
1019000.00 46698.3320 -62.7273483 2461.52075 2002.14526 4420.94580 1919.64221 4.82412624 -8.31874371 269.314087 -191.635193
1019200.00 46698.3320 389.476562 2443.40698 2026.86487 4735.52393 1958.42773 -9.62237358 -8.31874371 269.667480 -191.607834
1019400.00 46698.3320 24.7473011 2421.66187 1941.18848 4379.70459 1888.39026 -25.8164864 -8.31874371 270.171448 -191.556671
1019600.00 46698.3320 -192.479614 2486.35864 1987.29468 4342.56543 1925.02283 -16.7691097 -8.31874371 270.434204 -191.393188
1019800.00 46698.3320 -468.688751 2461.72388 1977.92505 4120.44971 1911.26624 -12.0824919 -8.31874371 270.063507 -191.322250
1020000.00 46698.3320 862.961487 2394.01880 1991.74426 4973.48096 1928.17664 -14.6799479 -8.31874371 269.757538 -191.509872
1020200.00 46698.3320 646.801025 2494.21826 1994.30542 4929.02588 1923.23364 -6.77115583 -8.31874371 269.414856 -191.571976
1020400.00 46698.3320 -376.868073 2429.40332 1983.65356 4156.39209 1913.38489 -6.67851353 -8.31874371 268.657135 -191.709915
1020600.00 46698.3320 414.979248 2413.95459 2005.90405 4702.47900 1939.46521 -11.0056992 -8.31874371 268.964935 -191.520447
1020800.00 46698.3320 1978.77209 2473.64648 2073.33594 5894.62012 1994.64258 0.723501861 -8.31874371 269.405426 -191.435547
1021000.00 46698.3320 1268.27966 2429.98608 2003.74805 5297.49268 1935.57874 -9.86686420 -8.31874371 269.385742 -191.349472
1021200.00 46698.3320 -62.7460670 2451.89648 1978.75366 4387.91748 1912.12671 -11.1129236 -8.31874371 269.223694 -191.483765
1021400.00 46698.3320 820.833618 2497.08105 2020.77795 5076.88574 1953.88745 -11.0083790 -8.31874371 269.312408 -191.413666
1021600.00 46698.3320 1469.06763 2398.77930 2008.33105 5407.61475 1936.67273 -5.85451937 -8.31874371 269.078949 -191.565994
1021800.00 46698.3320 477.258026 2487.15039 1969.96167 4782.14746 1909.88220 -17.3727283 -8.31874371 269.106140 -191.653931
1022000.00 46698.3320 54.8836708 2430.74438 2024.45227 4492.57520 1955.88770 -7.78393698 -8.31874371 268.235809 -191.887253
1022200.00 46698.3320 1719.09131 2425.45361 1953.60742 5549.84375 1888.87415 -11.8707266 -8.31874371 268.568024 -191.964005
1022400.00 46698.3320 1381.63208 2452.67749 2029.17993 5422.81396 1953.67285 -1.55798864 -8.31874371 268.960114 -191.895111
1022600.00 46698.3320 -268.454529 2463.54956 1996.04504 4276.76416 1921.22925 -2.18427086 -8.31874371 269.006378 -192.006332
1022800.00 46698.3320 -112.572563 2440.23340 1995.63013 4359.19629 1928.70520 -10.3423452 -8.31874371 269.045441 -191.778229
1023000.00 46698.3320 999.050598 2409.85498 1958.14453 5048.40039 1896.94678 -16.2913456 -8.31874371 269.180725 -191.691711
1023200.00 46698.3320 296.130005 2426.75879 1994.11646 4622.55371 1927.71167 -11.7368183 -8.31874371 269.750610 -191.609085
1023400.00 46698.3320 -740.154846 2447.27490 2016.29712 3959.49170 1951.96765 -13.7350311 -8.31874371 269.540131 -191.475662
1023600.00 46698.3320 648.519043 2435.95117 1990.82678 4868.45020 1922.58752 -9.38841724 -8.31874371 269.043884 -191.416107
1023800.00 46698.3320 1409.78418 2456.64111 1999.12195 5415.89307 1930.13525 -9.08918190 -8.31874371 269.427460 -191.351486
1024000.00 46698.3320 836.037537 2466.68188 2031.51440 5067.57715 1946.90759 6.35996485 -8.31874371 269.608582 -191.361771
1024200.00 46698.3320 387.875061 2413.47339 2011.86475 4689.49951 1944.04944 -9.75845528 -8.31874371 269.050842 -191.476959
1024400.00 46698.3320 861.375671 2418.49121 2023.23035 5028.35889 1945.65088 -0.162910387 -8.31874371 268.901459 -191.159103
1024600.00 46698.3320 373.999084 2488.15234 2019.37720 4762.24072 1949.14465 -7.86632347 -8.31874371 269.306641 -191.207779
1024800.00 46698.3320 -445.379150 2438.07788 1980.99036 4115.74414 1932.48975 -29.9032841 -8.31874371 269.510712 -191.106918
1025000.00 46698.3320 95.9185867 2436.51196 2001.92114 4503.75830 1945.16675 -21.5137215 -8.31874371 269.650177 -191.382019
1025200.00 46698.3320 1386.71729 2489.97827 2077.77563 5512.17383 2017.61011 -17.3750248 -8.31874371 269.120697 -191.580170
1025400.00 46698.3320 337.364075 2463.88550 1997.10120 4690.74756 1943.15100 -24.0890408 -8.31874371 269.537781 -191.498505
1025600.00 46698.3320 296.423431 2432.62842 1981.95544 4616.46240 1915.39258 -11.2474422 -8.31874371 269.512726 -191.702438
1025800.00 46698.3320 251.256302 2473.86597 2053.59546 4698.57861 1984.62720 -8.65477562 -8.31874371 269.419922 -191.797028
1026000.00 46698.3320 663.735229 2449.66968 1997.22131 4898.92627 1945.30334 -25.8298454 -8.31874371 269.496460 -191.748596
1026200.00 46698.3320 760.689087 2422.31030 2008.91626 4949.29150 1937.23767 -5.65315914 -8.31874371 269.018280 -191.686539
1026400.00 46698.3320 707.827148 2438.38403 2090.25952 5010.70752 2013.10144 0.102471270 -8.31874371 268.893219 -191.837662
1026600.00 46698.3320 810.354614 2429.68579 2027.91553 5009.49121 1955.21375 -4.00571775 -8.31874371 268.685974 -191.978439
1026800.00 46698.3320 908.609680 2448.83667 1971.90161 5039.54443 1909.48096 -13.9739952 -8.31874371 268.459045 -192.064316
1027000.00 46698.3320 827.339722 2495.75146 1989.29077 5048.50000 1921.01099 -8.58700848 -8.31874371 268.802002 -191.935257
1027200.00 46698.3320 292.929535 2434.59814 1994.35925 4628.45605 1923.12793 -6.07898808 -8.31874371 269.042480 -191.732147
1027400.00 46698.3320 -166.525452 2422.06543 1986.45215 4295.10596 1928.88159 -19.8116436 -8.31874371 269.081146 -191.698975
1027600.00 46698.3320 96.0979309 2470.22241 2010.06348 4545.73340 1939.51111 -6.91775417 -8.31874371 269.084106 -191.613953
1027800.00 46698.3320 402.038330 2452.98608 1984.76526 4711.55859 1914.21045 -7.41501379 -8.31874371 269.456512 -191.486725
1028000.00 46698.3320 697.134216 2442.72168 2000.70959 4918.21289 1940.91272 -18.4722195 -8.31874371 269.749756 -191.480545
1028200.00 46698.3320 1390.51965 2458.49683 2001.91418 5407.42090 1937.24561 -13.1197748 -8.31874371 269.252350 -191.463974
1028400.00 46698.3320 1169.59924 2432.43604 1964.16187 5193.15039 1903.45264 -16.3004627 -8.31874371 268.663025 -191.653244
1028600.00 46698.3320 293.159271 2440.63818 1985.17676 4625.47021 1923.45789 -15.3703671 -8.31874371 268.746429 -191.657150
1028800.00 46698.3320 758.414185 2444.40259 2022.46216 4983.38037 1946.15454 -1.36599433 -8.31874371 269.236542 -191.563126
1029000.00 46698.3320 787.913696 2412.60059 2004.92310 4954.13037 1924.58521 2.47795153 -8.31874371 269.388519 -191.528595
1029200.00 46698.3320 1245.29797 2507.87085 2005.19946 5361.17725 1938.97534 -11.0952969 -8.31874371 268.875061 -191.555695
1029400.00 46698.3320 961.437439 2384.08911 2031.08765 5069.96094 1959.45129 -5.65312529 -8.31874371 268.831390 -191.541870
1029600.00 46698.3320 610.959106 2427.69580 2012.30066 4856.08838 1948.52393 -13.7953758 -8.31874371 269.333099 -191.761032
1029800.00 46698.3320 543.305298 2455.87988 2059.42285 4885.31934 1975.27246 7.07408619 -8.31874371 268.778320 -191.702087
1030000.00 46698.3320 161.138474 2439.43066 1972.88293 4522.05664 1906.47449 -10.9171124 -8.31874371 268.957123 -191.631638
1030200.00 46698.3320 199.248276 2443.65234 1990.23169 4569.58154 1907.13647 4.61265421 -8.31874371 270.007294 -191.524734
1030400.00 46698.3320 277.939880 2497.39062 2018.75122 4705.43213 1951.33655 -10.8719206 -8.31874371 269.468201 -191.181686
1030600.00 46698.3320 539.815674 2443.40918 1983.48267 4794.53174 1917.76331 -12.1868010 -8.31874371 268.970673 -191.064438
1030800.00 46698.3320 79.0732117 2432.76245 2046.73096 4533.34619 1973.21375 -5.25167179 -8.31874371 269.678802 -190.909760
1031000.00 46698.3320 686.899231 2484.06201 1995.90686 4947.77979 1920.11157 -2.70732498 -8.31874371 269.485809 -190.983154
1031200.00 46698.3320 47.8627701 2445.51392 1980.42310 4458.53369 1928.53943 -26.7329407 -8.31874371 269.734741 -191.118027
1031400.00 46698.3320 250.013687 2473.80103 2018.04114 4662.11328 1933.22925 6.00595808 -8.31874371 269.811707 -191.005798
1031600.00 46698.3320 -140.372406 2411.85986 1988.08765 4304.34717 1920.27783 -10.9646578 -8.31874371 269.808075 -191.033600
1031800.00 46698.3320 -301.278107 2450.19019 1977.85181 4222.85742 1905.28625 -5.59229803 -8.31874371 269.129517 -190.971603
1032000.00 46698.3320 -196.703568 2430.24951 2016.28345 4312.56836 1944.73511 -7.00536776 -8.31874371 269.792908 -191.239273
1032200.00 46698.3320 359.914307 2423.87451 2004.31799 4673.31104 1942.82800 -17.0256443 -8.31874371 269.726898 -191.211243
1032400.00 46698.3320 1116.37634 2425.58350 1965.69287 5151.58154 1881.84375 6.00537539 -8.31874371 269.117676 -191.273895
1032600.00 46698.3320 619.904846 2463.09888 1906.52515 4791.80859 1835.40295 -6.99091482 -8.31874371 269.505798 -191.392639
1032800.00 46698.3320 -113.062309 2478.75854 1975.49048 4377.24854 1891.63428 5.99939823 -8.31874371 269.136322 -191.279419
1033000.00 46698.3320 -328.263458 2405.61230 1972.25574 4154.30518 1898.57385 -4.58434629 -8.31874371 269.518341 -191.252167
1033200.00 46698.3320 968.012390 2417.87256 1968.38074 5045.51562 1899.32727 -9.43999386 -8.31874371 269.979828 -191.486404
1033400.00 46698.3320 1428.59863 2488.37476 1955.11414 5416.43213 1860.57605 16.1809540 -8.31874371 269.916138 -191.559006
1033600.00 46698.3320 308.526245 2433.34521 1996.51611 4639.98242 1930.51794 -11.7493057 -8.31874371 269.233978 -191.486435
1033800.00 46698.3320 342.906525 2381.93164 1990.73083 4606.19824 1926.75867 -13.8182154 -8.31874371 269.257507 -191.467163
1034000.00 46698.3320 74.6702347 2414.91992 2010.25513 4476.02881 1958.75684 -26.7218838 -8.31874371 269.660675 -191.440430
1034200.00 46698.3320 -1249.65540 2453.71802 1991.44482 3594.08838 1908.16443 4.71723890 -8.31874371 270.137970 -191.574814
1034400.00 46698.3320 -913.516602 2465.27979 1996.23828 3839.37012 1927.71484 -8.80877304 -8.31874371 269.096619 -191.764343
1034600.00 46698.3320 117.901840 2411.95239 1964.54956 4456.79883 1910.35693 -23.0869198 -8.31874371 268.923737 -191.644196
1034800.00 46698.3320 641.954773 2498.96729 1975.47949 4911.64844 1906.85486 -8.90261078 -8.31874371 269.134827 -191.607544
1035000.00 46698.3320 975.752197 2482.37329 1956.14246 5103.04883 1896.41199 -17.9874878 -8.31874371 269.319824 -191.601898
1035200.00 46698.3320 1121.17334 2425.47607 1982.44250 5171.49072 1921.78101 -17.4932384 -8.31874371 269.646881 -191.492065
1035400.00 46698.3320 1851.53320 2470.61133 1947.48535 5679.07812 1895.00952 -25.5097256 -8.31874371 269.446075 -191.460632
1035600.00 46698.3320 999.580017 2458.24683 1948.44104 5087.44922 1889.62341 -19.5280800 -8.31874371 269.726105 -191.380295
1035800.00 46698.3320 -152.456543 2437.33862 1979.53784 4313.04639 1914.54028 -13.2671499 -8.31874371 269.588318 -191.323593
1036000.00 46698.3320 -340.420532 2478.02100 2017.80469 4263.98291 1947.66125 -8.45116711 -8.31874371 269.901398 -191.306747
