Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
2000200.00 48934.2344 31278.9219 2424.20312 2352.00488 27098.5879 2252.08862 20.5726109 -7.93864393 270.131561 -190.787918
2000400.00 48934.2344 31162.7812 2481.90112 2375.69678 27097.0938 2272.53638 23.7240124 -7.93864393 270.144806 -190.708282
2000600.00 48934.2344 31327.4297 2392.07642 2410.32178 27159.3945 2311.75732 19.4227772 -7.93864393 269.906128 -190.764572
2000800.00 48934.2344 31397.0820 2470.24072 2342.63013 27219.5762 2245.43359 17.7876091 -7.93864393 270.043854 -190.634705
2001000.00 48934.2344 30681.7812 2532.08862 2382.90039 26811.2148 2282.08960 21.8383942 -7.93864393 269.569885 -190.597412
2001200.00 48934.2344 30762.7070 2425.62573 2382.75757 26762.3633 2260.50684 43.5801659 -7.93864393 269.476349 -190.805786
2001400.00 48934.2344 30749.3379 2393.31519 2375.28833 26713.0430 2291.03076 5.43240690 -7.93864393 269.699799 -190.874619
2001600.00 48934.2344 30389.2578 2398.25146 2396.38794 26482.1035 2304.09741 13.5910320 -7.93864393 269.735382 -191.035934
2001800.00 48934.2344 30254.5312 2429.28809 2402.02246 26422.6289 2295.33887 27.2732887 -7.93864393 270.262390 -190.851990
2002000.00 48934.2344 30845.7754 2347.68652 2394.51831 26755.4668 2301.54443 13.4895802 -7.93864393 270.200317 -190.716064
2002200.00 48934.2344 31436.9434 2430.23022 2390.77832 27256.1602 2286.11279 25.4854031 -7.93864393 270.156189 -190.975937
2002400.00 48934.2344 31506.2598 2453.85669 2397.34814 27335.8242 2296.02295 22.2239933 -7.93864393 269.942322 -190.841125
2002600.00 48934.2344 31609.1953 2436.66528 2399.79761 27394.5449 2292.87012 28.5769119 -7.93864393 269.243195 -190.892563
2002800.00 48934.2344 31731.6367 2386.54712 2430.11133 27462.1191 2337.27222 14.0574236 -7.93864393 269.714661 -190.932892
2003000.00 48934.2344 32290.0605 2445.37964 2468.63574 27957.9980 2371.65137 17.9010277 -7.93864393 269.931976 -190.848633
2003200.00 48934.2344 31585.6953 2393.14722 2381.87036 27316.3262 2278.69800 24.6432152 -7.93864393 269.608154 -191.079056
2003400.00 48934.2344 30666.9668 2449.50439 2379.50293 26714.6602 2276.01953 24.4669991 -7.93864393 269.996826 -190.980423
2003600.00 48934.2344 31156.1758 2488.74292 2350.03101 27073.5547 2263.15991 7.95663738 -7.93864393 269.977142 -191.062546
2003800.00 48934.2344 31395.7324 2365.12231 2357.10498 27127.9688 2274.30176 4.16494703 -7.93864393 269.860748 -191.222427
2004000.00 48934.2344 31506.1562 2473.20068 2351.66919 27309.4160 2257.93530 15.1353006 -7.93864393 269.799194 -191.200531
2004200.00 48934.2344 31601.7148 2429.69922 2438.69360 27421.1348 2348.16162 12.2527494 -7.93864393 269.524109 -191.244934
2004400.00 48934.2344 31878.9141 2400.28687 2366.22632 27517.0801 2285.97583 1.66974962 -7.93864393 269.765198 -191.184402
2004600.00 48934.2344 31298.1152 2455.76196 2368.11987 27159.9570 2291.65601 -1.79858863 -7.93864393 269.465210 -191.202606
2004800.00 48934.2344 30691.5254 2459.09302 2359.75342 26722.0273 2264.12549 16.8671989 -7.93864393 269.984314 -191.223511
2005000.00 48934.2344 30238.8730 2468.62280 2297.36841 26346.1348 2222.85791 -3.94924521 -7.93864393 269.756165 -191.296387
2005200.00 48934.2344 30815.7168 2422.21899 2366.95728 26780.9863 2284.15698 4.53441858 -7.93864393 269.544281 -191.278381
2005400.00 48934.2344 30809.4023 2461.11108 2396.65137 26845.0664 2294.68286 22.9005451 -7.93864393 270.074677 -191.006699
