Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
1000000.00 51006.1797 200.189346 1523.77319 2443.59473 5674.04346 8117.63818 9251.13184 -2567.28687 -76.1616516 25587.2578 -19313.6191 1.00000000 1.00000000 1.00000000 -2491.12500 25587.2578
1000200.00 51006.1797 197.748901 1820.80444 2413.80566 5706.41650 8120.22217 9474.66895 -2545.53638 -76.1616516 25591.2266 -19315.4531 1.00000000 1.00000000 1.00000000 -2469.37451 25591.2266
1000400.00 51006.1797 204.106857 374.892700 2491.41333 5690.15527 8181.56885 8460.44141 -2561.06934 -76.1616516 25558.0957 -19314.1250 1.00000000 1.00000000 1.00000000 -2484.90771 25558.0957
1000600.00 51006.1797 196.717407 -967.232910 2401.21460 5674.34570 8075.56055 7356.06250 -2583.08008 -76.1616516 25585.6562 -19314.5488 1.00000000 1.00000000 1.00000000 -2506.91846 25585.6562
1000800.00 51006.1797 200.221756 -805.932800 2443.99023 5695.12500 8139.11572 7539.60400 -2563.76270 -76.1616516 25580.4219 -19312.7539 1.00000000 1.00000000 1.00000000 -2487.60083 25580.4219
1001000.00 51006.1797 205.135239 26.7505035 2503.96631 5691.57715 8195.54395 8215.44238 -2565.84839 -76.1616516 25584.9141 -19309.2754 1.00000000 1.00000000 1.00000000 -2489.68677 25584.9141
1001200.00 51006.1797 195.251434 1660.79517 2383.32056 5677.99707 8061.31738 9296.73828 -2560.38354 -76.1616516 25603.6855 -19315.2402 1.00000000 1.00000000 1.00000000 -2484.22192 25603.6855
1001400.00 51006.1797 200.222229 1588.61243 2443.99609 5686.72559 8130.72168 9312.44727 -2562.96582 -76.1616516 25572.8984 -19313.3438 1.00000000 1.00000000 1.00000000 -2486.80420 25572.8984
1001600.00 51006.1797 198.521500 -550.127869 2423.23633 5664.04004 8087.27588 7678.05078 -2576.19702 -76.1616516 25605.1035 -19312.5840 1.00000000 1.00000000 1.00000000 -2500.03516 25605.1035
1001800.00 51006.1797 200.404037 -1330.19995 2446.21509 5640.15967 8086.37500 7096.87549 -2579.17700 -76.1616516 25592.6680 -19313.4648 1.00000000 1.00000000 1.00000000 -2503.01538 25592.6680
