Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
100000.000 51006.1797 199.178894 2678.39795 2431.26074 1903.97363 4335.23438 6327.62158 -271.184052 -14.4707136 962.717224 -689.413940 0.100000001 0.189999998 3.61000001E-02 -256.713348 962.717224
100200.000 51006.1797 200.301514 3066.41675 2444.96387 1936.03687 4381.00098 6662.02490 -258.872101 -14.4707136 964.829224 -689.031494 0.100000001 0.189999998 3.61000001E-02 -244.401367 964.829224
100400.000 51006.1797 200.842300 2887.05640 2451.56494 1965.47156 4417.03613 6564.63916 -261.455170 -14.4707136 965.317688 -689.415283 0.100000001 0.189999998 3.61000001E-02 -246.984467 965.317688
100600.000 51006.1797 195.908676 2966.41919 2391.34302 1921.73218 4313.07520 6519.71387 -283.678589 -14.4707136 966.133240 -689.695068 0.100000001 0.189999998 3.61000001E-02 -269.207855 966.133240
100800.000 51006.1797 203.006561 3926.39502 2477.98291 1924.61865 4402.60156 7323.33984 -265.255371 -14.4707136 964.496582 -690.513916 0.100000001 0.189999998 3.61000001E-02 -250.784637 964.496582
101000.000 51006.1797 197.799225 2959.59888 2414.41992 1906.00354 4320.42334 6521.98828 -265.154907 -14.4707136 964.331848 -690.181335 0.100000001 0.189999998 3.61000001E-02 -250.684204 964.331848
101200.000 51006.1797 199.809464 2837.15332 2438.95752 1854.45361 4293.41113 6403.89209 -280.747406 -14.4707136 965.387573 -689.823181 0.100000001 0.189999998 3.61000001E-02 -266.276703 965.387573
101400.000 51006.1797 200.365555 3793.11499 2445.74561 1929.01257 4374.75830 7196.35303 -259.636139 -14.4707136 965.309875 -689.916565 0.100000001 0.189999998 3.61000001E-02 -245.165436 965.309875
101600.000 51006.1797 195.595062 3566.67114 2387.51489 1933.72156 4321.23682 6974.38623 -257.802887 -14.4707136 964.363342 -690.099243 0.100000001 0.189999998 3.61000001E-02 -243.332169 964.363342
101800.000 51006.1797 195.938049 2643.00049 2391.70166 1899.24243 4290.94385 6257.00000 -273.056793 -14.4707136 965.414062 -689.719360 0.100000001 0.189999998 3.61000001E-02 -258.586090 965.414062
102000.000 51006.1797 200.932175 2704.58350 2452.66211 1903.98743 4356.64941 6368.51562 -258.945282 -14.4707136 963.971802 -689.814697 0.100000001 0.189999998 3.61000001E-02 -244.474548 963.971802
102200.000 51006.1797 202.353073 3292.19019 2470.00610 1916.31360 4386.31982 6835.29053 -281.542542 -14.4707136 963.280518 -689.437073 0.100000001 0.189999998 3.61000001E-02 -267.071808 963.280518
102400.000 51006.1797 194.915100 2716.93164 2379.21509 1905.18835 4284.40332 6305.45508 -289.001678 -14.4707136 962.612305 -689.202515 0.100000001 0.189999998 3.61000001E-02 -274.530945 962.612305
102600.000 51006.1797 199.788483 2509.77710 2438.70166 1933.37231 4372.07373 6239.02881 -277.910797 -14.4707136 962.916931 -689.177185 0.100000001 0.189999998 3.61000001E-02 -263.440094 962.916931
102800.000 51006.1797 200.599045 3450.78687 2448.59570 1913.96582 4362.56152 6929.50781 -270.871948 -14.4707136 964.024963 -688.535645 0.100000001 0.189999998 3.61000001E-02 -256.401245 964.024963
103000.000 51006.1797 196.728760 4155.62744 2401.35327 1908.93799 4310.29150 7401.54932 -266.181885 -14.4707136 963.752869 -688.977661 0.100000001 0.189999998 3.61000001E-02 -251.711166 963.752869
103200.000 51006.1797 198.931671 3069.34009 2428.24292 1896.03259 4324.27539 6607.47412 -278.451569 -14.4707136 962.384521 -689.473877 0.100000001 0.189999998 3.61000001E-02 -263.980835 962.384521
103400.000 51006.1797 199.544937 2320.01294 2435.72852 1963.35693 4399.08545 6124.87988 -262.592346 -14.4707136 961.768860 -689.667603 0.100000001 0.189999998 3.61000001E-02 -248.121643 961.768860
103600.000 51006.1797 197.514847 3519.60303 2410.94849 1923.19275 4334.14160 6952.27832 -271.003204 -14.4707136 961.329041 -689.551086 0.100000001 0.189999998 3.61000001E-02 -256.532501 961.329041
103800.000 51006.1797 197.204865 4070.39917 2407.16479 1902.30054 4309.46533 7337.32471 -266.994507 -14.4707136 963.543701 -689.830750 0.100000001 0.189999998 3.61000001E-02 -252.523804 963.543701
104000.000 51006.1797 201.954956 3383.98926 2465.14648 1921.81860 4386.96484 6904.22266 -267.130829 -14.4707136 964.303223 -689.742920 0.100000001 0.189999998 3.61000001E-02 -252.660126 964.303223
104200.000 51006.1797 196.902557 3078.73120 2403.47461 1909.04541 4312.52002 6602.70459 -276.105042 -14.4707136 963.490723 -689.426575 0.100000001 0.189999998 3.61000001E-02 -261.634338 963.490723
104400.000 51006.1797 198.182739 3916.79419 2419.10132 1919.11584 4338.21729 7251.81396 -275.034454 -14.4707136 963.883301 -689.534607 0.100000001 0.189999998 3.61000001E-02 -260.563751 963.883301
104600.000 51006.1797 201.211624 3599.47095 2456.07300 1956.80164 4412.87451 7090.42334 -267.652313 -14.4707136 963.788574 -689.077026 0.100000001 0.189999998 3.61000001E-02 -253.181610 963.788574
104800.000 51006.1797 195.336365 2620.67090 2384.35718 1930.38635 4314.74365 6264.18945 -271.521667 -14.4707136 963.395142 -688.371216 0.100000001 0.189999998 3.61000001E-02 -257.050934 963.395142
105000.000 51006.1797 202.529236 2328.66699 2472.15625 1896.05847 4368.21484 6100.44678 -276.605682 -14.4707136 962.541077 -688.758911 0.100000001 0.189999998 3.61000001E-02 -262.134979 962.541077
