Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
450000.000 51006.1797 200.423172 2881.55371 2446.44873 2509.15161 4955.60059 7099.10986 -1139.42737 -38.4616356 6680.76807 -4904.36426 0.449999988 0.504999995 0.255024999 -1100.96570 6680.76807
450200.000 51006.1797 202.777603 3197.68237 2475.18799 2544.31006 5019.49805 7398.16699 -1148.32764 -38.4616356 6679.30566 -4907.39355 0.449999988 0.504999995 0.255024999 -1109.86597 6679.30566
450400.000 51006.1797 194.514587 2120.95947 2374.32617 2565.24902 4939.57520 6517.29932 -1148.21667 -38.4616356 6685.21533 -4904.18311 0.449999988 0.504999995 0.255024999 -1109.75500 6685.21533
450600.000 51006.1797 201.846985 2805.56567 2463.82861 2511.21582 4975.04443 7062.02832 -1149.53186 -38.4616356 6689.22266 -4904.62207 0.449999988 0.504999995 0.255024999 -1111.07031 6689.22266
450800.000 51006.1797 202.582245 3444.73682 2472.80347 2555.92505 5028.72852 7591.17432 -1133.76465 -38.4616356 6686.55518 -4907.51611 0.449999988 0.504999995 0.255024999 -1095.30310 6686.55518
451000.000 51006.1797 199.347717 2727.29199 2433.32129 2564.60913 4997.93018 7026.68896 -1148.74976 -38.4616356 6684.57227 -4907.53418 0.449999988 0.504999995 0.255024999 -1110.28821 6684.57227
451200.000 51006.1797 198.327530 1852.71497 2420.86865 2535.31836 4956.18701 6334.37109 -1154.14136 -38.4616356 6684.00537 -4906.66699 0.449999988 0.504999995 0.255024999 -1115.67981 6684.00537
451400.000 51006.1797 202.551727 2491.32764 2472.43091 2590.26245 5062.69336 6915.92432 -1132.89575 -38.4616356 6673.96436 -4906.03076 0.449999988 0.504999995 0.255024999 -1094.43408 6673.96436
451600.000 51006.1797 197.531631 1933.28992 2411.15356 2545.44165 4956.59521 6394.71680 -1145.11694 -38.4616356 6688.40039 -4906.94678 0.449999988 0.504999995 0.255024999 -1106.65527 6688.40039
451800.000 51006.1797 199.643814 1726.81812 2436.93555 2529.84668 4966.78223 6251.31543 -1139.74695 -38.4616356 6682.78027 -4906.60498 0.449999988 0.504999995 0.255024999 -1101.28528 6682.78027
452000.000 51006.1797 202.614502 1994.05322 2473.19702 2561.13599 5034.33301 6517.65527 -1135.72046 -38.4616356 6685.04492 -4908.62646 0.449999988 0.504999995 0.255024999 -1097.25879 6685.04492
452200.000 51006.1797 199.910904 2067.05591 2440.19604 2482.72070 4922.91650 6460.54346 -1155.84827 -38.4616356 6686.61572 -4907.13574 0.449999988 0.504999995 0.255024999 -1117.38672 6686.61572
452400.000 51006.1797 201.746521 1986.28625 2462.60229 2531.17114 4993.77344 6471.31787 -1160.48926 -38.4616356 6685.91895 -4906.35156 0.449999988 0.504999995 0.255024999 -1122.02771 6685.91895
452600.000 51006.1797 198.572906 1668.22229 2423.86377 2563.44482 4987.30859 6228.25391 -1138.82239 -38.4616356 6683.23193 -4905.28125 0.449999988 0.504999995 0.255024999 -1100.36084 6683.23193
