Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
650000.000 51006.1797 198.865646 1032.34924 2427.43701 3389.70215 5817.13916 6585.07568 -1659.96838 -52.1707306 12180.9727 -9046.23633 0.649999976 0.685000002 0.469224989 -1607.79773 12180.9727
650200.000 51006.1797 199.356201 1301.65686 2433.42480 3416.56177 5849.98682 6818.25391 -1656.62646 -52.1707306 12174.6270 -9046.96777 0.649999976 0.685000002 0.469224989 -1604.45581 12174.6270
650400.000 51006.1797 201.312515 1640.08325 2457.30444 3414.76392 5872.06836 7092.08203 -1658.13940 -52.1707306 12180.1406 -9047.50977 0.649999976 0.685000002 0.469224989 -1605.96875 12180.1406
650600.000 51006.1797 200.567764 1271.58472 2448.21362 3367.54077 5815.75439 6761.65186 -1676.24475 -52.1707306 12167.3564 -9043.91895 0.649999976 0.685000002 0.469224989 -1624.07397 12167.3564
650800.000 51006.1797 198.763336 1449.00085 2426.18823 3381.63379 5807.82227 6885.69434 -1670.44495 -52.1707306 12181.9893 -9044.28516 0.649999976 0.685000002 0.469224989 -1618.27405 12181.9893
651000.000 51006.1797 203.139954 1166.87878 2479.61108 3413.95898 5893.57031 6761.57959 -1659.90479 -52.1707306 12166.7021 -9044.23926 0.649999976 0.685000002 0.469224989 -1607.73401 12166.7021
651200.000 51006.1797 199.075607 1447.97229 2430.00000 3359.54761 5789.54736 6866.65479 -1649.53699 -52.1707306 12156.7812 -9044.50684 0.649999976 0.685000002 0.469224989 -1597.36633 12156.7812
651400.000 51006.1797 200.483063 2359.59619 2447.17969 3362.08936 5809.26904 7564.50879 -1647.98145 -52.1707306 12168.4814 -9045.95605 0.649999976 0.685000002 0.469224989 -1595.81067 12168.4814
651600.000 51006.1797 201.807373 2361.12769 2463.34497 3397.76587 5861.11084 7617.48926 -1651.71497 -52.1707306 12159.7910 -9048.83203 0.649999976 0.685000002 0.469224989 -1599.54431 12159.7910
651800.000 51006.1797 202.187943 1542.34314 2467.99048 3350.98706 5818.97754 6966.28467 -1654.97363 -52.1707306 12155.7041 -9050.56445 0.649999976 0.685000002 0.469224989 -1602.80286 12155.7041
652000.000 51006.1797 199.816605 1160.37976 2439.04468 3328.84839 5767.89307 6631.06787 -1682.56567 -52.1707306 12165.6328 -9049.02930 0.649999976 0.685000002 0.469224989 -1630.39502 12165.6328
652200.000 51006.1797 201.094940 1801.47485 2454.64868 3389.81836 5844.46729 7184.53516 -1664.26904 -52.1707306 12161.5439 -9045.98730 0.649999976 0.685000002 0.469224989 -1612.09827 12161.5439
652400.000 51006.1797 200.155426 2120.66284 2443.18066 3420.91455 5864.09521 7441.59863 -1674.23621 -52.1707306 12181.8848 -9043.31152 0.649999976 0.685000002 0.469224989 -1622.06555 12181.8848
652600.000 51006.1797 198.221863 1812.72729 2419.57861 3368.39160 5787.97021 7136.40869 -1681.31494 -52.1707306 12180.4883 -9045.56543 0.649999976 0.685000002 0.469224989 -1629.14417 12180.4883
652800.000 51006.1797 202.089615 1303.81580 2466.79028 3369.94409 5836.73438 6806.60742 -1681.29175 -52.1707306 12151.7197 -9047.13574 0.649999976 0.685000002 0.469224989 -1629.12109 12151.7197
653000.000 51006.1797 199.021866 1719.98389 2429.34375 3414.86523 5844.20898 7123.65820 -1662.73840 -52.1707306 12174.9746 -9047.58105 0.649999976 0.685000002 0.469224989 -1610.56763 12174.9746
653200.000 51006.1797 198.112885 2377.34180 2418.24854 3330.82520 5749.07373 7517.51367 -1685.40320 -52.1707306 12171.8516 -9045.12402 0.649999976 0.685000002 0.469224989 -1633.23254 12171.8516
653400.000 51006.1797 203.957687 2396.19922 2489.59277 3381.48340 5871.07617 7653.54346 -1660.98474 -52.1707306 12160.0020 -9047.66992 0.649999976 0.685000002 0.469224989 -1608.81384 12160.0020
653600.000 51006.1797 199.465942 2012.30347 2434.76465 3413.40991 5848.17480 7345.07227 -1664.84595 -52.1707306 12185.4863 -9044.45898 0.649999976 0.685000002 0.469224989 -1612.67517 12185.4863
653800.000 51006.1797 196.693909 1763.62585 2400.92798 3350.06909 5750.99707 7062.91016 -1685.00745 -52.1707306 12168.5996 -9047.30664 0.649999976 0.685000002 0.469224989 -1632.83679 12168.5996
654000.000 51006.1797 198.915787 1417.40784 2428.04907 3364.14209 5792.19092 6846.56201 -1678.38757 -52.1707306 12172.3594 -9047.07422 0.649999976 0.685000002 0.469224989 -1626.21680 12172.3594
654200.000 51006.1797 199.230560 1190.14478 2431.89136 3440.19312 5872.08447 6757.40039 -1663.35461 -52.1707306 12177.0830 -9046.80859 0.649999976 0.685000002 0.469224989 -1611.18384 12177.0830
654400.000 51006.1797 196.114243 989.574219 2393.85229 3421.86035 5815.71240 6551.82959 -1666.13135 -52.1707306 12171.2373 -9045.60742 0.649999976 0.685000002 0.469224989 -1613.96069 12171.2373
654600.000 51006.1797 198.975021 1165.11035 2428.77222 3373.65674 5802.42871 6669.12256 -1686.79871 -52.1707306 12169.3330 -9045.85449 0.649999976 0.685000002 0.469224989 -1634.62805 12169.3330
654800.000 51006.1797 198.807556 1503.09033 2426.72778 3435.13794 5861.86572 6979.97363 -1668.66138 -52.1707306 12169.5352 -9046.75488 0.649999976 0.685000002 0.469224989 -1616.49060 12169.5352
655000.000 51006.1797 197.799194 1926.64246 2414.41943 3399.02026 5813.43994 7246.61670 -1642.85168 -52.1707306 12166.9023 -9046.47949 0.649999976 0.685000002 0.469224989 -1590.68091 12166.9023
655200.000 51006.1797 205.709259 965.482422 2510.97290 3419.74390 5930.71680 6648.91309 -1671.93848 -52.1707306 12180.5938 -9046.91797 0.649999976 0.685000002 0.469224989 -1619.76782 12180.5938
655400.000 51006.1797 200.463455 492.494537 2446.94043 3405.19751 5852.13770 6218.49121 -1671.27087 -52.1707306 12183.5840 -9042.29297 0.649999976 0.685000002 0.469224989 -1619.10022 12183.5840
655600.000 51006.1797 202.730835 1082.95386 2474.61694 3358.36157 5832.97852 6638.55859 -1681.48584 -52.1707306 12186.7539 -9041.99707 0.649999976 0.685000002 0.469224989 -1629.31519 12186.7539
