Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
600000.000 51006.1797 202.323624 1663.01782 2469.64648 3144.41113 5614.05762 6851.13135 -1514.84375 -48.7434578 10666.8643 -7888.90527 0.600000024 0.639999986 0.409599990 -1466.10034 10666.8643
600200.000 51006.1797 199.099228 1749.34082 2430.28809 3111.87964 5542.16797 6843.45508 -1544.79663 -48.7434578 10674.6191 -7890.18652 0.600000024 0.639999986 0.409599990 -1496.05310 10674.6191
600400.000 51006.1797 201.582565 2709.59253 2460.60107 3185.61719 5646.21826 7661.81006 -1513.81580 -48.7434578 10672.0469 -7889.22070 0.600000024 0.639999986 0.409599990 -1465.07227 10672.0469
600600.000 51006.1797 198.868301 2176.92432 2427.46948 3175.37061 5602.84033 7222.19482 -1504.62512 -48.7434578 10663.1377 -7894.65771 0.600000024 0.639999986 0.409599990 -1455.88171 10663.1377
600800.000 51006.1797 199.548264 1254.05212 2435.76929 3162.10156 5597.87109 6530.72607 -1532.76074 -48.7434578 10663.3467 -7892.44629 0.600000024 0.639999986 0.409599990 -1484.01733 10663.3467
601000.000 51006.1797 200.532791 1914.49512 2447.78687 3236.86792 5684.65479 7108.79541 -1513.51245 -48.7434578 10664.7334 -7891.27295 0.600000024 0.639999986 0.409599990 -1464.76892 10664.7334
601200.000 51006.1797 199.130661 2087.23315 2430.67188 3145.59180 5576.26367 7128.89990 -1535.07690 -48.7434578 10660.7363 -7892.14453 0.600000024 0.639999986 0.409599990 -1486.33337 10660.7363
601400.000 51006.1797 200.894424 1785.60205 2452.20117 3161.17822 5613.37939 6941.64014 -1537.29199 -48.7434578 10654.2197 -7892.55566 0.600000024 0.639999986 0.409599990 -1488.54846 10654.2197
601600.000 51006.1797 201.423798 2210.82129 2458.66284 3221.54150 5680.20459 7324.77441 -1530.07361 -48.7434578 10670.0449 -7893.77637 0.600000024 0.639999986 0.409599990 -1481.33008 10670.0449
601800.000 51006.1797 200.716599 1823.57056 2450.03052 3101.93872 5551.96924 6908.47412 -1549.87976 -48.7434578 10663.2266 -7890.87500 0.600000024 0.639999986 0.409599990 -1501.13623 10663.2266
602000.000 51006.1797 203.104645 1789.19849 2479.17993 3116.50562 5595.68555 6926.62158 -1518.13501 -48.7434578 10654.7119 -7893.04736 0.600000024 0.639999986 0.409599990 -1469.39148 10654.7119
602200.000 51006.1797 201.483932 1749.43408 2459.39673 3206.42603 5665.82275 6967.17920 -1532.26416 -48.7434578 10669.1719 -7889.70898 0.600000024 0.639999986 0.409599990 -1483.52075 10669.1719
602400.000 51006.1797 197.312531 1525.70850 2408.47900 3123.11108 5531.58984 6666.52295 -1547.06494 -48.7434578 10672.5781 -7894.02881 0.600000024 0.639999986 0.409599990 -1498.32166 10672.5781
602600.000 51006.1797 201.223083 1253.27124 2456.21289 3150.12720 5606.34033 6538.61475 -1533.82385 -48.7434578 10656.5762 -7894.40088 0.600000024 0.639999986 0.409599990 -1485.08044 10656.5762
602800.000 51006.1797 201.900543 2078.41504 2464.48218 3139.29834 5603.78027 7149.85693 -1533.92603 -48.7434578 10658.5361 -7896.66357 0.600000024 0.639999986 0.409599990 -1485.18250 10658.5361
603000.000 51006.1797 195.496674 2526.89331 2386.31396 3131.45874 5517.77246 7397.45996 -1543.72998 -48.7434578 10659.7129 -7891.47754 0.600000024 0.639999986 0.409599990 -1494.98657 10659.7129
603200.000 51006.1797 198.107681 2698.19604 2418.18506 3186.84302 5605.02783 7612.14258 -1531.29407 -48.7434578 10652.3643 -7892.42480 0.600000024 0.639999986 0.409599990 -1482.55066 10652.3643
603400.000 51006.1797 196.394180 2125.53418 2397.26929 3179.74219 5577.01172 7158.13867 -1541.44336 -48.7434578 10664.3027 -7896.46924 0.600000024 0.639999986 0.409599990 -1492.69995 10664.3027
603600.000 51006.1797 197.960632 1715.48230 2416.38989 3154.95215 5571.34229 6847.44287 -1517.27625 -48.7434578 10656.1602 -7894.69189 0.600000024 0.639999986 0.409599990 -1468.53284 10656.1602
603800.000 51006.1797 201.109283 2116.69751 2454.82397 3186.74048 5641.56445 7216.11816 -1509.94885 -48.7434578 10658.1797 -7895.87793 0.600000024 0.639999986 0.409599990 -1461.20544 10658.1797
604000.000 51006.1797 199.204056 1943.05652 2431.56763 3118.74707 5550.31494 6995.70166 -1549.99036 -48.7434578 10650.5039 -7892.61768 0.600000024 0.639999986 0.409599990 -1501.24695 10650.5039
604200.000 51006.1797 198.377213 1823.98010 2421.47510 3135.52954 5557.00439 6913.81396 -1521.09937 -48.7434578 10650.5684 -7895.77881 0.600000024 0.639999986 0.409599990 -1472.35596 10650.5684
604400.000 51006.1797 199.585144 1433.46680 2436.21948 3173.48242 5609.70166 6676.01904 -1512.98804 -48.7434578 10646.2324 -7895.51270 0.600000024 0.639999986 0.409599990 -1464.24451 10646.2324
604600.000 51006.1797 200.061417 1959.31494 2442.03296 3122.62427 5564.65723 7022.13818 -1525.05066 -48.7434578 10651.5078 -7893.16406 0.600000024 0.639999986 0.409599990 -1476.30713 10651.5078
604800.000 51006.1797 205.420853 2597.89258 2507.45264 3114.47998 5621.93262 7554.43408 -1517.33154 -48.7434578 10651.4980 -7893.91113 0.600000024 0.639999986 0.409599990 -1468.58813 10651.4980
605000.000 51006.1797 200.471008 2771.91626 2447.03271 3155.48804 5602.52100 7664.47412 -1541.40564 -48.7434578 10659.3750 -7893.86963 0.600000024 0.639999986 0.409599990 -1492.66235 10659.3750
605200.000 51006.1797 197.593613 2229.09985 2411.91016 3147.56348 5559.47363 7217.64014 -1540.26855 -48.7434578 10657.7490 -7892.66553 0.600000024 0.639999986 0.409599990 -1491.52515 10657.7490
605400.000 51006.1797 203.877106 1404.98584 2488.60913 3137.80811 5626.41748 6671.54785 -1520.64001 -48.7434578 10657.1543 -7894.14648 0.600000024 0.639999986 0.409599990 -1471.89648 10657.1543
605600.000 51006.1797 206.616882 1211.06738 2522.05200 3146.52979 5668.58154 6569.46143 -1532.75232 -48.7434578 10651.7314 -7894.47412 0.600000024 0.639999986 0.409599990 -1484.00879 10651.7314
605800.000 51006.1797 199.530762 818.407410 2435.55566 3117.20190 5552.75781 6161.54883 -1554.53186 -48.7434578 10655.7236 -7894.90674 0.600000024 0.639999986 0.409599990 -1505.78845 10655.7236
606000.000 51006.1797 201.545395 1146.44153 2460.14722 3140.28589 5600.43311 6453.23975 -1538.61096 -48.7434578 10642.1543 -7897.95898 0.600000024 0.639999986 0.409599990 -1489.86755 10642.1543
606200.000 51006.1797 198.910904 1786.27917 2427.98950 3210.33789 5638.32764 6967.09180 -1522.82715 -48.7434578 10662.3467 -7893.15723 0.600000024 0.639999986 0.409599990 -1474.08374 10662.3467
606400.000 51006.1797 194.939224 2760.08569 2379.50952 3144.80542 5524.31494 7577.46777 -1524.94714 -48.7434578 10654.5439 -7897.57227 0.600000024 0.639999986 0.409599990 -1476.20361 10654.5439
606600.000 51006.1797 202.401749 3087.65527 2470.60010 3139.22388 5609.82422 7906.64697 -1533.06396 -48.7434578 10650.0820 -7894.26758 0.600000024 0.639999986 0.409599990 -1484.32056 10650.0820
