Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
900000.000 51006.1797 204.962814 304.051331 2501.86182 4910.09619 7411.95801 7638.13330 -2303.28516 -69.3071060 21262.9180 -15984.9551 0.899999976 0.910000026 0.828100026 -2233.97803 21262.9180
900200.000 51006.1797 200.366653 527.188721 2445.75903 4976.39355 7422.15283 7814.31396 -2300.11304 -69.3071060 21266.1602 -15986.9043 0.899999976 0.910000026 0.828100026 -2230.80591 21266.1602
900400.000 51006.1797 196.912369 790.389648 2403.59448 4934.47412 7338.06885 7926.01807 -2304.52222 -69.3071060 21278.1621 -15988.5391 0.899999976 0.910000026 0.828100026 -2235.21509 21278.1621
900600.000 51006.1797 200.918427 916.842529 2452.49414 4995.34082 7447.83496 8129.84912 -2299.86719 -69.3071060 21264.8105 -15986.1338 0.899999976 0.910000026 0.828100026 -2230.56006 21264.8105
900800.000 51006.1797 200.846664 424.207367 2451.61816 4979.41748 7431.03564 7746.59229 -2305.77100 -69.3071060 21261.5703 -15984.0078 0.899999976 0.910000026 0.828100026 -2236.46387 21261.5703
901000.000 51006.1797 198.872726 288.134277 2427.52344 4913.71191 7341.23535 7555.57080 -2317.65039 -69.3071060 21258.6113 -15990.5889 0.899999976 0.910000026 0.828100026 -2248.34351 21258.6113
901200.000 51006.1797 200.826935 498.164001 2451.37744 4966.78027 7418.15820 7788.72852 -2302.01025 -69.3071060 21260.9609 -15984.6719 0.899999976 0.910000026 0.828100026 -2232.70312 21260.9609
901400.000 51006.1797 199.483276 420.325714 2434.97607 4972.14844 7407.12451 7719.79346 -2300.44165 -69.3071060 21278.6367 -15984.8379 0.899999976 0.910000026 0.828100026 -2231.13452 21278.6367
901600.000 51006.1797 200.719254 472.543610 2450.06274 4933.47900 7383.54150 7735.05420 -2301.97949 -69.3071060 21283.3008 -15985.8418 0.899999976 0.910000026 0.828100026 -2232.67236 21283.3008
901800.000 51006.1797 197.851624 693.253540 2415.05933 4958.65967 7373.71924 7889.41162 -2309.61938 -69.3071060 21277.8984 -15984.5127 0.899999976 0.910000026 0.828100026 -2240.31226 21277.8984
902000.000 51006.1797 202.938263 552.754089 2477.14893 4959.01465 7436.16357 7847.34229 -2311.99878 -69.3071060 21276.1094 -15989.7480 0.899999976 0.910000026 0.828100026 -2242.69165 21276.1094
902200.000 51006.1797 195.308807 944.583862 2384.02075 4961.23633 7345.25732 8047.90723 -2298.52686 -69.3071060 21269.6211 -15986.1924 0.899999976 0.910000026 0.828100026 -2229.21973 21269.6211
902400.000 51006.1797 202.680756 628.964661 2474.00586 4909.56641 7383.57227 7851.44189 -2303.32910 -69.3071060 21251.9355 -15985.8936 0.899999976 0.910000026 0.828100026 -2234.02197 21251.9355
902600.000 51006.1797 202.724442 800.555664 2474.53906 4933.25537 7407.79492 8003.30615 -2316.11670 -69.3071060 21285.7520 -15982.1123 0.899999976 0.910000026 0.828100026 -2246.80957 21285.7520
902800.000 51006.1797 200.761734 1300.85193 2450.58154 4906.89941 7357.48096 8325.14941 -2314.25439 -69.3071060 21272.1602 -15988.1836 0.899999976 0.910000026 0.828100026 -2244.94751 21272.1602
903000.000 51006.1797 196.212372 1184.78406 2395.05005 4994.52002 7389.56982 8270.89844 -2310.17896 -69.3071060 21283.2363 -15985.1279 0.899999976 0.910000026 0.828100026 -2240.87183 21283.2363
903200.000 51006.1797 201.975143 435.816345 2465.39282 4976.10059 7441.49365 7765.68555 -2301.11694 -69.3071060 21283.8926 -15983.7021 0.899999976 0.910000026 0.828100026 -2231.80981 21283.8926
903400.000 51006.1797 200.121063 -70.4427414 2442.76099 4922.59619 7365.35742 7312.95703 -2326.07812 -69.3071060 21286.3379 -15983.9775 0.899999976 0.910000026 0.828100026 -2256.77100 21286.3379
903600.000 51006.1797 199.462814 460.305023 2434.72632 4952.19678 7386.92334 7729.33154 -2283.86206 -69.3071060 21282.4785 -15987.0127 0.899999976 0.910000026 0.828100026 -2214.55493 21282.4785
903800.000 51006.1797 205.860413 51.1634865 2512.81812 4954.98730 7467.80518 7505.86426 -2306.46265 -69.3071060 21259.0781 -15984.5146 0.899999976 0.910000026 0.828100026 -2237.15552 21259.0781
904000.000 51006.1797 196.724655 -455.174011 2401.30322 4976.00586 7377.30908 7038.71777 -2282.46558 -69.3071060 21256.0508 -15989.3818 0.899999976 0.910000026 0.828100026 -2213.15845 21256.0508
904200.000 51006.1797 198.710403 289.017273 2425.54199 4933.34521 7358.88721 7573.87939 -2303.29614 -69.3071060 21259.5391 -15989.4961 0.899999976 0.910000026 0.828100026 -2233.98901 21259.5391
904400.000 51006.1797 202.502213 2132.67407 2471.82666 4935.70264 7407.52930 8993.96777 -2288.89355 -69.3071060 21275.0684 -15989.1602 0.899999976 0.910000026 0.828100026 -2219.58643 21275.0684
904600.000 51006.1797 203.154022 1783.39392 2479.78271 4933.18896 7412.97217 8739.58984 -2310.76953 -69.3071060 21270.6484 -15993.6846 0.899999976 0.910000026 0.828100026 -2241.46240 21270.6484
904800.000 51006.1797 197.403473 914.662659 2409.58936 4920.10205 7329.69141 8010.08398 -2300.26270 -69.3071060 21270.6914 -15988.8896 0.899999976 0.910000026 0.828100026 -2230.95581 21270.6914
905000.000 51006.1797 201.483582 357.671021 2459.39258 4948.30664 7407.69922 7673.76123 -2301.00610 -69.3071060 21263.7637 -15986.4346 0.899999976 0.910000026 0.828100026 -2231.69897 21263.7637
905200.000 51006.1797 198.992523 784.472351 2428.98584 4874.13086 7303.11670 7886.66406 -2319.39453 -69.3071060 21264.7598 -15986.3574 0.899999976 0.910000026 0.828100026 -2250.08740 21264.7598
905400.000 51006.1797 199.319336 923.306580 2432.97510 4920.09375 7353.06885 8039.89160 -2324.80688 -69.3071060 21260.6055 -15989.4443 0.899999976 0.910000026 0.828100026 -2255.49976 21260.6055
905600.000 51006.1797 200.002304 1997.77051 2441.31152 4948.48242 7389.79395 8875.88086 -2279.32275 -69.3071060 21282.4043 -15986.7568 0.899999976 0.910000026 0.828100026 -2210.01562 21282.4043
905800.000 51006.1797 203.566467 1674.78711 2484.81738 5005.39600 7490.21289 8736.04199 -2285.53784 -69.3071060 21282.6738 -15986.7861 0.899999976 0.910000026 0.828100026 -2216.23071 21282.6738
906000.000 51006.1797 201.449478 998.820374 2458.97632 4956.23730 7415.21387 8158.20898 -2306.49121 -69.3071060 21276.3848 -15983.2275 0.899999976 0.910000026 0.828100026 -2237.18408 21276.3848
906200.000 51006.1797 200.157394 655.794678 2443.20483 4930.46729 7373.67188 7861.50000 -2308.52832 -69.3071060 21271.7637 -15985.5596 0.899999976 0.910000026 0.828100026 -2239.22119 21271.7637
906400.000 51006.1797 199.324600 141.691406 2433.03931 4944.83936 7377.87842 7483.27881 -2315.42139 -69.3071060 21270.6836 -15986.9365 0.899999976 0.910000026 0.828100026 -2246.11450 21270.6836
906600.000 51006.1797 202.404587 414.792480 2470.63501 4939.94922 7410.58398 7719.13721 -2309.91260 -69.3071060 21270.2656 -15984.1865 0.899999976 0.910000026 0.828100026 -2240.60547 21270.2656
906800.000 51006.1797 200.299667 557.907532 2444.94116 4879.56006 7324.50098 7739.51367 -2322.03198 -69.3071060 21276.8105 -15987.1729 0.899999976 0.910000026 0.828100026 -2252.72510 21276.8105
907000.000 51006.1797 201.168274 773.491150 2455.54395 4946.30908 7401.85303 7977.23193 -2303.87988 -69.3071060 21266.1543 -15987.5508 0.899999976 0.910000026 0.828100026 -2234.57300 21266.1543
907200.000 51006.1797 199.380737 1145.17310 2433.72461 4943.63281 7377.35742 8229.22070 -2301.76929 -69.3071060 21266.2734 -15988.4580 0.899999976 0.910000026 0.828100026 -2232.46216 21266.2734
907400.000 51006.1797 196.308273 803.678223 2396.22070 4976.41455 7372.63525 7970.46973 -2305.69409 -69.3071060 21289.2988 -15983.4971 0.899999976 0.910000026 0.828100026 -2236.38721 21289.2988
907600.000 51006.1797 202.970459 833.670532 2477.54199 4903.75000 7381.29199 8001.43701 -2310.39380 -69.3071060 21268.6133 -15986.9092 0.899999976 0.910000026 0.828100026 -2241.08667 21268.6133
907800.000 51006.1797 197.710052 193.702545 2413.33130 4902.17090 7315.50244 7459.59229 -2304.38086 -69.3071060 21270.0430 -15988.5859 0.899999976 0.910000026 0.828100026 -2235.07349 21270.0430
908000.000 51006.1797 198.086975 -5.77669382 2417.93237 4946.99316 7364.92529 7360.62842 -2301.36646 -69.3071060 21273.1172 -15985.3750 0.899999976 0.910000026 0.828100026 -2232.05933 21273.1172
908200.000 51006.1797 203.444244 461.036682 2483.32544 4921.84766 7405.17285 7748.12549 -2322.72314 -69.3071060 21286.4785 -15984.3281 0.899999976 0.910000026 0.828100026 -2253.41602 21286.4785
908400.000 51006.1797 199.447098 874.719727 2434.53442 4888.79883 7323.33301 7974.01318 -2304.30981 -69.3071060 21265.9395 -15989.4004 0.899999976 0.910000026 0.828100026 -2235.00269 21265.9395
908600.000 51006.1797 198.253403 577.617432 2419.96387 4941.68604 7361.64990 7791.32373 -2301.87769 -69.3071060 21265.6543 -15986.2676 0.899999976 0.910000026 0.828100026 -2232.57080 21265.6543
