Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
150000.000 51006.1797 199.084854 3265.04639 2430.11279 1972.43945 4402.55225 6831.33154 -389.766602 -17.8979874 1471.48474 -1054.60974 0.150000006 0.234999999 5.52249998E-02 -371.868622 1471.48474
150200.000 51006.1797 202.320786 3903.82031 2469.61206 1937.03577 4406.64746 7310.59326 -387.730560 -17.8979874 1470.04590 -1054.99646 0.150000006 0.234999999 5.52249998E-02 -369.832550 1470.04590
150400.000 51006.1797 198.474228 3245.44238 2422.65918 1931.90576 4354.56494 6768.76123 -383.740570 -17.8979874 1471.91956 -1054.85767 0.150000006 0.234999999 5.52249998E-02 -365.842590 1471.91956
150600.000 51006.1797 201.109085 3196.60449 2454.82129 1925.28345 4380.10498 6757.97217 -397.003815 -17.8979874 1471.54944 -1055.04077 0.150000006 0.234999999 5.52249998E-02 -379.105804 1471.54944
150800.000 51006.1797 201.746536 3571.77734 2462.60229 1940.71216 4403.31445 7060.26270 -385.326355 -17.8979874 1471.75037 -1055.10181 0.150000006 0.234999999 5.52249998E-02 -367.428345 1471.75037
151000.000 51006.1797 198.596451 3617.99658 2424.15112 1908.30688 4332.45801 7023.78711 -401.251740 -17.8979874 1472.13147 -1055.01660 0.150000006 0.234999999 5.52249998E-02 -383.353729 1472.13147
151200.000 51006.1797 202.563248 3736.58008 2472.57153 1902.41626 4374.98779 7154.52832 -396.839722 -17.8979874 1471.60327 -1054.56580 0.150000006 0.234999999 5.52249998E-02 -378.941742 1471.60327
151400.000 51006.1797 200.394363 3678.83862 2446.09717 1926.03064 4372.12793 7108.71582 -379.504547 -17.8979874 1472.45215 -1054.69226 0.150000006 0.234999999 5.52249998E-02 -361.606567 1472.45215
151600.000 51006.1797 199.805466 2858.27246 2438.90894 1977.42969 4416.33838 6542.52979 -380.171448 -17.8979874 1473.72974 -1054.79712 0.150000006 0.234999999 5.52249998E-02 -362.273438 1473.72974
151800.000 51006.1797 198.478180 3278.22290 2422.70752 1945.27161 4367.97900 6806.56006 -394.667358 -17.8979874 1475.08606 -1055.53955 0.150000006 0.234999999 5.52249998E-02 -376.769379 1475.08606
