Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul c_lj c_coul
350000.000 51006.1797 199.958603 1266.84460 2440.77808 2272.35425 4713.13232 5655.50342 -885.119934 -31.6070862 4546.00732 -3305.44336 0.349999994 0.414999992 0.172224998 -853.512878 4546.00732
350200.000 51006.1797 197.655273 1864.49060 2412.66260 2225.30469 4637.96729 6024.91113 -880.593994 -31.6070862 4532.03223 -3305.94849 0.349999994 0.414999992 0.172224998 -848.986877 4532.03223
350400.000 51006.1797 201.522827 2729.66528 2459.87158 2229.99512 4689.86670 6720.39062 -892.862000 -31.6070862 4530.61084 -3306.32446 0.349999994 0.414999992 0.172224998 -861.254944 4530.61084
350600.000 51006.1797 203.897339 3232.85522 2488.85596 2220.70142 4709.55762 7114.39062 -881.465210 -31.6070862 4539.61816 -3309.93359 0.349999994 0.414999992 0.172224998 -849.858154 4539.61816
350800.000 51006.1797 196.211761 3073.26929 2395.04248 2207.07031 4602.11279 6888.23438 -895.356812 -31.6070862 4542.66699 -3308.06738 0.349999994 0.414999992 0.172224998 -863.749695 4542.66699
351000.000 51006.1797 198.752136 3595.58838 2426.05151 2259.36499 4685.41650 7360.07666 -864.498108 -31.6070862 4534.54004 -3307.65796 0.349999994 0.414999992 0.172224998 -832.891052 4534.54004
351200.000 51006.1797 197.452423 3630.69678 2410.18652 2283.94727 4694.13379 7394.91016 -890.841309 -31.6070862 4542.21387 -3305.56030 0.349999994 0.414999992 0.172224998 -859.234253 4542.21387
351400.000 51006.1797 195.076035 2832.84424 2381.17944 2223.65918 4604.83887 6712.11426 -900.553040 -31.6070862 4546.74805 -3305.69409 0.349999994 0.414999992 0.172224998 -868.945923 4546.74805
351600.000 51006.1797 197.316345 2102.62622 2408.52563 2236.40601 4644.93164 6209.01807 -884.236755 -31.6070862 4544.76904 -3305.44897 0.349999994 0.414999992 0.172224998 -852.629639 4544.76904
351800.000 51006.1797 202.437607 2600.97729 2471.03784 2243.88159 4714.91943 6649.71533 -879.468628 -31.6070862 4534.67480 -3306.23169 0.349999994 0.414999992 0.172224998 -847.861511 4534.67480
352000.000 51006.1797 200.133194 2654.06860 2442.90942 2249.87061 4692.78027 6667.06982 -873.779480 -31.6070862 4537.27393 -3306.81445 0.349999994 0.414999992 0.172224998 -842.172363 4537.27393
352200.000 51006.1797 196.868546 1746.33337 2403.05957 2230.13135 4633.19092 5932.24072 -907.921631 -31.6070862 4536.77979 -3305.73779 0.349999994 0.414999992 0.172224998 -876.314575 4536.77979
352400.000 51006.1797 203.970764 2268.51147 2489.75244 2263.71460 4753.46680 6440.95068 -872.785461 -31.6070862 4540.93994 -3304.84033 0.349999994 0.414999992 0.172224998 -841.178406 4540.93994
352600.000 51006.1797 202.610306 2888.97900 2473.14600 2221.61475 4694.76074 6843.79346 -877.830566 -31.6070862 4537.47852 -3307.20850 0.349999994 0.414999992 0.172224998 -846.223450 4537.47852
352800.000 51006.1797 198.340942 3435.27246 2421.03223 2210.56006 4631.59229 7186.99805 -890.141724 -31.6070862 4536.97705 -3308.73730 0.349999994 0.414999992 0.172224998 -858.534668 4536.97705
353000.000 51006.1797 204.464615 3452.74243 2495.78052 2250.06201 4745.84277 7314.24365 -893.534668 -31.6070862 4529.42822 -3310.21191 0.349999994 0.414999992 0.172224998 -861.927612 4529.42822
353200.000 51006.1797 199.297791 2435.13599 2432.71191 2210.62329 4643.33496 6454.76660 -908.754333 -31.6070862 4534.61279 -3310.26465 0.349999994 0.414999992 0.172224998 -877.147278 4534.61279
353400.000 51006.1797 197.545715 2734.79810 2411.32544 2272.77832 4684.10400 6718.44580 -874.584778 -31.6070862 4533.30176 -3309.51074 0.349999994 0.414999992 0.172224998 -842.977722 4533.30176
353600.000 51006.1797 197.668137 2724.86670 2412.81958 2291.37402 4704.19336 6731.14795 -897.223206 -31.6070862 4540.48828 -3308.20850 0.349999994 0.414999992 0.172224998 -865.616089 4540.48828
353800.000 51006.1797 196.651657 2586.01270 2400.41211 2241.43994 4641.85205 6565.51660 -893.994263 -31.6070862 4543.27881 -3308.74316 0.349999994 0.414999992 0.172224998 -862.387207 4543.27881
354000.000 51006.1797 200.293762 3095.89600 2444.86914 2263.86304 4708.73242 7011.68506 -872.599731 -31.6070862 4533.16260 -3310.06470 0.349999994 0.414999992 0.172224998 -840.992676 4533.16260
354200.000 51006.1797 201.075333 2992.31030 2454.40918 2270.50684 4724.91602 6950.81445 -872.406189 -31.6070862 4534.70508 -3308.53027 0.349999994 0.414999992 0.172224998 -840.799133 4534.70508
354400.000 51006.1797 196.655563 2399.34546 2400.45996 2245.83813 4646.29834 6431.10596 -894.496582 -31.6070862 4531.00244 -3307.22314 0.349999994 0.414999992 0.172224998 -862.889465 4531.00244
354600.000 51006.1797 201.157135 2252.22021 2455.40796 2240.12646 4695.53418 6370.89941 -871.682861 -31.6070862 4531.20752 -3305.91431 0.349999994 0.414999992 0.172224998 -840.075806 4531.20752
354800.000 51006.1797 199.988434 3032.63672 2441.14233 2254.63135 4695.77344 6951.66943 -866.377747 -31.6070862 4532.85840 -3308.67578 0.349999994 0.414999992 0.172224998 -834.770691 4532.85840
355000.000 51006.1797 196.586121 3455.60840 2399.61206 2197.84668 4597.45850 7167.99170 -893.364258 -31.6070862 4531.43994 -3309.73926 0.349999994 0.414999992 0.172224998 -861.757202 4531.43994
355200.000 51006.1797 199.973557 2851.54150 2440.96069 2254.49097 4695.45166 6816.63574 -873.494629 -31.6070862 4536.44824 -3309.02759 0.349999994 0.414999992 0.172224998 -841.887512 4536.44824
355400.000 51006.1797 200.043610 2853.77954 2441.81567 2240.31860 4682.13428 6804.98340 -880.873657 -31.6070862 4540.00000 -3308.82251 0.349999994 0.414999992 0.172224998 -849.266541 4540.00000
355600.000 51006.1797 198.440857 3530.21948 2422.25171 2204.04785 4626.29980 7252.33398 -903.857300 -31.6070862 4541.80078 -3306.69165 0.349999994 0.414999992 0.172224998 -872.250183 4541.80078
355800.000 51006.1797 205.094559 3309.28247 2503.46973 2222.26221 4725.73193 7187.41699 -878.681091 -31.6070862 4540.80322 -3306.43140 0.349999994 0.414999992 0.172224998 -847.074036 4540.80322
356000.000 51006.1797 195.851318 2423.04248 2390.64282 2275.74438 4666.38721 6468.82275 -868.041016 -31.6070862 4530.87695 -3306.85010 0.349999994 0.414999992 0.172224998 -836.433960 4530.87695
356200.000 51006.1797 195.221451 2471.16821 2382.95435 2186.79663 4569.75098 6407.98584 -881.488647 -31.6070862 4537.31250 -3308.21484 0.349999994 0.414999992 0.172224998 -849.881531 4537.31250
356400.000 51006.1797 200.335129 3121.11646 2445.37427 2232.99438 4678.36865 7000.08203 -886.368164 -31.6070862 4542.83887 -3307.53735 0.349999994 0.414999992 0.172224998 -854.761108 4542.83887
356600.000 51006.1797 199.848267 3084.10156 2439.43140 2241.07471 4680.50586 6974.68555 -875.800903 -31.6070862 4533.20850 -3309.47217 0.349999994 0.414999992 0.172224998 -844.193848 4533.20850
356800.000 51006.1797 200.464706 3158.56592 2446.95581 2181.82764 4628.78369 6978.35498 -871.583191 -31.6070862 4537.59570 -3306.60181 0.349999994 0.414999992 0.172224998 -839.976135 4537.59570
357000.000 51006.1797 202.798645 3025.28052 2475.44482 2262.56860 4738.01318 6988.43701 -880.946472 -31.6070862 4534.37256 -3303.72437 0.349999994 0.414999992 0.172224998 -849.339417 4534.37256
357200.000 51006.1797 196.046997 3306.45703 2393.03149 2259.07349 4652.10498 7111.68848 -890.401550 -31.6070862 4540.35938 -3305.26929 0.349999994 0.414999992 0.172224998 -858.794495 4540.35938
357400.000 51006.1797 196.925186 2622.19800 2403.75098 2267.99023 4671.74121 6622.32324 -874.098206 -31.6070862 4538.16748 -3305.01831 0.349999994 0.414999992 0.172224998 -842.491150 4538.16748
357600.000 51006.1797 202.795334 1327.15173 2475.40454 2270.87134 4746.27588 5733.50781 -881.824341 -31.6070862 4540.07910 -3305.97754 0.349999994 0.414999992 0.172224998 -850.217285 4540.07910
