Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1300200.00 47361.8398 4755.97510 2444.29663 1964.41455 7693.77637 1894.12292 -7.25749254 -8.20220375 268.923645 -191.374466
1300400.00 47361.8398 5583.19971 2497.40283 1988.40979 8342.26172 1911.17358 0.541586399 -8.20220375 268.258942 -191.564346
1300600.00 47361.8398 5287.84473 2464.71802 1990.16797 8107.32666 1911.11670 2.06781840 -8.20220375 268.555115 -191.571686
1300800.00 47361.8398 3646.83252 2419.00317 1987.33447 6925.29150 1908.29785 1.70996416 -8.20220375 268.722748 -191.395966
1301000.00 47361.8398 3252.44165 2455.76318 2018.98621 6721.28857 1939.96973 0.905414164 -8.20220375 269.305237 -191.194153
1301200.00 47361.8398 3797.29272 2446.70483 2015.71045 7085.29590 1927.27478 10.6814203 -8.20220375 268.999451 -191.245087
1301400.00 47361.8398 2986.89380 2432.67847 1961.05737 6456.85498 1876.27051 7.09145784 -8.20220375 268.808350 -191.112839
1301600.00 47361.8398 2752.76831 2447.64307 2003.55664 6352.60254 1923.80151 1.82072020 -8.20220375 268.985474 -191.051102
1301800.00 47361.8398 3749.45142 2418.93921 2028.54773 7037.32227 1925.45642 24.9354191 -8.20220375 269.153778 -190.997894
1302000.00 47361.8398 4233.19336 2451.72192 1991.10120 7366.79102 1902.54053 9.84329891 -8.20220375 269.539917 -190.822433
1302200.00 47361.8398 3465.25806 2383.98584 1979.35083 6756.87305 1890.74707 10.7797909 -8.20220375 268.874146 -191.050247
1302400.00 47361.8398 3657.50366 2438.83984 2027.44849 6992.61328 1943.88721 5.49007702 -8.20220375 269.201935 -191.130753
1302600.00 47361.8398 4996.20605 2401.78052 2021.38770 7874.16699 1930.71106 13.3576689 -8.20220375 268.820404 -191.501404
1302800.00 47361.8398 4330.82324 2429.37671 1992.27271 7413.05225 1917.17029 -2.26288199 -8.20220375 268.856476 -191.491180
1303000.00 47361.8398 3971.02148 2478.80908 2009.27527 7230.96387 1937.90552 -5.95817137 -8.20220375 268.774597 -191.446625
1303200.00 47361.8398 4935.02051 2455.96680 1931.57324 7796.27686 1869.00696 -15.9480810 -8.20220375 269.907135 -191.392761
1303400.00 47361.8398 4933.68066 2465.64160 1979.43909 7852.89160 1882.92773 18.4307194 -8.20220375 269.591644 -191.510925
1303600.00 47361.8398 3930.40527 2453.42651 2005.18420 7173.43506 1917.64526 9.75436878 -8.20220375 269.335571 -191.550995
1303800.00 47361.8398 3661.81519 2454.31030 1978.16284 6961.77637 1898.63489 1.89627755 -8.20220375 269.003113 -191.371384
1304000.00 47361.8398 4548.49756 2396.04248 2023.48840 7561.28662 1923.58374 21.8448677 -8.20220375 269.279968 -191.220078
1304200.00 47361.8398 3694.64380 2519.55151 1994.78711 7066.31738 1902.51953 14.0570936 -8.20220375 269.382446 -191.171951
1304400.00 47361.8398 2275.05615 2420.62915 2031.66785 6023.73242 1945.64526 7.65472794 -8.20220375 269.576263 -191.208481
1304600.00 47361.8398 3274.82886 2417.95923 1988.62085 6668.58252 1905.62976 4.08197737 -8.20220375 270.023895 -191.114746
1304800.00 47361.8398 4181.44189 2458.75488 2004.93115 7351.90771 1929.51941 -3.66352987 -8.20220375 270.032623 -190.957260
1305000.00 47361.8398 3534.00000 2492.53003 1957.96423 6891.51221 1877.64050 1.90842831 -8.20220375 269.293427 -190.878159
1305200.00 47361.8398 2403.63135 2462.32397 1941.75793 6064.32764 1864.96777 -1.93503785 -8.20220375 269.452179 -190.726974
1305400.00 47361.8398 3524.89038 2443.96411 2059.67334 6938.36328 1968.16418 12.3751459 -8.20220375 269.993835 -190.859863
1305600.00 47361.8398 3043.66602 2514.07690 1975.24292 6591.65234 1903.09705 -5.73993587 -8.20220375 268.994781 -191.109024
1305800.00 47361.8398 1460.31299 2421.11523 2002.92285 5432.71143 1917.07715 7.25077724 -8.20220375 269.476440 -190.881546
1306000.00 47361.8398 2446.17871 2458.70459 2024.87573 6173.21436 1929.85364 16.3297176 -8.20220375 269.550446 -190.858109
1306200.00 47361.8398 3760.42896 2477.89014 2001.81201 7077.12012 1916.12964 6.97464228 -8.20220375 269.485504 -190.777725
1306400.00 47361.8398 3484.18726 2431.97461 2007.17261 6845.75830 1917.22290 10.9709463 -8.20220375 269.588287 -190.609589
1306600.00 47361.8398 2546.67627 2455.83081 2014.02173 6228.90283 1938.08911 -2.75004268 -8.20220375 269.424530 -190.741837
1306800.00 47361.8398 3976.16431 2507.26172 1986.46289 7240.15625 1905.31506 1.45381784 -8.20220375 270.490723 -190.796722
1307000.00 47361.8398 3753.74731 2417.90771 1971.24915 6981.95996 1896.78516 -5.00414181 -8.20220375 270.279602 -190.811417
1307200.00 47361.8398 2619.02759 2433.86963 2004.06226 6246.95703 1928.03625 -2.91048717 -8.20220375 269.711548 -190.774979
