Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1150200.00 50540.8242 2932.60327 2464.87061 1856.64746 6483.09912 1908.04175 -129.113205 -7.68629122 268.090363 -190.371445
1150400.00 50540.8242 2167.53662 2427.98560 1875.64795 5901.29443 1916.73413 -119.557793 -7.68629122 268.657684 -190.185928
1150600.00 50540.8242 2681.67578 2519.30786 1900.48755 6396.42090 1946.08459 -123.520432 -7.68629122 268.189423 -190.266068
1150800.00 50540.8242 1860.80078 2450.60181 1877.28564 5699.45801 1931.23511 -132.221924 -7.68629122 268.667419 -190.394943
1151000.00 50540.8242 697.082031 2435.14673 1843.05090 4792.00732 1894.53564 -129.709717 -7.68629122 268.701233 -190.476379
1151200.00 50540.8242 683.582764 2481.29858 1892.82886 4877.98682 1938.67200 -123.733978 -7.68629122 268.519012 -190.628265
1151400.00 50540.8242 1437.96497 2428.34106 1908.85083 5397.09570 1950.07104 -119.105927 -7.68629122 268.581146 -190.695496
1151600.00 50540.8242 1464.82886 2433.33643 1875.98303 5389.02441 1928.19763 -129.792023 -7.68629122 268.314941 -190.737442
1151800.00 50540.8242 1552.80237 2397.47632 1848.47717 5390.50244 1896.03516 -125.246132 -7.68629122 268.350098 -190.661972
1152000.00 50540.8242 2335.79565 2488.63184 1866.33606 6076.65039 1909.67688 -121.079681 -7.68629122 268.287445 -190.548660
1152200.00 50540.8242 2520.42627 2448.02759 1861.55347 6167.35205 1911.58875 -128.003326 -7.68629122 268.646210 -190.678116
1152400.00 50540.8242 2753.60962 2393.79443 1884.61499 6308.05664 1935.37524 -129.051758 -7.68629122 268.940918 -190.649368
1152600.00 50540.8242 2341.17700 2449.77295 1877.37537 6052.79736 1931.60242 -131.761230 -7.68629122 268.224640 -190.690323
1152800.00 50540.8242 2604.82300 2442.06787 1847.52527 6209.57178 1903.05298 -132.885223 -7.68629122 268.094208 -190.736603
1153000.00 50540.8242 2623.98657 2438.95850 1847.73352 6220.79590 1895.43091 -124.967079 -7.68629122 268.140839 -190.871140
1153200.00 50540.8242 1941.04102 2456.77075 1884.91675 5772.40186 1924.79504 -117.219841 -7.68629122 268.350525 -191.008896
1153400.00 50540.8242 1784.75696 2388.26978 1853.41479 5557.20410 1908.17700 -132.080643 -7.68629122 268.214050 -190.895584
1153600.00 50540.8242 1835.39233 2421.93359 1869.80481 5644.58057 1930.36829 -137.907394 -7.68629122 268.201752 -190.857895
1153800.00 50540.8242 2138.24951 2456.80347 1901.63196 5934.50928 1957.54443 -133.903702 -7.68629122 268.710815 -190.719559
1154000.00 50540.8242 1777.82361 2417.87622 1829.64282 5557.92822 1885.71106 -134.116913 -7.68629122 268.721680 -190.673050
1154200.00 50540.8242 1382.19275 2432.11768 1871.04614 5321.95898 1916.98254 -123.968559 -7.68629122 268.634735 -190.602554
1154400.00 50540.8242 1440.03442 2478.79541 1857.69043 5397.91504 1909.00806 -129.512543 -7.68629122 268.591309 -190.396500
1154600.00 50540.8242 1498.15735 2403.76685 1843.96460 5352.00244 1884.11707 -118.489014 -7.68629122 268.739227 -190.402740
