Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1150200.00 47139.9844 4123.48584 2464.87061 1971.08545 7270.80420 1908.04175 -14.5766191 -8.24080658 268.933594 -191.313309
1150400.00 47139.9844 3331.77490 2427.98560 1994.70862 6713.25049 1916.73413 -0.478271812 -8.24080658 269.578400 -191.125626
1150600.00 47139.9844 3874.17188 2519.30786 2018.09119 7200.84668 1946.08459 -5.83768940 -8.24080658 269.052490 -191.208221
1150800.00 47139.9844 2960.14722 2450.60181 1989.23547 6474.90381 1931.23511 -20.2376556 -8.24080658 269.588715 -191.350739
1151000.00 47139.9844 1730.69092 2435.14673 1957.81128 5582.78809 1894.53564 -14.8649626 -8.24080658 269.583374 -191.442841
1151200.00 47139.9844 1722.78406 2481.29858 2008.75000 5674.44238 1938.67200 -7.73272991 -8.24080658 269.410706 -191.600052
1151400.00 47139.9844 2550.05640 2428.34106 2027.86963 6209.34473 1950.07104 3.45119536E-02 -8.24080658 269.430786 -191.666794
1151600.00 47139.9844 2554.60986 2433.33643 1991.07947 6180.68018 1928.19763 -14.5757599 -8.24080658 269.166565 -191.708893
1151800.00 47139.9844 2657.77881 2397.47632 1964.87537 6189.54346 1896.03516 -8.78688335 -8.24080658 269.256195 -191.629074
1152000.00 47139.9844 3516.77979 2488.63184 1986.11768 6892.49463 1909.67688 -1.20822692 -8.24080658 269.158936 -191.509827
1152200.00 47139.9844 3678.75464 2448.02759 1975.32544 6952.45410 1911.58875 -14.1361723 -8.24080658 269.520264 -191.647247
1152400.00 47139.9844 3905.10303 2393.79443 1994.94409 7073.45117 1935.37524 -18.6626701 -8.24080658 269.851868 -191.620239
1152600.00 47139.9844 3470.83350 2449.77295 1988.77136 6824.70166 1931.60242 -20.2453403 -8.24080658 269.071960 -191.657562
1152800.00 47139.9844 3747.42651 2442.06787 1957.93726 6976.31689 1903.05298 -22.3427544 -8.24080658 268.936371 -191.709274
1153000.00 47139.9844 3806.34180 2438.95850 1964.08728 7019.86133 1895.43091 -8.44526482 -8.24080658 268.953369 -191.851685
1153200.00 47139.9844 3085.65186 2456.77075 2003.27661 6581.39697 1924.79504 1.28531182 -8.24080658 269.188904 -191.992661
1153400.00 47139.9844 2863.90845 2388.26978 1963.02332 6320.19629 1908.17700 -22.3168106 -8.24080658 269.038055 -191.874924
1153600.00 47139.9844 2894.03760 2421.93359 1975.64319 6387.19385 1930.36829 -31.9258595 -8.24080658 269.038361 -191.837616
1153800.00 47139.9844 3243.24878 2456.80347 2011.54956 6698.04883 1957.54443 -23.8891239 -8.24080658 269.589661 -191.695374
1154000.00 47139.9844 2864.57861 2417.87622 1940.57678 6327.81738 1885.71106 -23.0774937 -8.24080658 269.593231 -191.650055
1154200.00 47139.9844 2458.75513 2432.11768 1985.23462 6107.71777 1916.98254 -9.68796635 -8.24080658 269.517578 -191.577652
1154400.00 47139.9844 2507.09937 2478.79541 1969.63635 6172.03320 1909.00806 -17.4757614 -8.24080658 269.463593 -191.359543
1154600.00 47139.9844 2627.60449 2403.76685 1965.15247 6175.36670 1884.11707 2.79047847 -8.24080658 269.613739 -191.368866
1154800.00 47139.9844 2135.17969 2402.69238 2010.61169 5881.21533 1939.38135 -6.93537760 -8.24080658 269.516144 -191.350418
1155000.00 47139.9844 3155.78760 2408.48120 2028.86536 6606.91357 1950.74280 8.74393657E-02 -8.24080658 269.358582 -191.323395
1155200.00 47139.9844 3453.25415 2408.69824 1964.12024 6746.89014 1904.93066 -18.9346943 -8.24080658 269.371490 -191.247192
1155400.00 47139.9844 3218.05713 2407.86450 1995.02869 6615.27002 1942.14294 -26.0902939 -8.24080658 270.068420 -191.092392
1155600.00 47139.9844 3368.94116 2467.78442 1992.16895 6776.06104 1920.43091 -7.47960138 -8.24080658 269.948822 -190.731079
1155800.00 47139.9844 4112.59961 2379.15234 1996.64966 7203.16602 1918.07410 -0.336630315 -8.24080658 269.725677 -190.813507
1156000.00 47139.9844 4871.92725 2431.74731 1994.34058 7775.48096 1922.32202 -7.44547844 -8.24080658 270.437622 -190.973557
1156200.00 47139.9844 4474.71094 2412.01221 2027.69189 7516.01562 1952.34839 -3.92806339 -8.24080658 270.231781 -190.960281
1156400.00 47139.9844 3531.32495 2441.53882 1955.85913 6825.14258 1886.37891 -9.46503258 -8.24080658 270.105042 -191.159729
1156600.00 47139.9844 3854.59326 2453.73804 2044.31323 7148.03906 1978.60632 -12.9250565 -8.24080658 269.889954 -191.258026
1156800.00 47139.9844 4245.21973 2467.53809 1950.72083 7336.79785 1885.81335 -13.9308844 -8.24080658 270.045471 -191.207199
1157000.00 47139.9844 3229.50952 2469.87622 1998.73328 6688.85938 1939.10095 -19.3811913 -8.24080658 270.053955 -191.040466
1157200.00 47139.9844 3220.37549 2483.87109 1992.17749 6690.01904 1921.20288 -8.13872814 -8.24080658 270.255402 -191.142136
1157400.00 47139.9844 3161.38477 2428.07275 1990.95215 6592.43994 1918.32849 -6.35021114 -8.24080658 270.192657 -191.218857
1157600.00 47139.9844 3893.77295 2490.40942 1950.08093 7117.41357 1893.13086 -21.5084915 -8.24080658 269.718170 -191.259674
1157800.00 47139.9844 3832.03418 2472.60400 2016.94910 7124.03174 1955.35925 -17.2468243 -8.24080658 270.182892 -191.346252
1158000.00 47139.9844 3327.40674 2449.98511 1926.10596 6663.64404 1848.36475 -1.17422438 -8.24080658 270.255188 -191.339783
1158200.00 47139.9844 3253.16870 2480.50195 1981.53210 6698.54980 1909.25867 -6.12143230 -8.24080658 269.722717 -191.327881
1158400.00 47139.9844 3298.99292 2388.37231 1993.00403 6649.39502 1917.06946 -2.23794675 -8.24080658 269.606384 -191.433899
1158600.00 47139.9844 2921.95166 2403.96826 1979.21118 6391.98730 1904.52075 -3.40196419 -8.24080658 269.584717 -191.492325
1158800.00 47139.9844 3826.54907 2493.22241 1952.68274 7076.61279 1889.61914 -15.0267248 -8.24080658 269.692078 -191.601746
1159000.00 47139.9844 4176.34912 2402.18262 2003.85010 7277.22412 1932.72180 -7.12664557 -8.24080658 269.933990 -191.678986
1159200.00 47139.9844 4448.62744 2454.43799 1930.65479 7443.47217 1871.26672 -18.8064060 -8.24080658 269.835022 -191.640518
1159400.00 47139.9844 4493.28320 2479.85718 1990.78223 7559.71924 1913.93640 -1.28708982 -8.24080658 269.667023 -191.534134
1159600.00 47139.9844 3926.60645 2403.48779 1986.50134 7089.48535 1910.38025 -2.26451731 -8.24080658 270.027557 -191.641983
1159800.00 47139.9844 3840.62646 2465.13354 1999.92761 7105.44678 1925.49353 -3.61694765 -8.24080658 269.665741 -191.614746
1160000.00 47139.9844 3594.32056 2483.53760 1952.21667 6906.80762 1889.10181 -14.9639330 -8.24080658 269.659485 -191.580627
1160200.00 47139.9844 3819.37891 2462.95288 1927.20471 7015.93604 1874.35449 -25.5494957 -8.24080658 269.714264 -191.314621
1160400.00 47139.9844 3166.31421 2449.57593 1989.74390 6616.12354 1926.61731 -15.1632242 -8.24080658 269.549072 -191.259171
1160600.00 47139.9844 3032.05273 2493.99341 1986.20642 6564.70068 1922.35156 -14.0205727 -8.24080658 269.384369 -191.508942
1160800.00 47139.9844 2948.76343 2446.42725 1976.74963 6450.41748 1909.21655 -9.31812763 -8.24080658 268.542053 -191.690857
1161000.00 47139.9844 2399.05298 2468.38232 2007.74561 6125.44873 1936.39832 -5.72879219 -8.24080658 269.001434 -191.925308
1161200.00 47139.9844 2849.22412 2512.27808 2024.05627 6495.14258 1957.62158 -10.7221308 -8.24080658 268.932953 -191.776062
1161400.00 47139.9844 3385.82373 2424.74561 1987.53235 6739.99219 1921.70398 -11.7491598 -8.24080658 269.208710 -191.631165
1161600.00 47139.9844 4261.26758 2443.42017 2028.94385 7401.93555 1963.34839 -12.8494549 -8.24080658 269.813904 -191.368973
1161800.00 47139.9844 3970.80811 2449.47266 1988.44055 7167.79736 1927.61194 -18.0648346 -8.24080658 270.158173 -191.264664
1162000.00 47139.9844 3480.85498 2406.71973 1973.17639 6772.94336 1906.88416 -13.0280838 -8.24080658 270.537903 -191.217606
1162200.00 47139.9844 3493.68823 2408.50024 2054.91309 6865.28320 1986.15820 -9.73249340 -8.24080658 269.855347 -191.367996
1162400.00 47139.9844 4000.84741 2383.10352 1988.19116 7121.83057 1911.94897 -2.29848886 -8.24080658 269.974152 -191.433426
1162600.00 47139.9844 2949.58838 2408.92139 1987.13013 6423.85889 1915.45898 -6.58732843 -8.24080658 269.610718 -191.352280
1162800.00 47139.9844 2706.34009 2501.89771 1941.29114 6303.76611 1875.28320 -11.6321888 -8.24080658 269.149536 -191.509399
1163000.00 47139.9844 2941.93188 2411.70679 1995.40955 6429.66016 1916.93433 1.02157450 -8.24080658 269.208374 -191.754745
1163200.00 47139.9844 3537.38184 2469.90723 1997.33801 6899.15381 1930.31726 -10.6674747 -8.24080658 269.364014 -191.675873
1163400.00 47139.9844 2855.89380 2439.12476 1983.43445 6385.95312 1910.60254 -5.56748581 -8.24080658 269.755707 -191.356262
1163600.00 47139.9844 2922.58960 2443.51172 1964.11731 6416.87549 1890.88220 -5.35874939 -8.24080658 269.835083 -191.241165
1163800.00 47139.9844 2807.20825 2420.91895 2022.26257 6373.10449 1960.38989 -16.7132187 -8.24080658 269.700897 -191.114960
1164000.00 47139.9844 3341.01074 2417.00708 2009.45874 6723.37158 1924.82361 5.90933371 -8.24080658 269.828522 -191.102631
1164200.00 47139.9844 2988.01440 2467.47095 2046.62561 6568.32129 1980.73792 -13.3962469 -8.24080658 270.267639 -190.983658
1164400.00 47139.9844 3431.19238 2414.03027 1993.60095 6766.53564 1923.48987 -8.42027378 -8.24080658 269.651184 -191.119965
1164600.00 47139.9844 4220.24268 2470.75659 1948.32764 7320.45166 1891.38147 -21.7445412 -8.24080658 269.783386 -191.092697
