Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1100200.00 48256.1875 3093.74805 2448.53662 1963.71094 6589.52539 1957.18921 -71.9600449 -8.05018997 269.102173 -190.620407
1100400.00 48256.1875 3409.04517 2488.98755 1960.23645 6848.39746 1947.29980 -65.4908905 -8.05018997 269.189606 -190.762054
1100600.00 48256.1875 3224.06616 2432.85547 1921.57153 6623.41797 1916.35352 -73.2207642 -8.05018997 269.248230 -190.809464
1100800.00 48256.1875 2401.74731 2468.61621 1942.32312 6101.20947 1934.68616 -70.9387360 -8.05018997 269.457489 -190.881805
1101000.00 48256.1875 2533.67480 2454.20020 1945.97620 6183.29297 1938.55408 -71.9781723 -8.05018997 270.134094 -190.733856
1101200.00 48256.1875 2759.07568 2406.65479 1908.55115 6256.95264 1906.36084 -75.9713516 -8.05018997 269.117401 -190.955887
1101400.00 48256.1875 1447.64661 2456.27930 1947.69568 5422.78076 1926.85840 -57.8243065 -8.05018997 269.482758 -190.821198
1101600.00 48256.1875 1052.85657 2464.82666 1911.70593 5117.49854 1898.33752 -65.7860870 -8.05018997 269.692352 -190.537842
1101800.00 48256.1875 2681.04102 2371.81494 1926.10815 6184.75098 1908.75183 -61.3949394 -8.05018997 269.480865 -190.729584
1102000.00 48256.1875 3157.32056 2430.22217 1969.05115 6621.29150 1961.47485 -69.8978119 -8.05018997 268.482910 -191.008896
1102200.00 48256.1875 2424.40698 2418.80835 1925.05310 6050.07910 1906.98572 -59.8734703 -8.05018997 268.909698 -190.968842
1102400.00 48256.1875 2775.61890 2477.55151 1940.80896 6371.74951 1939.29504 -76.4733734 -8.05018997 268.929260 -190.941910
1102600.00 48256.1875 4704.53223 2452.04932 1949.86328 7712.80713 1932.85693 -61.1640968 -8.05018997 269.135529 -190.965027
1102800.00 48256.1875 3854.44165 2434.15967 1899.35303 7046.14160 1890.46680 -69.2892227 -8.05018997 269.066284 -190.890915
1103000.00 48256.1875 2766.00659 2424.95459 1986.10925 6357.68799 1968.14905 -60.0862579 -8.05018997 269.265808 -191.219482
1103200.00 48256.1875 3699.06641 2446.77954 1927.58765 6977.64795 1927.18799 -77.4644241 -8.05018997 269.236969 -191.373032
1103400.00 48256.1875 4915.49561 2414.01880 1946.68579 7820.06836 1934.55957 -65.4709396 -8.05018997 268.856384 -191.259247
1103600.00 48256.1875 2726.97583 2546.08374 1916.73999 6381.97949 1907.36133 -68.4790421 -8.05018997 269.097504 -191.239792
1103800.00 48256.1875 1845.41113 2454.06006 1973.56604 5726.36572 1959.54126 -63.8321152 -8.05018997 268.976654 -191.119797
1104000.00 48256.1875 2809.26562 2450.23901 1893.44604 6320.75342 1886.33203 -71.3296814 -8.05018997 269.421539 -190.977829
1104200.00 48256.1875 3049.59106 2455.39233 1906.09631 6507.69043 1908.49316 -80.8573303 -8.05018997 269.314026 -190.853622
1104400.00 48256.1875 1602.39514 2465.10303 1953.50085 5546.31689 1928.18884 -53.3696861 -8.05018997 269.374725 -190.692993
1104600.00 48256.1875 1745.03735 2408.20142 1929.06104 5565.36230 1914.80945 -64.1623154 -8.05018997 269.004150 -190.590302
1104800.00 48256.1875 3627.86694 2467.57349 1927.93591 6948.68262 1912.59485 -63.2533073 -8.05018997 269.312683 -190.718292
1105000.00 48256.1875 3707.43555 2454.37305 1952.36584 7015.90967 1940.28015 -66.9927979 -8.05018997 269.822601 -190.744171
1105200.00 48256.1875 3576.54785 2441.20630 1872.59143 6830.85400 1864.54724 -70.2068939 -8.05018997 269.183563 -190.932495
1105400.00 48256.1875 3312.63940 2463.36328 1939.80200 6734.49170 1927.03125 -64.8496017 -8.05018997 268.695404 -191.075043
