Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1500200.00 48707.5234 3300.66626 2370.68188 1984.33386 6699.64160 1930.09888 -25.5490780 -7.97559500 270.172333 -190.388214
1500400.00 48707.5234 2358.22412 2448.96069 1997.07495 6121.19824 1932.76892 -14.8434391 -7.97559500 269.773132 -190.623535
1500600.00 48707.5234 2955.34302 2437.28418 1989.79297 6526.40283 1930.74329 -19.3440170 -7.97559500 269.332855 -190.939163
1500800.00 48707.5234 3841.99658 2418.05103 1884.41785 7031.62842 1845.14355 -39.1874199 -7.97559500 269.358246 -190.896515
1501000.00 48707.5234 4023.44019 2412.32520 1988.82715 7259.20020 1937.41699 -26.3152847 -7.97559500 268.883759 -191.158356
1501200.00 48707.5234 3364.08301 2471.51196 1986.42395 6847.60986 1939.48096 -30.4720898 -7.97559500 268.658600 -191.243439
1501400.00 48707.5234 3363.99292 2386.93652 1958.80640 6735.35303 1902.26294 -21.2214241 -7.97559500 268.911865 -191.146988
1501600.00 48707.5234 3972.55518 2459.45898 1938.23328 7219.59375 1897.89111 -36.9548912 -7.97559500 268.371002 -191.073914
1501800.00 48707.5234 4174.28809 2475.55347 1918.50989 7359.26562 1871.04602 -30.6032734 -7.97559500 269.115112 -191.047974
1502000.00 48707.5234 3793.81152 2385.18408 1925.67834 7005.79346 1862.47217 -14.9750051 -7.97559500 269.282990 -191.101883
1502200.00 48707.5234 3210.85840 2448.32446 1960.15234 6689.30762 1914.08044 -32.3335800 -7.97559500 269.429138 -191.023697
1502400.00 48707.5234 3868.30347 2448.57471 1943.10193 7139.52344 1891.01147 -25.9559669 -7.97559500 269.151489 -191.105103
1502600.00 48707.5234 3770.97217 2363.71680 1963.75024 7006.17432 1913.60828 -27.4281731 -7.97559500 268.734436 -191.164322
1502800.00 48707.5234 3289.54272 2446.62183 1989.91809 6773.26416 1933.09668 -21.0683422 -7.97559500 269.214325 -191.324646
1503000.00 48707.5234 2896.09790 2421.14380 1975.32776 6453.71240 1919.31970 -21.2969360 -7.97559500 268.743805 -191.438675
1503200.00 48707.5234 3412.31812 2377.31250 1913.75586 6715.00586 1858.78723 -22.5950680 -7.97559500 268.855652 -191.291870
1503400.00 48707.5234 3386.91626 2393.60742 2000.39172 6799.89258 1960.01172 -37.1403656 -7.97559500 268.763855 -191.243484
1503600.00 48707.5234 3453.96729 2423.05762 2007.41675 6883.99756 1955.52881 -25.7079964 -7.97559500 268.841888 -191.245926
1503800.00 48707.5234 3717.23364 2421.13770 1964.00378 7025.67578 1929.44983 -43.4633598 -7.97559500 269.146271 -191.128845
