Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
2000200.00 48256.1875 3922.92896 2424.20312 2043.60120 7228.63232 1863.77759 101.616890 -8.05018997 269.117035 -190.910370
2000400.00 48256.1875 3840.02124 2481.90112 2077.79541 7262.17676 1891.22400 108.269371 -8.05018997 269.129425 -190.827271
2000600.00 48256.1875 3992.44873 2392.07642 2105.43799 7307.26807 1921.85413 105.592644 -8.05018997 268.879059 -190.887680
2000800.00 48256.1875 4073.83643 2470.24072 2031.06433 7368.33691 1854.48291 98.3286743 -8.05018997 269.004120 -190.751419
2001000.00 48256.1875 3303.90796 2532.08862 2094.00464 6951.27441 1914.42566 101.764687 -8.05018997 268.527008 -190.712784
2001200.00 48256.1875 3393.17896 2425.62573 2099.73047 6913.36377 1891.12988 131.093536 -8.05018997 268.431274 -190.924118
2001400.00 48256.1875 3371.37671 2393.31519 2075.35718 6841.33594 1911.70264 86.0040894 -8.05018997 268.647461 -190.997086
2001600.00 48256.1875 2970.29224 2398.25146 2112.65381 6601.29883 1937.03052 98.0936508 -8.05018997 268.695190 -191.165710
2001800.00 48256.1875 2864.72168 2429.28809 2128.89819 6574.28320 1940.01794 110.616219 -8.05018997 269.241333 -190.977173
2002000.00 48256.1875 3474.97607 2347.68652 2096.60352 6889.86377 1924.86462 93.4248276 -8.05018997 269.152954 -190.838745
2002200.00 48256.1875 4082.65161 2430.23022 2085.82153 7389.28711 1897.52563 110.277977 -8.05018997 269.123993 -191.106064
2002400.00 48256.1875 4080.88403 2453.85669 2084.44189 7410.29004 1902.61084 103.892036 -8.05018997 268.904022 -190.965057
2002600.00 48256.1875 4216.04346 2436.66528 2087.78809 7491.56592 1896.50513 114.125488 -8.05018997 268.174957 -191.017395
2002800.00 48256.1875 4381.15186 2386.54712 2108.32642 7578.18359 1934.72559 95.9821777 -8.05018997 268.679626 -191.061111
2003000.00 48256.1875 5018.97656 2445.37964 2128.66260 8106.23242 1950.65588 100.083900 -8.05018997 268.898132 -190.975266
2003200.00 48256.1875 4237.51709 2393.14722 2059.77637 7435.14844 1878.24084 104.194771 -8.05018997 268.558777 -191.217987
2003400.00 48256.1875 3312.76440 2449.50439 2090.47412 6871.39258 1905.61243 106.991341 -8.05018997 268.983521 -191.113205
2003600.00 48256.1875 3780.21729 2488.74292 2043.94604 7193.08105 1876.08398 90.1039963 -8.05018997 268.956696 -191.198700
2003800.00 48256.1875 4080.63330 2365.12231 2039.53308 7276.47021 1879.11206 82.9301987 -8.05018997 268.854492 -191.363647
2004000.00 48256.1875 4070.79614 2473.20068 2036.94568 7375.03857 1861.87488 97.6387482 -8.05018997 268.770355 -191.338303
2004200.00 48256.1875 4156.26855 2429.69922 2118.58179 7473.32568 1948.32104 93.1686554 -8.05018997 268.474182 -191.382050
2004400.00 48256.1875 4498.57324 2400.28687 2032.05017 7598.28418 1875.99536 78.6332855 -8.05018997 268.739777 -191.318344
2004600.00 48256.1875 3794.06128 2455.76196 2047.47192 7173.36914 1897.16064 73.2204285 -8.05018997 268.428131 -191.337234
2004800.00 48256.1875 3232.01562 2459.09302 2069.06299 6802.74219 1894.88269 96.5629120 -8.05018997 268.978210 -191.360748
