Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1800200.00 48934.2344 3912.71851 2484.30908 2049.79639 7326.43945 1959.57300 12.1608906 -7.93864393 268.671570 -190.608932
1800400.00 48934.2344 3702.43359 2455.74561 1993.85913 7091.86768 1900.26794 15.3350840 -7.93864393 268.951630 -190.695465
1800600.00 48934.2344 2644.53320 2452.72705 2044.10413 6384.11719 1958.22546 7.66287518 -7.93864393 268.932343 -190.716614
1800800.00 48934.2344 1441.65454 2459.58936 2068.97754 5557.41211 1985.07874 6.07855606 -7.93864393 268.903412 -191.083206
1801000.00 48934.2344 2250.75415 2437.19214 2020.40625 6063.86182 1922.64783 20.4175587 -7.93864393 268.676727 -191.335754
1801200.00 48934.2344 2769.27295 2481.09155 1991.95715 6449.35596 1903.51843 11.3635378 -7.93864393 268.448425 -191.373184
1801400.00 48934.2344 2714.84277 2439.57642 2018.03186 6395.07129 1936.85168 4.22888947 -7.93864393 268.219788 -191.268494
1801600.00 48934.2344 3238.22339 2419.19141 1995.03345 6725.20117 1919.86719 -2.39979601 -7.93864393 268.603394 -191.037308
1801800.00 48934.2344 3931.94727 2485.40259 2021.06787 7312.52686 1940.72095 3.03482056 -7.93864393 268.516174 -191.204025
1802000.00 48934.2344 4319.31055 2423.35449 2006.19446 7512.04932 1921.09778 7.68935013 -7.93864393 268.680389 -191.273087
1802200.00 48934.2344 3415.56958 2378.45044 2046.11487 6862.10596 1965.33008 3.30762100 -7.93864393 268.711731 -191.234528
1802400.00 48934.2344 3682.90259 2482.50854 2033.47388 7144.30664 1935.34924 19.9771423 -7.93864393 269.211487 -191.063995
1802600.00 48934.2344 3871.38159 2416.51025 2002.70276 7182.04639 1893.90430 30.8708305 -7.93864393 269.003265 -191.075607
1802800.00 48934.2344 3180.69360 2440.51318 2018.70630 6729.13916 1940.22559 0.558933318 -7.93864393 268.910278 -190.988495
1803000.00 48934.2344 3219.08838 2432.21851 2043.57214 6773.11133 1956.75806 9.16187000 -7.93864393 268.660339 -191.008194
1803200.00 48934.2344 3391.59229 2467.88818 1982.81885 6871.13623 1906.86450 -1.79250991 -7.93864393 268.788269 -191.041367
1803400.00 48934.2344 3653.73242 2406.32520 2018.32300 7032.15479 1930.25623 10.1774855 -7.93864393 268.992401 -191.103104
