Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1700200.00 49389.7578 3783.63257 2438.98901 1983.19666 7147.53223 1930.37805 -25.6190052 -7.86542606 268.758881 -190.321259
1700400.00 49389.7578 3875.28418 2402.96899 1954.06445 7148.39648 1902.99524 -27.7689342 -7.86542606 269.004242 -190.166183
1700600.00 49389.7578 2167.29053 2455.77417 1961.59021 5978.46143 1915.09534 -32.0780258 -7.86542606 268.624298 -190.051376
1700800.00 49389.7578 2718.85547 2484.03931 1941.01746 6383.44580 1891.27356 -28.9370499 -7.86542606 268.687042 -190.006134
1701000.00 49389.7578 3641.06177 2374.48340 1991.38684 6988.52344 1943.21704 -31.0619736 -7.86542606 269.391357 -190.159485
1701200.00 49389.7578 2822.49561 2491.03760 1984.17468 6508.25293 1920.94788 -16.0212002 -7.86542606 269.301483 -190.053497
1701400.00 49389.7578 2530.27173 2443.58228 1932.40051 6198.53467 1879.79163 -25.9272881 -7.86542606 268.858704 -190.322418
1701600.00 49389.7578 3495.87622 2462.10620 1961.87720 6942.05908 1917.23865 -34.2576599 -7.86542606 269.269348 -190.373184
1701800.00 49389.7578 4261.47412 2515.72900 2016.05762 7601.32178 1964.78101 -27.8219147 -7.86542606 269.526611 -190.428116
1702000.00 49389.7578 3413.20166 2449.32788 1975.47424 6883.32764 1906.03186 -9.90444374 -7.86542606 269.617798 -190.271072
1702200.00 49389.7578 2467.69336 2393.86938 2002.86804 6174.21436 1933.36499 -9.62265110 -7.86542606 269.480225 -190.354614
1702400.00 49389.7578 3551.24707 2479.77490 2001.51624 7039.25049 1940.73438 -17.5756397 -7.86542606 268.828339 -190.470917
1702600.00 49389.7578 3228.69043 2366.75366 1999.05811 6691.43408 1935.94360 -15.3410873 -7.86542606 269.048584 -190.593018
1702800.00 49389.7578 2136.98071 2458.23828 1948.46179 5945.96484 1903.84009 -33.5098572 -7.86542606 268.747894 -190.616364
1703000.00 49389.7578 2970.91162 2498.08105 1985.20691 6623.23242 1919.46289 -12.4162760 -7.86542606 268.705566 -190.545288
1703200.00 49389.7578 4218.13330 2420.52026 1979.97693 7438.81396 1927.11853 -26.2789803 -7.86542606 269.526093 -190.388687
1703400.00 49389.7578 3965.56177 2425.56201 1966.32788 7248.27979 1907.47705 -19.1661911 -7.86542606 268.686218 -190.669174
1703600.00 49389.7578 2872.93237 2455.33521 2012.84436 6537.54932 1962.48438 -27.8469753 -7.86542606 268.715454 -190.508606
1703800.00 49389.7578 3279.27930 2476.22461 1931.76135 6770.04736 1882.93274 -29.6905155 -7.86542606 269.035492 -190.516312
1704000.00 49389.7578 2442.81372 2429.03540 1933.28027 6121.87207 1900.36597 -45.5581589 -7.86542606 268.969208 -190.496780
1704200.00 49389.7578 2607.49805 2429.60034 1967.12817 6274.90674 1910.23157 -21.0268440 -7.86542606 268.414551 -190.491165
1704400.00 49389.7578 2766.47290 2476.40161 1958.82764 6427.91699 1909.48962 -27.9813137 -7.86542606 267.687622 -190.368332
1704600.00 49389.7578 2889.55688 2434.77930 1950.22742 6466.35156 1903.40210 -31.5466785 -7.86542606 268.545074 -190.173111
1704800.00 49389.7578 2782.05273 2514.89551 1974.34607 6493.15137 1934.15198 -38.9329987 -7.86542606 269.048218 -189.921097
1705000.00 49389.7578 3327.64990 2409.77344 2020.83545 6827.51172 1942.25403 -0.156317860 -7.86542606 268.651917 -189.914215
1705200.00 49389.7578 3312.25488 2413.39087 1975.96997 6775.17432 1916.42126 -18.8275661 -7.86542606 268.758087 -190.381836
1705400.00 49389.7578 2915.72803 2479.68872 2016.67798 6596.56250 1969.63281 -30.8026352 -7.86542606 268.507233 -190.659393
1705600.00 49389.7578 3551.84644 2427.92261 1973.96692 6960.28076 1909.00122 -12.5876894 -7.86542606 268.340820 -190.787354
1705800.00 49389.7578 3231.13208 2469.52417 1951.60376 6748.50879 1904.50793 -30.2672672 -7.86542606 268.291534 -190.928391
1706000.00 49389.7578 2692.80493 2441.64917 1963.29785 6344.57178 1918.25037 -33.2080612 -7.86542606 269.008118 -190.752640
1706200.00 49389.7578 2965.59546 2404.94385 1954.76172 6495.82080 1903.49194 -27.5623569 -7.86542606 269.403656 -190.571579
