Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1250200.00 48256.1875 -6503.75635 2439.94849 1988.93005 -148.250687 1955.36780 -43.6467209 -8.05018997 268.157471 -190.948532
1250400.00 48256.1875 -7355.43848 2450.11670 1985.49072 -740.907471 1951.39099 -43.5882301 -8.05018997 268.500763 -190.812790
1250600.00 48256.1875 -6618.65820 2427.82910 2028.22534 -201.938812 1987.64905 -37.5591850 -8.05018997 269.035706 -190.900299
1250800.00 48256.1875 -5825.72461 2436.78564 2008.61414 345.447113 1957.28687 -26.4083252 -8.05018997 268.701691 -190.966156
1251000.00 48256.1875 -6387.42871 2460.35352 2038.60437 3.69628525 1981.49939 -21.6018276 -8.05018997 269.515106 -190.808273
1251200.00 48256.1875 -7095.04541 2436.39990 2001.24438 -555.614258 1957.30115 -34.4735336 -8.05018997 269.174194 -190.757385
1251400.00 48256.1875 -6340.28955 2469.96265 1967.75391 -24.3699760 1930.53760 -41.2635803 -8.05018997 269.165222 -190.685379
1251600.00 48256.1875 -5792.57861 2444.46021 2074.73853 442.573181 2025.15698 -28.9398766 -8.05018997 269.138367 -190.616974
1251800.00 48256.1875 -6779.15137 2380.21460 2050.78711 -339.941376 1997.70569 -25.5986252 -8.05018997 269.466156 -190.786163
1252000.00 48256.1875 -7523.30615 2430.39429 2048.89771 -815.362610 2000.69641 -29.9734783 -8.05018997 269.126495 -190.951874
1252200.00 48256.1875 -6749.44971 2489.40649 1987.66235 -272.971313 1951.29993 -41.1649475 -8.05018997 268.607269 -191.079895
1252400.00 48256.1875 -6888.36719 2413.72437 1998.94421 -435.136810 1955.80872 -34.6448479 -8.05018997 268.850922 -191.070541
1252600.00 48256.1875 -8371.93750 2456.75757 2044.46863 -1390.66699 1989.28821 -22.9245358 -8.05018997 269.063171 -190.958267
1252800.00 48256.1875 -7306.14795 2436.79028 2028.84473 -676.190979 1974.88513 -23.8651981 -8.05018997 268.723236 -190.898438
1253000.00 48256.1875 -6798.60352 2400.85962 2012.04773 -371.725616 1957.96887 -23.2558842 -8.05018997 268.304840 -190.970184
1253200.00 48256.1875 -6825.87646 2415.97192 1950.71143 -437.143494 1899.36536 -26.1738949 -8.05018997 268.445862 -190.925980
1253400.00 48256.1875 -6308.43604 2436.63379 2028.69727 25.6623058 1977.72595 -27.0654545 -8.05018997 268.977570 -190.940643
1253600.00 48256.1875 -6086.53760 2460.17212 1979.14990 155.817703 1939.22095 -38.5050201 -8.05018997 269.515869 -191.081894
1253800.00 48256.1875 -6375.94092 2396.69141 2000.78845 -89.6968155 1963.11279 -39.8269463 -8.05018997 268.841095 -191.338501
1254000.00 48256.1875 -6817.78418 2438.89600 2054.58008 -304.655121 1997.99194 -20.3106613 -8.05018997 268.183685 -191.284927
1254200.00 48256.1875 -6874.60254 2435.88062 2003.89819 -398.339569 1969.91626 -44.0605736 -8.05018997 269.142487 -191.099915
1254400.00 48256.1875 -6368.43311 2402.88501 1967.00061 -112.007332 1921.04395 -31.7977448 -8.05018997 268.995667 -191.241165
1254600.00 48256.1875 -6338.56396 2442.70728 2003.92114 -14.2434750 1957.75488 -32.0776863 -8.05018997 269.181152 -190.937088
1254800.00 48256.1875 -6760.76807 2467.70630 2064.33862 -225.960297 2021.70801 -35.9602661 -8.05018997 269.410767 -190.819748
1255000.00 48256.1875 -7140.22656 2418.12134 2006.36108 -600.573364 1970.04858 -41.3574295 -8.05018997 268.564392 -190.894409
1255200.00 48256.1875 -5936.57861 2461.18750 1990.93616 274.155518 1954.58618 -41.5934410 -8.05018997 268.789703 -190.846359
1255400.00 48256.1875 -6221.44092 2442.34497 2000.69324 64.5935516 1960.38989 -37.2488441 -8.05018997 268.320374 -190.768204
1255600.00 48256.1875 -7134.04199 2386.87354 2017.00427 -616.825562 1979.28564 -40.1982040 -8.05018997 268.648621 -190.731796
1255800.00 48256.1875 -6372.21680 2455.56592 2008.84753 -20.1422787 1950.21033 -19.5075207 -8.05018997 268.963287 -190.818542
1256000.00 48256.1875 -5728.92627 2450.65356 2003.28210 422.106354 1956.63220 -31.1692543 -8.05018997 268.894379 -191.075195
1256200.00 48256.1875 -5650.18555 2328.92822 2008.27808 360.792328 1963.39856 -32.8529053 -8.05018997 268.897797 -191.165253
1256400.00 48256.1875 -5726.16016 2446.01733 1997.55676 413.691742 1944.80176 -24.8154907 -8.05018997 268.739410 -191.168900
1256600.00 48256.1875 -5344.93408 2449.22534 2012.67029 700.307495 1966.90271 -31.1140327 -8.05018997 268.031769 -191.150070
1256800.00 48256.1875 -4775.44189 2435.54639 1913.09033 987.838562 1869.14404 -33.7637291 -8.05018997 268.647339 -190.937302
1257000.00 48256.1875 -6329.86914 2453.34668 2002.85706 1.45077789 1962.27612 -37.0625038 -8.05018997 268.630646 -190.987137
1257200.00 48256.1875 -6491.63330 2448.67188 2001.00964 -118.915779 1962.47424 -38.9560165 -8.05018997 268.461884 -190.970459
1257400.00 48256.1875 -6244.68457 2389.58179 2019.99402 14.7727432 1981.39050 -38.9417229 -8.05018997 268.733429 -191.188202
1257600.00 48256.1875 -6019.17725 2424.40674 2030.55029 218.858765 1981.32556 -28.3264847 -8.05018997 268.595337 -191.044174
1257800.00 48256.1875 -6006.66064 2438.18042 2048.18359 259.074738 2008.95923 -38.1359100 -8.05018997 268.394531 -191.034164
1258000.00 48256.1875 -6358.54883 2378.74585 2056.13721 -40.0539970 1997.15234 -18.5493145 -8.05018997 268.273346 -190.739349
1258200.00 48256.1875 -6724.68848 2440.64111 2018.74939 -273.223511 1975.65527 -35.0227509 -8.05018997 268.958069 -190.841171
1258400.00 48256.1875 -5851.62061 2502.86450 2032.19275 416.880035 1979.56018 -24.9025726 -8.05018997 268.531616 -190.996384
1258600.00 48256.1875 -5928.29736 2444.46533 1988.99915 261.324341 1946.75635 -34.4944077 -8.05018997 267.909210 -191.171936
1258800.00 48256.1875 -6009.45312 2381.16479 2044.84485 196.755035 1996.91675 -29.8239746 -8.05018997 268.973328 -191.221344
1259000.00 48256.1875 -5698.11182 2466.28076 2059.51025 515.647888 2014.67175 -32.7579842 -8.05018997 268.662201 -191.065765
1259200.00 48256.1875 -6249.16504 2419.66699 2018.49255 40.2034988 1977.47327 -37.3574181 -8.05018997 269.379608 -191.002991
1259400.00 48256.1875 -6445.23486 2403.97095 2031.75598 -100.216858 1986.00964 -32.6874161 -8.05018997 269.371277 -190.937515
1259600.00 48256.1875 -6661.28564 2454.12646 2081.23218 -152.634384 2037.01465 -33.2447548 -8.05018997 268.640259 -191.177887
1259800.00 48256.1875 -6372.39160 2450.08789 2024.87024 -9.72070026 1992.91174 -44.7888680 -8.05018997 268.107819 -191.360565
1260000.00 48256.1875 -5951.65430 2443.85010 1977.90186 233.174042 1938.13330 -36.7065849 -8.05018997 267.884827 -191.409637
1260200.00 48256.1875 -6889.98242 2469.48682 2066.18311 -313.272400 2020.97180 -31.4305725 -8.05018997 268.093414 -191.451477
1260400.00 48256.1875 -6890.62988 2427.55371 2036.35120 -385.493073 1994.00586 -34.4196091 -8.05018997 268.133667 -191.368637
1260600.00 48256.1875 -6581.06152 2429.32861 2034.48083 -167.724335 2003.44995 -45.5682373 -8.05018997 268.166748 -191.567566
1260800.00 48256.1875 -7183.09131 2464.26953 2024.95935 -565.993591 1990.79456 -43.2249031 -8.05018997 268.819366 -191.429733
1261000.00 48256.1875 -7803.92432 2446.59326 2008.63379 -1036.91748 1966.65295 -34.8278465 -8.05018997 268.213196 -191.404480
1261200.00 48256.1875 -7340.73438 2450.87646 2047.22351 -668.066650 2018.09888 -47.6657715 -8.05018997 268.137054 -191.346680
1261400.00 48256.1875 -5865.49072 2476.79907 1985.13123 333.991302 1950.68335 -43.0357628 -8.05018997 268.631256 -191.147583
1261600.00 48256.1875 -6137.86084 2410.51636 2020.52954 111.422119 1983.65405 -40.7835732 -8.05018997 268.589569 -190.930481
1261800.00 48256.1875 -6356.99902 2473.02515 2019.61365 18.7928658 1978.09473 -36.7656288 -8.05018997 269.072540 -190.787964
1262000.00 48256.1875 -5887.53711 2417.17822 1992.99707 266.721069 1951.39758 -37.1682549 -8.05018997 269.603912 -190.836090
1262200.00 48256.1875 -5983.31152 2460.58130 1981.66309 231.387253 1955.76440 -52.4214478 -8.05018997 269.082214 -190.762115
1262400.00 48256.1875 -6481.96924 2436.27002 2048.56396 -76.9621353 2005.73584 -35.2551613 -8.05018997 268.836731 -190.753494
1262600.00 48256.1875 -6053.11572 2468.55005 1995.81189 204.378845 1956.01978 -38.5476189 -8.05018997 269.200531 -190.860855
1262800.00 48256.1875 -5374.47510 2438.37988 2013.19836 669.200012 1967.95068 -32.5531693 -8.05018997 268.653229 -190.852386
