Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long
1400200.00 46478.5391 31527.7715 2486.20190 2364.08740 26221.1328 2255.90015 28.7807941 -8.35808277 270.961517 -191.554977
1400400.00 46478.5391 31260.2656 2407.41504 2375.65308 25972.5820 2255.67139 40.4286270 -8.35808277 271.048553 -191.495575
1400600.00 46478.5391 30267.6680 2479.12939 2337.43750 25333.2578 2224.24878 33.8380775 -8.35808277 270.852112 -191.501450
1400800.00 46478.5391 30469.9258 2378.45557 2317.44897 25349.6934 2216.52295 21.3804569 -8.35808277 271.170746 -191.625305
1401000.00 46478.5391 30764.0195 2473.48315 2344.16406 25670.7852 2236.37183 28.6939583 -8.35808277 270.695129 -191.596817
1401200.00 46478.5391 31096.7207 2418.37817 2394.77832 25891.8145 2287.28540 28.0686874 -8.35808277 270.744110 -191.319778
1401400.00 46478.5391 31124.7793 2427.85669 2313.13306 25838.6660 2214.87427 18.9262371 -8.35808277 270.748352 -191.415833
1401600.00 46478.5391 31140.0117 2462.62622 2404.95337 25975.5801 2303.56567 21.9133530 -8.35808277 271.087555 -191.613297
1401800.00 46478.5391 30620.3965 2423.58398 2345.52051 25524.8906 2224.38843 42.4800224 -8.35808277 270.588013 -191.935791
1402000.00 46478.5391 30052.8320 2445.66553 2336.68066 25153.4121 2222.14868 35.2997971 -8.35808277 270.861511 -191.629395
1402200.00 46478.5391 30836.3320 2463.57031 2375.92358 25741.6484 2252.66919 44.6411514 -8.35808277 270.439148 -191.825943
1402400.00 46478.5391 30099.5703 2391.51978 2346.63501 25140.9023 2238.52271 29.9049435 -8.35808277 270.248138 -192.040756
1402600.00 46478.5391 31008.2988 2412.69360 2430.63086 25862.0469 2314.70605 36.9337120 -8.35808277 270.836060 -191.845062
1402800.00 46478.5391 31714.3926 2447.46069 2310.23804 26255.0391 2198.37231 32.7146072 -8.35808277 270.890533 -191.739243
1403000.00 46478.5391 31267.7676 2447.13428 2328.59326 25970.3281 2216.80298 33.0362434 -8.35808277 270.588501 -191.834488
1403200.00 46478.5391 30616.2363 2421.34839 2373.44189 25547.7559 2263.86646 31.2869434 -8.35808277 270.217194 -191.928696
1403400.00 46478.5391 30571.8047 2373.50952 2341.20142 25437.5586 2222.03369 40.0028267 -8.35808277 270.970306 -191.805496
1403600.00 46478.5391 31363.9688 2451.48657 2360.46460 26071.7598 2254.36206 27.0349541 -8.35808277 270.738403 -191.670746
1403800.00 46478.5391 30351.8770 2480.14673 2297.36694 25351.2852 2187.06592 31.2908726 -8.35808277 270.521423 -191.511185
1404000.00 46478.5391 29692.1934 2400.82080 2297.39624 24824.8262 2191.45630 26.9054813 -8.35808277 270.463776 -191.429199
1404200.00 46478.5391 31579.5352 2476.25635 2366.76294 26248.9492 2256.78589 30.9780922 -8.35808277 270.575592 -191.576523
1404400.00 46478.5391 31499.4082 2407.22168 2393.14185 26151.9805 2277.25269 36.2052879 -8.35808277 271.288849 -191.605026
1404600.00 46478.5391 30638.9082 2414.82397 2332.23364 25515.3906 2222.74829 29.5492344 -8.35808277 271.468536 -191.532303
1404800.00 46478.5391 30683.6816 2465.85059 2345.32544 25609.8594 2229.10400 36.5392914 -8.35808277 271.200623 -191.518494
1405000.00 46478.5391 31749.5371 2450.82886 2381.73755 26353.7305 2268.99414 32.5856171 -8.35808277 271.588684 -191.430740
1405200.00 46478.5391 30882.1016 2418.60742 2311.05249 25662.8398 2201.93530 29.2477055 -8.35808277 271.381500 -191.511963
1405400.00 46478.5391 29599.0605 2474.24121 2321.98169 24859.7031 2185.13525 57.6909599 -8.35808277 270.714020 -191.558670
1405600.00 46478.5391 30551.2637 2432.57666 2347.44165 25488.9414 2238.65771 30.0347919 -8.35808277 270.555389 -191.806137
1405800.00 46478.5391 31508.0176 2405.65015 2345.75879 26108.8613 2234.49878 33.7535286 -8.35808277 269.334930 -191.828537
1406000.00 46478.5391 31039.4062 2461.88232 2368.83862 25870.5293 2260.50806 30.0552197 -8.35808277 269.958801 -191.683365
1406200.00 46478.5391 30166.8164 2434.33057 2343.91992 25226.5781 2221.78662 42.8655968 -8.35808277 270.823425 -191.555679
1406400.00 46478.5391 30521.9863 2429.93921 2281.49805 25400.5156 2186.35913 16.1696453 -8.35808277 270.557892 -191.588638
1406600.00 46478.5391 31862.4121 2478.13696 2387.36890 26463.1816 2276.21484 32.0316658 -8.35808277 270.726013 -191.603546
1406800.00 46478.5391 30940.5039 2357.74438 2418.76636 25749.2773 2292.21118 47.2692909 -8.35808277 270.841248 -191.555557
1407000.00 46478.5391 31007.8555 2491.70728 2339.13892 25849.2676 2233.08838 26.7477093 -8.35808277 271.035858 -191.732834
1407200.00 46478.5391 31975.6504 2474.71313 2391.28467 26540.4297 2274.46289 37.1108513 -8.35808277 271.407562 -191.696854
1407400.00 46478.5391 31597.8730 2398.27905 2398.46875 26215.1074 2284.53979 34.2636108 -8.35808277 271.166718 -191.501480
1407600.00 46478.5391 29867.3906 2456.72998 2322.21802 25024.3145 2225.67773 16.8792629 -8.35808277 271.182434 -191.521591
1407800.00 46478.5391 29589.3789 2506.95923 2334.95874 24898.8359 2238.35278 18.2957878 -8.35808277 270.214600 -191.904373
1408000.00 46478.5391 30993.1738 2404.09912 2369.45630 25782.0234 2251.14038 40.1177597 -8.35808277 270.122101 -191.923767
1408200.00 46478.5391 31046.9453 2449.97437 2372.47729 25867.3691 2265.88696 28.2441044 -8.35808277 270.259979 -191.913925
1408400.00 46478.5391 30674.6543 2512.67529 2413.68628 25718.9258 2283.78271 52.1178932 -8.35808277 269.718384 -191.932449
1408600.00 46478.5391 31400.9023 2429.78369 2390.57471 26105.2012 2284.23022 28.0801716 -8.35808277 270.148712 -191.884445
1408800.00 46478.5391 32803.9961 2446.83545 2363.31274 27046.0684 2255.25488 30.3131123 -8.35808277 269.858917 -192.113953
1409000.00 46478.5391 31727.4414 2470.86230 2398.24878 26375.2969 2281.34766 38.4442062 -8.35808277 270.270386 -191.813431
1409200.00 46478.5391 30562.8691 2421.48438 2315.93726 25454.2129 2197.34473 40.3676300 -8.35808277 270.048187 -191.823349
1409400.00 46478.5391 30301.6445 2418.37915 2370.94629 25329.0469 2270.29956 21.8149071 -8.35808277 270.544342 -191.712524
1409600.00 46478.5391 31304.3340 2446.33398 2364.23633 26029.9551 2256.68237 28.9213314 -8.35808277 270.493164 -191.860443
1409800.00 46478.5391 30113.6211 2361.93188 2325.49780 25099.7012 2221.64941 24.8242073 -8.35808277 270.611816 -191.587677
1410000.00 46478.5391 30369.0527 2476.56812 2338.90405 25400.8867 2234.02173 26.0789700 -8.35808277 270.345490 -191.542236
1410200.00 46478.5391 31171.0195 2401.04761 2392.13623 25922.2031 2277.21875 35.5663452 -8.35808277 270.824127 -191.472900
1410400.00 46478.5391 31006.9043 2459.20337 2323.03931 25800.0195 2221.34204 22.5557880 -8.35808277 270.769897 -191.628433
1410600.00 46478.5391 31145.5371 2478.63745 2376.09619 25966.4824 2252.66260 44.1268501 -8.35808277 270.983307 -191.676498
1410800.00 46478.5391 30972.5625 2410.59619 2319.01660 25724.1113 2217.96631 21.0931454 -8.35808277 271.455383 -191.498169
1411000.00 46478.5391 31123.1328 2417.55420 2357.62061 25871.7363 2259.62305 18.1602058 -8.35808277 271.180756 -191.343323
1411200.00 46478.5391 30905.5781 2472.82568 2360.60254 25782.5215 2266.67798 14.5602875 -8.35808277 270.723419 -191.359039
1411400.00 46478.5391 30814.9902 2416.25171 2367.31787 25671.2578 2271.81079 15.4041624 -8.35808277 271.541595 -191.438675
1411600.00 46478.5391 31372.1172 2358.85547 2324.49585 25948.6855 2236.73511 8.53655815 -8.35808277 270.732513 -191.508087
1411800.00 46478.5391 31188.2969 2413.78491 2390.81250 25945.3281 2265.89648 46.0125122 -8.35808277 270.462708 -191.559433
1412000.00 46478.5391 31343.9023 2507.71240 2368.02881 26121.9492 2253.45801 35.5074883 -8.35808277 270.626495 -191.563141
1412200.00 46478.5391 30504.0684 2413.16870 2343.70630 25433.8086 2236.18018 28.4516258 -8.35808277 270.743561 -191.669052
1412400.00 46478.5391 29769.9121 2426.13940 2349.97876 24955.4082 2235.64062 35.4981461 -8.35808277 270.511414 -191.671432
1412600.00 46478.5391 30916.9336 2442.18262 2382.19702 25781.1699 2271.14380 31.2890263 -8.35808277 271.302887 -191.538696
1412800.00 46478.5391 31343.8125 2440.78247 2365.98462 26052.9141 2270.95508 15.1129112 -8.35808277 271.311401 -191.394974
1413000.00 46478.5391 30274.9258 2441.04321 2336.78662 25299.4395 2231.00317 25.8572617 -8.35808277 271.248566 -191.322556
1413200.00 46478.5391 29279.3066 2470.55859 2348.90869 24666.2051 2242.70020 26.7571144 -8.35808277 270.739349 -191.287857
1413400.00 46478.5391 30281.0215 2435.37305 2313.44385 25274.5586 2204.62720 28.5367889 -8.35808277 271.440338 -191.160446
1413600.00 46478.5391 30612.4355 2454.09741 2333.17725 25537.6641 2233.44995 20.1072502 -8.35808277 270.875732 -191.255722
1413800.00 46478.5391 29656.7559 2436.47119 2334.38110 24873.4414 2229.54370 25.0778790 -8.35808277 271.066772 -191.307236
1414000.00 46478.5391 29724.4902 2419.56665 2344.91089 24912.9805 2226.65527 39.0038986 -8.35808277 270.658783 -191.406982
1414200.00 46478.5391 30975.7188 2453.33179 2324.46533 25774.4336 2218.54614 26.5583591 -8.35808277 271.036713 -191.675735
1414400.00 46478.5391 30673.8359 2464.00244 2389.93457 25645.9453 2274.44312 36.2052536 -8.35808277 271.027252 -191.741043
1414600.00 46478.5391 29305.3105 2375.96411 2334.18164 24574.5098 2227.53516 27.9489498 -8.35808277 270.598785 -191.901184
