Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
625000.000 46478.4727 132.365509 524.022278 2423.76025 -1132.38879 1291.37146 1646.57507 -3153.99170 -14.9747849 375.810974 -281.139343 0.625000000 0.179165065 1.44792367E-02 0.453186035 -381.363159 375.810974 -2757.65356
625200.000 46478.4727 136.429214 1319.66406 2498.17114 -1167.57532 1330.59595 2225.11816 -3183.09692 -14.9747849 375.390839 -281.163544 0.625000000 0.179165065 1.44792367E-02 0.453186035 -381.486389 375.390839 -2786.63574
625400.000 46478.4727 132.668686 1175.53894 2429.31152 -1164.86475 1264.44690 2061.27515 -3197.77368 -14.9747849 375.162628 -281.270355 0.625000000 0.179165065 1.44792367E-02 0.453186035 -392.534058 375.162628 -2790.26489
625600.000 46478.4727 133.051819 1366.32666 2436.32739 -1109.83154 1326.49585 2252.64795 -3171.45044 -14.9747849 375.201080 -281.278259 0.625000000 0.179165065 1.44792367E-02 0.453186035 -374.589752 375.201080 -2781.88599
625800.000 46478.4727 134.639008 1431.13745 2465.39038 -1156.26318 1309.12708 2279.21045 -3200.45581 -14.9747849 374.838867 -281.213806 0.625000000 0.179165065 1.44792367E-02 0.453186035 -394.135742 374.838867 -2791.34521
626000.000 46478.4727 132.422791 2864.21069 2424.80908 -1154.85754 1269.95142 3211.43042 -3185.25269 -14.9747849 374.933075 -281.221893 0.625000000 0.179165065 1.44792367E-02 0.453186035 -380.865570 374.933075 -2789.41235
626200.000 46478.4727 134.469070 2655.80957 2462.27881 -1126.66211 1335.61658 3135.83301 -3173.83105 -14.9747849 375.596283 -281.241577 0.625000000 0.179165065 1.44792367E-02 0.453186035 -378.810303 375.596283 -2780.04590
626400.000 46478.4727 132.019989 2205.01196 2417.43335 -1151.95044 1265.48303 2760.13013 -3174.08496 -14.9747849 375.322998 -281.219940 0.625000000 0.179165065 1.44792367E-02 0.453186035 -382.156281 375.322998 -2776.95386
626600.000 46478.4727 134.730896 2569.11499 2467.07300 -1144.12024 1322.95276 3064.40381 -3180.16602 -14.9747849 375.673767 -281.190643 0.625000000 0.179165065 1.44792367E-02 0.453186035 -379.696869 375.673767 -2785.49414
626800.000 46478.4727 133.112640 3005.76538 2437.44092 -1132.75134 1304.68958 3342.12012 -3159.69214 -14.9747849 375.676697 -281.221008 0.625000000 0.179165065 1.44792367E-02 0.453186035 -367.688171 375.676697 -2777.02930
627000.000 46478.4727 131.526535 1399.41675 2408.39771 -1129.45581 1278.94202 2227.52393 -3164.05469 -14.9747849 375.337555 -281.182251 0.625000000 0.179165065 1.44792367E-02 0.453186035 -379.265411 375.337555 -2769.81445
627200.000 46478.4727 135.506729 803.980164 2481.27930 -1089.80920 1391.47021 1936.44080 -3161.28882 -14.9747849 375.641663 -281.208893 0.625000000 0.179165065 1.44792367E-02 0.453186035 -373.246277 375.641663 -2773.06763
627400.000 46478.4727 134.623093 1799.16370 2465.09937 -1134.90735 1330.19177 2549.73853 -3151.76099 -14.9747849 375.075134 -281.194153 0.625000000 0.179165065 1.44792367E-02 0.453186035 -373.426788 375.075134 -2763.35962
627600.000 46478.4727 133.251526 1853.98401 2439.98413 -1135.55530 1304.42896 2561.13501 -3183.55444 -14.9747849 375.307190 -281.185364 0.625000000 0.179165065 1.44792367E-02 0.453186035 -378.891083 375.307190 -2789.68872
627800.000 46478.4727 129.260117 2231.97485 2366.89697 -1164.26611 1202.63086 2715.55444 -3167.63159 -14.9747849 375.795868 -281.247925 0.625000000 0.179165065 1.44792367E-02 0.453186035 -376.956665 375.795868 -2775.70020
628000.000 46478.4727 135.835587 2039.05933 2487.30151 -1203.96399 1283.33728 2665.49512 -3175.70581 -14.9747849 374.934296 -281.250061 0.625000000 0.179165065 1.44792367E-02 0.453186035 -382.284210 374.934296 -2778.44678
628200.000 46478.4727 132.574203 1457.39807 2427.58179 -1165.19763 1262.38416 2250.26807 -3179.02051 -14.9747849 375.264648 -281.226135 0.625000000 0.179165065 1.44792367E-02 0.453186035 -384.804016 375.264648 -2779.24170
628400.000 46478.4727 132.067352 1281.27734 2418.30054 -1132.62781 1285.67285 2154.17505 -3163.62695 -14.9747849 375.070801 -281.186249 0.625000000 0.179165065 1.44792367E-02 0.453186035 -377.326447 375.070801 -2771.32568
