Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
775000.000 46478.4727 135.246735 2807.56494 2476.51880 1328.69702 3805.21582 5708.29834 -718.219666 -9.08026505 267.294586 -191.999863 0.774999976 0.108640373 9.99999978E-03 0.150512874 -87.6474533 267.294586 -621.491943
775200.000 46478.4727 133.006363 3073.96484 2435.49512 1314.82776 3750.32275 5833.98193 -716.416992 -9.08026505 267.057251 -191.994354 0.774999976 0.108640373 9.99999978E-03 0.150512874 -80.4705505 267.057251 -626.866211
775400.000 46478.4727 131.608566 3865.52563 2409.89990 1286.68994 3696.58984 6316.80127 -719.391724 -9.08026505 267.213745 -191.985199 0.774999976 0.108640373 9.99999978E-03 0.150512874 -90.6050797 267.213745 -619.706360
775600.000 46478.4727 134.315903 3893.73145 2459.47437 1361.48938 3820.96362 6460.29395 -701.188232 -9.08026505 266.470551 -192.186172 0.774999976 0.108640373 9.99999978E-03 0.150512874 -80.9086761 266.470551 -611.199280
775800.000 46478.4727 133.088821 3011.31372 2437.00488 1345.03699 3782.04175 5823.23340 -707.147583 -9.08026505 266.857574 -192.035812 0.774999976 0.108640373 9.99999978E-03 0.150512874 -85.7176971 266.857574 -612.349609
776000.000 46478.4727 132.598389 3384.09814 2428.02441 1325.67493 3753.69946 6047.57959 -701.150818 -9.08026505 267.400604 -191.812195 0.774999976 0.108640373 9.99999978E-03 0.150512874 -81.1473846 267.400604 -610.923157
776200.000 46478.4727 132.630234 3619.61719 2428.60767 1362.53467 3791.14233 6244.66699 -704.704285 -9.08026505 267.510986 -192.020264 0.774999976 0.108640373 9.99999978E-03 0.150512874 -80.3983002 267.510986 -615.225708
776400.000 46478.4727 133.936462 3149.75903 2452.52612 1289.21252 3741.73853 5876.77393 -710.313477 -9.08026505 266.737457 -192.102676 0.774999976 0.108640373 9.99999978E-03 0.150512874 -89.5690842 266.737457 -611.664124
776600.000 46478.4727 132.966888 2436.31030 2434.77222 1275.73669 3710.50879 5361.93945 -713.288086 -9.08026505 266.460114 -192.048248 0.774999976 0.108640373 9.99999978E-03 0.150512874 -92.7589645 266.460114 -611.448853
776800.000 46478.4727 134.414474 3101.29980 2461.27905 1366.51917 3827.79834 5929.98633 -681.484314 -9.08026505 267.262451 -191.903580 0.774999976 0.108640373 9.99999978E-03 0.150512874 -65.0820312 267.262451 -607.322021
777000.000 46478.4727 134.530594 3044.37939 2463.40552 1313.65393 3777.05933 5840.66406 -698.048645 -9.08026505 267.380615 -191.969864 0.774999976 0.108640373 9.99999978E-03 0.150512874 -78.9073563 267.380615 -610.061035
777200.000 46478.4727 132.422607 2113.64648 2424.80566 1315.11523 3739.92090 5172.63672 -697.192810 -9.08026505 267.203094 -192.189240 0.774999976 0.108640373 9.99999978E-03 0.150512874 -80.4925461 267.203094 -607.619995
777400.000 46478.4727 131.641525 1931.71130 2410.50317 1374.56714 3785.07031 5094.46289 -684.812073 -9.08026505 267.275848 -192.146896 0.774999976 0.108640373 9.99999978E-03 0.150512874 -62.2176514 267.275848 -613.514160
777600.000 46478.4727 133.411575 2439.30176 2442.91479 1318.47473 3761.38965 5414.84814 -693.818848 -9.08026505 267.308075 -192.040787 0.774999976 0.108640373 9.99999978E-03 0.150512874 -76.8825150 267.308075 -607.856079
777800.000 46478.4727 130.992691 2057.46631 2398.62231 1314.64636 3713.26880 5107.90332 -697.216980 -9.08026505 267.027466 -191.891647 0.774999976 0.108640373 9.99999978E-03 0.150512874 -86.2022171 267.027466 -601.934509
778000.000 46478.4727 131.863556 2417.94775 2414.56909 1381.79138 3796.36035 5435.34424 -684.812927 -9.08026505 267.536591 -191.908081 0.774999976 0.108640373 9.99999978E-03 0.150512874 -76.2516251 267.536591 -599.481079
778200.000 46478.4727 134.742920 2462.72827 2467.29321 1379.20837 3846.50171 5515.83936 -690.032043 -9.08026505 267.000336 -191.829788 0.774999976 0.108640373 9.99999978E-03 0.150512874 -73.6832352 267.000336 -607.268555
778400.000 46478.4727 131.081360 2654.69214 2400.24585 1327.95679 3728.20264 5527.66162 -691.698364 -9.08026505 267.238770 -191.942474 0.774999976 0.108640373 9.99999978E-03 0.150512874 -67.4245834 267.238770 -615.193542
778600.000 46478.4727 135.308685 2905.16553 2477.65308 1316.43152 3794.08472 5763.32471 -694.346558 -9.08026505 266.727386 -192.074265 0.774999976 0.108640373 9.99999978E-03 0.150512874 -67.7391663 266.727386 -617.527100
778800.000 46478.4727 133.545151 2835.94824 2445.36060 1351.34351 3796.70410 5719.02588 -699.419434 -9.08026505 266.529572 -192.193558 0.774999976 0.108640373 9.99999978E-03 0.150512874 -77.8985062 266.529572 -612.440613
779000.000 46478.4727 131.567856 3530.29980 2409.15405 1329.03857 3738.19263 6131.17432 -683.951660 -9.08026505 267.327606 -192.200577 0.774999976 0.108640373 9.99999978E-03 0.150512874 -69.0850754 267.327606 -605.786316
779200.000 46478.4727 133.625824 3552.59351 2446.83789 1371.83472 3818.67261 6226.76562 -688.525085 -9.08026505 267.076874 -192.327316 0.774999976 0.108640373 9.99999978E-03 0.150512874 -68.1955185 267.076874 -611.249329
779400.000 46478.4727 134.173859 3530.42383 2456.87329 1331.43689 3788.31006 6181.37549 -694.278259 -9.08026505 266.664337 -192.349106 0.774999976 0.108640373 9.99999978E-03 0.150512874 -74.9590454 266.664337 -610.238953
779600.000 46478.4727 128.994507 4407.52734 2362.03345 1289.05347 3651.08691 6638.68896 -698.251404 -9.08026505 266.827179 -192.274612 0.774999976 0.108640373 9.99999978E-03 0.150512874 -79.3839951 266.827179 -609.787170
779800.000 46478.4727 133.264618 4226.13916 2440.22388 1319.23828 3759.46216 6624.11230 -684.435425 -9.08026505 266.680969 -192.261154 0.774999976 0.108640373 9.99999978E-03 0.150512874 -68.3885803 266.680969 -606.966614
780000.000 46478.4727 136.174057 3110.47852 2493.49878 1340.77661 3834.27539 5942.68506 -687.357300 -9.08026505 266.911346 -192.355637 0.774999976 0.108640373 9.99999978E-03 0.150512874 -78.0048065 266.911346 -600.272217
780200.000 46478.4727 132.565277 3511.69141 2427.41821 1302.72449 3730.14258 6110.51074 -680.913635 -9.08026505 267.336090 -192.215424 0.774999976 0.108640373 9.99999978E-03 0.150512874 -67.5978088 267.336090 -604.235596
780400.000 46478.4727 134.101700 4755.21240 2455.55176 1320.03992 3775.59155 6998.86914 -679.329590 -9.08026505 267.051544 -192.192245 0.774999976 0.108640373 9.99999978E-03 0.150512874 -72.8740005 267.051544 -597.375305
780600.000 46478.4727 135.135605 4246.18848 2474.48389 1347.31396 3821.79785 6700.03760 -675.658386 -9.08026505 266.769653 -192.457886 0.774999976 0.108640373 9.99999978E-03 0.150512874 -69.6539230 266.769653 -596.924194
780800.000 46478.4727 132.223953 2976.35718 2421.16846 1349.36218 3770.53052 5788.02734 -688.617676 -9.08026505 267.277557 -192.197983 0.774999976 0.108640373 9.99999978E-03 0.150512874 -79.5218582 267.277557 -600.015564
781000.000 46478.4727 131.711777 2980.57275 2411.78955 1317.70813 3729.49756 5749.85156 -703.952942 -9.08026505 266.977936 -192.024536 0.774999976 0.108640373 9.99999978E-03 0.150512874 -88.9798203 266.977936 -605.892883
781200.000 46478.4727 134.414093 3060.26562 2461.27222 1367.87219 3829.14429 5903.51758 -665.789124 -9.08026505 267.475983 -192.003937 0.774999976 0.108640373 9.99999978E-03 0.150512874 -54.3081131 267.475983 -602.400757
781400.000 46478.4727 134.556656 1993.83972 2463.88281 1339.45752 3803.34009 5154.84619 -686.196472 -9.08026505 266.690796 -192.283142 0.774999976 0.108640373 9.99999978E-03 0.150512874 -68.9359436 266.690796 -608.180237
781600.000 46478.4727 133.025253 2346.36548 2435.84082 1320.38770 3756.22852 5346.69092 -676.677734 -9.08026505 266.618256 -192.448257 0.774999976 0.108640373 9.99999978E-03 0.150512874 -63.0495186 266.618256 -604.547974
781800.000 46478.4727 133.810165 3287.61230 2450.21338 1346.34058 3796.55396 6025.03223 -661.766785 -9.08026505 266.878235 -192.336777 0.774999976 0.108640373 9.99999978E-03 0.150512874 -57.6535339 266.878235 -595.033020
782000.000 46478.4727 136.596329 3253.38843 2501.23120 1393.70581 3894.93701 6100.21680 -651.455383 -9.08026505 267.084137 -192.271484 0.774999976 0.108640373 9.99999978E-03 0.150512874 -53.6829948 267.084137 -588.692139
782200.000 46478.4727 130.418182 2798.33838 2388.10229 1390.10010 3778.20239 5675.03076 -654.414001 -9.08026505 267.176971 -192.210754 0.774999976 0.108640373 9.99999978E-03 0.150512874 -62.8418007 267.176971 -582.491882
782400.000 46478.4727 134.275085 2698.03027 2458.72681 1381.05774 3839.78442 5668.61963 -675.498596 -9.08026505 267.300568 -192.124847 0.774999976 0.108640373 9.99999978E-03 0.150512874 -81.4709549 267.300568 -584.947388
782600.000 46478.4727 131.823135 3377.31885 2413.82886 1342.09863 3755.92749 6045.21191 -660.886963 -9.08026505 267.662750 -191.976074 0.774999976 0.108640373 9.99999978E-03 0.150512874 -67.1223450 267.662750 -584.684387
782800.000 46478.4727 130.520676 3588.90161 2389.97925 1397.66956 3787.64893 6220.35303 -650.985352 -9.08026505 267.526276 -191.874176 0.774999976 0.108640373 9.99999978E-03 0.150512874 -64.2036362 267.526276 -577.701477
783000.000 46478.4727 133.516083 3665.44360 2444.82861 1391.85071 3836.67920 6321.26660 -663.595032 -9.08026505 267.561676 -191.819626 0.774999976 0.108640373 9.99999978E-03 0.150512874 -85.5227966 267.561676 -568.991943
783200.000 46478.4727 133.831421 4002.91089 2450.60254 1419.85571 3870.45850 6583.79492 -645.821045 -9.08026505 267.544342 -191.844528 0.774999976 0.108640373 9.99999978E-03 0.150512874 -73.9701538 267.544342 -562.770569
783400.000 46478.4727 134.576065 3666.64722 2464.23779 1416.62708 3880.86499 6366.26807 -636.290161 -9.08026505 267.435333 -191.841644 0.774999976 0.108640373 9.99999978E-03 0.150512874 -58.0374069 267.435333 -569.172485
783600.000 46478.4727 132.278030 3446.21655 2422.15845 1380.13904 3802.29761 6138.28369 -642.023560 -9.08026505 267.571564 -191.865829 0.774999976 0.108640373 9.99999978E-03 0.150512874 -63.8204079 267.571564 -569.122864
783800.000 46478.4727 135.023773 2956.23877 2472.43604 1451.36206 3923.79810 5927.65771 -640.813110 -9.08026505 267.155304 -191.928940 0.774999976 0.108640373 9.99999978E-03 0.150512874 -58.2127914 267.155304 -573.520081
784000.000 46478.4727 132.300125 2550.47681 2422.56299 1416.39575 3838.95874 5567.77637 -646.569031 -9.08026505 267.438690 -191.834442 0.774999976 0.108640373 9.99999978E-03 0.150512874 -67.2291183 267.438690 -570.259644
784200.000 46478.4727 132.375275 2913.27686 2423.93921 1395.99890 3819.93799 5794.67578 -658.251282 -9.08026505 267.444397 -191.595642 0.774999976 0.108640373 9.99999978E-03 0.150512874 -80.8388901 267.444397 -568.332153
784400.000 46478.4727 132.690186 3131.28735 2429.70532 1312.36218 3742.06738 5864.58203 -650.102905 -9.08026505 268.233032 -191.632339 0.774999976 0.108640373 9.99999978E-03 0.150512874 -68.0954971 268.233032 -572.927124
784600.000 46478.4727 134.310028 2990.22485 2459.36670 1381.79382 3841.16040 5868.05713 -669.991882 -9.08026505 268.034943 -191.685303 0.774999976 0.108640373 9.99999978E-03 0.150512874 -79.7315674 268.034943 -581.180054
784800.000 46478.4727 132.314667 3726.62061 2422.82935 1391.11365 3813.94312 6339.99902 -650.422607 -9.08026505 268.014160 -191.712143 0.774999976 0.108640373 9.99999978E-03 0.150512874 -62.0843048 268.014160 -579.258057
785000.000 46478.4727 132.286484 3886.30957 2422.31323 1375.06897 3797.38208 6431.68164 -665.258728 -9.08026505 267.731934 -191.770477 0.774999976 0.108640373 9.99999978E-03 0.150512874 -79.3812408 267.731934 -576.797180
785200.000 46478.4727 134.154144 3244.10767 2456.51221 1396.48535 3852.99780 6051.98633 -641.886597 -9.08026505 267.622223 -191.818192 0.774999976 0.108640373 9.99999978E-03 0.150512874 -60.4575157 267.622223 -572.348816
785400.000 46478.4727 133.519653 2888.68262 2444.89404 1397.66125 3842.55542 5800.62256 -633.202759 -9.08026505 267.610229 -191.991440 0.774999976 0.108640373 9.99999978E-03 0.150512874 -58.6677055 267.610229 -565.454834
785600.000 46478.4727 131.600601 3429.82617 2409.75391 1407.51416 3817.26807 6142.14453 -648.181824 -9.08026505 267.222595 -191.933304 0.774999976 0.108640373 9.99999978E-03 0.150512874 -65.8450851 267.222595 -573.256470
785800.000 46478.4727 132.504990 3382.64844 2426.31421 1425.79565 3852.10986 6145.00732 -643.968506 -9.08026505 267.535156 -191.904175 0.774999976 0.108640373 9.99999978E-03 0.150512874 -56.8899155 267.535156 -577.998352
786000.000 46478.4727 131.959076 3082.46875 2416.31787 1411.24316 3827.56104 5916.98438 -641.095520 -9.08026505 268.132050 -191.837875 0.774999976 0.108640373 9.99999978E-03 0.150512874 -59.5527763 268.132050 -572.462463
786200.000 46478.4727 131.459885 3533.35864 2407.17700 1448.05823 3855.23535 6250.29004 -635.241150 -9.08026505 268.254456 -191.757416 0.774999976 0.108640373 9.99999978E-03 0.150512874 -55.8512878 268.254456 -570.309631
786400.000 46478.4727 134.459320 4368.64209 2462.10010 1404.57959 3866.67969 6827.92383 -638.208679 -9.08026505 268.322174 -191.800079 0.774999976 0.108640373 9.99999978E-03 0.150512874 -65.5855484 268.322174 -563.542908
786600.000 46478.4727 131.993546 4003.99170 2416.94922 1386.88818 3803.83740 6517.90674 -626.993286 -9.08026505 268.624512 -191.612473 0.774999976 0.108640373 9.99999978E-03 0.150512874 -65.3663406 268.624512 -552.546692
786800.000 46478.4727 133.770493 3448.48877 2449.48730 1450.34045 3899.82764 6237.35449 -624.975952 -9.08026505 268.323700 -191.645142 0.774999976 0.108640373 9.99999978E-03 0.150512874 -63.9603500 268.323700 -551.935303
787000.000 46478.4727 133.319443 4213.71533 2441.22778 1419.12695 3860.35498 6716.58350 -622.014587 -9.08026505 268.215820 -191.582947 0.774999976 0.108640373 9.99999978E-03 0.150512874 -59.7657127 268.215820 -553.168579
787200.000 46478.4727 132.797882 3600.47974 2431.67749 1351.76636 3783.44360 6223.99609 -637.793091 -9.08026505 268.717926 -191.351517 0.774999976 0.108640373 9.99999978E-03 0.150512874 -69.8879318 268.717926 -558.824890
