Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
275000.000 46478.4727 132.691238 535.619263 2429.72461 -1247.39600 1182.32874 1545.39331 -6162.25146 -56.6427231 12543.6641 -9582.85645 0.275000006 0.677699029 0.492702633 0.634018719 -1934.08521 12543.6641 -4171.52344
275200.000 46478.4727 133.493057 -255.328323 2444.40674 -1316.62341 1127.78345 954.711487 -6200.67529 -56.6427231 12560.5195 -9583.53223 0.275000006 0.677699029 0.492702633 0.634018719 -1958.12146 12560.5195 -4185.91113
275400.000 46478.4727 133.593506 -144.976257 2446.24609 -1343.63684 1102.60925 1004.33838 -6176.16455 -56.6427231 12543.6445 -9582.45312 0.275000006 0.677699029 0.492702633 0.634018719 -1947.24353 12543.6445 -4172.27832
275600.000 46478.4727 134.124176 -428.178864 2455.96338 -1298.03809 1157.92529 867.688232 -6184.09766 -56.6427231 12556.2217 -9582.93555 0.275000006 0.677699029 0.492702633 0.634018719 -1945.08606 12556.2217 -4182.36865
275800.000 46478.4727 132.076172 -425.350525 2418.46216 -1291.73706 1126.72510 838.405151 -6189.76562 -56.6427231 12559.9678 -9583.23340 0.275000006 0.677699029 0.492702633 0.634018719 -1955.60901 12559.9678 -4177.51416
276000.000 46478.4727 130.498093 70.1928864 2389.56567 -1292.83105 1096.73462 1144.31421 -6165.65820 -56.6427231 12563.4512 -9583.06250 0.275000006 0.677699029 0.492702633 0.634018719 -1939.11731 12563.4512 -4169.89795
276200.000 46478.4727 133.057922 248.746628 2436.43896 -1277.57275 1158.86633 1327.47705 -6156.49463 -56.6427231 12550.7012 -9583.62207 0.275000006 0.677699029 0.492702633 0.634018719 -1927.60168 12550.7012 -4172.25049
276400.000 46478.4727 131.156677 -505.037598 2401.62524 -1262.98816 1138.63696 796.301941 -6171.02295 -56.6427231 12565.8057 -9582.94531 0.275000006 0.677699029 0.492702633 0.634018719 -1939.60913 12565.8057 -4174.77100
276600.000 46478.4727 130.063477 -605.707947 2381.60742 -1294.95764 1086.64966 676.076111 -6180.98682 -56.6427231 12551.5889 -9583.66602 0.275000006 0.677699029 0.492702633 0.634018719 -1947.03845 12551.5889 -4177.30566
276800.000 46478.4727 132.990784 -589.850708 2435.20972 -1243.90625 1191.30347 791.478638 -6175.31006 -56.6427231 12564.8428 -9582.42773 0.275000006 0.677699029 0.492702633 0.634018719 -1941.34619 12564.8428 -4177.32080
277000.000 46478.4727 132.383942 -1120.09814 2424.09766 -1285.43396 1138.66370 379.415375 -6160.08789 -56.6427231 12545.5811 -9582.80566 0.275000006 0.677699029 0.492702633 0.634018719 -1929.10999 12545.5811 -4174.33496
277200.000 46478.4727 132.446747 -1108.75134 2425.24780 -1288.75415 1136.49365 384.936737 -6185.35107 -56.6427231 12572.2510 -9582.41602 0.275000006 0.677699029 0.492702633 0.634018719 -1955.99365 12572.2510 -4172.71484
277400.000 46478.4727 133.651764 -553.149048 2447.31299 -1303.06555 1144.24744 769.300415 -6164.43750 -56.6427231 12552.6826 -9584.00488 0.275000006 0.677699029 0.492702633 0.634018719 -1925.86462 12552.6826 -4181.93018
277600.000 46478.4727 134.281219 181.862000 2458.83911 -1331.77856 1127.06042 1250.33386 -6197.66211 -56.6427231 12558.3584 -9582.63770 0.275000006 0.677699029 0.492702633 0.634018719 -1952.70154 12558.3584 -4188.31787
277800.000 46478.4727 130.434387 526.148071 2388.39917 -1276.38196 1112.01721 1468.66187 -6175.87109 -56.6427231 12563.6299 -9583.31055 0.275000006 0.677699029 0.492702633 0.634018719 -1949.86487 12563.6299 -4169.36328
278000.000 46478.4727 136.531860 461.086365 2500.05078 -1308.82764 1191.22314 1503.76636 -6165.19678 -56.6427231 12560.4033 -9582.52539 0.275000006 0.677699029 0.492702633 0.634018719 -1940.70190 12560.4033 -4167.85254
278200.000 46478.4727 131.531036 147.339111 2408.48022 -1319.86133 1088.61877 1188.49133 -6196.21387 -56.6427231 12549.5498 -9583.18652 0.275000006 0.677699029 0.492702633 0.634018719 -1958.76611 12549.5498 -4180.80518
278400.000 46478.4727 130.727951 560.448975 2393.77466 -1305.02246 1088.75220 1468.64746 -6181.65283 -56.6427231 12557.2197 -9582.36426 0.275000006 0.677699029 0.492702633 0.634018719 -1951.89514 12557.2197 -4173.11475
278600.000 46478.4727 133.943909 119.795090 2452.66260 -1284.59131 1168.07117 1249.27319 -6161.35254 -56.6427231 12565.2217 -9581.85645 0.275000006 0.677699029 0.492702633 0.634018719 -1938.56787 12565.2217 -4166.14209
278800.000 46478.4727 131.337997 -40.3311081 2404.94531 -1250.95386 1153.99158 1126.65344 -6154.20068 -56.6427231 12565.0703 -9581.40234 0.275000006 0.677699029 0.492702633 0.634018719 -1927.34521 12565.0703 -4170.21289
279000.000 46478.4727 130.022064 -780.574951 2380.84912 -1305.66455 1075.18457 546.079041 -6183.97510 -56.6427231 12562.2568 -9582.41309 0.275000006 0.677699029 0.492702633 0.634018719 -1952.85046 12562.2568 -4174.48193
279200.000 46478.4727 132.180634 89.4129715 2420.37500 -1245.43408 1174.94092 1235.54871 -6168.74854 -56.6427231 12567.1113 -9580.44727 0.275000006 0.677699029 0.492702633 0.634018719 -1941.29077 12567.1113 -4170.81494
279400.000 46478.4727 134.015823 321.509125 2453.97925 -1302.63855 1151.34058 1369.27271 -6169.46045 -56.6427231 12557.2920 -9582.93164 0.275000006 0.677699029 0.492702633 0.634018719 -1933.94495 12557.2920 -4178.87256
279600.000 46478.4727 130.408401 -56.2386055 2387.92334 -1338.91479 1049.00854 1010.88770 -6184.83203 -56.6427231 12551.2910 -9582.72852 0.275000006 0.677699029 0.492702633 0.634018719 -1944.96216 12551.2910 -4183.22705
279800.000 46478.4727 132.478485 -203.110397 2425.82886 -1263.30481 1162.52405 1024.84753 -6176.88428 -56.6427231 12567.1172 -9583.26074 0.275000006 0.677699029 0.492702633 0.634018719 -1955.02209 12567.1172 -4165.21973
280000.000 46478.4727 133.669540 -1146.22791 2447.63843 -1286.60071 1161.03772 384.077637 -6178.12061 -56.6427231 12555.1387 -9582.36230 0.275000006 0.677699029 0.492702633 0.634018719 -1944.90906 12555.1387 -4176.56885
280200.000 46478.4727 132.181824 -1340.48547 2420.39673 -1335.18018 1085.21643 176.580582 -6183.50781 -56.6427231 12563.7783 -9583.86523 0.275000006 0.677699029 0.492702633 0.634018719 -1957.58362 12563.7783 -4169.28174
280400.000 46478.4727 135.988556 -91.9915695 2490.10229 -1288.38806 1201.71423 1139.35852 -6170.87305 -56.6427231 12552.9766 -9583.07227 0.275000006 0.677699029 0.492702633 0.634018719 -1939.90967 12552.9766 -4174.32080
280600.000 46478.4727 132.062103 -256.959717 2418.20459 -1279.28760 1138.91699 964.739197 -6159.31836 -56.6427231 12560.2021 -9583.13184 0.275000006 0.677699029 0.492702633 0.634018719 -1931.40320 12560.2021 -4171.27246
280800.000 46478.4727 130.863358 -1013.80157 2396.25439 -1284.01160 1112.24255 425.046509 -6158.71826 -56.6427231 12559.8105 -9582.86523 0.275000006 0.677699029 0.492702633 0.634018719 -1935.78821 12559.8105 -4166.28760
281000.000 46478.4727 134.417099 -680.056702 2461.32715 -1320.88086 1140.44617 679.476013 -6165.27734 -56.6427231 12549.2549 -9583.20312 0.275000006 0.677699029 0.492702633 0.634018719 -1928.66858 12549.2549 -4179.96582
281200.000 46478.4727 134.223679 266.884430 2457.78540 -1306.25525 1151.53015 1332.43530 -6174.89600 -56.6427231 12566.2969 -9581.80664 0.275000006 0.677699029 0.492702633 0.634018719 -1940.52063 12566.2969 -4177.73291
281400.000 46478.4727 135.716156 519.160767 2485.11426 -1251.84485 1233.26953 1585.17786 -6183.81201 -56.6427231 12559.9902 -9582.79004 0.275000006 0.677699029 0.492702633 0.634018719 -1955.43774 12559.9902 -4171.73145
281600.000 46478.4727 133.878326 -59.2451859 2451.46167 -1327.98889 1123.47266 1083.31384 -6189.85645 -56.6427231 12547.2061 -9583.26758 0.275000006 0.677699029 0.492702633 0.634018719 -1959.55115 12547.2061 -4173.66260
281800.000 46478.4727 134.134537 -47.2389336 2456.15283 -1329.08496 1127.06787 1095.04736 -6179.92627 -56.6427231 12562.5840 -9582.20801 0.275000006 0.677699029 0.492702633 0.634018719 -1957.13074 12562.5840 -4166.15283
282000.000 46478.4727 136.087418 -590.796448 2491.91235 -1266.41089 1225.50146 825.035522 -6185.18213 -56.6427231 12554.6338 -9581.93262 0.275000006 0.677699029 0.492702633 0.634018719 -1948.00586 12554.6338 -4180.53369
282200.000 46478.4727 134.828995 -291.417572 2468.86914 -1314.06262 1154.80664 957.271851 -6185.54004 -56.6427231 12566.8721 -9583.06934 0.275000006 0.677699029 0.492702633 0.634018719 -1959.00171 12566.8721 -4169.89551
282400.000 46478.4727 131.944366 217.038986 2416.04834 -1310.55542 1105.49304 1252.61096 -6177.13184 -56.6427231 12554.3945 -9583.02539 0.275000006 0.677699029 0.492702633 0.634018719 -1946.16455 12554.3945 -4174.32422
282600.000 46478.4727 134.359879 822.314148 2460.27930 -1241.98389 1218.29553 1775.69360 -6177.67920 -56.6427231 12558.7783 -9583.06445 0.275000006 0.677699029 0.492702633 0.634018719 -1957.46094 12558.7783 -4163.57568
282800.000 46478.4727 131.733856 1641.71277 2412.19385 -1282.48022 1129.71350 2242.53345 -6172.60107 -56.6427231 12558.5342 -9582.61719 0.275000006 0.677699029 0.492702633 0.634018719 -1941.76843 12558.5342 -4174.18994
283000.000 46478.4727 133.257324 460.261993 2440.09033 -1302.42542 1137.66504 1449.64941 -6193.21680 -56.6427231 12562.8740 -9582.75391 0.275000006 0.677699029 0.492702633 0.634018719 -1963.14355 12562.8740 -4173.43066
283200.000 46478.4727 134.420059 -628.428223 2461.38135 -1302.58972 1158.79175 732.817322 -6179.21631 -56.6427231 12568.5107 -9582.70117 0.275000006 0.677699029 0.492702633 0.634018719 -1946.60864 12568.5107 -4175.96533
283400.000 46478.4727 132.317276 -1699.47815 2422.87720 -1319.90588 1102.97119 -49.0044594 -6196.67920 -56.6427231 12551.4766 -9582.95703 0.275000006 0.677699029 0.492702633 0.634018719 -1960.04163 12551.4766 -4179.99512
283600.000 46478.4727 132.068573 -966.556641 2418.32300 -1271.20996 1147.11316 491.941620 -6170.29834 -56.6427231 12552.1914 -9583.27734 0.275000006 0.677699029 0.492702633 0.634018719 -1940.48364 12552.1914 -4173.17188
283800.000 46478.4727 132.301086 30.7800045 2422.58032 -1204.38086 1218.19934 1239.06335 -6164.24414 -56.6427231 12560.7676 -9582.27246 0.275000006 0.677699029 0.492702633 0.634018719 -1942.61780 12560.7676 -4164.98340
284000.000 46478.4727 130.205627 101.001068 2384.21021 -1287.66284 1096.54736 1165.01001 -6169.45557 -56.6427231 12563.5801 -9583.66504 0.275000006 0.677699029 0.492702633 0.634018719 -1944.97205 12563.5801 -4167.84082
284200.000 46478.4727 133.293701 -234.997864 2440.75635 -1274.29846 1166.45776 1007.16669 -6168.63428 -56.6427231 12560.8721 -9582.52637 0.275000006 0.677699029 0.492702633 0.634018719 -1949.28479 12560.8721 -4162.70654
284400.000 46478.4727 134.536102 100.104218 2463.50610 -1280.30127 1183.20496 1251.05957 -6161.78711 -56.6427231 12561.5615 -9583.86133 0.275000006 0.677699029 0.492702633 0.634018719 -1945.50085 12561.5615 -4159.64355
284600.000 46478.4727 132.316025 -121.945602 2422.85425 -1271.77637 1151.07776 1068.41809 -6168.20801 -56.6427231 12550.6074 -9582.18945 0.275000006 0.677699029 0.492702633 0.634018719 -1934.53967 12550.6074 -4177.02539
284800.000 46478.4727 133.163437 -765.192810 2438.37109 -1301.81848 1136.55261 617.873657 -6181.97559 -56.6427231 12554.5303 -9583.28516 0.275000006 0.677699029 0.492702633 0.634018719 -1953.15625 12554.5303 -4172.17676
285000.000 46478.4727 134.135635 -454.832184 2456.17310 -1325.72791 1130.44531 822.141479 -6177.58350 -56.6427231 12558.6426 -9582.83984 0.275000006 0.677699029 0.492702633 0.634018719 -1944.83655 12558.6426 -4176.10400
285200.000 46478.4727 134.734634 223.209412 2467.14136 -1274.38623 1192.75525 1344.05566 -6155.04053 -56.6427231 12551.6670 -9583.68848 0.275000006 0.677699029 0.492702633 0.634018719 -1940.03015 12551.6670 -4158.36768
285400.000 46478.4727 131.805191 291.071381 2413.50024 -1235.57214 1177.92798 1375.22815 -6160.46875 -56.6427231 12563.3203 -9582.80176 0.275000006 0.677699029 0.492702633 0.634018719 -1941.08105 12563.3203 -4162.74512
285600.000 46478.4727 132.128754 220.787354 2419.42505 -1303.09448 1116.33044 1265.98926 -6179.53564 -56.6427231 12561.8320 -9583.49121 0.275000006 0.677699029 0.492702633 0.634018719 -1952.88574 12561.8320 -4170.00732
285800.000 46478.4727 133.537613 -163.537689 2445.22290 -1222.29041 1222.93225 1112.07983 -6174.77637 -56.6427231 12556.5557 -9582.71777 0.275000006 0.677699029 0.492702633 0.634018719 -1952.36035 12556.5557 -4165.77344
286000.000 46478.4727 133.997299 903.778015 2453.63989 -1265.46960 1188.17041 1800.78809 -6169.90479 -56.6427231 12563.8740 -9583.68066 0.275000006 0.677699029 0.492702633 0.634018719 -1940.96057 12563.8740 -4172.30127
286200.000 46478.4727 131.021637 813.625671 2399.15210 -1283.60254 1115.54968 1667.05835 -6176.13037 -56.6427231 12551.8730 -9583.05273 0.275000006 0.677699029 0.492702633 0.634018719 -1935.74731 12551.8730 -4183.74023
286400.000 46478.4727 133.705307 -152.810913 2448.29346 -1271.14966 1177.14380 1073.56226 -6191.00977 -56.6427231 12559.0703 -9584.02734 0.275000006 0.677699029 0.492702633 0.634018719 -1956.08423 12559.0703 -4178.28271
286600.000 46478.4727 133.843506 91.5273743 2450.82397 -1285.38208 1165.44202 1227.48303 -6175.44727 -56.6427231 12550.0547 -9584.39551 0.275000006 0.677699029 0.492702633 0.634018719 -1955.56299 12550.0547 -4163.24170
286800.000 46478.4727 134.077026 542.750305 2455.10010 -1369.97595 1085.12415 1453.02246 -6196.91602 -56.6427231 12555.2529 -9583.17480 0.275000006 0.677699029 0.492702633 0.634018719 -1950.05054 12555.2529 -4190.22266
287000.000 46478.4727 133.991898 61.9181595 2453.54102 -1242.50903 1211.03210 1253.00281 -6179.26758 -56.6427231 12554.5400 -9584.07031 0.275000006 0.677699029 0.492702633 0.634018719 -1948.43396 12554.5400 -4174.19092
287200.000 46478.4727 131.220901 -253.183655 2402.80127 -1253.60486 1149.19641 977.578125 -6164.63672 -56.6427231 12568.5996 -9582.74805 0.275000006 0.677699029 0.492702633 0.634018719 -1941.27734 12568.5996 -4166.71631
287400.000 46478.4727 131.103165 -1179.74182 2400.64526 -1322.13354 1078.51172 278.834473 -6173.58887 -56.6427231 12539.3115 -9583.58691 0.275000006 0.677699029 0.492702633 0.634018719 -1942.26355 12539.3115 -4174.68262
287600.000 46478.4727 129.384933 -1009.77728 2369.18262 -1277.81763 1091.36499 406.896637 -6193.29492 -56.6427231 12564.5801 -9583.12598 0.275000006 0.677699029 0.492702633 0.634018719 -1945.69495 12564.5801 -4190.95752
287800.000 46478.4727 134.713028 -249.093887 2466.74585 -1286.03198 1180.71387 1011.86780 -6171.83643 -56.6427231 12560.4385 -9583.98535 0.275000006 0.677699029 0.492702633 0.634018719 -1951.41028 12560.4385 -4163.78320
288000.000 46478.4727 133.875244 -97.8965912 2451.40503 -1301.35376 1150.05115 1083.69287 -6186.24072 -56.6427231 12563.1631 -9582.46191 0.275000006 0.677699029 0.492702633 0.634018719 -1956.66736 12563.1631 -4172.93018
288200.000 46478.4727 132.411255 -952.570007 2424.59790 -1322.06018 1102.53784 456.846924 -6180.46631 -56.6427231 12545.4883 -9582.16406 0.275000006 0.677699029 0.492702633 0.634018719 -1945.62793 12545.4883 -4178.19580
288400.000 46478.4727 131.058456 -1364.24548 2399.82642 -1239.96094 1159.86560 235.124298 -6169.42090 -56.6427231 12556.0020 -9583.57617 0.275000006 0.677699029 0.492702633 0.634018719 -1945.09912 12556.0020 -4167.67920
288600.000 46478.4727 133.716812 -566.250427 2448.50391 -1292.91272 1155.59131 771.763611 -6177.45801 -56.6427231 12562.2881 -9582.70605 0.275000006 0.677699029 0.492702633 0.634018719 -1947.38806 12562.2881 -4173.42676
288800.000 46478.4727 129.712753 503.404327 2375.18530 -1302.68506 1072.50024 1413.72827 -6173.91260 -56.6427231 12556.1094 -9583.31836 0.275000006 0.677699029 0.492702633 0.634018719 -1944.29309 12556.1094 -4172.97656
289000.000 46478.4727 131.667923 -229.315414 2410.98657 -1286.64856 1124.33813 968.898743 -6174.95996 -56.6427231 12557.5459 -9583.21387 0.275000006 0.677699029 0.492702633 0.634018719 -1947.49121 12557.5459 -4170.82617
289200.000 46478.4727 135.160431 -380.599701 2474.93823 -1300.90076 1174.03760 916.051514 -6174.92773 -56.6427231 12556.1768 -9582.00098 0.275000006 0.677699029 0.492702633 0.634018719 -1954.09192 12556.1768 -4164.19287
289400.000 46478.4727 132.946899 -148.879227 2434.40601 -1337.93347 1096.47266 995.556274 -6182.95654 -56.6427231 12555.3828 -9583.29785 0.275000006 0.677699029 0.492702633 0.634018719 -1952.16809 12555.3828 -4174.14551
289600.000 46478.4727 132.993698 336.019989 2435.26318 -1272.84998 1162.41321 1390.18127 -6190.20703 -56.6427231 12555.3457 -9583.54883 0.275000006 0.677699029 0.492702633 0.634018719 -1951.60376 12555.3457 -4181.96094
289800.000 46478.4727 133.782135 797.833008 2449.69995 -1295.99805 1153.70203 1694.50586 -6175.16699 -56.6427231 12550.2002 -9583.17285 0.275000006 0.677699029 0.492702633 0.634018719 -1950.58423 12550.2002 -4167.93994
290000.000 46478.4727 132.371460 -549.934448 2423.86914 -1321.21680 1102.65234 729.884216 -6190.88379 -56.6427231 12554.5459 -9583.43262 0.275000006 0.677699029 0.492702633 0.634018719 -1956.42200 12554.5459 -4177.81934
290200.000 46478.4727 135.815445 -624.975769 2486.93213 -1326.09656 1160.83569 737.201538 -6174.52344 -56.6427231 12547.9570 -9584.45117 0.275000006 0.677699029 0.492702633 0.634018719 -1943.60950 12547.9570 -4174.27100
290400.000 46478.4727 136.797806 -81.6180496 2504.92065 -1297.87744 1207.04297 1151.71899 -6189.60400 -56.6427231 12555.5439 -9582.40918 0.275000006 0.677699029 0.492702633 0.634018719 -1963.42505 12555.5439 -4169.53613
290600.000 46478.4727 131.702637 257.137054 2411.62231 -1312.03345 1099.58887 1273.88684 -6189.20801 -56.6427231 12556.4746 -9583.51074 0.275000006 0.677699029 0.492702633 0.634018719 -1950.70483 12556.4746 -4181.86035
290800.000 46478.4727 133.675690 228.458572 2447.75122 -1276.67786 1171.07324 1325.93176 -6178.00439 -56.6427231 12556.5420 -9583.33105 0.275000006 0.677699029 0.492702633 0.634018719 -1948.14648 12556.5420 -4173.21533
291000.000 46478.4727 134.968124 -202.651138 2471.41699 -1273.03015 1198.38684 1061.02173 -6189.22949 -56.6427231 12555.4277 -9582.98438 0.275000006 0.677699029 0.492702633 0.634018719 -1955.48450 12555.4277 -4177.10254
291200.000 46478.4727 133.186462 -255.475998 2438.79272 -1287.16028 1151.63245 978.460327 -6193.94238 -56.6427231 12562.0771 -9583.63965 0.275000006 0.677699029 0.492702633 0.634018719 -1959.25610 12562.0771 -4178.04346
291400.000 46478.4727 130.637085 95.0876465 2392.11084 -1259.58923 1132.52161 1196.97595 -6184.51709 -56.6427231 12563.9082 -9582.96582 0.275000006 0.677699029 0.492702633 0.634018719 -1945.86658 12563.9082 -4182.00781
291600.000 46478.4727 136.527023 248.425323 2499.96240 -1292.99805 1206.96436 1375.35706 -6195.02002 -56.6427231 12570.4922 -9583.01953 0.275000006 0.677699029 0.492702633 0.634018719 -1959.62915 12570.4922 -4178.74805
291800.000 46478.4727 133.359024 -353.893036 2441.95264 -1315.25232 1126.70032 886.817139 -6194.70605 -56.6427231 12562.8516 -9583.23730 0.275000006 0.677699029 0.492702633 0.634018719 -1965.53027 12562.8516 -4172.53320
292000.000 46478.4727 131.122574 -1222.95813 2401.00073 -1343.64514 1057.35559 228.384644 -6197.70410 -56.6427231 12553.6641 -9583.05469 0.275000006 0.677699029 0.492702633 0.634018719 -1957.35486 12553.6641 -4183.70654
292200.000 46478.4727 132.641190 -1038.83838 2428.80811 -1223.49475 1205.31348 501.146362 -6168.87891 -56.6427231 12548.9912 -9582.34473 0.275000006 0.677699029 0.492702633 0.634018719 -1938.35291 12548.9912 -4173.88330
292400.000 46478.4727 132.020752 -444.638336 2417.44727 -1287.23474 1130.21240 828.818359 -6188.73828 -56.6427231 12562.8447 -9581.91309 0.275000006 0.677699029 0.492702633 0.634018719 -1964.69214 12562.8447 -4167.40381
292600.000 46478.4727 134.219757 -87.7433243 2457.71338 -1309.61121 1148.10229 1088.62634 -6189.78369 -56.6427231 12555.3965 -9583.33105 0.275000006 0.677699029 0.492702633 0.634018719 -1951.19104 12555.3965 -4181.94971
292800.000 46478.4727 135.713089 -161.828690 2485.05811 -1267.34326 1217.71484 1108.02075 -6173.39355 -56.6427231 12559.1621 -9582.65527 0.275000006 0.677699029 0.492702633 0.634018719 -1950.40295 12559.1621 -4166.34766
293000.000 46478.4727 134.134903 149.526443 2456.15991 -1302.66492 1153.49487 1254.85010 -6186.76221 -56.6427231 12555.8428 -9582.18066 0.275000006 0.677699029 0.492702633 0.634018719 -1960.11572 12555.8428 -4170.00391
293200.000 46478.4727 134.114822 740.500183 2455.79199 -1297.07715 1158.71484 1660.65625 -6188.14307 -56.6427231 12550.9697 -9583.68262 0.275000006 0.677699029 0.492702633 0.634018719 -1943.38269 12550.9697 -4188.11768
293400.000 46478.4727 130.631668 851.008301 2392.01172 -1325.92505 1066.08655 1642.93481 -6185.95996 -56.6427231 12561.5410 -9581.94336 0.275000006 0.677699029 0.492702633 0.634018719 -1955.73071 12561.5410 -4173.58643
293600.000 46478.4727 133.554520 -583.760681 2445.53223 -1282.49854 1163.03381 767.336914 -6215.04883 -56.6427231 12562.7285 -9583.24902 0.275000006 0.677699029 0.492702633 0.634018719 -1969.20435 12562.7285 -4189.20166
293800.000 46478.4727 135.957855 -836.570190 2489.53979 -1315.60291 1173.93713 606.875671 -6183.17676 -56.6427231 12550.4355 -9582.96484 0.275000006 0.677699029 0.492702633 0.634018719 -1951.85950 12550.4355 -4174.67480
294000.000 46478.4727 134.822266 8.50040627 2468.74609 -1351.67126 1117.07495 1122.83679 -6183.04395 -56.6427231 12560.6230 -9582.68457 0.275000006 0.677699029 0.492702633 0.634018719 -1951.61365 12560.6230 -4174.78760
294200.000 46478.4727 133.600143 366.026947 2446.36768 -1307.37415 1138.99365 1387.10156 -6192.58643 -56.6427231 12555.0107 -9583.96875 0.275000006 0.677699029 0.492702633 0.634018719 -1952.34656 12555.0107 -4183.59717
294400.000 46478.4727 133.608398 188.396072 2446.51904 -1259.54236 1186.97656 1314.67920 -6173.53906 -56.6427231 12562.6816 -9583.27637 0.275000006 0.677699029 0.492702633 0.634018719 -1950.32092 12562.6816 -4166.57520
294600.000 46478.4727 132.070770 -300.479828 2418.36304 -1340.71277 1077.65027 873.972839 -6201.06006 -56.6427231 12559.4404 -9583.68066 0.275000006 0.677699029 0.492702633 0.634018719 -1959.07849 12559.4404 -4185.33887
294800.000 46478.4727 135.266541 -564.939331 2476.88135 -1294.58411 1182.29724 799.358215 -6169.29346 -56.6427231 12562.6133 -9582.43457 0.275000006 0.677699029 0.492702633 0.634018719 -1945.88135 12562.6133 -4166.76904
295000.000 46478.4727 133.110733 -555.007446 2437.40601 -1281.80615 1155.59985 779.393066 -6167.57129 -56.6427231 12552.0000 -9584.28809 0.275000006 0.677699029 0.492702633 0.634018719 -1941.14575 12552.0000 -4169.78271
295200.000 46478.4727 132.529602 311.626038 2426.76489 -1296.67310 1130.09180 1341.32471 -6186.86523 -56.6427231 12562.1982 -9581.66992 0.275000006 0.677699029 0.492702633 0.634018719 -1963.10425 12562.1982 -4167.11816
