Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
750000.000 46478.4727 132.401077 2735.45068 2424.41138 1121.58191 3545.99316 5400.19336 -956.097961 -9.25935841 263.490082 -193.272049 0.764999986 0.110783130 9.99999978E-03 0.167089492 -114.816063 263.490082 -832.022522
750200.000 46478.4727 131.162781 2973.60547 2401.73706 1058.58496 3460.32202 5475.95312 -935.101868 -9.25935841 264.167267 -193.302063 0.764999986 0.110783130 9.99999978E-03 0.167089492 -104.858292 264.167267 -820.984253
750400.000 46478.4727 131.534546 2278.61060 2408.54443 1074.28528 3482.82983 5027.36523 -950.501343 -9.25935841 263.639771 -193.253067 0.764999986 0.110783130 9.99999978E-03 0.167089492 -115.735107 263.639771 -825.506897
750600.000 46478.4727 130.634262 3388.59912 2392.05908 1136.64331 3528.70239 5825.63330 -949.113953 -9.25935841 263.753235 -193.276733 0.764999986 0.110783130 9.99999978E-03 0.167089492 -120.396873 263.753235 -819.457703
750800.000 46478.4727 134.421509 3294.52271 2461.40771 1115.98535 3577.39331 5810.55518 -947.356445 -9.25935841 264.564850 -193.038193 0.764999986 0.110783130 9.99999978E-03 0.167089492 -129.555206 264.564850 -808.541870
751000.000 46478.4727 133.919037 3026.05127 2452.20728 1160.76172 3612.96875 5664.14990 -921.752197 -9.25935841 264.361969 -193.150345 0.764999986 0.110783130 9.99999978E-03 0.167089492 -108.573196 264.361969 -803.919617
751200.000 46478.4727 132.770905 3137.04565 2431.18335 1081.53015 3512.71338 5639.13086 -938.242981 -9.25935841 264.352844 -193.121124 0.764999986 0.110783130 9.99999978E-03 0.167089492 -116.527458 264.352844 -812.456177
751400.000 46478.4727 134.889404 3563.76709 2469.97534 1142.66174 3612.63721 6028.30420 -924.209778 -9.25935841 263.827057 -193.212479 0.764999986 0.110783130 9.99999978E-03 0.167089492 -106.741966 263.827057 -808.208435
751600.000 46478.4727 135.925385 2481.43359 2488.94556 1107.94543 3596.89111 5278.90820 -939.357971 -9.25935841 264.110199 -193.200333 0.764999986 0.110783130 9.99999978E-03 0.167089492 -117.588097 264.110199 -812.510498
751800.000 46478.4727 133.299820 1837.07983 2440.86841 1080.41882 3521.28711 4766.53516 -940.558167 -9.25935841 264.121643 -193.228683 0.764999986 0.110783130 9.99999978E-03 0.167089492 -115.604507 264.121643 -815.694275
752000.000 46478.4727 133.407333 2420.15991 2442.83691 1053.50305 3496.34009 5136.82324 -952.603333 -9.25935841 264.022858 -193.215622 0.764999986 0.110783130 9.99999978E-03 0.167089492 -120.097939 264.022858 -823.246033
752200.000 46478.4727 133.891907 3353.43579 2451.71021 1085.10645 3536.81641 5809.91211 -929.240906 -9.25935841 264.014191 -193.281799 0.764999986 0.110783130 9.99999978E-03 0.167089492 -104.790070 264.014191 -815.191467
752400.000 46478.4727 134.829315 1974.46875 2468.87524 1125.86694 3594.74219 4933.11768 -937.656921 -9.25935841 263.658356 -193.307449 0.764999986 0.110783130 9.99999978E-03 0.167089492 -114.648613 263.658356 -813.748962
752600.000 46478.4727 133.650970 1911.42285 2447.29834 1039.99524 3487.29370 4782.93408 -945.644165 -9.25935841 263.661255 -193.332214 0.764999986 0.110783130 9.99999978E-03 0.167089492 -120.613602 263.661255 -815.771179
752800.000 46478.4727 133.157135 2377.43384 2438.25586 1118.14185 3556.39771 5167.91992 -934.382751 -9.25935841 263.910309 -193.222977 0.764999986 0.110783130 9.99999978E-03 0.167089492 -112.256523 263.910309 -812.866882
753000.000 46478.4727 136.431915 2774.33447 2498.22070 1052.25183 3550.47266 5431.02979 -930.050293 -9.25935841 263.664124 -193.194092 0.764999986 0.110783130 9.99999978E-03 0.167089492 -106.771782 263.664124 -814.019165
