Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
425000.000 46478.4727 132.891083 1123.18835 2433.38428 -3109.45239 -676.068298 85.2746048 -6156.69141 -35.0832253 4597.54150 -3487.45068 0.425000012 0.419751465 0.179358974 0.755447149 -1151.94531 4597.54150 -4969.66309
425200.000 46478.4727 129.626450 60.6952553 2373.60498 -3103.70776 -730.102722 -688.961060 -6137.64111 -35.0832253 4596.91064 -3487.28418 0.425000012 0.419751465 0.179358974 0.755447149 -1139.24304 4596.91064 -4963.31494
425400.000 46478.4727 133.799896 135.981552 2450.02539 -3101.17334 -651.147888 -558.973999 -6134.13574 -35.0832253 4596.74902 -3486.95703 0.425000012 0.419751465 0.179358974 0.755447149 -1144.00818 4596.74902 -4955.04395
425600.000 46478.4727 134.040924 833.213257 2454.43896 -3137.99414 -683.555115 -118.769142 -6143.29541 -35.0832253 4599.04297 -3487.29736 0.425000012 0.419751465 0.179358974 0.755447149 -1142.74927 4599.04297 -4965.46289
425800.000 46478.4727 131.554916 347.848694 2408.91748 -3161.55981 -752.642273 -516.856201 -6159.10352 -35.0832253 4595.74414 -3487.30737 0.425000012 0.419751465 0.179358974 0.755447149 -1146.35461 4595.74414 -4977.66553
426000.000 46478.4727 132.815399 590.810120 2431.99829 -3076.98267 -644.984436 -244.509186 -6134.64795 -35.0832253 4600.21387 -3487.57300 0.425000012 0.419751465 0.179358974 0.755447149 -1136.11035 4600.21387 -4963.45459
426200.000 46478.4727 133.460648 2055.45020 2443.81323 -3130.91919 -687.105957 706.162231 -6141.09326 -35.0832253 4599.78857 -3486.96997 0.425000012 0.419751465 0.179358974 0.755447149 -1133.56970 4599.78857 -4972.44043
426400.000 46478.4727 129.593155 1280.23633 2372.99512 -3174.56299 -801.567810 66.2286530 -6156.01855 -35.0832253 4597.38232 -3487.32227 0.425000012 0.419751465 0.179358974 0.755447149 -1153.74451 4597.38232 -4967.19092
426600.000 46478.4727 131.388885 39.7130814 2405.87695 -3091.35327 -685.476379 -658.557190 -6132.23438 -35.0832253 4595.86475 -3486.77856 0.425000012 0.419751465 0.179358974 0.755447149 -1137.49390 4595.86475 -4959.65723
426800.000 46478.4727 136.096039 175.375641 2492.07031 -3169.20728 -677.136780 -558.260010 -6134.06055 -35.0832253 4589.89160 -3487.74878 0.425000012 0.419751465 0.179358974 0.755447149 -1138.12769 4589.89160 -4960.84961
427000.000 46478.4727 131.042831 1137.69128 2399.54053 -3130.98438 -731.443909 39.7297363 -6133.46631 -35.0832253 4597.51172 -3487.06250 0.425000012 0.419751465 0.179358974 0.755447149 -1145.03418 4597.51172 -4953.34912
427200.000 46478.4727 136.822327 1892.43225 2505.36938 -3122.46094 -617.091431 665.676392 -6144.83057 -35.0832253 4599.09180 -3487.60889 0.425000012 0.419751465 0.179358974 0.755447149 -1148.04224 4599.09180 -4961.70508
427400.000 46478.4727 131.622025 1472.62341 2410.14624 -3090.48462 -680.338318 317.866028 -6131.95996 -35.0832253 4599.34668 -3486.90918 0.425000012 0.419751465 0.179358974 0.755447149 -1145.68762 4599.34668 -4951.18896
427600.000 46478.4727 134.754868 1335.07361 2467.51196 -3169.28003 -701.768127 203.199326 -6141.45898 -35.0832253 4600.79102 -3487.27393 0.425000012 0.419751465 0.179358974 0.755447149 -1142.51062 4600.79102 -4963.86523
427800.000 46478.4727 132.264923 766.640869 2421.91821 -3177.96191 -756.043518 -236.383026 -6152.57324 -35.0832253 4596.58252 -3487.09424 0.425000012 0.419751465 0.179358974 0.755447149 -1150.64282 4596.58252 -4966.84717
428000.000 46478.4727 133.800980 758.060608 2450.04541 -3099.98950 -649.944336 -136.099884 -6136.67334 -35.0832253 4598.90869 -3487.09717 0.425000012 0.419751465 0.179358974 0.755447149 -1134.99304 4598.90869 -4966.59668
