Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
800000.000 46478.4727 129.567581 3404.43896 2372.52686 1689.50305 4062.03003 6369.69775 -354.493073 -8.73644447 269.381989 -191.445984 0.800000012 0.104526751 9.99999978E-03 0.112640001 -39.8514442 269.381989 -305.905182
800200.000 46478.4727 130.673676 2642.24390 2392.78101 1683.78503 4076.56592 5867.58691 -347.677795 -8.73644447 268.847046 -191.539505 0.800000012 0.104526751 9.99999978E-03 0.112640001 -32.8370361 268.847046 -306.104309
800400.000 46478.4727 135.447906 1917.85486 2480.20239 1687.63745 4167.83984 5467.83984 -363.213409 -8.73644447 269.439575 -191.619736 0.800000012 0.104526751 9.99999978E-03 0.112640001 -48.0100517 269.439575 -306.466919
800600.000 46478.4727 131.429398 3102.02319 2406.61865 1726.67834 4133.29688 6235.97510 -348.860352 -8.73644447 269.505066 -191.749496 0.800000012 0.104526751 9.99999978E-03 0.112640001 -32.1189003 269.505066 -308.005005
800800.000 46478.4727 131.392853 2889.89551 2405.94995 1676.91553 4082.86548 6041.75488 -359.494049 -8.73644447 269.416718 -191.675491 0.800000012 0.104526751 9.99999978E-03 0.112640001 -46.0751076 269.416718 -304.682495
801000.000 46478.4727 135.268784 1979.32666 2476.92261 1709.76025 4186.68311 5528.35107 -361.188873 -8.73644447 269.678009 -191.708221 0.800000012 0.104526751 9.99999978E-03 0.112640001 -49.9895668 269.678009 -302.462860
801200.000 46478.4727 132.659653 2659.86646 2429.14624 1679.43872 4108.58496 5911.55127 -345.859741 -8.73644447 270.077911 -191.714706 0.800000012 0.104526751 9.99999978E-03 0.112640001 -35.4256325 270.077911 -301.697662
801400.000 46478.4727 134.351471 3270.21924 2460.12524 1719.42627 4179.55176 6396.23975 -347.569427 -8.73644447 269.529388 -191.724197 0.800000012 0.104526751 9.99999978E-03 0.112640001 -44.1530113 269.529388 -294.679993
801600.000 46478.4727 132.306366 3732.93164 2422.67700 1747.88562 4170.56250 6700.89648 -335.916138 -8.73644447 269.579681 -191.597626 0.800000012 0.104526751 9.99999978E-03 0.112640001 -38.7904167 269.579681 -288.389282
801800.000 46478.4727 132.734421 3953.95288 2430.51538 1721.12415 4151.63965 6831.79053 -338.372864 -8.73644447 269.734589 -191.572327 0.800000012 0.104526751 9.99999978E-03 0.112640001 -48.8951797 269.734589 -280.741241
802000.000 46478.4727 133.317383 3995.48145 2441.19019 1809.24207 4250.43213 6958.73291 -320.196167 -8.73644447 268.979645 -191.535522 0.800000012 0.104526751 9.99999978E-03 0.112640001 -29.8829021 268.979645 -281.576843
802200.000 46478.4727 133.408463 4037.60474 2442.85791 1720.16333 4163.02100 6899.87451 -337.580475 -8.73644447 268.922150 -191.279984 0.800000012 0.104526751 9.99999978E-03 0.112640001 -45.7323952 268.922150 -283.111633
802400.000 46478.4727 134.904892 3890.59668 2470.25928 1699.30005 4169.55908 6806.76465 -342.011688 -8.73644447 268.839203 -191.266708 0.800000012 0.104526751 9.99999978E-03 0.112640001 -56.5781441 268.839203 -276.697113
802600.000 46478.4727 133.083603 4375.23096 2436.90918 1744.69507 4181.60449 7147.31445 -329.833130 -8.73644447 269.043823 -191.359085 0.800000012 0.104526751 9.99999978E-03 0.112640001 -42.5225716 269.043823 -278.574097
