Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
300000.000 46478.4727 134.470901 41.1962624 2462.31226 -1780.24084 682.071411 709.995911 -6317.38818 -52.9346008 11031.4229 -8406.20605 0.300000012 0.633333325 0.432224065 0.679139972 -1803.52209 11031.4229 -4460.93164
300200.000 46478.4727 132.811600 733.960266 2431.92871 -1798.81152 633.117249 1130.62549 -6336.70605 -52.9346008 11032.2285 -8406.40527 0.300000012 0.633333325 0.432224065 0.679139972 -1806.02734 11032.2285 -4477.74414
300400.000 46478.4727 132.226074 1268.28015 2421.20703 -1822.00305 599.204163 1458.89624 -6322.66064 -52.9346008 11033.1904 -8406.64746 0.300000012 0.633333325 0.432224065 0.679139972 -1802.05957 11033.1904 -4467.66650
300600.000 46478.4727 133.651627 196.461533 2447.31055 -1737.71313 709.597473 842.767151 -6314.57764 -52.9346008 11032.0254 -8407.02637 0.300000012 0.633333325 0.432224065 0.679139972 -1800.41895 11032.0254 -4461.22412
300800.000 46478.4727 134.490158 -73.6293945 2462.66504 -1801.26367 661.401367 611.492310 -6339.81982 -52.9346008 11021.4209 -8406.53418 0.300000012 0.633333325 0.432224065 0.679139972 -1806.23975 11021.4209 -4480.64551
301000.000 46478.4727 131.426575 -444.132263 2406.56738 -1800.09717 606.470032 305.419037 -6337.19189 -52.9346008 11023.0312 -8406.84082 0.300000012 0.633333325 0.432224065 0.679139972 -1808.63245 11023.0312 -4475.62500
301200.000 46478.4727 132.326401 -164.712448 2423.04395 -1801.75525 621.288818 509.639984 -6324.26855 -52.9346008 11035.8232 -8406.33984 0.300000012 0.633333325 0.432224065 0.679139972 -1803.60132 11035.8232 -4467.73291
301400.000 46478.4727 134.405167 -987.438965 2461.10864 -1814.80334 646.305359 -23.0210972 -6349.71875 -52.9346008 11021.1650 -8406.60840 0.300000012 0.633333325 0.432224065 0.679139972 -1811.46985 11021.1650 -4485.31396
301600.000 46478.4727 131.315384 -648.442078 2404.53125 -1802.50244 602.028931 162.488403 -6322.16602 -52.9346008 11020.4131 -8406.37695 0.300000012 0.633333325 0.432224065 0.679139972 -1799.60730 11020.4131 -4469.62402
301800.000 46478.4727 135.129852 944.086670 2474.37842 -1825.23181 649.146606 1289.08716 -6347.65527 -52.9346008 11027.3779 -8407.42188 0.300000012 0.633333325 0.432224065 0.679139972 -1827.01428 11027.3779 -4467.70654
302000.000 46478.4727 134.661606 2029.93274 2465.80420 -1788.77808 677.026245 2052.99756 -6331.88770 -52.9346008 11019.2686 -8406.95996 0.300000012 0.633333325 0.432224065 0.679139972 -1805.46191 11019.2686 -4473.49121
302200.000 46478.4727 131.634598 689.530823 2410.37646 -1839.80542 570.571045 1037.96326 -6347.09082 -52.9346008 11023.1523 -8405.74805 0.300000012 0.633333325 0.432224065 0.679139972 -1807.44556 11023.1523 -4486.71094
302400.000 46478.4727 132.550903 -900.643799 2427.15479 -1780.81702 646.337891 35.8446999 -6326.34766 -52.9346008 11028.0928 -8406.46582 0.300000012 0.633333325 0.432224065 0.679139972 -1816.19568 11028.0928 -4457.21729
302600.000 46478.4727 135.183228 -395.160736 2475.35596 -1824.57068 650.785217 382.929138 -6332.68506 -52.9346008 11023.8691 -8406.52539 0.300000012 0.633333325 0.432224065 0.679139972 -1811.75232 11023.8691 -4467.99805
302800.000 46478.4727 130.313934 232.689728 2386.19360 -1790.71716 595.476379 753.203003 -6326.14551 -52.9346008 11024.5293 -8406.79297 0.300000012 0.633333325 0.432224065 0.679139972 -1791.44177 11024.5293 -4481.76904
