Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
150000.000 46478.4727 136.379364 -218.238174 2497.25830 2162.74170 4660.00000 4512.06934 -4557.11963 -73.6557083 20324.0566 -15539.0430 0.150000006 0.881250024 0.798912704 0.303991884 -2552.32520 20324.0566 -1931.13843
150200.000 46478.4727 132.394470 933.273499 2424.29053 2173.02490 4597.31543 5229.92627 -4545.93164 -73.6557083 20326.9355 -15537.5010 0.150000006 0.881250024 0.798912704 0.303991884 -2547.49414 20326.9355 -1924.78149
150400.000 46478.4727 134.432373 1259.38086 2461.60693 2112.59106 4574.19824 5427.85791 -4535.74756 -73.6557083 20308.9922 -15537.8643 0.150000006 0.881250024 0.798912704 0.303991884 -2522.21655 20308.9922 -1939.87561
150600.000 46478.4727 134.633148 33.8058167 2465.28320 2086.78979 4552.07324 4574.98828 -4562.37012 -73.6557083 20318.9688 -15539.4170 0.150000006 0.881250024 0.798912704 0.303991884 -2557.03101 20318.9688 -1931.68347
150800.000 46478.4727 133.032028 -912.694397 2435.96484 2209.93872 4645.90381 4027.24219 -4553.15381 -73.6557083 20333.4023 -15536.2783 0.150000006 0.881250024 0.798912704 0.303991884 -2547.35522 20333.4023 -1932.14258
151000.000 46478.4727 131.030853 -1511.36694 2399.32104 2156.17383 4555.49512 3531.02881 -4562.85498 -73.6557083 20330.6191 -15537.8135 0.150000006 0.881250024 0.798912704 0.303991884 -2557.60254 20330.6191 -1931.59656
151200.000 46478.4727 131.366623 -231.508194 2405.46948 2151.16553 4556.63525 4399.70947 -4556.22510 -73.6557083 20329.7402 -15538.0195 0.150000006 0.881250024 0.798912704 0.303991884 -2551.87329 20329.7402 -1930.69604
151400.000 46478.4727 133.451889 858.132629 2443.65308 2187.66724 4631.32031 5212.99756 -4532.67334 -73.6557083 20303.2773 -15537.6768 0.150000006 0.881250024 0.798912704 0.303991884 -2529.47729 20303.2773 -1929.54016
151600.000 46478.4727 133.238571 557.453491 2439.74707 2111.44775 4551.19482 4929.05957 -4572.41260 -73.6557083 20330.9805 -15538.1680 0.150000006 0.881250024 0.798912704 0.303991884 -2566.91602 20330.9805 -1931.84070
151800.000 46478.4727 130.906937 -893.237183 2397.05200 2152.36011 4549.41211 3943.93945 -4552.28174 -73.6557083 20305.0820 -15537.7334 0.150000006 0.881250024 0.798912704 0.303991884 -2547.73755 20305.0820 -1930.88831
152000.000 46478.4727 134.859863 -2204.89355 2469.43457 2160.53125 4629.96582 3135.39893 -4560.04785 -73.6557083 20327.2832 -15536.6396 0.150000006 0.881250024 0.798912704 0.303991884 -2551.76904 20327.2832 -1934.62305
152200.000 46478.4727 131.726334 -1051.28137 2412.05615 2166.00952 4578.06592 3865.46436 -4550.19775 -73.6557083 20309.6543 -15538.8994 0.150000006 0.881250024 0.798912704 0.303991884 -2548.06689 20309.6543 -1928.47522
152400.000 46478.4727 131.166306 17.8814163 2401.80151 2094.19116 4495.99268 4508.11328 -4581.40479 -73.6557083 20332.4863 -15540.3291 0.150000006 0.881250024 0.798912704 0.303991884 -2572.81323 20332.4863 -1934.93604
152600.000 46478.4727 134.184509 -479.091705 2457.06812 2150.01001 4607.07812 4282.33008 -4563.92578 -73.6557083 20324.6133 -15538.3428 0.150000006 0.881250024 0.798912704 0.303991884 -2566.50562 20324.6133 -1923.76465
152800.000 46478.4727 135.626572 -995.675476 2483.47388 2136.06567 4619.53955 3944.62988 -4566.06006 -73.6557083 20308.8809 -15539.0381 0.150000006 0.881250024 0.798912704 0.303991884 -2557.91675 20308.8809 -1934.48755
153000.000 46478.4727 131.202713 -1116.57385 2402.46826 2141.88208 4544.35059 3787.49121 -4566.00293 -73.6557083 20308.6152 -15539.6670 0.150000006 0.881250024 0.798912704 0.303991884 -2560.17700 20308.6152 -1932.17004
153200.000 46478.4727 133.424088 4.49917078 2443.14404 2146.15332 4589.29736 4592.34717 -4562.38770 -73.6557083 20340.0684 -15538.3184 0.150000006 0.881250024 0.798912704 0.303991884 -2562.60254 20340.0684 -1926.12939
