Step Volume Temp Press KinEng PotEng TotEng Enthalpy E_vdwl E_tail E_coul E_long v_lbda v_scale_lj v_scale_coul v_scale_gauss c_lj c_coul c_gauss
750000.000 46478.4727 132.401077 2724.66113 2424.41138 1077.55444 3501.96582 5348.85254 -1000.12543 -9.35853481 263.490082 -193.272049 0.759999990 0.111969709 9.99999978E-03 0.175664335 -116.045837 263.490082 -874.721008
750200.000 46478.4727 131.268936 2949.23730 2403.68066 1006.46228 3410.14282 5409.25684 -984.910278 -9.35853481 264.143738 -193.307938 0.759999990 0.111969709 9.99999978E-03 0.175664335 -108.753311 264.143738 -866.798401
750400.000 46478.4727 131.350830 2251.31982 2405.18042 1013.02612 3418.20630 4944.24316 -1004.34137 -9.35853481 263.579285 -193.269714 0.759999990 0.111969709 9.99999978E-03 0.175664335 -119.856270 263.579285 -875.126587
750600.000 46478.4727 130.368362 3382.19043 2387.19043 1075.62146 3462.81201 5755.39893 -1000.83698 -9.35853481 263.632355 -193.280563 0.759999990 0.111969709 9.99999978E-03 0.175664335 -121.058189 263.632355 -870.420227
750800.000 46478.4727 135.180969 3286.56641 2475.31445 1056.93542 3532.24976 5760.01904 -1005.52472 -9.35853481 264.480743 -193.047714 0.759999990 0.111969709 9.99999978E-03 0.175664335 -136.807281 264.480743 -859.358887
751000.000 46478.4727 132.580093 3051.58691 2427.68945 1080.66370 3508.35303 5576.84326 -979.678833 -9.35853481 264.272095 -193.101334 0.759999990 0.111969709 9.99999978E-03 0.175664335 -119.028923 264.272095 -851.291382
751200.000 46478.4727 133.779984 3121.87769 2449.66064 1030.58362 3480.24438 5596.38037 -998.404541 -9.35853481 264.157745 -193.220596 0.759999990 0.111969709 9.99999978E-03 0.175664335 -127.190933 264.157745 -861.855103
751400.000 46478.4727 133.755890 3235.11060 2449.21948 1080.19604 3529.41577 5722.30566 -984.740356 -9.35853481 263.613617 -193.228897 0.759999990 0.111969709 9.99999978E-03 0.175664335 -110.213448 263.613617 -865.168396
751600.000 46478.4727 132.398895 2708.65894 2424.37134 1044.00061 3468.37207 5304.41162 -997.043152 -9.35853481 263.649567 -193.380798 0.759999990 0.111969709 9.99999978E-03 0.175664335 -122.267349 263.649567 -865.417236
751800.000 46478.4727 132.681046 2314.12842 2429.53809 1050.89636 3480.43433 5049.04492 -990.740906 -9.35853481 263.988953 -193.186752 0.759999990 0.111969709 9.99999978E-03 0.175664335 -119.886200 263.988953 -861.496155
752000.000 46478.4727 135.983429 2259.51782 2490.00830 1056.29797 3546.30640 5077.89990 -977.849426 -9.35853481 264.204926 -193.190247 0.759999990 0.111969709 9.99999978E-03 0.175664335 -119.131813 264.204926 -849.359070
752200.000 46478.4727 132.985657 2705.56982 2435.11597 1067.90063 3503.01636 5336.96240 -963.689575 -9.35853481 264.509430 -193.159042 0.759999990 0.111969709 9.99999978E-03 0.175664335 -110.850121 264.509430 -843.480896
752400.000 46478.4727 132.298447 2400.73193 2422.53198 1095.34436 3517.87622 5145.19043 -982.062378 -9.35853481 264.106873 -193.098938 0.759999990 0.111969709 9.99999978E-03 0.175664335 -129.653214 264.106873 -843.050659
